,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
YOCALLA,consultas prenatales,repetidas,2021-09-01,0,0,3,1,23,0,6,0,0,0,33
YOTALA,consultas prenatales,repetidas,2021-09-01,0,0,7,0,23,0,6,1,0,0,37
YUNCHARA,consultas prenatales,repetidas,2021-09-01,0,0,1,3,9,4,1,3,0,0,21
ZUDAÑEZ,consultas prenatales,repetidas,2021-09-01,0,0,6,4,12,1,7,1,0,0,31
ACACIO,consultas prenatales,repetidas,2021-10-01,0,0,6,2,5,3,1,3,0,0,20
ACHACACHI,consultas prenatales,repetidas,2021-10-01,5,0,41,0,132,2,30,0,0,0,210
ACHOCALLA,consultas prenatales,repetidas,2021-10-01,1,0,25,0,129,1,20,1,0,0,177
AIQUILE,consultas prenatales,repetidas,2021-10-01,1,0,22,1,80,3,16,1,0,0,124
ALALAY,consultas prenatales,repetidas,2021-10-01,0,0,2,0,2,0,1,0,0,0,5
ALCALA,consultas prenatales,repetidas,2021-10-01,1,0,0,0,8,0,1,0,0,0,10
ALTO BENI,consultas prenatales,repetidas,2021-10-01,1,0,8,0,44,0,12,0,0,0,65
ANCORAIMES,consultas prenatales,repetidas,2021-10-01,0,0,5,0,20,1,4,0,0,0,30
ANDAMARCA,consultas prenatales,repetidas,2021-10-01,0,0,3,1,9,2,1,0,0,0,16
ANTEQUERA,consultas prenatales,repetidas,2021-10-01,0,0,1,0,5,0,0,0,0,0,6
ANZALDO,consultas prenatales,repetidas,2021-10-01,0,0,10,1,22,2,2,1,0,0,38
APOLO,consultas prenatales,repetidas,2021-10-01,1,1,21,1,68,4,22,1,0,0,119
ARAMPAMPA,consultas prenatales,repetidas,2021-10-01,0,0,5,1,3,2,2,3,0,0,16
ARANI,consultas prenatales,repetidas,2021-10-01,0,0,4,0,17,0,1,0,0,0,22
ARBIETO,consultas prenatales,repetidas,2021-10-01,0,0,32,0,111,0,26,0,0,0,169
ARQUE,consultas prenatales,repetidas,2021-10-01,1,0,12,1,21,0,7,0,0,0,42
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2021-10-01,7,0,31,0,148,1,16,0,0,0,203
ATOCHA,consultas prenatales,repetidas,2021-10-01,0,0,6,0,38,0,1,0,0,0,45
AUCAPATA,consultas prenatales,repetidas,2021-10-01,0,0,5,0,13,0,1,0,0,0,19
AYATA,consultas prenatales,repetidas,2021-10-01,0,0,2,0,10,0,3,0,0,0,15
AYO AYO,consultas prenatales,repetidas,2021-10-01,0,0,5,0,32,0,8,0,1,0,46
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2021-10-01,2,0,29,1,80,1,32,0,0,0,145
AZURDUY,consultas prenatales,repetidas,2021-10-01,2,1,12,1,12,8,10,3,0,0,49
BATALLAS,consultas prenatales,repetidas,2021-10-01,0,0,15,1,40,3,6,0,0,0,65
BAURES,consultas prenatales,repetidas,2021-10-01,0,0,2,0,8,0,0,0,0,0,10
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,3,3,0,0,0,0,6
BELEN DE URMIRI,consultas prenatales,repetidas,2021-10-01,0,0,1,2,1,1,0,2,0,0,7
BELLA FLOR,consultas prenatales,repetidas,2021-10-01,3,1,8,2,14,1,1,0,0,0,30
BERMEJO,consultas prenatales,repetidas,2021-10-01,0,0,19,2,195,3,57,0,2,0,278
BETANZOS,consultas prenatales,repetidas,2021-10-01,0,0,33,5,83,17,15,3,0,0,156
BOLIVAR,consultas prenatales,repetidas,2021-10-01,0,0,4,0,23,0,3,0,0,0,30
BOLPEBRA,consultas prenatales,repetidas,2021-10-01,1,0,0,0,2,0,1,0,0,0,4
BOYUIBE,consultas prenatales,repetidas,2021-10-01,0,0,7,2,29,3,4,0,0,0,45
BUENA VISTA,consultas prenatales,repetidas,2021-10-01,2,0,17,0,58,0,10,0,0,0,87
CABEZAS,consultas prenatales,repetidas,2021-10-01,4,2,15,4,62,3,12,3,0,0,105
CAIROMA,consultas prenatales,repetidas,2021-10-01,0,0,7,0,30,1,5,0,0,0,43
"CAIZA ""D""",consultas prenatales,repetidas,2021-10-01,0,0,10,0,35,1,5,1,0,0,52
CAJUATA,consultas prenatales,repetidas,2021-10-01,0,0,11,0,53,1,12,0,0,0,77
CALACOTO,consultas prenatales,repetidas,2021-10-01,0,0,2,0,0,2,0,1,0,0,5
CALAMARCA,consultas prenatales,repetidas,2021-10-01,0,0,12,0,53,0,8,0,0,0,73
CAMARGO,consultas prenatales,repetidas,2021-10-01,0,0,8,0,53,1,7,1,0,0,70
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2021-10-01,0,0,0,1,11,1,3,0,0,0,16
CAMIRI,consultas prenatales,repetidas,2021-10-01,0,0,39,0,222,4,32,0,0,0,297
CAPINOTA,consultas prenatales,repetidas,2021-10-01,0,0,21,0,118,0,18,0,0,0,157
CAQUIAVIRI,consultas prenatales,repetidas,2021-10-01,0,0,6,0,15,0,6,0,0,0,27
CARACOLLO,consultas prenatales,repetidas,2021-10-01,1,0,24,0,96,1,8,0,0,0,130
CARANAVI,consultas prenatales,repetidas,2021-10-01,1,0,49,1,268,0,30,0,0,0,349
CARAPARI,consultas prenatales,repetidas,2021-10-01,1,0,14,0,62,1,17,0,0,0,95
CARIPUYO,consultas prenatales,repetidas,2021-10-01,1,0,11,0,13,3,2,1,0,0,31
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2021-10-01,0,0,7,0,34,1,3,0,0,0,45
CATACORA,consultas prenatales,repetidas,2021-10-01,0,0,1,0,2,1,1,0,0,0,5
CHACARILLA,consultas prenatales,repetidas,2021-10-01,0,0,2,0,0,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,repetidas,2021-10-01,0,0,25,1,137,2,16,1,0,0,182
CHAQUI,consultas prenatales,repetidas,2021-10-01,0,0,8,2,32,2,2,0,0,0,46
CHARAGUA,consultas prenatales,repetidas,2021-10-01,2,0,26,3,100,22,6,0,0,0,159
CHARAÑA,consultas prenatales,repetidas,2021-10-01,0,0,1,0,8,0,1,0,0,0,10
CHAYANTA,consultas prenatales,repetidas,2021-10-01,0,0,10,0,30,7,5,2,0,0,54
CHIMORE,consultas prenatales,repetidas,2021-10-01,1,0,41,2,189,2,19,1,0,0,255
CHIPAYA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,2,0,0,0,0,0,2
CHOQUE COTA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,4,0,1,0,0,0,5
CHUA COCANI,consultas prenatales,repetidas,2021-10-01,0,0,3,0,9,0,1,0,0,0,13
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2021-10-01,0,0,10,0,68,0,22,0,0,0,100
CHUMA,consultas prenatales,repetidas,2021-10-01,0,0,5,3,18,4,4,0,0,0,34
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2021-10-01,0,0,7,2,24,4,4,1,0,0,42
CKOCHAS,consultas prenatales,repetidas,2021-10-01,0,1,9,2,22,8,5,5,0,0,52
CLIZA,consultas prenatales,repetidas,2021-10-01,0,0,52,0,193,0,41,0,0,0,286
COBIJA,consultas prenatales,repetidas,2021-10-01,2,0,108,2,458,0,78,0,0,0,648
COCAPATA,consultas prenatales,repetidas,2021-10-01,1,1,16,10,40,17,10,3,0,0,98
COCHABAMBA,consultas prenatales,repetidas,2021-10-01,11,0,321,3,4091,9,1018,3,1,0,5457
COIPASA,consultas prenatales,repetidas,2021-10-01,0,0,1,0,1,0,1,0,0,0,3
COLCAPIRHUA,consultas prenatales,repetidas,2021-10-01,1,0,37,2,327,11,65,3,0,0,446
"COLCHA ""K""",consultas prenatales,repetidas,2021-10-01,0,0,4,2,32,3,3,0,0,0,44
COLLANA,consultas prenatales,repetidas,2021-10-01,0,0,4,0,7,0,0,0,0,0,11
COLOMI,consultas prenatales,repetidas,2021-10-01,2,0,27,0,87,1,11,0,0,0,128
COLPA BELGICA,consultas prenatales,repetidas,2021-10-01,0,0,8,0,33,2,2,0,0,0,45
COLQUECHACA,consultas prenatales,repetidas,2021-10-01,0,0,23,1,68,6,7,5,0,0,110
COLQUENCHA,consultas prenatales,repetidas,2021-10-01,0,0,12,0,49,0,4,0,0,0,65
COLQUIRI,consultas prenatales,repetidas,2021-10-01,0,0,10,1,37,14,6,3,0,0,71
COMANCHE,consultas prenatales,repetidas,2021-10-01,0,0,1,0,4,1,0,0,0,0,6
COMARAPA,consultas prenatales,repetidas,2021-10-01,1,0,25,0,85,1,18,0,0,0,130
COMBAYA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,0,0,1,0,0,0,1
CONCEPCION,consultas prenatales,repetidas,2021-10-01,0,0,20,0,73,3,7,0,0,0,103
COPACABANA,consultas prenatales,repetidas,2021-10-01,0,0,6,1,25,0,9,0,0,0,41
CORIPATA,consultas prenatales,repetidas,2021-10-01,0,0,24,0,84,0,11,0,0,0,119
CORO CORO,consultas prenatales,repetidas,2021-10-01,1,0,2,0,24,1,5,1,0,0,34
COROICO,consultas prenatales,repetidas,2021-10-01,0,0,15,0,83,3,20,1,1,0,123
CORQUE,consultas prenatales,repetidas,2021-10-01,1,0,8,0,10,0,3,0,0,0,22
COTAGAITA,consultas prenatales,repetidas,2021-10-01,0,0,22,0,71,4,11,1,0,0,109
COTOCA,consultas prenatales,repetidas,2021-10-01,2,0,75,0,356,0,60,0,0,0,493
CUATRO CAÑADAS,consultas prenatales,repetidas,2021-10-01,0,0,24,0,84,3,13,0,0,0,124
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2021-10-01,0,0,0,0,9,0,0,0,0,0,9
CUEVO,consultas prenatales,repetidas,2021-10-01,0,0,1,0,9,1,0,0,0,0,11
CULPINA,consultas prenatales,repetidas,2021-10-01,2,0,28,4,45,9,12,4,0,0,104
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2021-10-01,0,0,8,0,12,0,4,0,0,0,24
CURVA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,2,2,2,0,0,0,6
DESAGUADERO,consultas prenatales,repetidas,2021-10-01,0,0,2,1,26,0,3,0,0,0,32
EL ALTO,consultas prenatales,repetidas,2021-10-01,5,0,505,63,4813,555,913,90,0,0,6944
EL CHORO,consultas prenatales,repetidas,2021-10-01,0,0,1,0,9,0,1,0,0,0,11
EL PUENTE(STC),consultas prenatales,repetidas,2021-10-01,1,0,13,0,38,5,4,1,0,0,62
EL PUENTE(TJA),consultas prenatales,repetidas,2021-10-01,1,0,6,1,27,0,10,1,0,0,46
EL TORNO,consultas prenatales,repetidas,2021-10-01,10,0,54,0,258,0,58,0,0,0,380
EL VILLAR,consultas prenatales,repetidas,2021-10-01,0,0,2,0,9,0,3,1,0,0,15
ENTRE RIOS TRJ,consultas prenatales,repetidas,2021-10-01,0,0,15,2,65,13,12,2,0,0,109
ENTRE RIOS CBBA,consultas prenatales,repetidas,2021-10-01,3,0,77,0,345,1,41,0,0,0,467
ESCOMA,consultas prenatales,repetidas,2021-10-01,0,0,5,0,14,0,1,0,0,0,20
ESMERALDA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,3,0,0,0,0,0,3
EUCALIPTUS,consultas prenatales,repetidas,2021-10-01,0,0,8,0,12,0,0,0,0,0,20
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2021-10-01,0,1,2,0,3,0,1,0,0,0,7
EXALTACION,consultas prenatales,repetidas,2021-10-01,1,0,1,0,7,0,1,0,0,0,10
FERNANDEZ ALONSO,consultas prenatales,repetidas,2021-10-01,0,0,7,0,64,1,4,0,0,0,76
FILADELFIA,consultas prenatales,repetidas,2021-10-01,2,0,3,0,26,1,3,0,0,0,35
GENERAL SAAVEDRA,consultas prenatales,repetidas,2021-10-01,3,0,18,1,80,5,9,0,0,0,116
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2021-10-01,0,0,13,0,22,2,5,0,1,0,43
GUANAY,consultas prenatales,repetidas,2021-10-01,0,0,17,0,40,1,14,2,0,0,74
GUAQUI,consultas prenatales,repetidas,2021-10-01,0,0,7,0,20,0,5,0,0,0,32
GUAYARAMERIN,consultas prenatales,repetidas,2021-10-01,10,0,75,0,227,14,30,0,0,0,356
GUTIERREZ,consultas prenatales,repetidas,2021-10-01,0,0,12,0,51,0,8,0,0,0,71
HUACARETA,consultas prenatales,repetidas,2021-10-01,0,0,6,1,31,3,6,0,0,0,47
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2021-10-01,0,0,0,0,6,1,4,0,0,0,11
HUACHACALLA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,6,0,0,0,0,0,6
HUANUNI,consultas prenatales,repetidas,2021-10-01,1,0,21,0,85,0,12,0,0,0,119
HUARACAJE,consultas prenatales,repetidas,2021-10-01,0,0,5,0,13,0,2,0,0,0,20
HUARINA,consultas prenatales,repetidas,2021-10-01,0,0,3,0,19,3,2,0,0,0,27
HUATAJATA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,4,0,1,0,0,0,5
HUAYLLAMARCA,consultas prenatales,repetidas,2021-10-01,0,0,3,0,10,0,2,0,0,0,15
HUMANATA,consultas prenatales,repetidas,2021-10-01,0,0,4,0,5,0,0,0,0,0,9
ICHOCA,consultas prenatales,repetidas,2021-10-01,0,0,3,1,15,2,0,0,0,0,21
ICLA,consultas prenatales,repetidas,2021-10-01,1,0,6,1,8,1,4,2,0,0,23
INCAHUASI,consultas prenatales,repetidas,2021-10-01,0,1,8,11,36,20,4,4,0,0,84
INGAVI (HUMAITA),consultas prenatales,repetidas,2021-10-01,0,0,1,1,6,0,1,2,0,0,11
INQUISIVI,consultas prenatales,repetidas,2021-10-01,0,0,10,6,12,9,5,1,0,0,43
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2021-10-01,0,0,15,1,79,5,13,0,0,0,113
IXIAMAS,consultas prenatales,repetidas,2021-10-01,0,0,10,0,36,0,4,0,0,0,50
JESUS DE MACHACA,consultas prenatales,repetidas,2021-10-01,0,0,7,1,20,3,6,0,0,0,37
LA ASUNTA,consultas prenatales,repetidas,2021-10-01,0,0,60,0,216,5,28,0,0,0,309
LA GUARDIA,consultas prenatales,repetidas,2021-10-01,5,0,73,0,369,0,76,0,0,0,523
LA PAZ,consultas prenatales,repetidas,2021-10-01,2,1,197,1,3639,4,1061,0,9,0,4914
LA RIVERA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,2,0,0,0,0,0,2
LAGUNILLAS,consultas prenatales,repetidas,2021-10-01,0,0,6,1,18,5,1,1,0,0,32
LAJA,consultas prenatales,repetidas,2021-10-01,0,0,17,0,66,0,9,0,0,0,92
LAS CARRERAS,consultas prenatales,repetidas,2021-10-01,0,0,0,0,7,1,3,1,0,0,12
LICOMA PAMPA,consultas prenatales,repetidas,2021-10-01,0,0,4,0,8,0,2,0,0,0,14
LLALLAGUA,consultas prenatales,repetidas,2021-10-01,0,0,49,1,234,2,58,0,0,0,344
LLICA,consultas prenatales,repetidas,2021-10-01,0,0,2,0,13,4,3,0,0,0,22
LORETO,consultas prenatales,repetidas,2021-10-01,1,0,5,0,4,0,0,0,0,0,10
LURIBAY,consultas prenatales,repetidas,2021-10-01,1,0,5,1,23,0,7,0,0,0,37
MACHACAMARCA,consultas prenatales,repetidas,2021-10-01,0,0,8,0,7,0,2,0,0,0,17
MACHARETI,consultas prenatales,repetidas,2021-10-01,0,0,3,1,21,0,5,0,0,0,30
MAGDALENA,consultas prenatales,repetidas,2021-10-01,0,0,19,0,78,0,12,0,0,0,109
MAIRANA,consultas prenatales,repetidas,2021-10-01,1,0,23,0,81,0,16,0,0,0,121
MALLA,consultas prenatales,repetidas,2021-10-01,0,0,2,1,2,1,1,0,0,0,7
MAPIRI,consultas prenatales,repetidas,2021-10-01,0,0,23,0,98,0,15,0,0,0,136
MECAPACA,consultas prenatales,repetidas,2021-10-01,0,0,8,1,39,0,5,0,0,0,53
MINEROS,consultas prenatales,repetidas,2021-10-01,1,0,25,0,78,0,11,0,0,0,115
MIZQUE,consultas prenatales,repetidas,2021-10-01,0,0,39,0,97,0,16,0,0,0,152
MOCOMOCO,consultas prenatales,repetidas,2021-10-01,0,0,4,2,13,4,3,1,0,0,27
MOJINETE,consultas prenatales,repetidas,2021-10-01,0,0,0,0,2,0,0,0,0,0,2
MOJOCOYA,consultas prenatales,repetidas,2021-10-01,1,0,2,0,21,3,5,0,0,0,32
MONTEAGUDO,consultas prenatales,repetidas,2021-10-01,1,0,28,0,121,1,26,0,0,0,177
MONTERO,consultas prenatales,repetidas,2021-10-01,8,0,144,2,623,14,105,2,0,0,898
MORO MORO,consultas prenatales,repetidas,2021-10-01,1,0,2,0,10,0,2,0,0,0,15
MOROCHATA,consultas prenatales,repetidas,2021-10-01,0,1,16,0,22,9,4,2,0,0,54
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2021-10-01,3,0,4,0,10,0,0,0,0,0,17
NAZACARA DE PACAJES,consultas prenatales,repetidas,2021-10-01,0,0,1,0,3,0,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2021-10-01,0,0,3,0,6,0,0,0,0,0,9
OCURI,consultas prenatales,repetidas,2021-10-01,0,0,13,0,38,8,7,1,0,0,67
OKINAWA,consultas prenatales,repetidas,2021-10-01,0,0,12,0,36,2,6,0,0,0,56
OMEREQUE,consultas prenatales,repetidas,2021-10-01,1,0,8,1,17,2,1,0,0,0,30
ORURO,consultas prenatales,repetidas,2021-10-01,1,0,261,3,2006,275,344,114,0,0,3004
PADCAYA,consultas prenatales,repetidas,2021-10-01,0,0,13,0,58,0,11,0,0,0,82
PADILLA,consultas prenatales,repetidas,2021-10-01,2,0,5,0,32,4,6,2,0,0,51
PAILON,consultas prenatales,repetidas,2021-10-01,4,0,20,0,157,0,9,0,0,0,190
PALCA,consultas prenatales,repetidas,2021-10-01,0,0,14,2,72,8,6,2,0,0,104
PALOS BLANCOS,consultas prenatales,repetidas,2021-10-01,1,0,25,1,116,1,26,1,0,0,171
PAMPA AULLAGAS,consultas prenatales,repetidas,2021-10-01,0,0,0,0,11,0,3,0,0,0,14
PAMPA GRANDE,consultas prenatales,repetidas,2021-10-01,1,0,6,0,39,0,9,0,0,0,55
PAPEL PAMPA,consultas prenatales,repetidas,2021-10-01,0,0,1,0,13,0,2,1,0,0,17
PASORAPA,consultas prenatales,repetidas,2021-10-01,0,0,1,0,4,0,1,0,0,0,6
PATACAMAYA,consultas prenatales,repetidas,2021-10-01,0,0,44,0,122,2,20,0,0,0,188
PAZÑA,consultas prenatales,repetidas,2021-10-01,0,0,7,0,8,0,2,0,0,0,17
PELECHUCO,consultas prenatales,repetidas,2021-10-01,0,0,5,1,29,0,2,0,0,0,37
POCOATA,consultas prenatales,repetidas,2021-10-01,1,0,23,4,43,23,5,3,0,0,102
POCONA,consultas prenatales,repetidas,2021-10-01,0,1,5,1,41,1,9,0,0,0,58
POJO (CBBA),consultas prenatales,repetidas,2021-10-01,1,0,19,0,32,0,8,0,0,0,60
POOPO,consultas prenatales,repetidas,2021-10-01,0,0,3,0,35,0,4,0,0,0,42
PORCO,consultas prenatales,repetidas,2021-10-01,0,0,15,1,65,2,5,0,0,0,88
POROMA,consultas prenatales,repetidas,2021-10-01,2,0,17,6,24,13,13,3,0,0,78
PORONGO,consultas prenatales,repetidas,2021-10-01,4,0,7,0,28,2,3,1,0,0,45
PORTACHUELO,consultas prenatales,repetidas,2021-10-01,2,0,31,0,94,0,9,0,0,0,136
PORVENIR,consultas prenatales,repetidas,2021-10-01,2,0,8,0,32,0,3,0,0,0,45
POSTRER VALLE,consultas prenatales,repetidas,2021-10-01,0,0,2,0,2,0,1,0,0,0,5
POTOSI,consultas prenatales,repetidas,2021-10-01,3,1,204,7,1184,31,182,4,0,0,1616
PRESTO,consultas prenatales,repetidas,2021-10-01,1,0,3,4,8,6,4,6,0,0,32
PUCARA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,3,1,0,0,0,0,4
PUCARANI,consultas prenatales,repetidas,2021-10-01,0,0,33,0,101,0,17,2,0,0,153
PUERTO ACOSTA,consultas prenatales,repetidas,2021-10-01,0,0,1,1,17,2,5,2,0,0,28
PUERTO CARABUCO,consultas prenatales,repetidas,2021-10-01,0,0,7,0,30,3,6,1,0,0,47
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2021-10-01,1,0,15,1,25,0,2,0,0,0,44
PUERTO PEREZ,consultas prenatales,repetidas,2021-10-01,0,0,5,0,22,1,3,0,0,0,31
PUERTO QUIJARRO,consultas prenatales,repetidas,2021-10-01,0,0,7,0,27,0,3,0,0,0,37
PUERTO RICO,consultas prenatales,repetidas,2021-10-01,1,0,13,0,29,0,4,0,0,0,47
PUERTO SILES,consultas prenatales,repetidas,2021-10-01,0,0,3,0,1,0,0,0,0,0,4
PUERTO SUAREZ,consultas prenatales,repetidas,2021-10-01,0,0,6,0,26,1,1,0,0,0,34
PUERTO VILLARROEL,consultas prenatales,repetidas,2021-10-01,4,0,127,0,503,1,66,0,0,0,701
PUNA,consultas prenatales,repetidas,2021-10-01,1,0,12,1,34,5,8,3,0,0,64
PUNATA,consultas prenatales,repetidas,2021-10-01,0,0,36,2,205,14,43,2,0,0,302
QUIABAYA,consultas prenatales,repetidas,2021-10-01,0,0,4,0,15,0,2,0,0,0,21
QUILLACOLLO,consultas prenatales,repetidas,2021-10-01,2,2,100,30,553,128,96,15,0,0,926
QUIME,consultas prenatales,repetidas,2021-10-01,0,0,6,0,21,0,2,0,0,0,29
QUIRUSILLAS,consultas prenatales,repetidas,2021-10-01,0,0,2,0,5,0,3,0,0,0,10
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2021-10-01,1,0,7,0,14,0,5,0,0,0,27
RAVELO,consultas prenatales,repetidas,2021-10-01,2,0,9,0,19,10,7,5,0,0,52
REYES,consultas prenatales,repetidas,2021-10-01,1,0,14,0,45,0,9,0,0,0,69
RIBERALTA,consultas prenatales,repetidas,2021-10-01,22,0,237,1,669,13,60,0,0,0,1002
ROBORE,consultas prenatales,repetidas,2021-10-01,0,0,12,3,61,7,18,1,0,0,102
RURRENABAQUE,consultas prenatales,repetidas,2021-10-01,2,0,31,0,139,1,22,0,0,0,195
SABAYA,consultas prenatales,repetidas,2021-10-01,0,0,2,0,11,2,5,0,0,0,20
SACABA,consultas prenatales,repetidas,2021-10-01,1,0,100,15,661,87,102,10,3,0,979
SACABAMBA,consultas prenatales,repetidas,2021-10-01,0,0,6,0,5,1,1,0,0,0,13
SACACA,consultas prenatales,repetidas,2021-10-01,0,0,13,8,41,3,13,5,0,0,83
SAIPINA,consultas prenatales,repetidas,2021-10-01,0,0,4,0,21,0,2,0,0,0,27
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2021-10-01,0,0,10,2,30,4,10,2,0,0,58
SAMAIPATA,consultas prenatales,repetidas,2021-10-01,0,0,8,2,37,0,7,0,0,0,54
SAN AGUSTIN,consultas prenatales,repetidas,2021-10-01,0,0,0,0,3,0,1,0,0,0,4
SAN ANDRES,consultas prenatales,repetidas,2021-10-01,1,0,6,0,52,0,10,0,0,0,69
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2021-10-01,0,0,0,0,4,0,2,2,0,0,8
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2021-10-01,0,0,0,0,3,2,1,0,0,0,6
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2021-10-01,1,0,4,0,25,1,6,0,0,0,37
SAN BENITO,consultas prenatales,repetidas,2021-10-01,0,0,14,0,31,0,7,1,0,0,53
SAN BORJA,consultas prenatales,repetidas,2021-10-01,6,0,46,0,191,2,38,1,0,0,284
SAN BUENA VENTURA,consultas prenatales,repetidas,2021-10-01,4,0,19,1,63,3,11,0,0,0,101
SAN CARLOS,consultas prenatales,repetidas,2021-10-01,0,0,12,0,83,0,15,0,0,0,110
SAN IGNACIO,consultas prenatales,repetidas,2021-10-01,1,0,21,1,99,4,16,0,0,0,142
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2021-10-01,4,0,97,2,308,6,44,3,0,0,464
SAN JAVIER(BNI),consultas prenatales,repetidas,2021-10-01,1,0,1,0,7,0,1,0,0,0,10
SAN JAVIER(STC),consultas prenatales,repetidas,2021-10-01,0,0,22,0,83,0,9,0,0,0,114
SAN JOAQUIN,consultas prenatales,repetidas,2021-10-01,1,0,6,0,27,0,2,0,0,0,36
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2021-10-01,0,0,15,1,72,7,14,1,0,0,110
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2021-10-01,1,0,3,0,31,0,4,0,0,0,39
SAN JULIAN,consultas prenatales,repetidas,2021-10-01,1,0,44,1,201,2,24,0,0,0,273
SAN LORENZO(PND),consultas prenatales,repetidas,2021-10-01,4,0,13,2,25,3,5,0,0,0,52
SAN LORENZO(TJA),consultas prenatales,repetidas,2021-10-01,0,1,16,5,87,4,15,3,0,0,131
SAN LUCAS,consultas prenatales,repetidas,2021-10-01,0,0,28,13,86,16,25,3,0,0,171
SAN MATIAS,consultas prenatales,repetidas,2021-10-01,2,0,9,2,57,0,5,0,0,0,75
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2021-10-01,1,0,18,1,54,3,13,0,0,0,90
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2021-10-01,0,0,2,0,6,0,0,0,0,0,8
SAN PEDRO,consultas prenatales,repetidas,2021-10-01,0,0,10,0,67,0,18,0,0,0,95
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2021-10-01,3,0,29,3,59,17,15,6,0,0,132
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2021-10-01,0,0,5,0,6,0,1,0,0,0,12
SAN PEDRO DE MACHA,consultas prenatales,repetidas,2021-10-01,0,0,23,4,54,6,14,1,0,0,102
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2021-10-01,0,0,0,0,2,0,2,0,0,0,4
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2021-10-01,0,0,4,0,17,1,3,0,0,0,25
SAN PEDRO(PND),consultas prenatales,repetidas,2021-10-01,0,1,3,2,4,4,0,0,0,0,14
SAN RAFAEL,consultas prenatales,repetidas,2021-10-01,0,0,9,0,30,0,9,0,0,0,48
SAN RAMON BENI,consultas prenatales,repetidas,2021-10-01,1,0,12,0,23,0,3,0,0,0,39
SAN RAMON SCZ,consultas prenatales,repetidas,2021-10-01,0,0,8,0,25,0,10,0,0,0,43
SANTA ANA,consultas prenatales,repetidas,2021-10-01,0,0,21,0,55,0,20,0,0,0,96
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2021-10-01,49,3,1038,8,7395,28,1279,12,4,0,9816
SANTA ROSA,consultas prenatales,repetidas,2021-10-01,0,0,10,0,50,0,6,0,0,0,66
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2021-10-01,0,0,20,0,69,0,10,0,0,0,99
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2021-10-01,0,0,3,0,4,0,1,0,0,0,8
SANTIAGO DE HUARI,consultas prenatales,repetidas,2021-10-01,0,0,2,1,16,3,5,1,0,0,28
SANTIAGO DE HUATA,consultas prenatales,repetidas,2021-10-01,1,0,6,0,13,0,0,0,0,0,20
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2021-10-01,0,0,2,0,9,0,2,0,0,0,13
