,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,1,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,1,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,0,2,0,2,0,2
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,0,0,1,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,6,5,0,2,6,7,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,1,0,2,0,3,0,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,2,0,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,1,0,1,0,2,0,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,1,0,1,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,3,3,2,1,5,4,9
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,5,6,1,4,6,10,16
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,4,8,0,1,4,9,13
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-06-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,2,0,0,2,2,4
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,2,0,0,0,2,2
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,5,2,0,0,5,2,7
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,2,0,0,0,2,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,1,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,0,0,1,1,2
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,2,0,2,0,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,3,2,0,2,3,4,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,0,0,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,1,1,1,2
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,3,1,0,1,3,2,5
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,22,21,2,0,24,21,45
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,1,0,1,1,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,6,3,0,0,6,3,9
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,18,28,22,20,40,48,88
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,1,0,0,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,4,4,0,0,4,4,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,3,1,1,2,4,6
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,2,0,2,2
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,2,0,0,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,5,1,2,1,7,2,9
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,13,21,0,2,13,23,36
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,0,0,1,1,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,1,0,1,1,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,1,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,9,9,0,1,9,10,19
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,16,12,2,4,18,16,34
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,1,0,0,2,1,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,2,0,2,0,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,1,1,1,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,1,0,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,4,7,5,1,9,8,17
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,2,0,3,0,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,6,3,0,0,6,3,9
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,1,1,2,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,5,2,2,3,7,5,12
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,3,8,2,4,5,12,17
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,2,0,1,1,3,4
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,2,1,1,3,3,6
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,5,7,6,3,11,10,21
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,4,4,7,7,11,11,22
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,3,1,0,0,3,1,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,2,2,2,2,4
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,2,0,0,1,2,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,1,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,1,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,70,67,7,7,77,74,151
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,4,0,0,2,4,6
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,1,1,0,3,1,4
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,16,20,1,0,17,20,37
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,1,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,2,2,1,2,3,4,7
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,1,0,1,1,2
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,2,0,0,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,1,0,3,0,4,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,1,1,1,2
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,4,2,1,0,5,2,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,4,2,1,1,5,3,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-07-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,2,0,0,0,2,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,0,0,0,2,0,2
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,4,0,2,1,6,1,7
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,0,1,1,3,1,4
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,1,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,4,3,4,3,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,1,1,1,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,13,16,0,0,13,16,29
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,1,1,0,3,1,4
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,2,0,0,0,2,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,3,0,0,1,3,4
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,2,0,0,0,2,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,4,1,0,0,4,1,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,25,21,9,8,34,29,63
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,4,0,1,2,5,7
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,1,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,7,5,0,0,7,5,12
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,2,2,2,2,4
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,1,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,3,2,0,0,3,2,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,20,15,0,0,20,15,35
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,1,1,0,2,1,3
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,2,0,3,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,6,2,2,1,8,3,11
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,9,10,2,6,11,16,27
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,1,0,1,0,1
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,3,9,9,3,12,12,24
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,1,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,3,1,0,2,3,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,1,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,3,6,5,5,8,11,19
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,1,0,0,1,1,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,4,1,0,0,4,1,5
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,0,1,1,3,1,4
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,1,0,2,0,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,4,5,1,0,5,5,10
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,8,10,1,2,9,12,21
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,4,4,3,1,7,5,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,2,0,0,1,2,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,2,3,2,4,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,1,1,1,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,0,0,0,2,0,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,116,77,11,7,127,84,211
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,3,3,3,4,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,0,0,0,2,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,7,4,2,2,9,6,15
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,2,1,0,0,2,1,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,3,4,6,3,9,7,16
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,2,2,2,2,4,6
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,1,0,1,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,0,0,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,8,6,1,1,9,7,16
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,2,3,2,4,4,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,0,0,0,2,0,2,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2018-08-01,1,2,0,0,1,2,3
