,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,0,1,1,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,2,0,0,0,2,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,2,1,2,1,4,5
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,9,8,1,1,10,9,19
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,27,34,34,28,61,62,123
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,5,10,5,15,10,25
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,14,13,2,4,16,17,33
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,27,24,10,10,37,34,71
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,43,45,9,13,52,58,110
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,0,13,10,15,10,25
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,14,12,1,0,15,12,27
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,6,6,0,0,6,6,12
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,10,6,22,21,32,27,59
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,6,2,5,3,11,5,16
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,25,21,26,22,51,43,94
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,1,1,2,2,3,5
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,9,13,1,4,10,17,27
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,17,8,17,6,34,14,48
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,10,7,7,2,17,9,26
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,9,5,5,10,14,24
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,7,0,0,2,7,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,14,13,19,24,33,37,70
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,2,1,0,4,2,6
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,2,1,4,2,6,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,0,0,3,0,3,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,4,3,2,6,6,12
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,2,5,1,8,3,11
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,11,8,1,0,12,8,20
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,18,11,0,0,18,11,29
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1023,1056,31,41,1054,1097,2151
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,11,0,2,3,13,16
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,6,6,1,10,7,17
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,4,0,0,2,4,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,1,2,0,2,1,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,0,0,1,3,1,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,2,1,3,3,5,8
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,1,1,0,3,1,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,0,3,3,4,3,7
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,9,11,11,14,20,25,45
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,29,22,7,3,36,25,61
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,7,1,2,4,9,13
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,1,2,4,6,5,11
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,30,32,7,3,37,35,72
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,5,4,9,9,14,23
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,3,2,4,7,7,14
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,8,3,8,7,16,23
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,253,248,22,23,275,271,546
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,6,0,0,4,6,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,0,6,5,7,5,12
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,2,6,2,11,4,15
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,2,0,1,0,3,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,9,12,7,14,16,26,42
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,10,10,11,7,21,17,38
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,2,1,1,2,3,5
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,8,6,4,2,12,8,20
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,135,151,8,11,143,162,305
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,6,8,11,10,17,27
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,8,2,1,6,9,15
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,9,0,0,4,9,13
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,4,13,12,18,16,34
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,3,6,9,6,12,18
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,35,34,20,20,55,54,109
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,7,12,14,10,21,22,43
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,0,0,2,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,6,4,2,1,8,5,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,1,5,3,6,4,10
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,1,0,1,1,2,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,6,4,12,9,18,13,31
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,7,2,2,6,9,15
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,2,11,1,14,3,17
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,12,3,5,3,17,6,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,3,0,1,5,4,9
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,2,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,118,95,15,12,133,107,240
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,23,24,12,9,35,33,68
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,2,1,1,5,3,8
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,8,5,1,2,9,7,16
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,8,6,16,11,24,35
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,5,4,7,8,12,20
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,4,1,1,5,5,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,16,35,15,6,31,41,72
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,1,5,3,8,4,12
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,8,7,1,0,9,7,16
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,44,52,16,11,60,63,123
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,0,4,5,5,5,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,6,4,6,6,12,10,22
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,37,30,17,19,54,49,103
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,0,2,1,2,1,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,5,4,3,2,8,6,14
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,3,1,2,4,5,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,70,73,10,19,80,92,172
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,3,3,6,9,9,12,21
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,31,32,3,3,34,35,69
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,39,27,19,21,58,48,106
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,8,5,2,4,10,9,19
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,110,105,3,4,113,109,222
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,3,1,1,3,4,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,53,53,19,32,72,85,157
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,0,2,2,0,2,2,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,2,0,0,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,27,18,17,14,44,32,76
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,7,6,0,1,7,7,14
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,2,0,1,5,3,5,8
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,1,2,4,2,5,4,9
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-09-01,4,1,1,2,5,3,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,1,1,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,11,12,12,11,23,23,46
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,18,8,2,3,20,11,31
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,12,9,13,14,25,23,48
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,1,1,1,1,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,0,0,0,2,0,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,5,3,0,3,5,6,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,5,5,3,4,8,9,17
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,1,2,3,3,4,7
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,2,2,2,2,4
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,6,7,5,10,11,17,28
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,0,2,6,3,6,9
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,7,12,2,1,9,13,22
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,14,11,8,6,22,17,39
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,3,2,7,3,10,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,43,31,19,13,62,44,106
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,3,4,3,4,6,10
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,0,1,1,3,1,4
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,1,4,1,6,2,8
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,9,11,0,0,9,11,20
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,11,5,11,10,22,15,37
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,4,7,8,5,12,12,24
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,9,10,1,0,10,10,20
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,3,0,8,0,11,11
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,0,0,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,1,1,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,1,4,4,4,5,9
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,36,27,6,5,42,32,74
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,14,6,5,3,19,9,28
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,3,3,3,4,6,10
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,1,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,1,2,3,5,4,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,9,3,3,2,12,5,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,17,19,21,11,38,30,68
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,7,8,4,4,11,12,23
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,6,2,3,3,9,5,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,4,10,0,0,4,10,14
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,1,2,1,2,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,6,3,0,1,6,4,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,5,13,7,6,12,19,31
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,0,2,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,41,30,2,2,43,32,75
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,21,24,2,1,23,25,48
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,4,9,2,2,6,11,17
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,10,4,4,8,14,12,26
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,39,37,3,3,42,40,82
CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,1,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,12,3,11,7,23,10,33
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,2,3,1,6,3,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,8,2,2,7,10,9,19
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,14,29,11,19,25,48,73
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,5,2,1,5,6,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,9,11,15,21,24,32,56
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,1,1,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,7,4,11,1,18,5,23
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,25,22,9,9,34,31,65
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,3,3,3,3,6
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,1,0,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,4,0,0,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,14,14,4,3,18,17,35
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,0,5,5,8,5,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,6,2,4,5,10,15
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,11,11,8,6,19,17,36
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,15,14,6,6,21,20,41
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,38,31,25,36,63,67,130
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,4,4,10,8,14,12,26
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,618,647,10,5,628,652,1280
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,40,34,2,5,42,39,81
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,7,8,3,3,10,11,21
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,13,6,5,9,18,15,33
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,3,5,0,6,3,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,6,9,9,6,15,15,30
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,4,4,0,0,4,4,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,7,6,8,6,15,12,27
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,0,1,0,3,0,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,13,21,2,5,15,26,41
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,2,3,1,4,3,7
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,23,20,8,5,31,25,56
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,11,5,8,3,19,8,27
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,16,19,0,0,16,19,35
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,1,3,2,5,3,8
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,4,10,5,8,9,18,27
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,0,2,0,4,0,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,5,14,4,8,9,22,31
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,72,61,6,8,78,69,147
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,19,11,6,11,25,22,47
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,2,0,5,0,7,7
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,5,4,3,4,8,8,16
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,2,0,2,2,4,2,6
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,2,2,2,2,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,3,2,0,5,3,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,632,688,219,223,851,911,1762
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,0,3,4,6,4,10
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,5,5,2,0,7,5,12
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,1,4,3,5,4,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,56,42,2,7,58,49,107
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,3,2,1,3,4,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,7,11,14,10,21,21,42
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,53,51,3,2,56,53,109
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,3,1,0,4,3,7
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,1,1,1,0,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,3,1,0,0,3,1,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,6,3,17,7,23,10,33
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-10-01,0,0,5,2,5,2,7
