,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-10-01,2,0,0,0,2,0,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-10-01,4,2,0,0,4,2,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-10-01,3,0,4,1,7,1,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-10-01,1,2,7,2,8,4,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-10-01,1,2,3,5,4,7,11
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-10-01,0,0,0,2,0,2,2
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,7,6,2,1,9,7,16
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,13,14,0,1,13,15,28
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,5,4,3,7,8,15
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,2,0,2,0,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,5,10,0,0,5,10,15
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,6,7,4,10,10,20
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,2,1,2,3
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,8,5,3,7,11,18
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,2,4,2,5,7
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,1,1,3,4,7
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,7,8,3,3,10,11,21
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,5,0,0,8,5,13
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,2,1,4,1,6,7
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,0,0,0,3,0,3
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,9,1,1,3,10,13
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,0,0,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,1,2,3,6,4,10
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,11,0,0,6,11,17
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,0,0,2,3,5
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,0,1,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,2,5,0,5,2,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,12,15,2,2,14,17,31
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,5,5,0,13,5,18
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,0,4,2,6,2,8
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,8,1,2,5,10,15
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,6,1,1,9,7,16
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,9,2,2,8,11,19
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,2,1,2,3
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,2,0,0,0,2,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,2,0,1,2,3,5
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,7,7,4,3,11,10,21
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,14,5,0,0,14,5,19
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,10,1,2,5,12,17
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,6,5,4,9,10,19
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,34,39,2,1,36,40,76
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,11,10,2,3,13,13,26
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,2,5,4,8,12
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,2,2,3,2,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,14,10,2,4,16,14,30
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,2,0,4,1,5
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,2,8,3,9,5,14
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,14,1,1,1,15,2,17
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,3,2,0,6,3,9
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,5,2,0,0,5,2,7
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,2,1,3,1,5,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,2,1,2,1,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,5,2,0,0,5,2,7
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,13,22,9,7,22,29,51
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,38,49,9,15,47,64,111
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,227,170,2,1,229,171,400
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,1,0,0,4,1,5
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,2,0,0,2,2,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,3,0,1,4,4,8
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,6,1,0,3,6,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,10,15,10,5,20,20,40
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,11,6,0,0,11,6,17
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,5,1,2,4,7,11
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,13,0,0,4,13,17
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,13,15,6,4,19,19,38
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,3,5,4,9,7,16
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,0,0,0,3,0,3
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,0,0,0,4,0,4
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,0,2,0,2,2
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,2,1,1,1,3,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,5,4,6,7,11,18
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,30,32,4,8,34,40,74
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,17,11,3,0,20,11,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,0,1,1,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,0,1,1,2
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,0,0,2,3,5
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,1,0,0,4,1,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,267,271,74,73,341,344,685
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,0,0,0,2,0,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,1,3,3,6,9
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,6,4,2,10,8,18
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,39,41,13,15,52,56,108
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,16,15,1,8,17,23,40
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,2,1,2,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,4,0,0,1,4,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,3,2,4,2,6
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,6,4,3,7,9,16
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,1,12,3,15,4,19
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,12,10,0,1,12,11,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,1,0,0,3,1,4
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,8,0,0,4,8,12
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,16,14,8,10,24,24,48
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,1,2,0,6,1,7
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,1,1,3,4,7
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,6,0,1,4,7,11
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,2,2,2,2,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,0,0,0,4,0,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,0,1,0,1
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,3,1,3,2,6,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,0,0,0,3,0,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,1,0,0,3,1,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,3,0,0,4,3,7
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,3,0,1,3,4,7
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,12,0,0,6,12,18
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,12,11,0,0,12,11,23
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,61,57,16,14,77,71,148
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,273,247,15,15,288,262,550
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,2,3,1,4,3,7
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,16,11,0,0,16,11,27
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,0,1,0,1,1
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,2,0,0,2,2,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,0,1,1,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,7,6,1,4,8,10,18
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,20,29,0,3,20,32,52
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,6,0,0,4,6,10
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,5,1,0,5,5,10
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,16,12,0,1,16,13,29
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,6,1,2,5,8,13
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,5,5,6,1,11,6,17
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,9,5,11,15,20,20,40
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,102,109,10,4,112,113,225
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,1,2,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,2,0,0,1,2,3
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,1,1,2,1,3
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,0,2,3,4,3,7
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,118,133,20,20,138,153,291
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,13,0,0,8,13,21
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,4,1,3,3,7,10
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,5,8,5,6,10,14,24
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,3,1,0,5,3,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,13,3,3,9,16,25
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,7,1,2,5,9,14
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,1,1,1,1,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,0,0,3,2,3,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,16,8,1,0,17,8,25
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,2,0,4,1,5
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,0,2,0,4,0,4
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,2,0,1,1,3,4
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,3,1,0,7,3,10
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,4,1,6,2,8
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,3,1,4,5
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,12,6,2,4,14,10,24
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,18,8,0,0,18,8,26
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,4,0,0,6,4,10
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,101,118,35,28,136,146,282
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,2,1,3,4,5,9
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,0,0,2,1,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,6,2,4,8,10,18
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,2,1,2,2,4
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,2,0,3,4,5,9
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,1,7,3,10,4,14
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,3,3,3,3,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,7,7,12,13,19,32
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,0,1,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,9,6,22,23,31,29,60
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,21,17,5,7,26,24,50
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,2,0,1,2,3,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,15,11,1,2,16,13,29
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,9,7,0,2,9,9,18
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,0,1,1,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,7,2,4,6,11,17
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,9,0,0,8,9,17
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,5,0,0,6,5,11
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,10,8,1,0,11,8,19
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,11,8,1,1,12,9,21
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,41,50,10,5,51,55,106
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,2,1,3,4
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,0,4,4,4,4,8
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,9,4,5,12,14,26
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,3,0,5,1,6
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,6,1,1,7,7,14
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,3,7,5,8,13
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,6,4,7,4,11
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,3,1,2,4,5,9
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,19,15,6,7,25,22,47
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,9,0,0,2,9,11
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,0,0,2,3,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,51,34,10,9,61,43,104
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,13,10,0,2,13,12,25
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,20,12,10,7,30,19,49
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,2,2,1,10,3,13
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,20,29,1,4,21,33,54
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,15,13,1,4,16,17,33
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,4,5,1,6,5,11,16
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,7,2,0,0,7,2,9
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,10,2,5,10,15,25
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,9,2,0,2,9,4,13
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,1,0,5,2,6,8
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,2,2,1,4,3,7
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,3,0,0,3,3,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,2,4,3,5,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,3,0,0,0,3,0,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,6,15,8,14,14,29,43
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,505,457,44,44,549,501,1050
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,17,8,0,0,17,8,25
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,7,8,1,3,8,11,19
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,1,0,2,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,2,3,0,0,2,3,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,1,4,2,0,3,4,7
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-11-01,8,8,0,0,8,8,16
