,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,3,5,3,5,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,6,5,1,2,7,7,14
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,2,3,0,1,2,4,6
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,4,18,9,11,13,29,42
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,15,14,82,77,97,91,188
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,2,2,2,2,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,16,15,9,7,25,22,47
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,2,0,2,0,2
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,10,12,1,0,11,12,23
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,32,35,0,0,32,35,67
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,45,43,21,20,66,63,129
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,20,10,0,0,20,10,30
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,1,2,0,0,1,2,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-09-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,10,15,10,9,20,24,44
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,0,0,2,0,2
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,0,1,1,2
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,1,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,12,10,0,0,12,10,22
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,2,1,0,5,2,7
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,4,0,0,4,4,8
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,2,3,1,5,3,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,23,16,1,3,24,19,43
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,2,2,2,6,4,10
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,1,2,3,3,6
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,5,4,0,8,5,13
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,1,8,1,8,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,0,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,0,0,0,4,0,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,10,6,8,1,18,7,25
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,13,11,0,0,13,11,24
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,9,1,1,2,10,3,13
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,21,11,2,0,23,11,34
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,4,2,4,4,8,12
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,7,9,1,1,8,10,18
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,2,0,0,1,2,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,1,0,1,1,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,16,26,8,13,24,39,63
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,179,207,9,7,188,214,402
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,2,0,0,0,2,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,9,9,3,0,12,9,21
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,0,1,1,2
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,5,0,0,0,5,0,5
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,5,2,0,6,5,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,11,9,0,0,11,9,20
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,3,2,1,3,4,7
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,3,0,0,2,3,5
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,0,0,2,1,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,2,0,1,0,3,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,14,10,0,0,14,10,24
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,3,0,0,1,3,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,208,201,78,95,286,296,582
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,0,0,2,1,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,0,0,2,0,2
ESCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,0,1,1,2
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,0,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,2,0,3,3
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,2,8,0,8,2,10
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,1,1,3,1,4
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,3,8,11,10,14,24
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,19,18,1,0,20,18,38
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,1,0,0,4,1,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,8,6,16,11,24,17,41
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,1,1,2,3
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,2,0,0,0,2,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,8,8,0,0,8,8,16
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,59,33,0,5,59,38,97
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,332,289,77,75,409,364,773
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,2,0,0,1,2,3
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,0,0,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,2,0,0,2,2,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,2,0,0,0,2,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,11,9,0,0,11,9,20
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,2,0,0,2,2,4
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,6,6,0,0,6,6,12
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,38,19,4,2,42,21,63
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,2,1,4,1,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,0,2,0,2,2
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,7,0,0,3,7,10
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,104,99,6,10,110,109,219
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,1,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,8,4,9,9,17,13,30
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,1,1,1,2,3
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,2,1,0,2,2,4
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,1,0,2,0,2
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,0,0,1,3,1,4
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,0,0,2,0,2
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,1,1,1,2,3
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,0,0,0,3,0,3
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,3,0,0,0,3,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,47,33,12,11,59,44,103
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,0,1,1,2
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,2,0,0,2,2,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,1,0,2,0,2
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,8,6,0,0,8,6,14
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,1,1,2,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,6,8,6,5,12,13,25
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,83,67,92,162,175,229,404
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,9,6,2,4,11,10,21
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,8,14,3,1,11,15,26
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,8,12,3,2,11,14,25
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,8,5,8,5,13
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,1,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,55,53,20,23,75,76,151
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,1,2,3,6,4,10
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,6,2,0,1,6,3,9
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,2,0,0,4,2,6
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,1,2,0,5,1,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,27,32,25,17,52,49,101
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,3,0,1,0,4,4
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,6,8,0,1,6,9,15
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,3,7,3,7,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,28,18,10,2,38,20,58
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,20,24,20,17,40,41,81
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,4,1,3,5,7,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,2,0,0,2,2,4
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,2,0,0,0,2,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,8,0,0,0,8,8
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,7,0,1,3,8,11
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,2,0,0,1,2,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,10,4,0,0,10,4,14
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,530,650,79,52,609,702,1311
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,2,0,0,1,2,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,1,3,7,4,8,12
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,0,1,2,2,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,4,9,0,0,4,9,13
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,6,10,8,6,14,16,30
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,2,0,1,3,3,6
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,7,1,1,1,8,2,10
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,23,29,6,7,29,36,65
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,33,32,4,5,37,37,74
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,3,4,3,7,6,13
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,1,4,3,4,4,8
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,0,2,2,4,2,6
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,2,0,0,2,2,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,3,0,3,0,3
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,1,1,2,1,3
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,0,3,0,3,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,61,51,1,6,62,57,119
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,0,0,2,1,3
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,2,0,2,0,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,4,0,0,2,4,6
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,0,2,0,2,2
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,2,1,0,0,2,1,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,5,8,0,0,5,8,13
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,3,0,0,0,3,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,1,2,2,2,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,3,3,0,1,3,4,7
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,2,5,2,6,4,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,11,8,1,0,12,8,20
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,46,44,4,1,50,45,95
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,22,19,5,5,27,24,51
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,1,0,0,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-10-01,0,0,1,1,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,9,12,2,3,11,15,26
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,4,6,0,0,4,6,10
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,1,2,2,1,3,3,6
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,1,0,0,0,1,1
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,0,1,0,1,0,1
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,0,1,1,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,24,6,0,0,24,6,30
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,4,0,0,1,4,1,5
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,3,8,0,0,3,8,11
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,0,1,1,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,1,0,6,2,7,2,9
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,1,3,0,1,1,4,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,0,1,0,1,0,1
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,4,0,0,1,4,1,5
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,3,2,6,8,9,10,19
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,5,3,0,0,5,3,8
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,0,1,3,1,3,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,1,1,4,3,5,4,9
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,8,13,2,1,10,14,24
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,2,1,2,1,4,2,6
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,10,6,1,0,11,6,17
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,1,2,2,3,3,5,8
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,28,30,4,7,32,37,69
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,122,97,4,4,126,101,227
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,3,2,0,0,3,2,5
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,1,2,1,2,2,4
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,6,14,0,0,6,14,20
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,0,2,0,0,0,2,2
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,3,1,0,0,3,1,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,3,0,1,1,4,1,5
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,10,17,0,0,10,17,27
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,6,3,1,0,7,3,10
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-11-01,3,3,0,0,3,3,6
