,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
CARAPARI,consulta externa,menores de 6 meses,2019-11-01,37,24,5,2,42,26,68
CARIPUYO,consulta externa,menores de 6 meses,2019-11-01,6,6,0,1,6,7,13
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2019-11-01,6,7,1,0,7,7,14
CATACORA,consulta externa,menores de 6 meses,2019-11-01,2,11,0,2,2,13,15
CHACARILLA,consulta externa,menores de 6 meses,2019-11-01,2,0,0,0,2,0,2
CHALLAPATA,consulta externa,menores de 6 meses,2019-11-01,52,57,9,4,61,61,122
CHAQUI,consulta externa,menores de 6 meses,2019-11-01,14,13,1,0,15,13,28
CHARAGUA,consulta externa,menores de 6 meses,2019-11-01,125,100,22,28,147,128,275
CHARAÑA,consulta externa,menores de 6 meses,2019-11-01,1,1,0,0,1,1,2
CHAYANTA,consulta externa,menores de 6 meses,2019-11-01,22,25,0,0,22,25,47
CHIMORE,consulta externa,menores de 6 meses,2019-11-01,108,120,2,0,110,120,230
CHIPAYA,consulta externa,menores de 6 meses,2019-11-01,4,2,0,1,4,3,7
CHUA COCANI,consulta externa,menores de 6 meses,2019-11-01,1,6,2,2,3,8,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2019-11-01,80,76,21,17,101,93,194
CHUMA,consulta externa,menores de 6 meses,2019-11-01,12,5,0,0,12,5,17
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2019-11-01,8,11,0,0,8,11,19
CKOCHAS,consulta externa,menores de 6 meses,2019-11-01,20,13,0,0,20,13,33
CLIZA,consulta externa,menores de 6 meses,2019-11-01,49,52,20,28,69,80,149
COBIJA,consulta externa,menores de 6 meses,2019-11-01,181,162,31,26,212,188,400
COCAPATA,consulta externa,menores de 6 meses,2019-11-01,37,32,0,0,37,32,69
COCHABAMBA,consulta externa,menores de 6 meses,2019-11-01,2491,2260,931,752,3422,3012,6434
COIPASA,consulta externa,menores de 6 meses,2019-11-01,1,0,1,0,2,0,2
COLCAPIRHUA,consulta externa,menores de 6 meses,2019-11-01,135,96,79,75,214,171,385
"COLCHA ""K""",consulta externa,menores de 6 meses,2019-11-01,48,33,5,2,53,35,88
COLLANA,consulta externa,menores de 6 meses,2019-11-01,7,0,0,0,7,0,7
COLOMI,consulta externa,menores de 6 meses,2019-11-01,48,45,1,1,49,46,95
COLPA BELGICA,consulta externa,menores de 6 meses,2019-11-01,12,12,4,1,16,13,29
COLQUECHACA,consulta externa,menores de 6 meses,2019-11-01,86,66,0,0,86,66,152
COLQUENCHA,consulta externa,menores de 6 meses,2019-11-01,21,11,0,1,21,12,33
COLQUIRI,consulta externa,menores de 6 meses,2019-11-01,21,21,1,0,22,21,43
COMANCHE,consulta externa,menores de 6 meses,2019-11-01,1,3,0,0,1,3,4
COMARAPA,consulta externa,menores de 6 meses,2019-11-01,64,70,29,17,93,87,180
COMBAYA,consulta externa,menores de 6 meses,2019-11-01,2,0,0,0,2,0,2
CONCEPCION,consulta externa,menores de 6 meses,2019-11-01,33,21,5,9,38,30,68
COPACABANA,consulta externa,menores de 6 meses,2019-11-01,7,5,1,0,8,5,13
CORIPATA,consulta externa,menores de 6 meses,2019-11-01,45,49,2,1,47,50,97
CORO CORO,consulta externa,menores de 6 meses,2019-11-01,16,12,0,0,16,12,28
COROICO,consulta externa,menores de 6 meses,2019-11-01,28,40,15,24,43,64,107
CORQUE,consulta externa,menores de 6 meses,2019-11-01,5,11,1,1,6,12,18
COTAGAITA,consulta externa,menores de 6 meses,2019-11-01,32,49,0,5,32,54,86
COTOCA,consulta externa,menores de 6 meses,2019-11-01,173,125,11,11,184,136,320
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2019-11-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2019-11-01,78,48,10,1,88,49,137
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2019-11-01,5,3,2,3,7,6,13
CUEVO,consulta externa,menores de 6 meses,2019-11-01,11,11,0,2,11,13,24
CULPINA,consulta externa,menores de 6 meses,2019-11-01,39,31,3,3,42,34,76
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2019-11-01,6,7,1,0,7,7,14
CURVA,consulta externa,menores de 6 meses,2019-11-01,5,6,0,1,5,7,12
DESAGUADERO,consulta externa,menores de 6 meses,2019-11-01,4,3,0,1,4,4,8
EL ALTO,consulta externa,menores de 6 meses,2019-11-01,2822,2707,854,812,3676,3519,7195
EL CHORO,consulta externa,menores de 6 meses,2019-11-01,7,9,0,0,7,9,16
EL PUENTE(STC),consulta externa,menores de 6 meses,2019-11-01,29,31,0,0,29,31,60
EL PUENTE(TJA),consulta externa,menores de 6 meses,2019-11-01,26,30,2,2,28,32,60
EL TORNO,consulta externa,menores de 6 meses,2019-11-01,210,175,80,88,290,263,553
EL VILLAR,consulta externa,menores de 6 meses,2019-11-01,4,3,1,0,5,3,8
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2019-11-01,46,44,1,0,47,44,91
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2019-11-01,160,150,19,20,179,170,349
ESCOMA,consulta externa,menores de 6 meses,2019-11-01,21,13,1,0,22,13,35
ESMERALDA,consulta externa,menores de 6 meses,2019-11-01,0,0,0,1,0,1,1
EUCALIPTUS,consulta externa,menores de 6 meses,2019-11-01,11,9,0,0,11,9,20
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2019-11-01,3,2,0,0,3,2,5
EXALTACION,consulta externa,menores de 6 meses,2019-11-01,15,6,3,0,18,6,24
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2019-11-01,21,17,2,2,23,19,42
FILADELFIA,consulta externa,menores de 6 meses,2019-11-01,10,9,0,0,10,9,19
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2019-11-01,37,26,10,11,47,37,84
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2019-11-01,12,17,1,1,13,18,31
GUANAY,consulta externa,menores de 6 meses,2019-11-01,35,38,12,11,47,49,96
GUAQUI,consulta externa,menores de 6 meses,2019-11-01,5,3,0,0,5,3,8
GUAYARAMERIN,consulta externa,menores de 6 meses,2019-11-01,109,94,6,9,115,103,218
GUTIERREZ,consulta externa,menores de 6 meses,2019-11-01,59,58,13,17,72,75,147
HUACARETA,consulta externa,menores de 6 meses,2019-11-01,19,9,9,8,28,17,45
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2019-11-01,6,6,2,0,8,6,14
HUACHACALLA,consulta externa,menores de 6 meses,2019-11-01,1,0,0,0,1,0,1
HUANUNI,consulta externa,menores de 6 meses,2019-11-01,56,60,8,7,64,67,131
HUARACAJE,consulta externa,menores de 6 meses,2019-11-01,7,9,0,0,7,9,16
HUARINA,consulta externa,menores de 6 meses,2019-11-01,11,13,3,3,14,16,30
HUATAJATA,consulta externa,menores de 6 meses,2019-11-01,6,6,6,3,12,9,21
HUAYLLAMARCA,consulta externa,menores de 6 meses,2019-11-01,2,5,0,0,2,5,7
HUMANATA,consulta externa,menores de 6 meses,2019-11-01,4,7,1,0,5,7,12
ICHOCA,consulta externa,menores de 6 meses,2019-11-01,9,9,0,0,9,9,18
ICLA,consulta externa,menores de 6 meses,2019-11-01,11,21,1,6,12,27,39
INCAHUASI,consulta externa,menores de 6 meses,2019-11-01,31,26,0,1,31,27,58
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2019-11-01,8,10,0,0,8,10,18
INQUISIVI,consulta externa,menores de 6 meses,2019-11-01,15,22,7,1,22,23,45
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2019-11-01,27,33,10,10,37,43,80
IXIAMAS,consulta externa,menores de 6 meses,2019-11-01,51,34,0,1,51,35,86
JESUS DE MACHACA,consulta externa,menores de 6 meses,2019-11-01,12,7,21,15,33,22,55
LA ASUNTA,consulta externa,menores de 6 meses,2019-11-01,153,122,5,8,158,130,288
LA GUARDIA,consulta externa,menores de 6 meses,2019-11-01,400,351,56,38,456,389,845
LA PAZ,consulta externa,menores de 6 meses,2019-11-01,2782,2701,725,743,3507,3444,6951
LA RIVERA,consulta externa,menores de 6 meses,2019-11-01,1,1,0,0,1,1,2
LAGUNILLAS,consulta externa,menores de 6 meses,2019-11-01,25,11,0,1,25,12,37
LAJA,consulta externa,menores de 6 meses,2019-11-01,23,15,0,0,23,15,38
LAS CARRERAS,consulta externa,menores de 6 meses,2019-11-01,5,4,0,0,5,4,9
LICOMA PAMPA,consulta externa,menores de 6 meses,2019-11-01,4,6,0,0,4,6,10
LLALLAGUA,consulta externa,menores de 6 meses,2019-11-01,157,126,9,4,166,130,296
LLICA,consulta externa,menores de 6 meses,2019-11-01,4,5,1,0,5,5,10
LORETO,consulta externa,menores de 6 meses,2019-11-01,4,5,0,1,4,6,10
LURIBAY,consulta externa,menores de 6 meses,2019-11-01,12,19,2,1,14,20,34
MACHACAMARCA,consulta externa,menores de 6 meses,2019-11-01,10,5,3,4,13,9,22
MACHARETI,consulta externa,menores de 6 meses,2019-11-01,14,5,3,1,17,6,23
MAGDALENA,consulta externa,menores de 6 meses,2019-11-01,36,20,0,0,36,20,56
MAIRANA,consulta externa,menores de 6 meses,2019-11-01,31,34,2,2,33,36,69
MALLA,consulta externa,menores de 6 meses,2019-11-01,6,1,0,0,6,1,7
MAPIRI,consulta externa,menores de 6 meses,2019-11-01,57,46,13,11,70,57,127
MECAPACA,consulta externa,menores de 6 meses,2019-11-01,13,18,0,0,13,18,31
MINEROS,consulta externa,menores de 6 meses,2019-11-01,43,37,4,4,47,41,88
MIZQUE,consulta externa,menores de 6 meses,2019-11-01,40,45,12,12,52,57,109
MOCOMOCO,consulta externa,menores de 6 meses,2019-11-01,12,8,1,0,13,8,21
MOJINETE,consulta externa,menores de 6 meses,2019-11-01,2,1,0,1,2,2,4
MOJOCOYA,consulta externa,menores de 6 meses,2019-11-01,18,8,1,3,19,11,30
MONTEAGUDO,consulta externa,menores de 6 meses,2019-11-01,96,89,22,22,118,111,229
MONTERO,consulta externa,menores de 6 meses,2019-11-01,555,485,65,56,620,541,1161
MORO MORO,consulta externa,menores de 6 meses,2019-11-01,2,8,0,0,2,8,10
MOROCHATA,consulta externa,menores de 6 meses,2019-11-01,17,22,1,0,18,22,40
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2019-11-01,8,8,0,1,8,9,17
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2019-11-01,3,0,1,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2019-11-01,4,4,0,0,4,4,8
OCURI,consulta externa,menores de 6 meses,2019-11-01,26,24,0,0,26,24,50
OKINAWA,consulta externa,menores de 6 meses,2019-11-01,18,17,2,6,20,23,43
OMEREQUE,consulta externa,menores de 6 meses,2019-11-01,3,5,0,0,3,5,8
ORURO,consulta externa,menores de 6 meses,2019-11-01,1319,1304,546,471,1865,1775,3640
PADCAYA,consulta externa,menores de 6 meses,2019-11-01,81,44,3,3,84,47,131
PADILLA,consulta externa,menores de 6 meses,2019-11-01,38,19,9,5,47,24,71
PAILON,consulta externa,menores de 6 meses,2019-11-01,84,71,10,6,94,77,171
PALCA,consulta externa,menores de 6 meses,2019-11-01,31,20,0,1,31,21,52
PALOS BLANCOS,consulta externa,menores de 6 meses,2019-11-01,79,81,8,8,87,89,176
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2019-11-01,10,7,0,0,10,7,17
PAMPA GRANDE,consulta externa,menores de 6 meses,2019-11-01,19,8,0,0,19,8,27
PAPEL PAMPA,consulta externa,menores de 6 meses,2019-11-01,14,9,2,2,16,11,27
PASORAPA,consulta externa,menores de 6 meses,2019-11-01,6,1,2,2,8,3,11
PATACAMAYA,consulta externa,menores de 6 meses,2019-11-01,43,34,1,1,44,35,79
PAZÑA,consulta externa,menores de 6 meses,2019-11-01,9,8,2,2,11,10,21
PELECHUCO,consulta externa,menores de 6 meses,2019-11-01,15,21,12,3,27,24,51
POCOATA,consulta externa,menores de 6 meses,2019-11-01,21,19,0,0,21,19,40
POCONA,consulta externa,menores de 6 meses,2019-11-01,15,23,0,1,15,24,39
POJO (CBBA),consulta externa,menores de 6 meses,2019-11-01,21,25,5,0,26,25,51
POOPO,consulta externa,menores de 6 meses,2019-11-01,13,8,0,0,13,8,21
PORCO,consulta externa,menores de 6 meses,2019-11-01,63,30,3,3,66,33,99
POROMA,consulta externa,menores de 6 meses,2019-11-01,30,25,1,0,31,25,56
PORONGO,consulta externa,menores de 6 meses,2019-11-01,23,28,2,0,25,28,53
PORTACHUELO,consulta externa,menores de 6 meses,2019-11-01,32,26,0,0,32,26,58
PORVENIR,consulta externa,menores de 6 meses,2019-11-01,17,8,2,0,19,8,27
POSTRER VALLE,consulta externa,menores de 6 meses,2019-11-01,2,3,0,0,2,3,5
POTOSI,consulta externa,menores de 6 meses,2019-11-01,1613,1333,85,87,1698,1420,3118
PRESTO,consulta externa,menores de 6 meses,2019-11-01,11,13,0,0,11,13,24
PUCARA,consulta externa,menores de 6 meses,2019-11-01,0,1,1,0,1,1,2
PUCARANI,consulta externa,menores de 6 meses,2019-11-01,32,25,1,1,33,26,59
PUERTO ACOSTA,consulta externa,menores de 6 meses,2019-11-01,8,6,1,2,9,8,17
PUERTO CARABUCO,consulta externa,menores de 6 meses,2019-11-01,10,9,4,3,14,12,26
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2019-11-01,31,18,7,9,38,27,65
PUERTO PEREZ,consulta externa,menores de 6 meses,2019-11-01,2,2,0,0,2,2,4
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2019-11-01,17,11,0,0,17,11,28
PUERTO RICO,consulta externa,menores de 6 meses,2019-11-01,36,24,0,0,36,24,60
PUERTO SILES,consulta externa,menores de 6 meses,2019-11-01,3,3,0,0,3,3,6
PUERTO SUAREZ,consulta externa,menores de 6 meses,2019-11-01,28,25,4,0,32,25,57
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2019-11-01,296,310,25,36,321,346,667
PUNA,consulta externa,menores de 6 meses,2019-11-01,12,23,0,0,12,23,35
PUNATA,consulta externa,menores de 6 meses,2019-11-01,106,107,5,7,111,114,225
QUIABAYA,consulta externa,menores de 6 meses,2019-11-01,6,6,0,0,6,6,12
QUILLACOLLO,consulta externa,menores de 6 meses,2019-11-01,470,484,283,197,753,681,1434
QUIME,consulta externa,menores de 6 meses,2019-11-01,9,10,0,0,9,10,19
QUIRUSILLAS,consulta externa,menores de 6 meses,2019-11-01,0,6,0,0,0,6,6
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2019-11-01,7,8,0,0,7,8,15
RAVELO,consulta externa,menores de 6 meses,2019-11-01,20,14,4,2,24,16,40
REYES,consulta externa,menores de 6 meses,2019-11-01,26,27,0,0,26,27,53
RIBERALTA,consulta externa,menores de 6 meses,2019-11-01,309,235,39,46,348,281,629
ROBORE,consulta externa,menores de 6 meses,2019-11-01,45,17,3,0,48,17,65
RURRENABAQUE,consulta externa,menores de 6 meses,2019-11-01,39,45,4,1,43,46,89
SABAYA,consulta externa,menores de 6 meses,2019-11-01,8,6,0,0,8,6,14
SACABA,consulta externa,menores de 6 meses,2019-11-01,493,482,97,96,590,578,1168
SACABAMBA,consulta externa,menores de 6 meses,2019-11-01,6,3,2,1,8,4,12
SACACA,consulta externa,menores de 6 meses,2019-11-01,40,32,0,0,40,32,72
SAIPINA,consulta externa,menores de 6 meses,2019-11-01,18,8,4,2,22,10,32
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2019-11-01,25,14,1,0,26,14,40
SAMAIPATA,consulta externa,menores de 6 meses,2019-11-01,23,19,5,6,28,25,53
SAN AGUSTIN,consulta externa,menores de 6 meses,2019-11-01,2,3,0,0,2,3,5
SAN ANDRES,consulta externa,menores de 6 meses,2019-11-01,31,18,1,2,32,20,52
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2019-11-01,4,5,4,1,8,6,14
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2019-11-01,3,2,0,0,3,2,5
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2019-11-01,14,11,1,0,15,11,26
SAN BENITO,consulta externa,menores de 6 meses,2019-11-01,30,19,6,2,36,21,57
SAN BORJA,consulta externa,menores de 6 meses,2019-11-01,119,100,9,4,128,104,232
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2019-11-01,26,40,0,0,26,40,66
SAN CARLOS,consulta externa,menores de 6 meses,2019-11-01,35,27,3,1,38,28,66
SAN IGNACIO,consulta externa,menores de 6 meses,2019-11-01,66,72,19,8,85,80,165
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2019-11-01,164,168,0,7,164,175,339
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2019-11-01,13,9,2,3,15,12,27
SAN JAVIER(STC),consulta externa,menores de 6 meses,2019-11-01,25,19,3,1,28,20,48
SAN JOAQUIN,consulta externa,menores de 6 meses,2019-11-01,27,10,1,0,28,10,38
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2019-11-01,28,24,8,13,36,37,73
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2019-11-01,19,15,0,3,19,18,37
SAN JULIAN,consulta externa,menores de 6 meses,2019-11-01,134,134,13,17,147,151,298
SAN LORENZO(PND),consulta externa,menores de 6 meses,2019-11-01,20,19,0,0,20,19,39
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2019-11-01,72,65,9,5,81,70,151
SAN LUCAS,consulta externa,menores de 6 meses,2019-11-01,75,84,1,8,76,92,168
SAN MATIAS,consulta externa,menores de 6 meses,2019-11-01,22,18,0,0,22,18,40
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2019-11-01,12,17,0,1,12,18,30
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2019-11-01,4,7,1,0,5,7,12
SAN PEDRO,consulta externa,menores de 6 meses,2019-11-01,53,61,7,2,60,63,123
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2019-11-01,47,44,0,0,47,44,91
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2019-11-01,7,9,1,0,8,9,17
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2019-11-01,2,0,0,0,2,0,2
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2019-11-01,9,6,3,3,12,9,21
SAN PEDRO(PND),consulta externa,menores de 6 meses,2019-11-01,4,3,0,0,4,3,7
SAN RAFAEL,consulta externa,menores de 6 meses,2019-11-01,21,23,17,34,38,57,95
SAN RAMON BENI,consulta externa,menores de 6 meses,2019-11-01,11,11,1,0,12,11,23
SAN RAMON SCZ,consulta externa,menores de 6 meses,2019-11-01,8,7,1,0,9,7,16
SANTA ANA,consulta externa,menores de 6 meses,2019-11-01,35,27,44,44,79,71,150
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2019-11-01,3516,3270,742,677,4258,3947,8205
SANTA ROSA,consulta externa,menores de 6 meses,2019-11-01,31,14,2,0,33,14,47
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2019-11-01,56,35,4,0,60,35,95
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2019-11-01,3,3,0,0,3,3,6
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2019-11-01,5,5,1,1,6,6,12
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2019-11-01,9,11,0,1,9,12,21
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2019-11-01,0,3,0,0,0,3,3
SANTIVAÑES,consulta externa,menores de 6 meses,2019-11-01,12,19,4,2,16,21,37
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2019-11-01,4,2,1,0,5,2,7
SAPAHAQUI,consulta externa,menores de 6 meses,2019-11-01,13,23,2,7,15,30,45
SENA,consulta externa,menores de 6 meses,2019-11-01,15,15,4,1,19,16,35
SHINAOTA,consulta externa,menores de 6 meses,2019-11-01,69,84,3,4,72,88,160
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2019-11-01,31,31,8,9,39,40,79
SICAYA,consulta externa,menores de 6 meses,2019-11-01,12,19,0,0,12,19,31
SIPE SIPE,consulta externa,menores de 6 meses,2019-11-01,158,110,26,15,184,125,309
SOPACHUY,consulta externa,menores de 6 meses,2019-11-01,25,28,1,5,26,33,59
SORACACHI,consulta externa,menores de 6 meses,2019-11-01,15,12,0,0,15,12,27
SORATA,consulta externa,menores de 6 meses,2019-11-01,42,41,3,2,45,43,88
SUCRE,consulta externa,menores de 6 meses,2019-11-01,1156,1040,191,202,1347,1242,2589
TACACHI,consulta externa,menores de 6 meses,2019-11-01,1,1,0,0,1,1,2
TACACOMA,consulta externa,menores de 6 meses,2019-11-01,27,19,2,4,29,23,52
TACOBAMBA,consulta externa,menores de 6 meses,2019-11-01,16,14,0,0,16,14,30
TACOPAYA,consulta externa,menores de 6 meses,2019-11-01,9,11,0,0,9,11,20
TAHUA,consulta externa,menores de 6 meses,2019-11-01,2,3,0,0,2,3,5
TAPACARI,consulta externa,menores de 6 meses,2019-11-01,47,45,2,1,49,46,95
TARABUCO,consulta externa,menores de 6 meses,2019-11-01,31,20,0,1,31,21,52
TARACO,consulta externa,menores de 6 meses,2019-11-01,1,1,4,1,5,2,7
TARATA,consulta externa,menores de 6 meses,2019-11-01,17,14,5,1,22,15,37
TARIJA,consulta externa,menores de 6 meses,2019-11-01,788,699,167,154,955,853,1808
TARVITA,consulta externa,menores de 6 meses,2019-11-01,58,55,0,0,58,55,113
TEOPONTE,consulta externa,menores de 6 meses,2019-11-01,41,35,0,5,41,40,81
TIAHUANACU,consulta externa,menores de 6 meses,2019-11-01,8,7,2,2,10,9,19
TINGUIPAYA,consulta externa,menores de 6 meses,2019-11-01,28,24,0,0,28,24,52
TIPUANI,consulta externa,menores de 6 meses,2019-11-01,21,18,4,5,25,23,48
TIQUIPAYA,consulta externa,menores de 6 meses,2019-11-01,205,223,24,12,229,235,464
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2019-11-01,47,29,16,9,63,38,101
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2019-11-01,1,0,1,0,2,0,2
TOCO,consulta externa,menores de 6 meses,2019-11-01,6,2,20,8,26,10,36
TOLATA,consulta externa,menores de 6 meses,2019-11-01,27,20,9,5,36,25,61
TOLEDO,consulta externa,menores de 6 meses,2019-11-01,4,15,0,1,4,16,20
TOMAVE,consulta externa,menores de 6 meses,2019-11-01,36,15,1,1,37,16,53
TOMINA,consulta externa,menores de 6 meses,2019-11-01,27,22,1,0,28,22,50
TORO TORO,consulta externa,menores de 6 meses,2019-11-01,14,9,0,0,14,9,23
TOTORA(CBBA),consulta externa,menores de 6 meses,2019-11-01,44,27,1,2,45,29,74
TOTORA(ORR),consulta externa,menores de 6 meses,2019-11-01,4,12,0,0,4,12,16
TRIGAL,consulta externa,menores de 6 meses,2019-11-01,2,0,0,0,2,0,2
TRINIDAD,consulta externa,menores de 6 meses,2019-11-01,404,365,40,52,444,417,861
TUPIZA,consulta externa,menores de 6 meses,2019-11-01,138,159,48,57,186,216,402
TURCO,consulta externa,menores de 6 meses,2019-11-01,5,1,1,0,6,1,7
UMALA,consulta externa,menores de 6 meses,2019-11-01,7,5,0,0,7,5,12
UNCIA,consulta externa,menores de 6 meses,2019-11-01,46,51,4,1,50,52,102
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2019-11-01,33,41,9,6,42,47,89
URUBICHA,consulta externa,menores de 6 meses,2019-11-01,12,7,0,0,12,7,19
UYUNI,consulta externa,menores de 6 meses,2019-11-01,81,64,7,4,88,68,156
VACAS,consulta externa,menores de 6 meses,2019-11-01,17,15,1,0,18,15,33
VALLEGRANDE,consulta externa,menores de 6 meses,2019-11-01,48,38,11,10,59,48,107
VIACHA,consulta externa,menores de 6 meses,2019-11-01,249,274,51,47,300,321,621
VILA VILA,consulta externa,menores de 6 meses,2019-11-01,4,6,0,0,4,6,10
VILLA CHARCAS,consulta externa,menores de 6 meses,2019-11-01,20,32,0,1,20,33,53
VILLA MONTES,consulta externa,menores de 6 meses,2019-11-01,128,121,4,3,132,124,256
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2019-11-01,8,2,1,0,9,2,11
VILLA RIVERO,consulta externa,menores de 6 meses,2019-11-01,12,13,8,6,20,19,39
VILLA SERRANO,consulta externa,menores de 6 meses,2019-11-01,34,53,1,1,35,54,89
VILLA TUNARI,consulta externa,menores de 6 meses,2019-11-01,352,333,19,13,371,346,717
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2019-11-01,12,15,3,1,15,16,31
VILLAZON,consulta externa,menores de 6 meses,2019-11-01,89,85,7,20,96,105,201
VINTO,consulta externa,menores de 6 meses,2019-11-01,169,157,14,6,183,163,346
VITICHI,consulta externa,menores de 6 meses,2019-11-01,15,10,0,0,15,10,25
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2019-11-01,2,4,0,1,2,5,7
WARNES,consulta externa,menores de 6 meses,2019-11-01,223,232,35,30,258,262,520
YACO,consulta externa,menores de 6 meses,2019-11-01,15,17,5,7,20,24,44
YACUIBA,consulta externa,menores de 6 meses,2019-11-01,303,323,44,39,347,362,709
YAMPARAEZ,consulta externa,menores de 6 meses,2019-11-01,18,5,0,0,18,5,23
YANACACHI,consulta externa,menores de 6 meses,2019-11-01,5,11,0,0,5,11,16
YAPACANI,consulta externa,menores de 6 meses,2019-11-01,135,112,12,10,147,122,269
YOCALLA,consulta externa,menores de 6 meses,2019-11-01,12,13,0,0,12,13,25
YOTALA,consulta externa,menores de 6 meses,2019-11-01,19,15,11,10,30,25,55
YUNCHARA,consulta externa,menores de 6 meses,2019-11-01,19,34,0,1,19,35,54
ZUDAÑEZ,consulta externa,menores de 6 meses,2019-11-01,15,9,0,1,15,10,25
ACACIO,consulta externa,menores de 6 meses,2019-12-01,5,4,0,0,5,4,9
ACHACACHI,consulta externa,menores de 6 meses,2019-12-01,75,64,19,8,94,72,166
ACHOCALLA,consulta externa,menores de 6 meses,2019-12-01,33,26,2,0,35,26,61
AIQUILE,consulta externa,menores de 6 meses,2019-12-01,78,94,6,7,84,101,185
ALALAY,consulta externa,menores de 6 meses,2019-12-01,2,0,1,0,3,0,3
ALCALA,consulta externa,menores de 6 meses,2019-12-01,12,3,0,0,12,3,15
ALTO BENI,consulta externa,menores de 6 meses,2019-12-01,18,25,2,0,20,25,45
ANCORAIMES,consulta externa,menores de 6 meses,2019-12-01,4,5,0,0,4,5,9
ANDAMARCA,consulta externa,menores de 6 meses,2019-12-01,5,0,0,0,5,0,5
ANTEQUERA,consulta externa,menores de 6 meses,2019-12-01,1,4,1,1,2,5,7
ANZALDO,consulta externa,menores de 6 meses,2019-12-01,9,8,3,1,12,9,21
APOLO,consulta externa,menores de 6 meses,2019-12-01,43,40,26,33,69,73,142
ARAMPAMPA,consulta externa,menores de 6 meses,2019-12-01,4,1,0,0,4,1,5
ARANI,consulta externa,menores de 6 meses,2019-12-01,10,11,0,3,10,14,24
ARBIETO,consulta externa,menores de 6 meses,2019-12-01,48,48,9,11,57,59,116
ARQUE,consulta externa,menores de 6 meses,2019-12-01,14,18,2,1,16,19,35
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2019-12-01,70,75,5,7,75,82,157
