,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,453,391,52,42,505,433,938
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,26,23,8,3,34,26,60
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,115,86,12,11,127,97,224
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,213,152,25,16,238,168,406
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,12,16,0,0,12,16,28
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,2,2,0,0,2,2,4
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,333,281,48,39,381,320,701
YACO,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,17,16,1,1,18,17,35
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,347,301,57,35,404,336,740
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,16,8,0,0,16,8,24
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,17,6,0,0,17,6,23
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,219,193,27,16,246,209,455
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,13,14,1,0,14,14,28
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,19,24,22,24,41,48,89
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,22,14,0,0,22,14,36
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-10-01,19,20,0,0,19,20,39
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,5,0,0,12,5,17
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,37,36,6,7,43,43,86
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,27,31,1,1,28,32,60
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,56,50,6,6,62,56,118
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,4,0,0,2,4,6
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,6,6,0,18,6,24
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,40,38,0,0,40,38,78
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,8,1,0,13,8,21
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,6,3,0,12,6,18
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,3,7,0,0,3,7,10
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,19,21,1,8,20,29,49
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,59,34,27,48,86,82,168
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,11,4,1,0,12,4,16
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,16,11,0,0,16,11,27
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,45,38,25,17,70,55,125
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,36,21,2,1,38,22,60
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,88,45,9,3,97,48,145
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,39,31,0,0,39,31,70
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,18,1,0,11,18,29
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,20,13,0,0,20,13,33
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,12,4,2,16,14,30
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,47,64,10,2,57,66,123
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,39,30,0,1,39,31,70
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,14,13,5,23,19,42
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,15,17,0,0,15,17,32
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,4,3,0,0,4,3,7
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,3,0,0,2,3,5
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,8,8,2,2,10,10,20
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,227,213,20,24,247,237,484
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,64,47,1,0,65,47,112
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,16,11,0,1,16,12,28
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,8,0,1,5,9,14
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,19,14,0,2,19,16,35
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,57,31,3,5,60,36,96
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,68,61,2,2,70,63,133
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,35,27,5,3,40,30,70
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,23,25,0,0,23,25,48
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,37,27,1,1,38,28,66
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,6,2,0,11,6,17
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,19,15,2,1,21,16,37
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,27,24,0,1,27,25,52
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,3,0,0,9,3,12
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,144,97,12,9,156,106,262
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,34,58,2,6,36,64,100
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,20,13,1,0,21,13,34
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,47,72,1,1,48,73,121
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,108,119,68,89,176,208,384
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,38,34,2,5,40,39,79
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,7,0,1,6,8,14
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,7,3,0,5,7,12
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,5,1,3,3,8,11
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,1,0,0,1,1,2
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,64,43,8,8,72,51,123
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,14,12,0,0,14,12,26
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,122,109,19,14,141,123,264
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,0,0,0,1,0,1
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,43,36,0,0,43,36,79
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,132,137,3,6,135,143,278
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,3,3,0,0,3,3,6
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,0,4,0,0,0,4,4
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,0,1,3,10,3,11,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,31,51,17,11,48,62,110
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,14,0,0,12,14,26
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,13,12,0,0,13,12,25
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,30,30,0,4,30,34,64
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,53,40,18,17,71,57,128
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,163,144,25,20,188,164,352
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,71,57,3,4,74,61,135
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1905,1692,657,567,2562,2259,4821
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,0,2,0,2,0,4,4
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,77,75,79,70,156,145,301
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,33,29,7,4,40,33,73
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,5,0,0,7,5,12
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,44,31,3,4,47,35,82
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,15,0,2,10,17,27
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,103,68,0,0,103,68,171
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,8,11,0,0,8,11,19
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,20,23,0,0,20,23,43
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,9,0,0,2,9,11
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,36,46,3,17,39,63,102
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,2,0,0,2,2,4
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,27,25,7,8,34,33,67
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,5,4,0,14,5,19
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,42,46,2,1,44,47,91
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,13,0,2,9,15,24
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,33,33,10,30,43,63,106
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,7,0,1,5,8,13
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,54,38,6,10,60,48,108
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,170,129,15,22,185,151,336
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,52,62,8,4,60,66,126
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,2,2,1,7,3,10
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,17,27,9,15,26,42,68
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,41,34,3,0,44,34,78
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,3,4,0,0,3,4,7
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,4,2,1,9,5,14
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,4,11,0,1,4,12,16
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1895,1676,980,761,2875,2437,5312
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,9,0,0,6,9,15
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,32,25,0,1,32,26,58
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,26,20,2,4,28,24,52
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,233,221,105,103,338,324,662
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,8,8,0,0,8,8,16
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,39,32,0,0,39,32,71
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,160,153,14,10,174,163,337
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,1,0,0,2,1,3
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,9,0,0,7,9,16
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,0,4,2,5,2,7
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,8,3,0,0,8,3,11
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,8,2,0,0,8,2,10
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,11,1,1,6,12,18
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,15,17,9,9,24,26,50
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,16,28,0,0,16,28,44
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,48,32,20,11,68,43,111
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,16,18,8,5,24,23,47
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,40,36,13,10,53,46,99
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,4,0,0,6,4,10
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,108,115,5,7,113,122,235
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,87,56,13,9,100,65,165
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,18,23,9,11,27,34,61
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,7,2,1,11,8,19
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,3,3,0,0,3,3,6
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,49,46,10,4,59,50,109
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,16,14,0,0,16,14,30
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,11,9,1,7,12,16,28
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,2,8,3,9,5,14
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,3,3,1,5,4,9
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,8,0,0,12,8,20
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,7,0,0,6,7,13
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,29,19,6,1,35,20,55
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,26,31,1,3,27,34,61
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,20,0,0,10,20,30
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,20,20,5,4,25,24,49
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,35,27,9,9,44,36,80
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,55,42,1,4,56,46,102
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,26,8,15,11,41,19,60
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,116,116,10,9,126,125,251
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,337,228,45,52,382,280,662
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1741,1661,597,587,2338,2248,4586
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,2,0,0,0,2,0,2
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,21,41,1,2,22,43,65
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,10,0,1,10,11,21
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,4,0,0,7,4,11
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,2,0,0,6,2,8
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,127,132,0,0,127,132,259
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,5,0,0,6,5,11
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,7,2,0,9,7,16
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,16,27,0,1,16,28,44
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,6,0,0,5,6,11
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,11,15,1,2,12,17,29
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,32,29,0,1,32,30,62
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,25,14,4,2,29,16,45
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,1,0,0,1,1,2
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,64,45,7,6,71,51,122
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,17,14,0,0,17,14,31
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,42,36,7,8,49,44,93
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,44,39,16,8,60,47,107
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,13,4,0,1,13,5,18
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,3,2,0,0,3,2,5
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,18,23,0,2,18,25,43
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,68,98,22,39,90,137,227
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,418,369,65,45,483,414,897
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,4,7,0,1,4,8,12
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,25,19,0,0,25,19,44
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,8,2,0,11,8,19
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,1,1,1,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,8,0,0,10,8,18
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,24,30,0,0,24,30,54
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,26,20,0,3,26,23,49
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,5,0,0,10,5,15
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,679,705,234,226,913,931,1844
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,84,65,4,4,88,69,157
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,32,29,1,0,33,29,62
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,91,79,15,13,106,92,198
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,19,23,3,1,22,24,46
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,123,114,20,15,143,129,272
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,1,0,0,6,1,7
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,18,16,1,1,19,17,36
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,13,6,3,0,16,6,22
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,3,1,4,2,7,9
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,33,37,1,2,34,39,73
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,8,6,1,2,9,8,17
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,17,13,13,4,30,17,47
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,33,31,0,0,33,31,64
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,28,21,5,0,33,21,54
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,17,26,3,0,20,26,46
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,15,0,1,12,16,28
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,27,32,0,0,27,32,59
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,42,41,0,3,42,44,86
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,39,28,1,0,40,28,68
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,40,19,0,0,40,19,59
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,29,11,5,2,34,13,47
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,1,3,0,0,1,3,4
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,509,456,42,58,551,514,1065
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,19,14,0,0,19,14,33
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,3,3,0,0,3,3,6
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,26,23,4,2,30,25,55
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,11,13,1,2,12,15,27
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,11,11,1,3,12,14,26
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,21,29,13,14,34,43,77
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,4,0,0,7,4,11
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,22,26,0,3,22,29,51
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,47,25,1,0,48,25,73
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,3,0,0,6,3,9
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,51,31,6,8,57,39,96
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,309,289,34,26,343,315,658
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,35,21,0,0,35,21,56
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,89,88,10,15,99,103,202
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,6,5,1,0,7,5,12
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,349,335,213,176,562,511,1073
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,11,8,0,0,11,8,19
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,1,0,0,5,1,6
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,9,15,0,0,9,15,24
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,35,26,0,0,35,26,61
REYES,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,45,37,0,0,45,37,82
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,283,290,59,63,342,353,695
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,24,40,3,1,27,41,68
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,57,51,3,4,60,55,115
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,2,0,0,7,2,9
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,383,349,78,74,461,423,884
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,10,10,1,5,11,15,26
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,77,53,2,0,79,53,132
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,7,18,8,5,15,23,38
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,14,16,1,3,15,19,34
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,17,19,6,8,23,27,50
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,4,2,0,0,4,2,6
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,43,45,6,6,49,51,100
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,5,0,1,5,6,11
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,5,4,0,0,5,4,9
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,20,16,1,0,21,16,37
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,28,50,2,6,30,56,86
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,172,167,15,7,187,174,361
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,39,35,0,1,39,36,75
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,43,43,5,11,48,54,102
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,90,83,16,15,106,98,204
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,240,197,5,7,245,204,449
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,12,10,0,0,12,10,22
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,14,14,1,4,15,18,33
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,22,22,2,0,24,22,46
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,42,32,2,3,44,35,79
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,13,15,1,0,14,15,29
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,146,155,17,29,163,184,347
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,20,36,0,2,20,38,58
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,89,52,5,5,94,57,151
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2019-11-01,93,70,3,2,96,72,168
