municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en el Establecimiento,TOTAL
EXALTACION,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,7,7
HUACARETA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
HUATAJATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
INCAHUASI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,8,8
LA ASUNTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,20,20
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1613,1613
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
LLICA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
MAGDALENA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
MALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,9,9
MIZQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,49,49
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,13,13
MORO MORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
OMEREQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,183,183
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,16,16
PADILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,10,10
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
PORVENIR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,566,566
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,13,13
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,10,10
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
QUIABAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,7,7
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,10,10
SAIPINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,56,56
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,7,7
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,11,11
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,17,17
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,16,16
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,12,12
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,23,23
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,57,57
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,71,71
TACACOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
TARACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
TARATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,108,108
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,6,6
TIPUANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,7,7
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,20,20
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,66,66
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,3,3
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,8,8
UYUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,7,7
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,27,27
VILA VILA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,4,4
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,5,5
VILLAZON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,8,8
VITICHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,622,622
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,47,47
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,38,38
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,24,24
YANACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,10,10
YOTALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,7,7
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-10-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,17,17
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
AIQUILE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,10,10
ALTO BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
APOLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
ATOCHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
AZURDUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
BELLA FLOR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,19,19
BOLPEBRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
CAMARGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
CARACOLLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,108,108
CARANAVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,74,74
CARAPARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
CHARAÑA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
CHUA COCANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,14,14
CHUMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,8,8
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,60,60
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
COLQUIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
COROICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,11,11
COTOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,170,170
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,24,24
CUEVO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,123,123
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,19,19
ESCOMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,10,10
GUAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
HUACARAJE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,21,21
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
HUATAJATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,5,5
ICHOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
ICLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
INCAHUASI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
INQUISIVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,13,13
LA ASUNTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,10,10
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1455,1455
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
LLICA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
MACHARETI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
MALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
MIZQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,7,7
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,69,69
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,4,4
OMEREQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,91,91
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,17,17
PADILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,17,17
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,6,6
PELECHUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2024-11-01,1,1
