municipality,group,variable,month,Nº de quejas y reclamos realizadas por los usuarios,TOTAL
TACACOMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,17,17
TIAHUANACU,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,2,2
VINTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,3,3
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,8,8
YACO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2024-12-01,2,2
