municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,39,39
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,709,709
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,41,41
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,10,10
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,15,15
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,60,60
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,35,35
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,7,7
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,25,25
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,26,26
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,15,15
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,24,24
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,49,49
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,28,28
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,50,50
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,23,23
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,33,33
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,60,60
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,188,188
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,19,19
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,31,31
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,9,9
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,2,2
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,939,939
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,39,39
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,63,63
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,14,14
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,76,76
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,23,23
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,81,81
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,143,143
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,40,40
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,25,25
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,147,147
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,34,34
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,20,20
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,38,38
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,42,42
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4,4
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,16,16
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,488,488
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,32,32
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,14,14
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,151,151
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,73,73
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,7,7
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,76,76
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,6,6
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,107,107
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,78,78
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4617,4617
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,10,10
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,137,137
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,28,28
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,6,6
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,69,69
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,29,29
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,171,171
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,35,35
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,49,49
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,234,234
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,32,32
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,42,42
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,43,43
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,120,120
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,20,20
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,7,7
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,61,61
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,19,19
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,13,13
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,40,40
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,41,41
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,22,22
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,6,6
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,13,13
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,348,348
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,53,53
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,19,19
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,54,54
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,60,60
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,141,141
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,85,85
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,97,97
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,6,6
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,49,49
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,17,17
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,7,7
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,3,3
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,1271,1271
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,22,22
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,10,10
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,42,42
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,118,118
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,27,27
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,55,55
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,34,34
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,14,14
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,106,106
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,10,10
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,80,80
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,13,13
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,150,150
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,118,118
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,3,3
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,27,27
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,25,25
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,44,44
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,60,60
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,16,16
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,305,305
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,65,65
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,25,25
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,23,23
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,90,90
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,43,43
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,15,15
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4,4
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,47,47
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,8,8
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,34,34
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,79,79
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,40,40
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,519,519
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,97,97
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,59,59
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,89,89
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,89,89
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,28,28
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,99,99
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,26,26
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,29,29
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,234,234
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,47,47
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,35,35
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,18,18
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,11,11
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,28,28
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,157,157
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,19,19
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,169,169
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,75,75
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,20,20
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,7,7
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,285,285
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,21,21
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,148,148
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,41,41
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,37,37
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,691,691
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,32,32
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,33,33
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-09-01,43,43
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,9,9
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,56,56
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,100,100
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,63,63
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,90,90
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,54,54
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,22,22
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,37,37
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,19,19
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,25,25
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,29,29
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,14,14
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,72,72
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,40,40
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,13,13
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,7,7
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,55,55
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,13,13
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,42,42
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,19,19
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,29,29
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,4,4
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,5,5
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,6,6
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,57,57
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,129,129
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,25,25
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,10,10
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,28,28
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,5,5
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,19,19
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,94,94
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,31,31
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,36,36
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,57,57
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,82,82
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,14,14
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,27,27
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,14,14
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,34,34
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,42,42
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,74,74
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,5,5
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,12,12
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,43,43
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,32,32
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,47,47
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,8,8
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,181,181
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,53,53
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,20,20
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,22,22
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,50,50
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,68,68
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,7,7
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,12,12
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,18,18
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,27,27
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,82,82
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,33,33
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,54,54
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,223,223
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,5,5
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,34,34
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,43,43
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,44,44
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,14,14
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,97,97
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,42,42
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,87,87
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,35,35
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,40,40
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,30,30
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,12,12
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,30,30
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,15,15
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,79,79
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,103,103
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,13,13
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,6,6
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,34,34
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2024-10-01,6,6
