municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,199,199
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,50,50
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,15,15
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,55,55
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,16,16
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,451,451
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,26,26
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,9,9
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,23,23
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
CURVA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,558,558
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,9,9
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,18,18
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,14,14
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,13,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,70,70
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,77,77
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,409,409
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,19,19
LLICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,94,94
MALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,45,45
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,9,9
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,69,69
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,35,35
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,40,40
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,12,12
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,44,44
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,22,22
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,31,31
POOPO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
PORCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,31,31
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,10,10
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,17,17
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,23,23
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,10,10
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,84,84
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
REYES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,17,17
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,44,44
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,10,10
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,28,28
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,15,15
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,15,15
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,17,17
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,104,104
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,302,302
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,17,17
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,9,9
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,24,24
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,14,14
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,62,62
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,37,37
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,27,27
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,10,10
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,211,211
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1185,1185
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,12,12
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,12,12
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,263,263
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,19,19
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
TARACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,10,10
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,119,119
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,20,20
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,3,3
TOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,6,6
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,17,17
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,7,7
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,12,12
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,55,55
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,33,33
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,51,51
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,10,10
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,14,14
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,34,34
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,14,14
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,5,5
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,4,4
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,37,37
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,23,23
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,11,11
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,24,24
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,8,8
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-10-01,32,32
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,4,4
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,4,4
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,3,3
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,49,49
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,11,11
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,21,21
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,13,13
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,18,18
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,9,9
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,3,3
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,2,2
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,16,16
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,5,5
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
BAURES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,3,3
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,4,4
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,5,5
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,11,11
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,11,11
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,35,35
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,6,6
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,11,11
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,63,63
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,4,4
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,8,8
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,3,3
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,5,5
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,4,4
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,3,3
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,12,12
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,6,6
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,203,203
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,31,31
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,8,8
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,15,15
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,4,4
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,5,5
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,65,65
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,6,6
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,3,3
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,5,5
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,10,10
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,23,23
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2007-11-01,17,17
