municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,34,34
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,7,7
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,833,833
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,305,305
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,2718,2718
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,833,833
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,76,76
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,21,21
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,101,101
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,122,122
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,5,5
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,53,53
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8,8
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,32,32
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,61,61
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,31,31
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,51,51
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,52,52
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,35,35
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,13,13
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,95,95
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,232,232
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,67,67
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,163,163
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,19,19
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,15,15
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,125,125
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8859,8859
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8,8
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,26,26
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,35,35
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,121,121
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,86,86
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,47,47
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,239,239
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,16,16
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,6,6
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,115,115
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,54,54
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,69,69
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,70,70
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,10,10
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,31,31
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,15,15
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,769,769
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,18,18
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,16,16
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,158,158
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,44,44
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,32,32
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,16,16
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8,8
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,133,133
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,19,19
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,77,77
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,19,19
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,41,41
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,58,58
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,155,155
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4589,4589
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8,8
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,115,115
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,17,17
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,250,250
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,20,20
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,75,75
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,19,19
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,25,25
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,28,28
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,149,149
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,29,29
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,10,10
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,30,30
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,55,55
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,41,41
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,335,335
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,29,29
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,32,32
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,292,292
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,406,406
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,243,243
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,15,15
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,13,13
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,58,58
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,50,50
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,81,81
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,522,522
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,40,40
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,51,51
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,50,50
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,32,32
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,31,31
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,7,7
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,45,45
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,29,29
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8,8
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,12,12
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,72,72
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,172,172
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,50,50
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,14,14
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,47,47
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,69,69
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,87,87
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,29,29
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,17,17
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1111,1111
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,24,24
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,17,17
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,71,71
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,36,36
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,62,62
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,67,67
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,27,27
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,18,18
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,7,7
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,22,22
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,390,390
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,125,125
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,134,134
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,2,2
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1124,1124
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,9,9
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,104,104
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,123,123
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,837,837
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,13,13
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,122,122
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1157,1157
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,23,23
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,60,60
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,41,41
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,44,44
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,15,15
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,125,125
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,29,29
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,18,18
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,343,343
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,38,38
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,58,58
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,359,359
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,219,219
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,79,79
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,6,6
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,256,256
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,20,20
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,93,93
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,39,39
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,225,225
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,20,20
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,79,79
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,36,36
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,51,51
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,13,13
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,22,22
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,19,19
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,264,264
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,6362,6362
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,63,63
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,22,22
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,17,17
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,11,11
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,6,6
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,11,11
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,27,27
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,33,33
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,10,10
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,85,85
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,17,17
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,31,31
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,133,133
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1654,1654
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,21,21
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,38,38
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,80,80
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,103,103
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,82,82
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,90,90
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,115,115
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,742,742
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,53,53
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,45,45
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,27,27
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,21,21
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,16,16
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,213,213
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,153,153
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,8,8
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,28,28
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,43,43
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,26,26
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,9,9
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,114,114
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,36,36
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,225,225
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,4,4
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,1054,1054
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,96,96
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,32,32
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,105,105
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,149,149
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,27,27
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,21,21
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,28,28
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,17,17
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,170,170
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,211,211
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,27,27
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,135,135
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,5,5
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,137,137
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,305,305
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,832,832
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,54,54
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,255,255
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,482,482
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,11,11
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,241,241
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,26,26
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,272,272
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,10,10
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,10,10
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,114,114
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,46,46
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,12,12
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,22,22
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-10-01,48,48
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,28,28
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,501,501
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,158,158
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,106,106
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,3,3
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-11-01,33,33
