,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,96,58,154
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,0,3
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SORACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,6,3,9
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,4,2,6
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,0,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,5,1,6
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,4,2,6
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,4,1,5
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,5,1,6
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,2,1,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,3,0,3
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,5,7,12
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,4,2,6
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-09-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
AYO AYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,3,5
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,1,3
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,10,3,13
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,5,0,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,16,8,24
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,0,3
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
COLQUENCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
COMBAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,6,1,7
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,0,3
DESAGUADERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,21,20,41
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,4,7
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,0,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,4,0,4
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,4,1,5
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,36,19,55
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
MAGDALENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,2,4
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,5,6,11
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,7,1,8
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,0,3
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
POCONA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,5,3,8
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,2,5
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,5,1,6
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,3,5
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,0,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,2,5
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,3,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
SAN JOAQUIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,5,5,10
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,103,59,162
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,4,0,4
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,4,4
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,9,1,10
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
TIAWANACU,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,4,0,4
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,8,5,13
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
TURCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,0,1,1
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,0,2
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,3,4,7
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,1,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,4,7,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,8,2,10
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-10-01,2,2,4
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,0,3
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,0,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,3,4
ATOCHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
AYATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,5,10
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,0,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,8,1,9
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
CHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
CHAYANTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,3,3
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,1,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,22,7,29
"COLCHA ""K""",tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,0,2
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,2,4
CORO CORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,0,3
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,2,7
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
CURVA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,16,13,29
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,2,7
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,2,3
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,0,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,6,0,6
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,24,18,42
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,1,6
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,7,11
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,2,2
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,2,6
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,2,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
POCOATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
POOPO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,2,5
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,6,0,6
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,2,7
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,1,4
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,3,7
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,2,5
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,0,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,0,3
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,1,3
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,2,2
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,64,60,124
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,2,3
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,4,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,1,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,6,10
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,4,1,5
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,1,3
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,6,1,7
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
VILA VILA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,3,1,4
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,2,7
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,0,1,1
WALDO BALLIVIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,6,3,9
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,2,5,7
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,5,1,6
YUNCHARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,3,1,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,0,2
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,6,3,9
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,2,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,2,3,5
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,5,2,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,12,4,16
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,2,3
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,3,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,1,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,21,13,34
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,6,2,8
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,5,0,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,1,2
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,5,2,7
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,5,5,10
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,27,14,41
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2013-12-01,1,0,1
