municipality,group,variable,month,Endodoncias,TOTAL
SAN JULIAN,consultas odontologicas,endodoncias,2006-07-01,74,74
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2006-07-01,19,19
SAN LUCAS,consultas odontologicas,endodoncias,2006-07-01,69,69
SAN MATIAS,consultas odontologicas,endodoncias,2006-07-01,7,7
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2006-07-01,21,21
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2006-07-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2006-07-01,16,16
SAN RAMON,consultas odontologicas,endodoncias,2006-07-01,23,23
SAN RAMON,consultas odontologicas,endodoncias,2006-07-01,22,22
SANTA ANA,consultas odontologicas,endodoncias,2006-07-01,1,1
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2006-07-01,720,720
SANTA ROSA,consultas odontologicas,endodoncias,2006-07-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2006-07-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2006-07-01,10,10
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2006-07-01,1,1
SAPAHAQUI,consultas odontologicas,endodoncias,2006-07-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2006-07-01,19,19
SIPE SIPE,consultas odontologicas,endodoncias,2006-07-01,42,42
SOPACHUY,consultas odontologicas,endodoncias,2006-07-01,8,8
SORATA,consultas odontologicas,endodoncias,2006-07-01,1,1
SUCRE,consultas odontologicas,endodoncias,2006-07-01,845,845
TACACOMA,consultas odontologicas,endodoncias,2006-07-01,2,2
TARABUCO,consultas odontologicas,endodoncias,2006-07-01,1,1
TARACO,consultas odontologicas,endodoncias,2006-07-01,1,1
TARATA,consultas odontologicas,endodoncias,2006-07-01,3,3
TARIJA,consultas odontologicas,endodoncias,2006-07-01,381,381
TEOPONTE,consultas odontologicas,endodoncias,2006-07-01,1,1
TIAWANACU,consultas odontologicas,endodoncias,2006-07-01,1,1
TIQUIPAYA,consultas odontologicas,endodoncias,2006-07-01,28,28
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2006-07-01,62,62
TOLATA,consultas odontologicas,endodoncias,2006-07-01,24,24
TOLEDO,consultas odontologicas,endodoncias,2006-07-01,2,2
TOMINA,consultas odontologicas,endodoncias,2006-07-01,2,2
TOTORA(CBBA),consultas odontologicas,endodoncias,2006-07-01,2,2
TRINIDAD,consultas odontologicas,endodoncias,2006-07-01,80,80
TUPIZA,consultas odontologicas,endodoncias,2006-07-01,5,5
TURCO,consultas odontologicas,endodoncias,2006-07-01,8,8
UNCIA,consultas odontologicas,endodoncias,2006-07-01,114,114
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2006-07-01,12,12
UYUNI,consultas odontologicas,endodoncias,2006-07-01,23,23
VACAS,consultas odontologicas,endodoncias,2006-07-01,3,3
VALLEGRANDE,consultas odontologicas,endodoncias,2006-07-01,95,95
VIACHA,consultas odontologicas,endodoncias,2006-07-01,7,7
VILLA MONTES,consultas odontologicas,endodoncias,2006-07-01,45,45
VILLA RIVERO,consultas odontologicas,endodoncias,2006-07-01,2,2
VILLA SERRANO,consultas odontologicas,endodoncias,2006-07-01,3,3
VILLA TUNARI,consultas odontologicas,endodoncias,2006-07-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2006-07-01,9,9
VILLAZON,consultas odontologicas,endodoncias,2006-07-01,48,48
VINTO,consultas odontologicas,endodoncias,2006-07-01,49,49
WARNES,consultas odontologicas,endodoncias,2006-07-01,25,25
YACUIBA,consultas odontologicas,endodoncias,2006-07-01,106,106
YAMPARAEZ,consultas odontologicas,endodoncias,2006-07-01,4,4
YAPACANI,consultas odontologicas,endodoncias,2006-07-01,2,2
YUNCHARA,consultas odontologicas,endodoncias,2006-07-01,5,5
ZUDAÑEZ,consultas odontologicas,endodoncias,2006-07-01,3,3
ACACIO,consultas odontologicas,endodoncias,2006-08-01,2,2
ACHACACHI,consultas odontologicas,endodoncias,2006-08-01,42,42
ACHOCALLA,consultas odontologicas,endodoncias,2006-08-01,2,2
AIQUILE,consultas odontologicas,endodoncias,2006-08-01,36,36
ANCORAIMES,consultas odontologicas,endodoncias,2006-08-01,3,3
ARQUE,consultas odontologicas,endodoncias,2006-08-01,1,1
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2006-08-01,4,4
ATOCHA,consultas odontologicas,endodoncias,2006-08-01,65,65
AYO AYO,consultas odontologicas,endodoncias,2006-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2006-08-01,10,10
AZURDUY,consultas odontologicas,endodoncias,2006-08-01,17,17
BAURES,consultas odontologicas,endodoncias,2006-08-01,5,5
BERMEJO,consultas odontologicas,endodoncias,2006-08-01,27,27
BETANZOS,consultas odontologicas,endodoncias,2006-08-01,16,16
BOYUIBE,consultas odontologicas,endodoncias,2006-08-01,2,2
CAIROMA,consultas odontologicas,endodoncias,2006-08-01,2,2
CAJUATA,consultas odontologicas,endodoncias,2006-08-01,2,2
CAMARGO,consultas odontologicas,endodoncias,2006-08-01,13,13
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2006-08-01,9,9
CAMIRI,consultas odontologicas,endodoncias,2006-08-01,54,54
CAPINOTA,consultas odontologicas,endodoncias,2006-08-01,29,29
CAQUIAVIRI,consultas odontologicas,endodoncias,2006-08-01,8,8
CARACOLLO,consultas odontologicas,endodoncias,2006-08-01,7,7
CARANAVI,consultas odontologicas,endodoncias,2006-08-01,17,17
CARAPARI,consultas odontologicas,endodoncias,2006-08-01,2,2
CARIPUYO,consultas odontologicas,endodoncias,2006-08-01,1,1
CHALLAPATA,consultas odontologicas,endodoncias,2006-08-01,50,50
CHAQUI,consultas odontologicas,endodoncias,2006-08-01,11,11
CHARAGUA,consultas odontologicas,endodoncias,2006-08-01,7,7
CHAYANTA,consultas odontologicas,endodoncias,2006-08-01,71,71
CHIMORE,consultas odontologicas,endodoncias,2006-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2006-08-01,9,9
CLIZA,consultas odontologicas,endodoncias,2006-08-01,9,9
COBIJA,consultas odontologicas,endodoncias,2006-08-01,61,61
COCHABAMBA,consultas odontologicas,endodoncias,2006-08-01,1249,1249
COLCAPIRHUA,consultas odontologicas,endodoncias,2006-08-01,22,22
COLLANA,consultas odontologicas,endodoncias,2006-08-01,4,4
COLOMI,consultas odontologicas,endodoncias,2006-08-01,6,6
COLPA BELGICA,consultas odontologicas,endodoncias,2006-08-01,38,38
COLQUECHACA,consultas odontologicas,endodoncias,2006-08-01,3,3
COLQUENCHA,consultas odontologicas,endodoncias,2006-08-01,1,1
COMARAPA,consultas odontologicas,endodoncias,2006-08-01,51,51
COPACABANA,consultas odontologicas,endodoncias,2006-08-01,31,31
CORIPATA,consultas odontologicas,endodoncias,2006-08-01,9,9
COROICO,consultas odontologicas,endodoncias,2006-08-01,31,31
CORQUE,consultas odontologicas,endodoncias,2006-08-01,6,6
COTAGAITA,consultas odontologicas,endodoncias,2006-08-01,28,28
COTOCA,consultas odontologicas,endodoncias,2006-08-01,21,21
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2006-08-01,5,5
CUEVO,consultas odontologicas,endodoncias,2006-08-01,1,1
CULPINA,consultas odontologicas,endodoncias,2006-08-01,12,12
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2006-08-01,4,4
EL ALTO,consultas odontologicas,endodoncias,2006-08-01,1051,1051
EL PUENTE(TJA),consultas odontologicas,endodoncias,2006-08-01,6,6
EL TORNO,consultas odontologicas,endodoncias,2006-08-01,21,21
ENTRE RIOS,consultas odontologicas,endodoncias,2006-08-01,14,14
ENTRE RIOS,consultas odontologicas,endodoncias,2006-08-01,21,21
EUCALIPTUS,consultas odontologicas,endodoncias,2006-08-01,9,9
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2006-08-01,18,18
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2006-08-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2006-08-01,4,4
GUANAY,consultas odontologicas,endodoncias,2006-08-01,9,9
GUAYARAMERIN,consultas odontologicas,endodoncias,2006-08-01,24,24
GUTIERREZ,consultas odontologicas,endodoncias,2006-08-01,2,2
HUACARETA,consultas odontologicas,endodoncias,2006-08-01,35,35
HUANUNI,consultas odontologicas,endodoncias,2006-08-01,3,3
HUARACAJE,consultas odontologicas,endodoncias,2006-08-01,5,5
HUAYLLAMARCA,consultas odontologicas,endodoncias,2006-08-01,5,5
ICLA,consultas odontologicas,endodoncias,2006-08-01,5,5
INCAHUASI,consultas odontologicas,endodoncias,2006-08-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2006-08-01,7,7
IXIAMAS,consultas odontologicas,endodoncias,2006-08-01,2,2
JESUS DE MACHACA,consultas odontologicas,endodoncias,2006-08-01,1,1
LA ASUNTA,consultas odontologicas,endodoncias,2006-08-01,8,8
LA GUARDIA,consultas odontologicas,endodoncias,2006-08-01,15,15
LA PAZ,consultas odontologicas,endodoncias,2006-08-01,1390,1390
LAGUNILLAS,consultas odontologicas,endodoncias,2006-08-01,3,3
LAJA,consultas odontologicas,endodoncias,2006-08-01,4,4
LLALLAGUA,consultas odontologicas,endodoncias,2006-08-01,97,97
MACHACAMARCA,consultas odontologicas,endodoncias,2006-08-01,11,11
MAGDALENA,consultas odontologicas,endodoncias,2006-08-01,2,2
MAIRANA,consultas odontologicas,endodoncias,2006-08-01,2,2
MAPIRI,consultas odontologicas,endodoncias,2006-08-01,18,18
MECAPACA,consultas odontologicas,endodoncias,2006-08-01,1,1
MINEROS,consultas odontologicas,endodoncias,2006-08-01,8,8
MIZQUE,consultas odontologicas,endodoncias,2006-08-01,2,2
MOJOCOYA,consultas odontologicas,endodoncias,2006-08-01,2,2
MONTEAGUDO,consultas odontologicas,endodoncias,2006-08-01,9,9
MONTERO,consultas odontologicas,endodoncias,2006-08-01,54,54
MORO MORO,consultas odontologicas,endodoncias,2006-08-01,2,2
OCURI,consultas odontologicas,endodoncias,2006-08-01,5,5
OKINAWA,consultas odontologicas,endodoncias,2006-08-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2006-08-01,4,4
ORURO,consultas odontologicas,endodoncias,2006-08-01,643,643
PADCAYA,consultas odontologicas,endodoncias,2006-08-01,8,8
PADILLA,consultas odontologicas,endodoncias,2006-08-01,9,9
PALCA,consultas odontologicas,endodoncias,2006-08-01,4,4
PALOS BLANCOS,consultas odontologicas,endodoncias,2006-08-01,3,3
PAMPA GRANDE,consultas odontologicas,endodoncias,2006-08-01,1,1
PASORAPA,consultas odontologicas,endodoncias,2006-08-01,2,2
PATACAMAYA,consultas odontologicas,endodoncias,2006-08-01,20,20
PAZÑA,consultas odontologicas,endodoncias,2006-08-01,14,14
POCOATA,consultas odontologicas,endodoncias,2006-08-01,3,3
PORCO,consultas odontologicas,endodoncias,2006-08-01,6,6
POROMA,consultas odontologicas,endodoncias,2006-08-01,8,8
PORTACHUELO,consultas odontologicas,endodoncias,2006-08-01,17,17
PORVENIR,consultas odontologicas,endodoncias,2006-08-01,2,2
POTOSI,consultas odontologicas,endodoncias,2006-08-01,111,111
PRESTO,consultas odontologicas,endodoncias,2006-08-01,1,1
PUCARA,consultas odontologicas,endodoncias,2006-08-01,3,3
PUERTO ACOSTA,consultas odontologicas,endodoncias,2006-08-01,140,140
PUERTO CARABUCO,consultas odontologicas,endodoncias,2006-08-01,3,3
PUERTO RICO,consultas odontologicas,endodoncias,2006-08-01,2,2
PUERTO SUAREZ,consultas odontologicas,endodoncias,2006-08-01,25,25
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2006-08-01,130,130
PUNATA,consultas odontologicas,endodoncias,2006-08-01,96,96
QUILLACOLLO,consultas odontologicas,endodoncias,2006-08-01,94,94
QUIME,consultas odontologicas,endodoncias,2006-08-01,5,5
QUIRUSILLAS,consultas odontologicas,endodoncias,2006-08-01,5,5
REYES,consultas odontologicas,endodoncias,2006-08-01,15,15
RIBERALTA,consultas odontologicas,endodoncias,2006-08-01,2,2
ROBORE,consultas odontologicas,endodoncias,2006-08-01,34,34
RURRENABAQUE,consultas odontologicas,endodoncias,2006-08-01,39,39
SABAYA,consultas odontologicas,endodoncias,2006-08-01,6,6
SACABA,consultas odontologicas,endodoncias,2006-08-01,314,314
SACACA,consultas odontologicas,endodoncias,2006-08-01,12,12
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2006-08-01,3,3
SAMAIPATA,consultas odontologicas,endodoncias,2006-08-01,4,4
SAN ANDRES,consultas odontologicas,endodoncias,2006-08-01,1,1
SAN BENITO,consultas odontologicas,endodoncias,2006-08-01,14,14
SAN BORJA,consultas odontologicas,endodoncias,2006-08-01,22,22
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2006-08-01,13,13
SAN CARLOS,consultas odontologicas,endodoncias,2006-08-01,21,21
SAN IGNACIO,consultas odontologicas,endodoncias,2006-08-01,10,10
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2006-08-01,16,16
SAN JAVIER(BNI),consultas odontologicas,endodoncias,2006-08-01,5,5
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2006-08-01,7,7
SAN JULIAN,consultas odontologicas,endodoncias,2006-08-01,70,70
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2006-08-01,101,101
SAN LUCAS,consultas odontologicas,endodoncias,2006-08-01,47,47
SAN MATIAS,consultas odontologicas,endodoncias,2006-08-01,10,10
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2006-08-01,22,22
SAN PEDRO,consultas odontologicas,endodoncias,2006-08-01,6,6
SAN RAFAEL,consultas odontologicas,endodoncias,2006-08-01,156,156
SAN RAMON,consultas odontologicas,endodoncias,2006-08-01,24,24
SAN RAMON,consultas odontologicas,endodoncias,2006-08-01,13,13
SANTA ANA,consultas odontologicas,endodoncias,2006-08-01,13,13
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2006-08-01,503,503
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2006-08-01,7,7
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2006-08-01,16,16
SANTIVAÑES,consultas odontologicas,endodoncias,2006-08-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2006-08-01,2,2
SAPAHAQUI,consultas odontologicas,endodoncias,2006-08-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2006-08-01,5,5
SIPE SIPE,consultas odontologicas,endodoncias,2006-08-01,37,37
SOPACHUY,consultas odontologicas,endodoncias,2006-08-01,13,13
SUCRE,consultas odontologicas,endodoncias,2006-08-01,604,604
TACACOMA,consultas odontologicas,endodoncias,2006-08-01,8,8
TACOPAYA,consultas odontologicas,endodoncias,2006-08-01,10,10
TARABUCO,consultas odontologicas,endodoncias,2006-08-01,2,2
TARACO,consultas odontologicas,endodoncias,2006-08-01,6,6
TARATA,consultas odontologicas,endodoncias,2006-08-01,1,1
TARIJA,consultas odontologicas,endodoncias,2006-08-01,299,299
TEOPONTE,consultas odontologicas,endodoncias,2006-08-01,4,4
TIAWANACU,consultas odontologicas,endodoncias,2006-08-01,10,10
TIQUIPAYA,consultas odontologicas,endodoncias,2006-08-01,44,44
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2006-08-01,74,74
TOLATA,consultas odontologicas,endodoncias,2006-08-01,5,5
TOLEDO,consultas odontologicas,endodoncias,2006-08-01,2,2
TOMINA,consultas odontologicas,endodoncias,2006-08-01,6,6
TOTORA(CBBA),consultas odontologicas,endodoncias,2006-08-01,5,5
TRIGAL,consultas odontologicas,endodoncias,2006-08-01,1,1
TRINIDAD,consultas odontologicas,endodoncias,2006-08-01,70,70
TUPIZA,consultas odontologicas,endodoncias,2006-08-01,26,26
UNCIA,consultas odontologicas,endodoncias,2006-08-01,49,49
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2006-08-01,6,6
UYUNI,consultas odontologicas,endodoncias,2006-08-01,10,10
VACAS,consultas odontologicas,endodoncias,2006-08-01,4,4
VALLEGRANDE,consultas odontologicas,endodoncias,2006-08-01,42,42
VIACHA,consultas odontologicas,endodoncias,2006-08-01,33,33
VILLA MONTES,consultas odontologicas,endodoncias,2006-08-01,23,23
VILLA RIVERO,consultas odontologicas,endodoncias,2006-08-01,3,3
VILLA SERRANO,consultas odontologicas,endodoncias,2006-08-01,3,3
VILLA TUNARI,consultas odontologicas,endodoncias,2006-08-01,32,32
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2006-08-01,7,7
VILLAZON,consultas odontologicas,endodoncias,2006-08-01,120,120
VINTO,consultas odontologicas,endodoncias,2006-08-01,31,31
WARNES,consultas odontologicas,endodoncias,2006-08-01,21,21
YACUIBA,consultas odontologicas,endodoncias,2006-08-01,88,88
YAMPARAEZ,consultas odontologicas,endodoncias,2006-08-01,3,3
YANACACHI,consultas odontologicas,endodoncias,2006-08-01,5,5
YAPACANI,consultas odontologicas,endodoncias,2006-08-01,5,5
ACACIO,consultas odontologicas,endodoncias,2006-09-01,1,1
ACHACACHI,consultas odontologicas,endodoncias,2006-09-01,24,24
AIQUILE,consultas odontologicas,endodoncias,2006-09-01,52,52
ANCORAIMES,consultas odontologicas,endodoncias,2006-09-01,3,3
ANZALDO,consultas odontologicas,endodoncias,2006-09-01,1,1
ARQUE,consultas odontologicas,endodoncias,2006-09-01,3,3
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2006-09-01,20,20
ATOCHA,consultas odontologicas,endodoncias,2006-09-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2006-09-01,10,10
AZURDUY,consultas odontologicas,endodoncias,2006-09-01,20,20
BAURES,consultas odontologicas,endodoncias,2006-09-01,63,63
BERMEJO,consultas odontologicas,endodoncias,2006-09-01,19,19
BETANZOS,consultas odontologicas,endodoncias,2006-09-01,3,3
BOYUIBE,consultas odontologicas,endodoncias,2006-09-01,6,6
CABEZAS,consultas odontologicas,endodoncias,2006-09-01,3,3
CAIROMA,consultas odontologicas,endodoncias,2006-09-01,2,2
"CAIZA ""D""",consultas odontologicas,endodoncias,2006-09-01,2,2
CAMARGO,consultas odontologicas,endodoncias,2006-09-01,14,14
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2006-09-01,14,14
CAMIRI,consultas odontologicas,endodoncias,2006-09-01,37,37
CAPINOTA,consultas odontologicas,endodoncias,2006-09-01,24,24
CAQUIAVIRI,consultas odontologicas,endodoncias,2006-09-01,2,2
CARACOLLO,consultas odontologicas,endodoncias,2006-09-01,8,8
CARANAVI,consultas odontologicas,endodoncias,2006-09-01,4,4
CARAPARI,consultas odontologicas,endodoncias,2006-09-01,1,1
CARMEN RIVERO TORREZ,consultas odontologicas,endodoncias,2006-09-01,8,8
CHALLAPATA,consultas odontologicas,endodoncias,2006-09-01,53,53
CHARAGUA,consultas odontologicas,endodoncias,2006-09-01,2,2
CHAYANTA,consultas odontologicas,endodoncias,2006-09-01,17,17
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2006-09-01,17,17
CHUMA,consultas odontologicas,endodoncias,2006-09-01,2,2
CLIZA,consultas odontologicas,endodoncias,2006-09-01,5,5
COBIJA,consultas odontologicas,endodoncias,2006-09-01,16,16
COCHABAMBA,consultas odontologicas,endodoncias,2006-09-01,1119,1119
COLCAPIRHUA,consultas odontologicas,endodoncias,2006-09-01,5,5
"COLCHA ""K""",consultas odontologicas,endodoncias,2006-09-01,1,1
COLOMI,consultas odontologicas,endodoncias,2006-09-01,8,8
COLPA BELGICA,consultas odontologicas,endodoncias,2006-09-01,13,13
COMARAPA,consultas odontologicas,endodoncias,2006-09-01,109,109
COPACABANA,consultas odontologicas,endodoncias,2006-09-01,23,23
CORIPATA,consultas odontologicas,endodoncias,2006-09-01,8,8
COROICO,consultas odontologicas,endodoncias,2006-09-01,24,24
CORQUE,consultas odontologicas,endodoncias,2006-09-01,1,1
COTAGAITA,consultas odontologicas,endodoncias,2006-09-01,19,19
COTOCA,consultas odontologicas,endodoncias,2006-09-01,19,19
CUEVO,consultas odontologicas,endodoncias,2006-09-01,2,2
CULPINA,consultas odontologicas,endodoncias,2006-09-01,11,11
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2006-09-01,10,10
EL ALTO,consultas odontologicas,endodoncias,2006-09-01,1153,1153
EL PUENTE(STC),consultas odontologicas,endodoncias,2006-09-01,4,4
EL TORNO,consultas odontologicas,endodoncias,2006-09-01,11,11
ENTRE RIOS,consultas odontologicas,endodoncias,2006-09-01,2,2
ENTRE RIOS,consultas odontologicas,endodoncias,2006-09-01,28,28
EUCALIPTUS,consultas odontologicas,endodoncias,2006-09-01,10,10
EXALTACION,consultas odontologicas,endodoncias,2006-09-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2006-09-01,29,29
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2006-09-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2006-09-01,3,3
GUANAY,consultas odontologicas,endodoncias,2006-09-01,44,44
GUAYARAMERIN,consultas odontologicas,endodoncias,2006-09-01,45,45
GUTIERREZ,consultas odontologicas,endodoncias,2006-09-01,2,2
HUACARETA,consultas odontologicas,endodoncias,2006-09-01,26,26
HUANUNI,consultas odontologicas,endodoncias,2006-09-01,3,3
HUARACAJE,consultas odontologicas,endodoncias,2006-09-01,2,2
INCAHUASI,consultas odontologicas,endodoncias,2006-09-01,1,1
INQUISIVI,consultas odontologicas,endodoncias,2006-09-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2006-09-01,9,9
IXIAMAS,consultas odontologicas,endodoncias,2006-09-01,13,13
JESUS DE MACHACA,consultas odontologicas,endodoncias,2006-09-01,4,4
LA ASUNTA,consultas odontologicas,endodoncias,2006-09-01,5,5
LA GUARDIA,consultas odontologicas,endodoncias,2006-09-01,6,6
LA PAZ,consultas odontologicas,endodoncias,2006-09-01,2050,2050
LAGUNILLAS,consultas odontologicas,endodoncias,2006-09-01,5,5
LAJA,consultas odontologicas,endodoncias,2006-09-01,3,3
LLALLAGUA,consultas odontologicas,endodoncias,2006-09-01,102,102
LURIBAY,consultas odontologicas,endodoncias,2006-09-01,1,1
MAGDALENA,consultas odontologicas,endodoncias,2006-09-01,7,7
MAIRANA,consultas odontologicas,endodoncias,2006-09-01,5,5
MAPIRI,consultas odontologicas,endodoncias,2006-09-01,17,17
MECAPACA,consultas odontologicas,endodoncias,2006-09-01,60,60
MINEROS,consultas odontologicas,endodoncias,2006-09-01,1,1
MIZQUE,consultas odontologicas,endodoncias,2006-09-01,5,5
MOJOCOYA,consultas odontologicas,endodoncias,2006-09-01,2,2
MONTEAGUDO,consultas odontologicas,endodoncias,2006-09-01,13,13
MONTERO,consultas odontologicas,endodoncias,2006-09-01,64,64
MORO MORO,consultas odontologicas,endodoncias,2006-09-01,1,1
OKINAWA,consultas odontologicas,endodoncias,2006-09-01,30,30
OMEREQUE,consultas odontologicas,endodoncias,2006-09-01,3,3
ORURO,consultas odontologicas,endodoncias,2006-09-01,672,672
PADCAYA,consultas odontologicas,endodoncias,2006-09-01,5,5
PADILLA,consultas odontologicas,endodoncias,2006-09-01,1,1
PALCA,consultas odontologicas,endodoncias,2006-09-01,3,3
PALOS BLANCOS,consultas odontologicas,endodoncias,2006-09-01,32,32
PAMPA GRANDE,consultas odontologicas,endodoncias,2006-09-01,11,11
PASORAPA,consultas odontologicas,endodoncias,2006-09-01,42,42
PATACAMAYA,consultas odontologicas,endodoncias,2006-09-01,27,27
PAZÑA,consultas odontologicas,endodoncias,2006-09-01,20,20
POOPO,consultas odontologicas,endodoncias,2006-09-01,18,18
PORCO,consultas odontologicas,endodoncias,2006-09-01,11,11
POROMA,consultas odontologicas,endodoncias,2006-09-01,2,2
PORONGO,consultas odontologicas,endodoncias,2006-09-01,4,4
PORTACHUELO,consultas odontologicas,endodoncias,2006-09-01,6,6
POTOSI,consultas odontologicas,endodoncias,2006-09-01,199,199
PRESTO,consultas odontologicas,endodoncias,2006-09-01,2,2
PUCARA,consultas odontologicas,endodoncias,2006-09-01,2,2
PUERTO ACOSTA,consultas odontologicas,endodoncias,2006-09-01,214,214
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2006-09-01,4,4
PUERTO SILES,consultas odontologicas,endodoncias,2006-09-01,1,1
PUERTO SUAREZ,consultas odontologicas,endodoncias,2006-09-01,14,14
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2006-09-01,102,102
PUNA,consultas odontologicas,endodoncias,2006-09-01,8,8
PUNATA,consultas odontologicas,endodoncias,2006-09-01,158,158
QUIABAYA,consultas odontologicas,endodoncias,2006-09-01,1,1
QUILLACOLLO,consultas odontologicas,endodoncias,2006-09-01,97,97
QUIME,consultas odontologicas,endodoncias,2006-09-01,8,8
QUIRUSILLAS,consultas odontologicas,endodoncias,2006-09-01,6,6
REYES,consultas odontologicas,endodoncias,2006-09-01,15,15
RIBERALTA,consultas odontologicas,endodoncias,2006-09-01,2,2
RURRENABAQUE,consultas odontologicas,endodoncias,2006-09-01,12,12
SABAYA,consultas odontologicas,endodoncias,2006-09-01,3,3
SACABA,consultas odontologicas,endodoncias,2006-09-01,269,269
SAIPINA,consultas odontologicas,endodoncias,2006-09-01,1,1
SAMAIPATA,consultas odontologicas,endodoncias,2006-09-01,7,7
SAN BENITO,consultas odontologicas,endodoncias,2006-09-01,12,12
SAN BORJA,consultas odontologicas,endodoncias,2006-09-01,55,55
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2006-09-01,3,3
SAN CARLOS,consultas odontologicas,endodoncias,2006-09-01,29,29
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2006-09-01,56,56
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2006-09-01,5,5
SAN JUAN DE YAPACANI,consultas odontologicas,endodoncias,2006-09-01,1,1
SAN JULIAN,consultas odontologicas,endodoncias,2006-09-01,48,48
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2006-09-01,137,137
SAN LUCAS,consultas odontologicas,endodoncias,2006-09-01,28,28
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2006-09-01,23,23
SAN PEDRO,consultas odontologicas,endodoncias,2006-09-01,9,9
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2006-09-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2006-09-01,8,8
SAN RAMON,consultas odontologicas,endodoncias,2006-09-01,1,1
SAN RAMON,consultas odontologicas,endodoncias,2006-09-01,13,13
SANTA ANA,consultas odontologicas,endodoncias,2006-09-01,6,6
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2006-09-01,1398,1398
SANTA ROSA,consultas odontologicas,endodoncias,2006-09-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2006-09-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2006-09-01,8,8
SANTIVAÑES,consultas odontologicas,endodoncias,2006-09-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2006-09-01,4,4
SIPE SIPE,consultas odontologicas,endodoncias,2006-09-01,54,54
SOPACHUY,consultas odontologicas,endodoncias,2006-09-01,3,3
SORACACHI,consultas odontologicas,endodoncias,2006-09-01,1,1
