municipality,group,variable,month,Periodoncias,TOTAL
SUCRE,consultas odontologicas,periodoncias,2006-07-01,350,350
TACACOMA,consultas odontologicas,periodoncias,2006-07-01,2,2
TAHUA,consultas odontologicas,periodoncias,2006-07-01,5,5
TAPACARI,consultas odontologicas,periodoncias,2006-07-01,5,5
TARABUCO,consultas odontologicas,periodoncias,2006-07-01,4,4
TARACO,consultas odontologicas,periodoncias,2006-07-01,1,1
TARATA,consultas odontologicas,periodoncias,2006-07-01,12,12
TARIJA,consultas odontologicas,periodoncias,2006-07-01,99,99
TARVITA,consultas odontologicas,periodoncias,2006-07-01,3,3
TEOPONTE,consultas odontologicas,periodoncias,2006-07-01,2,2
TIPUANI,consultas odontologicas,periodoncias,2006-07-01,3,3
TIQUIPAYA,consultas odontologicas,periodoncias,2006-07-01,88,88
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2006-07-01,39,39
TOLATA,consultas odontologicas,periodoncias,2006-07-01,2,2
TOMINA,consultas odontologicas,periodoncias,2006-07-01,3,3
TOTORA(CBBA),consultas odontologicas,periodoncias,2006-07-01,16,16
TRINIDAD,consultas odontologicas,periodoncias,2006-07-01,99,99
TUPIZA,consultas odontologicas,periodoncias,2006-07-01,8,8
UNCIA,consultas odontologicas,periodoncias,2006-07-01,31,31
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2006-07-01,8,8
UYUNI,consultas odontologicas,periodoncias,2006-07-01,5,5
VACAS,consultas odontologicas,periodoncias,2006-07-01,3,3
VALLEGRANDE,consultas odontologicas,periodoncias,2006-07-01,7,7
VIACHA,consultas odontologicas,periodoncias,2006-07-01,63,63
VILLA MONTES,consultas odontologicas,periodoncias,2006-07-01,3,3
VILLA NUEVA (LOMA ALTA),consultas odontologicas,periodoncias,2006-07-01,1,1
VILLA RIVERO,consultas odontologicas,periodoncias,2006-07-01,8,8
VILLA SERRANO,consultas odontologicas,periodoncias,2006-07-01,5,5
VILLA TUNARI,consultas odontologicas,periodoncias,2006-07-01,117,117
VILLAZON,consultas odontologicas,periodoncias,2006-07-01,6,6
VINTO,consultas odontologicas,periodoncias,2006-07-01,29,29
WARNES,consultas odontologicas,periodoncias,2006-07-01,40,40
YACUIBA,consultas odontologicas,periodoncias,2006-07-01,19,19
YANACACHI,consultas odontologicas,periodoncias,2006-07-01,1,1
YAPACANI,consultas odontologicas,periodoncias,2006-07-01,4,4
YOCALLA,consultas odontologicas,periodoncias,2006-07-01,1,1
YUNCHARA,consultas odontologicas,periodoncias,2006-07-01,19,19
ACACIO,consultas odontologicas,periodoncias,2006-08-01,10,10
ACHACACHI,consultas odontologicas,periodoncias,2006-08-01,193,193
ACHOCALLA,consultas odontologicas,periodoncias,2006-08-01,4,4
AIQUILE,consultas odontologicas,periodoncias,2006-08-01,519,519
ALCALA,consultas odontologicas,periodoncias,2006-08-01,97,97
ANCORAIMES,consultas odontologicas,periodoncias,2006-08-01,46,46
ANDAMARCA,consultas odontologicas,periodoncias,2006-08-01,2,2
ARANI,consultas odontologicas,periodoncias,2006-08-01,12,12
ARBIETO,consultas odontologicas,periodoncias,2006-08-01,141,141
ARQUE,consultas odontologicas,periodoncias,2006-08-01,8,8
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2006-08-01,4,4
ATOCHA,consultas odontologicas,periodoncias,2006-08-01,7,7
AUCAPATA,consultas odontologicas,periodoncias,2006-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2006-08-01,71,71
BATALLAS,consultas odontologicas,periodoncias,2006-08-01,41,41
BAURES,consultas odontologicas,periodoncias,2006-08-01,12,12
BELLA FLOR,consultas odontologicas,periodoncias,2006-08-01,18,18
BERMEJO,consultas odontologicas,periodoncias,2006-08-01,83,83
BETANZOS,consultas odontologicas,periodoncias,2006-08-01,1,1
BOLPEBRA,consultas odontologicas,periodoncias,2006-08-01,14,14
BOYUIBE,consultas odontologicas,periodoncias,2006-08-01,7,7
BUENA VISTA,consultas odontologicas,periodoncias,2006-08-01,12,12
CABEZAS,consultas odontologicas,periodoncias,2006-08-01,7,7
CAIROMA,consultas odontologicas,periodoncias,2006-08-01,1,1
CALACOTO,consultas odontologicas,periodoncias,2006-08-01,25,25
CAMARGO,consultas odontologicas,periodoncias,2006-08-01,4,4
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2006-08-01,2,2
CAMIRI,consultas odontologicas,periodoncias,2006-08-01,69,69
CAPINOTA,consultas odontologicas,periodoncias,2006-08-01,18,18
CARACOLLO,consultas odontologicas,periodoncias,2006-08-01,13,13
CARANAVI,consultas odontologicas,periodoncias,2006-08-01,9,9
CHALLAPATA,consultas odontologicas,periodoncias,2006-08-01,4,4
CHARAGUA,consultas odontologicas,periodoncias,2006-08-01,2,2
CHAYANTA,consultas odontologicas,periodoncias,2006-08-01,40,40
CHIMORE,consultas odontologicas,periodoncias,2006-08-01,3,3
CHUMA,consultas odontologicas,periodoncias,2006-08-01,4,4
CLIZA,consultas odontologicas,periodoncias,2006-08-01,11,11
COBIJA,consultas odontologicas,periodoncias,2006-08-01,1,1
COCHABAMBA,consultas odontologicas,periodoncias,2006-08-01,618,618
COLCAPIRHUA,consultas odontologicas,periodoncias,2006-08-01,19,19
COLOMI,consultas odontologicas,periodoncias,2006-08-01,3,3
COLPA BELGICA,consultas odontologicas,periodoncias,2006-08-01,6,6
COLQUECHACA,consultas odontologicas,periodoncias,2006-08-01,3,3
COLQUENCHA,consultas odontologicas,periodoncias,2006-08-01,2,2
COMARAPA,consultas odontologicas,periodoncias,2006-08-01,31,31
COPACABANA,consultas odontologicas,periodoncias,2006-08-01,3,3
CORO CORO,consultas odontologicas,periodoncias,2006-08-01,12,12
COROICO,consultas odontologicas,periodoncias,2006-08-01,7,7
COTAGAITA,consultas odontologicas,periodoncias,2006-08-01,13,13
COTOCA,consultas odontologicas,periodoncias,2006-08-01,27,27
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,periodoncias,2006-08-01,337,337
CUEVO,consultas odontologicas,periodoncias,2006-08-01,6,6
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2006-08-01,2,2
EL ALTO,consultas odontologicas,periodoncias,2006-08-01,393,393
EL TORNO,consultas odontologicas,periodoncias,2006-08-01,2,2
EL VILLAR,consultas odontologicas,periodoncias,2006-08-01,29,29
ENTRE RIOS,consultas odontologicas,periodoncias,2006-08-01,4,4
ENTRE RIOS,consultas odontologicas,periodoncias,2006-08-01,72,72
EUREKA (SANTOS MERCADO),consultas odontologicas,periodoncias,2006-08-01,6,6
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2006-08-01,17,17
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2006-08-01,6,6
GUANAY,consultas odontologicas,periodoncias,2006-08-01,9,9
GUAQUI,consultas odontologicas,periodoncias,2006-08-01,4,4
GUAYARAMERIN,consultas odontologicas,periodoncias,2006-08-01,19,19
GUTIERREZ,consultas odontologicas,periodoncias,2006-08-01,42,42
HUANUNI,consultas odontologicas,periodoncias,2006-08-01,17,17
HUARACAJE,consultas odontologicas,periodoncias,2006-08-01,20,20
HUAYLLAMARCA,consultas odontologicas,periodoncias,2006-08-01,2,2
INGAVI (HUMAITA),consultas odontologicas,periodoncias,2006-08-01,4,4
INQUISIVI,consultas odontologicas,periodoncias,2006-08-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2006-08-01,15,15
IXIAMAS,consultas odontologicas,periodoncias,2006-08-01,9,9
JESUS DE MACHACA,consultas odontologicas,periodoncias,2006-08-01,43,43
LA ASUNTA,consultas odontologicas,periodoncias,2006-08-01,4,4
LA GUARDIA,consultas odontologicas,periodoncias,2006-08-01,157,157
LA PAZ,consultas odontologicas,periodoncias,2006-08-01,1193,1193
LAGUNILLAS,consultas odontologicas,periodoncias,2006-08-01,9,9
LICOMA PAMPA,consultas odontologicas,periodoncias,2006-08-01,5,5
LLALLAGUA,consultas odontologicas,periodoncias,2006-08-01,12,12
LURIBAY,consultas odontologicas,periodoncias,2006-08-01,4,4
MACHACAMARCA,consultas odontologicas,periodoncias,2006-08-01,2,2
MAGDALENA,consultas odontologicas,periodoncias,2006-08-01,3,3
MAIRANA,consultas odontologicas,periodoncias,2006-08-01,28,28
MAPIRI,consultas odontologicas,periodoncias,2006-08-01,31,31
MECAPACA,consultas odontologicas,periodoncias,2006-08-01,3,3
MINEROS,consultas odontologicas,periodoncias,2006-08-01,1,1
MIZQUE,consultas odontologicas,periodoncias,2006-08-01,11,11
MOCOMOCO,consultas odontologicas,periodoncias,2006-08-01,2,2
MONTERO,consultas odontologicas,periodoncias,2006-08-01,59,59
MORO MORO,consultas odontologicas,periodoncias,2006-08-01,1,1
OCURI,consultas odontologicas,periodoncias,2006-08-01,19,19
OKINAWA,consultas odontologicas,periodoncias,2006-08-01,9,9
OMEREQUE,consultas odontologicas,periodoncias,2006-08-01,125,125
ORURO,consultas odontologicas,periodoncias,2006-08-01,217,217
PADCAYA,consultas odontologicas,periodoncias,2006-08-01,61,61
PADILLA,consultas odontologicas,periodoncias,2006-08-01,2,2
PALCA,consultas odontologicas,periodoncias,2006-08-01,1,1
PAMPA GRANDE,consultas odontologicas,periodoncias,2006-08-01,3,3
PAPEL PAMPA,consultas odontologicas,periodoncias,2006-08-01,3,3
PASORAPA,consultas odontologicas,periodoncias,2006-08-01,38,38
PATACAMAYA,consultas odontologicas,periodoncias,2006-08-01,10,10
PAZÑA,consultas odontologicas,periodoncias,2006-08-01,7,7
POCOATA,consultas odontologicas,periodoncias,2006-08-01,5,5
POJO (CBBA),consultas odontologicas,periodoncias,2006-08-01,2,2
PORCO,consultas odontologicas,periodoncias,2006-08-01,1,1
PORONGO,consultas odontologicas,periodoncias,2006-08-01,17,17
PORTACHUELO,consultas odontologicas,periodoncias,2006-08-01,3,3
PORVENIR,consultas odontologicas,periodoncias,2006-08-01,4,4
POTOSI,consultas odontologicas,periodoncias,2006-08-01,19,19
PUCARA,consultas odontologicas,periodoncias,2006-08-01,1,1
PUCARANI,consultas odontologicas,periodoncias,2006-08-01,6,6
PUERTO ACOSTA,consultas odontologicas,periodoncias,2006-08-01,43,43
PUERTO CARABUCO,consultas odontologicas,periodoncias,2006-08-01,4,4
PUERTO QUIJARRO,consultas odontologicas,periodoncias,2006-08-01,5,5
PUERTO RICO,consultas odontologicas,periodoncias,2006-08-01,6,6
PUERTO SUAREZ,consultas odontologicas,periodoncias,2006-08-01,19,19
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2006-08-01,22,22
PUNATA,consultas odontologicas,periodoncias,2006-08-01,322,322
QUILLACOLLO,consultas odontologicas,periodoncias,2006-08-01,40,40
QUIME,consultas odontologicas,periodoncias,2006-08-01,43,43
QUIRUSILLAS,consultas odontologicas,periodoncias,2006-08-01,3,3
REYES,consultas odontologicas,periodoncias,2006-08-01,4,4
RIBERALTA,consultas odontologicas,periodoncias,2006-08-01,2,2
ROBORE,consultas odontologicas,periodoncias,2006-08-01,31,31
RURRENABAQUE,consultas odontologicas,periodoncias,2006-08-01,28,28
SABAYA,consultas odontologicas,periodoncias,2006-08-01,17,17
SACABA,consultas odontologicas,periodoncias,2006-08-01,254,254
SACACA,consultas odontologicas,periodoncias,2006-08-01,4,4
SAIPINA,consultas odontologicas,periodoncias,2006-08-01,25,25
SALINAS DE GARCI MENDOZA,consultas odontologicas,periodoncias,2006-08-01,30,30
SAMAIPATA,consultas odontologicas,periodoncias,2006-08-01,4,4
SAN ANDRES DE MACHACA,consultas odontologicas,periodoncias,2006-08-01,1,1
SAN BENITO,consultas odontologicas,periodoncias,2006-08-01,12,12
SAN BORJA,consultas odontologicas,periodoncias,2006-08-01,18,18
SAN CARLOS,consultas odontologicas,periodoncias,2006-08-01,11,11
SAN IGNACIO,consultas odontologicas,periodoncias,2006-08-01,17,17
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2006-08-01,18,18
SAN JAVIER(BNI),consultas odontologicas,periodoncias,2006-08-01,10,10
SAN JOSE DE CHIQUITOS,consultas odontologicas,periodoncias,2006-08-01,7,7
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2006-08-01,18,18
SAN JULIAN,consultas odontologicas,periodoncias,2006-08-01,38,38
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2006-08-01,119,119
SAN MATIAS,consultas odontologicas,periodoncias,2006-08-01,4,4
SAN PEDRO,consultas odontologicas,periodoncias,2006-08-01,20,20
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2006-08-01,1,1
SAN PEDRO(PND),consultas odontologicas,periodoncias,2006-08-01,3,3
SAN RAFAEL,consultas odontologicas,periodoncias,2006-08-01,23,23
SAN RAMON,consultas odontologicas,periodoncias,2006-08-01,3,3
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2006-08-01,1306,1306
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2006-08-01,30,30
SANTIAGO DE CALLAPA,consultas odontologicas,periodoncias,2006-08-01,2,2
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2006-08-01,6,6
SANTIAGO DE MACHACA,consultas odontologicas,periodoncias,2006-08-01,1,1
SANTIVAÑES,consultas odontologicas,periodoncias,2006-08-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2006-08-01,1,1
SENA,consultas odontologicas,periodoncias,2006-08-01,8,8
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2006-08-01,17,17
SICAYA,consultas odontologicas,periodoncias,2006-08-01,3,3
SIPE SIPE,consultas odontologicas,periodoncias,2006-08-01,42,42
SOPACHUY,consultas odontologicas,periodoncias,2006-08-01,3,3
SORACACHI,consultas odontologicas,periodoncias,2006-08-01,2,2
SUCRE,consultas odontologicas,periodoncias,2006-08-01,318,318
TAHUA,consultas odontologicas,periodoncias,2006-08-01,7,7
TAPACARI,consultas odontologicas,periodoncias,2006-08-01,15,15
TARATA,consultas odontologicas,periodoncias,2006-08-01,19,19
TARIJA,consultas odontologicas,periodoncias,2006-08-01,116,116
TARVITA,consultas odontologicas,periodoncias,2006-08-01,7,7
TEOPONTE,consultas odontologicas,periodoncias,2006-08-01,1,1
TIAWANACU,consultas odontologicas,periodoncias,2006-08-01,11,11
TINGUIPAYA,consultas odontologicas,periodoncias,2006-08-01,10,10
TIPUANI,consultas odontologicas,periodoncias,2006-08-01,22,22
TIQUIPAYA,consultas odontologicas,periodoncias,2006-08-01,77,77
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2006-08-01,920,920
TOCO,consultas odontologicas,periodoncias,2006-08-01,22,22
TOLATA,consultas odontologicas,periodoncias,2006-08-01,1,1
TOMINA,consultas odontologicas,periodoncias,2006-08-01,9,9
TOTORA(CBBA),consultas odontologicas,periodoncias,2006-08-01,24,24
TRINIDAD,consultas odontologicas,periodoncias,2006-08-01,37,37
TUPIZA,consultas odontologicas,periodoncias,2006-08-01,40,40
UMALA,consultas odontologicas,periodoncias,2006-08-01,6,6
UNCIA,consultas odontologicas,periodoncias,2006-08-01,33,33
UYUNI,consultas odontologicas,periodoncias,2006-08-01,10,10
VACAS,consultas odontologicas,periodoncias,2006-08-01,13,13
VALLEGRANDE,consultas odontologicas,periodoncias,2006-08-01,26,26
VILLA MONTES,consultas odontologicas,periodoncias,2006-08-01,4,4
VILLA NUEVA (LOMA ALTA),consultas odontologicas,periodoncias,2006-08-01,1,1
VILLA RIVERO,consultas odontologicas,periodoncias,2006-08-01,9,9
VILLA TUNARI,consultas odontologicas,periodoncias,2006-08-01,213,213
VILLAZON,consultas odontologicas,periodoncias,2006-08-01,17,17
VINTO,consultas odontologicas,periodoncias,2006-08-01,23,23
WALDO BALLIVIAN,consultas odontologicas,periodoncias,2006-08-01,10,10
WARNES,consultas odontologicas,periodoncias,2006-08-01,40,40
YACO,consultas odontologicas,periodoncias,2006-08-01,1,1
YACUIBA,consultas odontologicas,periodoncias,2006-08-01,20,20
YAMPARAEZ,consultas odontologicas,periodoncias,2006-08-01,1,1
YAPACANI,consultas odontologicas,periodoncias,2006-08-01,5,5
YOCALLA,consultas odontologicas,periodoncias,2006-08-01,6,6
YUNCHARA,consultas odontologicas,periodoncias,2006-08-01,31,31
ACACIO,consultas odontologicas,periodoncias,2006-09-01,11,11
ACHACACHI,consultas odontologicas,periodoncias,2006-09-01,5,5
AIQUILE,consultas odontologicas,periodoncias,2006-09-01,906,906
ALCALA,consultas odontologicas,periodoncias,2006-09-01,121,121
ANCORAIMES,consultas odontologicas,periodoncias,2006-09-01,15,15
ANZALDO,consultas odontologicas,periodoncias,2006-09-01,8,8
ARANI,consultas odontologicas,periodoncias,2006-09-01,8,8
ARBIETO,consultas odontologicas,periodoncias,2006-09-01,92,92
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2006-09-01,5,5
ATOCHA,consultas odontologicas,periodoncias,2006-09-01,8,8
AYATA,consultas odontologicas,periodoncias,2006-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2006-09-01,150,150
BAURES,consultas odontologicas,periodoncias,2006-09-01,5,5
BERMEJO,consultas odontologicas,periodoncias,2006-09-01,57,57
BETANZOS,consultas odontologicas,periodoncias,2006-09-01,2,2
CABEZAS,consultas odontologicas,periodoncias,2006-09-01,7,7
CAIROMA,consultas odontologicas,periodoncias,2006-09-01,2,2
"CAIZA ""D""",consultas odontologicas,periodoncias,2006-09-01,7,7
CAJUATA,consultas odontologicas,periodoncias,2006-09-01,1,1
CAMARGO,consultas odontologicas,periodoncias,2006-09-01,1,1
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2006-09-01,3,3
CAMIRI,consultas odontologicas,periodoncias,2006-09-01,43,43
CAPINOTA,consultas odontologicas,periodoncias,2006-09-01,26,26
CARACOLLO,consultas odontologicas,periodoncias,2006-09-01,8,8
CARANAVI,consultas odontologicas,periodoncias,2006-09-01,13,13
CARIPUYO,consultas odontologicas,periodoncias,2006-09-01,1,1
CHALLAPATA,consultas odontologicas,periodoncias,2006-09-01,11,11
CHARAGUA,consultas odontologicas,periodoncias,2006-09-01,1,1
CHAYANTA,consultas odontologicas,periodoncias,2006-09-01,1,1
CHIMORE,consultas odontologicas,periodoncias,2006-09-01,17,17
CHUMA,consultas odontologicas,periodoncias,2006-09-01,5,5
CLIZA,consultas odontologicas,periodoncias,2006-09-01,6,6
COBIJA,consultas odontologicas,periodoncias,2006-09-01,10,10
COCHABAMBA,consultas odontologicas,periodoncias,2006-09-01,724,724
COLCAPIRHUA,consultas odontologicas,periodoncias,2006-09-01,15,15
COLOMI,consultas odontologicas,periodoncias,2006-09-01,5,5
COLPA BELGICA,consultas odontologicas,periodoncias,2006-09-01,2,2
COLQUIRI,consultas odontologicas,periodoncias,2006-09-01,12,12
COMARAPA,consultas odontologicas,periodoncias,2006-09-01,43,43
COPACABANA,consultas odontologicas,periodoncias,2006-09-01,1,1
CORIPATA,consultas odontologicas,periodoncias,2006-09-01,8,8
COROICO,consultas odontologicas,periodoncias,2006-09-01,14,14
CORQUE,consultas odontologicas,periodoncias,2006-09-01,2,2
COTAGAITA,consultas odontologicas,periodoncias,2006-09-01,9,9
COTOCA,consultas odontologicas,periodoncias,2006-09-01,22,22
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2006-09-01,2,2
EL ALTO,consultas odontologicas,periodoncias,2006-09-01,470,470
EL PUENTE(STC),consultas odontologicas,periodoncias,2006-09-01,7,7
EL TORNO,consultas odontologicas,periodoncias,2006-09-01,18,18
EL VILLAR,consultas odontologicas,periodoncias,2006-09-01,2,2
ENTRE RIOS,consultas odontologicas,periodoncias,2006-09-01,153,153
ENTRE RIOS,consultas odontologicas,periodoncias,2006-09-01,1,1
EUCALIPTUS,consultas odontologicas,periodoncias,2006-09-01,4,4
EXALTACION,consultas odontologicas,periodoncias,2006-09-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2006-09-01,20,20
FILADELFIA,consultas odontologicas,periodoncias,2006-09-01,1,1
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2006-09-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,periodoncias,2006-09-01,6,6
GUANAY,consultas odontologicas,periodoncias,2006-09-01,8,8
GUAQUI,consultas odontologicas,periodoncias,2006-09-01,13,13
GUTIERREZ,consultas odontologicas,periodoncias,2006-09-01,38,38
HUACHACALLA,consultas odontologicas,periodoncias,2006-09-01,1,1
HUANUNI,consultas odontologicas,periodoncias,2006-09-01,2,2
HUARACAJE,consultas odontologicas,periodoncias,2006-09-01,4,4
HUAYLLAMARCA,consultas odontologicas,periodoncias,2006-09-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2006-09-01,15,15
IXIAMAS,consultas odontologicas,periodoncias,2006-09-01,1,1
JESUS DE MACHACA,consultas odontologicas,periodoncias,2006-09-01,17,17
LA ASUNTA,consultas odontologicas,periodoncias,2006-09-01,3,3
LA GUARDIA,consultas odontologicas,periodoncias,2006-09-01,581,581
LA PAZ,consultas odontologicas,periodoncias,2006-09-01,1337,1337
LAGUNILLAS,consultas odontologicas,periodoncias,2006-09-01,5,5
LICOMA PAMPA,consultas odontologicas,periodoncias,2006-09-01,5,5
LLALLAGUA,consultas odontologicas,periodoncias,2006-09-01,17,17
LLICA,consultas odontologicas,periodoncias,2006-09-01,1,1
LORETO,consultas odontologicas,periodoncias,2006-09-01,58,58
MAGDALENA,consultas odontologicas,periodoncias,2006-09-01,28,28
MAIRANA,consultas odontologicas,periodoncias,2006-09-01,6,6
MAPIRI,consultas odontologicas,periodoncias,2006-09-01,1,1
MECAPACA,consultas odontologicas,periodoncias,2006-09-01,1,1
MINEROS,consultas odontologicas,periodoncias,2006-09-01,1,1
MIZQUE,consultas odontologicas,periodoncias,2006-09-01,16,16
MOCOMOCO,consultas odontologicas,periodoncias,2006-09-01,13,13
MOJOCOYA,consultas odontologicas,periodoncias,2006-09-01,1,1
MONTERO,consultas odontologicas,periodoncias,2006-09-01,21,21
OCURI,consultas odontologicas,periodoncias,2006-09-01,3,3
OKINAWA,consultas odontologicas,periodoncias,2006-09-01,18,18
OMEREQUE,consultas odontologicas,periodoncias,2006-09-01,3,3
ORURO,consultas odontologicas,periodoncias,2006-09-01,192,192
PADCAYA,consultas odontologicas,periodoncias,2006-09-01,96,96
PADILLA,consultas odontologicas,periodoncias,2006-09-01,2,2
PALCA,consultas odontologicas,periodoncias,2006-09-01,2,2
PAMPA AULLAGAS,consultas odontologicas,periodoncias,2006-09-01,1,1
PAPEL PAMPA,consultas odontologicas,periodoncias,2006-09-01,3,3
PATACAMAYA,consultas odontologicas,periodoncias,2006-09-01,17,17
PAZÑA,consultas odontologicas,periodoncias,2006-09-01,6,6
POCOATA,consultas odontologicas,periodoncias,2006-09-01,28,28
POCONA,consultas odontologicas,periodoncias,2006-09-01,1,1
POJO (CBBA),consultas odontologicas,periodoncias,2006-09-01,51,51
POOPO,consultas odontologicas,periodoncias,2006-09-01,1,1
PORCO,consultas odontologicas,periodoncias,2006-09-01,1,1
POROMA,consultas odontologicas,periodoncias,2006-09-01,3,3
PORONGO,consultas odontologicas,periodoncias,2006-09-01,14,14
PORTACHUELO,consultas odontologicas,periodoncias,2006-09-01,3,3
POTOSI,consultas odontologicas,periodoncias,2006-09-01,22,22
PUCARANI,consultas odontologicas,periodoncias,2006-09-01,190,190
PUERTO ACOSTA,consultas odontologicas,periodoncias,2006-09-01,57,57
PUERTO QUIJARRO,consultas odontologicas,periodoncias,2006-09-01,3,3
PUERTO RICO,consultas odontologicas,periodoncias,2006-09-01,2,2
PUERTO SILES,consultas odontologicas,periodoncias,2006-09-01,2,2
PUERTO SUAREZ,consultas odontologicas,periodoncias,2006-09-01,26,26
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2006-09-01,33,33
PUNATA,consultas odontologicas,periodoncias,2006-09-01,272,272
QUILLACOLLO,consultas odontologicas,periodoncias,2006-09-01,85,85
QUIME,consultas odontologicas,periodoncias,2006-09-01,10,10
QUIRUSILLAS,consultas odontologicas,periodoncias,2006-09-01,3,3
REYES,consultas odontologicas,periodoncias,2006-09-01,6,6
RIBERALTA,consultas odontologicas,periodoncias,2006-09-01,5,5
ROBORE,consultas odontologicas,periodoncias,2006-09-01,6,6
RURRENABAQUE,consultas odontologicas,periodoncias,2006-09-01,50,50
SABAYA,consultas odontologicas,periodoncias,2006-09-01,8,8
SACABA,consultas odontologicas,periodoncias,2006-09-01,216,216
SACABAMBA,consultas odontologicas,periodoncias,2006-09-01,17,17
SACACA,consultas odontologicas,periodoncias,2006-09-01,32,32
SALINAS DE GARCI MENDOZA,consultas odontologicas,periodoncias,2006-09-01,28,28
SAMAIPATA,consultas odontologicas,periodoncias,2006-09-01,8,8
SAN ANDRES DE MACHACA,consultas odontologicas,periodoncias,2006-09-01,5,5
SAN BENITO,consultas odontologicas,periodoncias,2006-09-01,11,11
SAN BORJA,consultas odontologicas,periodoncias,2006-09-01,36,36
SAN CARLOS,consultas odontologicas,periodoncias,2006-09-01,33,33
SAN IGNACIO,consultas odontologicas,periodoncias,2006-09-01,115,115
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2006-09-01,8,8
SAN JOSE DE CHIQUITOS,consultas odontologicas,periodoncias,2006-09-01,5,5
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2006-09-01,18,18
SAN JULIAN,consultas odontologicas,periodoncias,2006-09-01,16,16
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2006-09-01,101,101
SAN PEDRO,consultas odontologicas,periodoncias,2006-09-01,13,13
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2006-09-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2006-09-01,2,2
SAN RAFAEL,consultas odontologicas,periodoncias,2006-09-01,52,52
SAN RAMON,consultas odontologicas,periodoncias,2006-09-01,4,4
SANTA ANA,consultas odontologicas,periodoncias,2006-09-01,12,12
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2006-09-01,970,970
SANTA ROSA,consultas odontologicas,periodoncias,2006-09-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2006-09-01,18,18
SANTIAGO DE MACHACA,consultas odontologicas,periodoncias,2006-09-01,2,2
SANTIVAÑES,consultas odontologicas,periodoncias,2006-09-01,3,3
SANTUARIO DE QUILLACAS,consultas odontologicas,periodoncias,2006-09-01,1,1
SENA,consultas odontologicas,periodoncias,2006-09-01,26,26
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2006-09-01,21,21
SICAYA,consultas odontologicas,periodoncias,2006-09-01,9,9
SIPE SIPE,consultas odontologicas,periodoncias,2006-09-01,41,41
SOPACHUY,consultas odontologicas,periodoncias,2006-09-01,2,2
SORACACHI,consultas odontologicas,periodoncias,2006-09-01,1,1
SUCRE,consultas odontologicas,periodoncias,2006-09-01,238,238
TAHUA,consultas odontologicas,periodoncias,2006-09-01,7,7
TAPACARI,consultas odontologicas,periodoncias,2006-09-01,12,12
TARATA,consultas odontologicas,periodoncias,2006-09-01,21,21
TARIJA,consultas odontologicas,periodoncias,2006-09-01,88,88
TARVITA,consultas odontologicas,periodoncias,2006-09-01,72,72
TIAWANACU,consultas odontologicas,periodoncias,2006-09-01,8,8
TINGUIPAYA,consultas odontologicas,periodoncias,2006-09-01,36,36
TIPUANI,consultas odontologicas,periodoncias,2006-09-01,7,7
TIQUIPAYA,consultas odontologicas,periodoncias,2006-09-01,3,3
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2006-09-01,84,84
TOCO,consultas odontologicas,periodoncias,2006-09-01,32,32
