municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,38,38
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,23,23
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,17,17
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
YANACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,12,12
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,1,1
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-09-01,5,5
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,47,47
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,6,6
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,8,8
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,26,26
AUCAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,44,44
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,8,8
BELLA FLOR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,90,90
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,85,85
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,24,24
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,199,199
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,15,15
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,57,57
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,31,31
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,39,39
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,50,50
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,36,36
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1877,1877
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,59,59
COLLANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,22,22
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,14,14
COLQUENCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
CORO CORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,41,41
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,94,94
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,48,48
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,14,14
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,8,8
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
DESAGUADERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1256,1256
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,53,53
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,13,13
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,55,55
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,16,16
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,66,66
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,13,13
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,122,122
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,48,48
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,71,71
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,152,152
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,56,56
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,39,39
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2136,2136
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,17,17
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,13,13
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,42,42
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,65,65
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,15,15
OCURI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,9,9
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,959,959
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,90,90
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,8,8
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
POCONA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,43,43
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,6,6
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,19,19
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,393,393
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,59,59
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,87,87
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,419,419
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,11,11
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,54,54
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,182,182
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,43,43
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,265,265
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,57,57
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,6,6
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,9,9
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,6,6
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,12,12
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,20,20
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,27,27
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
SAN JULIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,23,23
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,33,33
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,10,10
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,9,9
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2070,2070
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,6,6
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,17,17
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,37,37
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,20,20
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,99,99
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
SORACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,8,8
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,679,679
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,9,9
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,210,210
TAHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,10,10
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,323,323
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,49,49
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,4,4
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,24,24
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,29,29
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,140,140
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,12,12
TRIGAL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,205,205
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,155,155
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,39,39
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,28,28
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,61,61
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,12,12
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,24,24
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,5,5
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,269,269
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,29,29
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,10,10
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,39,39
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,62,62
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,107,107
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,33,33
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,24,24
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,7,7
YANACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,2,2
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,3,3
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,107,107
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,38,38
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-10-01,1,1
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,165,165
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,39,39
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,6,6
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,6,6
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,4,4
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,28,28
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,8,8
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,26,26
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,13,13
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,9,9
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,84,84
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,156,156
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,7,7
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,54,54
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,54,54
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,83,83
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,18,18
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,4,4
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,8,8
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,15,15
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,24,24
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,64,64
CHIMORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,35,35
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1612,1612
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,3,3
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,14,14
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,3,3
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,8,8
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,7,7
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,6,6
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,45,45
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,18,18
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,3,3
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,962,962
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,49,49
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,4,4
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,76,76
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,253,253
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,14,14
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,7,7
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,44,44
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,11,11
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,78,78
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,3,3
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,69,69
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,43,43
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,4,4
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,11,11
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,9,9
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,3,3
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,58,58
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,68,68
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1537,1537
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,18,18
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,49,49
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,19,19
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,14,14
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,24,24
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,6,6
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,52,52
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,1,1
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,9,9
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,7,7
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,925,925
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,5,5
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,74,74
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,7,7
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,6,6
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,158,158
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,4,4
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,4,4
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,266,266
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,22,22
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,2,2
POSTRER VALLE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,11,11
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,514,514
PRESTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-11-01,23,23
