municipality,group,variable,month,Acciones preventivas,TOTAL
FILADELFIA,consultas odontologicas,acciones preventivas,2006-10-01,49,49
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2006-10-01,93,93
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2006-10-01,332,332
GUANAY,consultas odontologicas,acciones preventivas,2006-10-01,18,18
GUAQUI,consultas odontologicas,acciones preventivas,2006-10-01,16,16
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2006-10-01,613,613
GUTIERREZ,consultas odontologicas,acciones preventivas,2006-10-01,56,56
HUACARETA,consultas odontologicas,acciones preventivas,2006-10-01,313,313
HUACHACALLA,consultas odontologicas,acciones preventivas,2006-10-01,11,11
HUANUNI,consultas odontologicas,acciones preventivas,2006-10-01,282,282
HUARACAJE,consultas odontologicas,acciones preventivas,2006-10-01,6,6
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2006-10-01,7,7
ICHOCA,consultas odontologicas,acciones preventivas,2006-10-01,124,124
INCAHUASI,consultas odontologicas,acciones preventivas,2006-10-01,683,683
INGAVI (HUMAITA),consultas odontologicas,acciones preventivas,2006-10-01,19,19
INQUISIVI,consultas odontologicas,acciones preventivas,2006-10-01,119,119
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2006-10-01,10,10
IXIAMAS,consultas odontologicas,acciones preventivas,2006-10-01,157,157
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2006-10-01,26,26
LA ASUNTA,consultas odontologicas,acciones preventivas,2006-10-01,27,27
LA GUARDIA,consultas odontologicas,acciones preventivas,2006-10-01,1794,1794
LA PAZ,consultas odontologicas,acciones preventivas,2006-10-01,3817,3817
LAGUNILLAS,consultas odontologicas,acciones preventivas,2006-10-01,807,807
LAJA,consultas odontologicas,acciones preventivas,2006-10-01,7,7
LLALLAGUA,consultas odontologicas,acciones preventivas,2006-10-01,499,499
LLICA,consultas odontologicas,acciones preventivas,2006-10-01,6,6
LORETO,consultas odontologicas,acciones preventivas,2006-10-01,20,20
LURIBAY,consultas odontologicas,acciones preventivas,2006-10-01,91,91
MACHARETI,consultas odontologicas,acciones preventivas,2006-10-01,111,111
MAGDALENA,consultas odontologicas,acciones preventivas,2006-10-01,356,356
MAIRANA,consultas odontologicas,acciones preventivas,2006-10-01,107,107
MAPIRI,consultas odontologicas,acciones preventivas,2006-10-01,129,129
MECAPACA,consultas odontologicas,acciones preventivas,2006-10-01,3,3
MINEROS,consultas odontologicas,acciones preventivas,2006-10-01,12,12
MIZQUE,consultas odontologicas,acciones preventivas,2006-10-01,243,243
MOCOMOCO,consultas odontologicas,acciones preventivas,2006-10-01,66,66
MOJOCOYA,consultas odontologicas,acciones preventivas,2006-10-01,31,31
MONTEAGUDO,consultas odontologicas,acciones preventivas,2006-10-01,1775,1775
MONTERO,consultas odontologicas,acciones preventivas,2006-10-01,139,139
MORO MORO,consultas odontologicas,acciones preventivas,2006-10-01,24,24
MOROCHATA,consultas odontologicas,acciones preventivas,2006-10-01,63,63
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2006-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,acciones preventivas,2006-10-01,70,70
OCURI,consultas odontologicas,acciones preventivas,2006-10-01,260,260
OKINAWA,consultas odontologicas,acciones preventivas,2006-10-01,16,16
OMEREQUE,consultas odontologicas,acciones preventivas,2006-10-01,51,51
ORURO,consultas odontologicas,acciones preventivas,2006-10-01,1819,1819
PADCAYA,consultas odontologicas,acciones preventivas,2006-10-01,216,216
PADILLA,consultas odontologicas,acciones preventivas,2006-10-01,141,141
PALCA,consultas odontologicas,acciones preventivas,2006-10-01,106,106
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2006-10-01,274,274
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2006-10-01,719,719
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2006-10-01,18,18
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2006-10-01,6,6
PASORAPA,consultas odontologicas,acciones preventivas,2006-10-01,41,41
PATACAMAYA,consultas odontologicas,acciones preventivas,2006-10-01,6,6
PAZÑA,consultas odontologicas,acciones preventivas,2006-10-01,41,41
POCOATA,consultas odontologicas,acciones preventivas,2006-10-01,167,167
POCONA,consultas odontologicas,acciones preventivas,2006-10-01,219,219
POJO (CBBA),consultas odontologicas,acciones preventivas,2006-10-01,9,9
POOPO,consultas odontologicas,acciones preventivas,2006-10-01,49,49
PORCO,consultas odontologicas,acciones preventivas,2006-10-01,33,33
POROMA,consultas odontologicas,acciones preventivas,2006-10-01,194,194
PORONGO,consultas odontologicas,acciones preventivas,2006-10-01,335,335
PORTACHUELO,consultas odontologicas,acciones preventivas,2006-10-01,1517,1517
PORVENIR,consultas odontologicas,acciones preventivas,2006-10-01,448,448
POSTRER VALLE,consultas odontologicas,acciones preventivas,2006-10-01,305,305
POTOSI,consultas odontologicas,acciones preventivas,2006-10-01,476,476
PRESTO,consultas odontologicas,acciones preventivas,2006-10-01,489,489
PUCARA,consultas odontologicas,acciones preventivas,2006-10-01,229,229
PUCARANI,consultas odontologicas,acciones preventivas,2006-10-01,603,603
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2006-10-01,46,46
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2006-10-01,9,9
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2006-10-01,123,123
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2006-10-01,1170,1170
PUERTO RICO,consultas odontologicas,acciones preventivas,2006-10-01,744,744
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2006-10-01,141,141
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2006-10-01,525,525
PUNA,consultas odontologicas,acciones preventivas,2006-10-01,720,720
PUNATA,consultas odontologicas,acciones preventivas,2006-10-01,687,687
QUILLACOLLO,consultas odontologicas,acciones preventivas,2006-10-01,408,408
QUIME,consultas odontologicas,acciones preventivas,2006-10-01,280,280
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2006-10-01,18,18
REYES,consultas odontologicas,acciones preventivas,2006-10-01,394,394
RIBERALTA,consultas odontologicas,acciones preventivas,2006-10-01,320,320
ROBORE,consultas odontologicas,acciones preventivas,2006-10-01,503,503
RURRENABAQUE,consultas odontologicas,acciones preventivas,2006-10-01,256,256
SABAYA,consultas odontologicas,acciones preventivas,2006-10-01,110,110
SACABA,consultas odontologicas,acciones preventivas,2006-10-01,985,985
SACABAMBA,consultas odontologicas,acciones preventivas,2006-10-01,1383,1383
SACACA,consultas odontologicas,acciones preventivas,2006-10-01,745,745
SAIPINA,consultas odontologicas,acciones preventivas,2006-10-01,647,647
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2006-10-01,9,9
SAMAIPATA,consultas odontologicas,acciones preventivas,2006-10-01,42,42
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2006-10-01,2,2
SAN ANDRES,consultas odontologicas,acciones preventivas,2006-10-01,144,144
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2006-10-01,146,146
SAN BENITO,consultas odontologicas,acciones preventivas,2006-10-01,266,266
SAN BORJA,consultas odontologicas,acciones preventivas,2006-10-01,122,122
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2006-10-01,28,28
SAN CARLOS,consultas odontologicas,acciones preventivas,2006-10-01,310,310
SAN IGNACIO,consultas odontologicas,acciones preventivas,2006-10-01,132,132
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2006-10-01,1969,1969
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2006-10-01,361,361
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2006-10-01,244,244
SAN JOSE DE CHIQUITOS,consultas odontologicas,acciones preventivas,2006-10-01,9,9
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2006-10-01,1297,1297
SAN JULIAN,consultas odontologicas,acciones preventivas,2006-10-01,52,52
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2006-10-01,183,183
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2006-10-01,1196,1196
SAN LUCAS,consultas odontologicas,acciones preventivas,2006-10-01,160,160
SAN MATIAS,consultas odontologicas,acciones preventivas,2006-10-01,20,20
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2006-10-01,953,953
SAN PEDRO,consultas odontologicas,acciones preventivas,2006-10-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2006-10-01,226,226
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2006-10-01,100,100
SAN RAFAEL,consultas odontologicas,acciones preventivas,2006-10-01,63,63
SAN RAMON,consultas odontologicas,acciones preventivas,2006-10-01,16,16
SAN RAMON,consultas odontologicas,acciones preventivas,2006-10-01,967,967
SANTA ANA,consultas odontologicas,acciones preventivas,2006-10-01,168,168
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2006-10-01,9817,9817
SANTA ROSA,consultas odontologicas,acciones preventivas,2006-10-01,1688,1688
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2006-10-01,1744,1744
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2006-10-01,283,283
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2006-10-01,6,6
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2006-10-01,188,188
SAPAHAQUI,consultas odontologicas,acciones preventivas,2006-10-01,315,315
SENA,consultas odontologicas,acciones preventivas,2006-10-01,98,98
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2006-10-01,176,176
SICAYA,consultas odontologicas,acciones preventivas,2006-10-01,5,5
SIPE SIPE,consultas odontologicas,acciones preventivas,2006-10-01,981,981
SOPACHUY,consultas odontologicas,acciones preventivas,2006-10-01,129,129
SORACACHI,consultas odontologicas,acciones preventivas,2006-10-01,217,217
SORATA,consultas odontologicas,acciones preventivas,2006-10-01,7,7
SUCRE,consultas odontologicas,acciones preventivas,2006-10-01,3943,3943
TACACOMA,consultas odontologicas,acciones preventivas,2006-10-01,87,87
TACOPAYA,consultas odontologicas,acciones preventivas,2006-10-01,63,63
TAHUA,consultas odontologicas,acciones preventivas,2006-10-01,16,16
TAPACARI,consultas odontologicas,acciones preventivas,2006-10-01,25,25
TARABUCO,consultas odontologicas,acciones preventivas,2006-10-01,1529,1529
TARACO,consultas odontologicas,acciones preventivas,2006-10-01,15,15
TARATA,consultas odontologicas,acciones preventivas,2006-10-01,90,90
TARIJA,consultas odontologicas,acciones preventivas,2006-10-01,1119,1119
TARVITA,consultas odontologicas,acciones preventivas,2006-10-01,97,97
TEOPONTE,consultas odontologicas,acciones preventivas,2006-10-01,122,122
TIAWANACU,consultas odontologicas,acciones preventivas,2006-10-01,83,83
TINGUIPAYA,consultas odontologicas,acciones preventivas,2006-10-01,2242,2242
TIPUANI,consultas odontologicas,acciones preventivas,2006-10-01,65,65
TIQUIPAYA,consultas odontologicas,acciones preventivas,2006-10-01,1122,1122
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2006-10-01,545,545
TOLATA,consultas odontologicas,acciones preventivas,2006-10-01,774,774
TOLEDO,consultas odontologicas,acciones preventivas,2006-10-01,904,904
TOMAVE,consultas odontologicas,acciones preventivas,2006-10-01,4,4
TOMINA,consultas odontologicas,acciones preventivas,2006-10-01,471,471
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2006-10-01,713,713
TRIGAL,consultas odontologicas,acciones preventivas,2006-10-01,15,15
TRINIDAD,consultas odontologicas,acciones preventivas,2006-10-01,1784,1784
TUPIZA,consultas odontologicas,acciones preventivas,2006-10-01,234,234
TURCO,consultas odontologicas,acciones preventivas,2006-10-01,258,258
UNCIA,consultas odontologicas,acciones preventivas,2006-10-01,658,658
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2006-10-01,1677,1677
UYUNI,consultas odontologicas,acciones preventivas,2006-10-01,21,21
VALLEGRANDE,consultas odontologicas,acciones preventivas,2006-10-01,794,794
VIACHA,consultas odontologicas,acciones preventivas,2006-10-01,2249,2249
VILLA MONTES,consultas odontologicas,acciones preventivas,2006-10-01,1212,1212
VILLA RIVERO,consultas odontologicas,acciones preventivas,2006-10-01,514,514
VILLA SERRANO,consultas odontologicas,acciones preventivas,2006-10-01,388,388
VILLA TUNARI,consultas odontologicas,acciones preventivas,2006-10-01,559,559
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2006-10-01,2454,2454
VILLAZON,consultas odontologicas,acciones preventivas,2006-10-01,172,172
VINTO,consultas odontologicas,acciones preventivas,2006-10-01,96,96
VITICHI,consultas odontologicas,acciones preventivas,2006-10-01,57,57
WARNES,consultas odontologicas,acciones preventivas,2006-10-01,778,778
YACUIBA,consultas odontologicas,acciones preventivas,2006-10-01,195,195
YAMPARAEZ,consultas odontologicas,acciones preventivas,2006-10-01,196,196
YANACACHI,consultas odontologicas,acciones preventivas,2006-10-01,13,13
YAPACANI,consultas odontologicas,acciones preventivas,2006-10-01,4,4
YOCALLA,consultas odontologicas,acciones preventivas,2006-10-01,61,61
YOTALA,consultas odontologicas,acciones preventivas,2006-10-01,229,229
YUNCHARA,consultas odontologicas,acciones preventivas,2006-10-01,1322,1322
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2006-10-01,222,222
ACACIO,consultas odontologicas,acciones preventivas,2006-11-01,4,4
ACHACACHI,consultas odontologicas,acciones preventivas,2006-11-01,1002,1002
ACHOCALLA,consultas odontologicas,acciones preventivas,2006-11-01,1,1
AIQUILE,consultas odontologicas,acciones preventivas,2006-11-01,525,525
ALCALA,consultas odontologicas,acciones preventivas,2006-11-01,261,261
ANCORAIMES,consultas odontologicas,acciones preventivas,2006-11-01,16,16
ANDAMARCA,consultas odontologicas,acciones preventivas,2006-11-01,178,178
ANZALDO,consultas odontologicas,acciones preventivas,2006-11-01,13,13
APOLO,consultas odontologicas,acciones preventivas,2006-11-01,2,2
ARANI,consultas odontologicas,acciones preventivas,2006-11-01,30,30
ARQUE,consultas odontologicas,acciones preventivas,2006-11-01,259,259
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2006-11-01,129,129
ATOCHA,consultas odontologicas,acciones preventivas,2006-11-01,698,698
AYO AYO,consultas odontologicas,acciones preventivas,2006-11-01,313,313
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2006-11-01,74,74
AZURDUY,consultas odontologicas,acciones preventivas,2006-11-01,337,337
BATALLAS,consultas odontologicas,acciones preventivas,2006-11-01,92,92
BELLA FLOR,consultas odontologicas,acciones preventivas,2006-11-01,21,21
BERMEJO,consultas odontologicas,acciones preventivas,2006-11-01,281,281
BOLIVAR,consultas odontologicas,acciones preventivas,2006-11-01,30,30
BOLPEBRA,consultas odontologicas,acciones preventivas,2006-11-01,22,22
BOYUIBE,consultas odontologicas,acciones preventivas,2006-11-01,109,109
BUENA VISTA,consultas odontologicas,acciones preventivas,2006-11-01,36,36
CABEZAS,consultas odontologicas,acciones preventivas,2006-11-01,55,55
CAIROMA,consultas odontologicas,acciones preventivas,2006-11-01,57,57
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2006-11-01,542,542
CALACOTO,consultas odontologicas,acciones preventivas,2006-11-01,26,26
CALAMARCA,consultas odontologicas,acciones preventivas,2006-11-01,202,202
CAMARGO,consultas odontologicas,acciones preventivas,2006-11-01,168,168
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2006-11-01,57,57
CAMIRI,consultas odontologicas,acciones preventivas,2006-11-01,200,200
CAPINOTA,consultas odontologicas,acciones preventivas,2006-11-01,41,41
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2006-11-01,8,8
CARACOLLO,consultas odontologicas,acciones preventivas,2006-11-01,88,88
CARANAVI,consultas odontologicas,acciones preventivas,2006-11-01,202,202
CARAPARI,consultas odontologicas,acciones preventivas,2006-11-01,36,36
CARIPUYO,consultas odontologicas,acciones preventivas,2006-11-01,65,65
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2006-11-01,3,3
CHALLAPATA,consultas odontologicas,acciones preventivas,2006-11-01,678,678
CHARAGUA,consultas odontologicas,acciones preventivas,2006-11-01,10,10
CHAYANTA,consultas odontologicas,acciones preventivas,2006-11-01,48,48
CHIMORE,consultas odontologicas,acciones preventivas,2006-11-01,55,55
CHOQUE COTA,consultas odontologicas,acciones preventivas,2006-11-01,27,27
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2006-11-01,91,91
CHUMA,consultas odontologicas,acciones preventivas,2006-11-01,145,145
CLIZA,consultas odontologicas,acciones preventivas,2006-11-01,261,261
COBIJA,consultas odontologicas,acciones preventivas,2006-11-01,354,354
COCHABAMBA,consultas odontologicas,acciones preventivas,2006-11-01,5308,5308
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2006-11-01,5,5
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2006-11-01,563,563
COLOMI,consultas odontologicas,acciones preventivas,2006-11-01,138,138
COLPA BELGICA,consultas odontologicas,acciones preventivas,2006-11-01,362,362
COLQUIRI,consultas odontologicas,acciones preventivas,2006-11-01,224,224
COMANCHE,consultas odontologicas,acciones preventivas,2006-11-01,25,25
COMARAPA,consultas odontologicas,acciones preventivas,2006-11-01,919,919
CONCEPCION,consultas odontologicas,acciones preventivas,2006-11-01,6,6
COPACABANA,consultas odontologicas,acciones preventivas,2006-11-01,22,22
CORIPATA,consultas odontologicas,acciones preventivas,2006-11-01,151,151
CORO CORO,consultas odontologicas,acciones preventivas,2006-11-01,192,192
COROICO,consultas odontologicas,acciones preventivas,2006-11-01,52,52
CORQUE,consultas odontologicas,acciones preventivas,2006-11-01,86,86
COTAGAITA,consultas odontologicas,acciones preventivas,2006-11-01,2080,2080
COTOCA,consultas odontologicas,acciones preventivas,2006-11-01,518,518
CULPINA,consultas odontologicas,acciones preventivas,2006-11-01,279,279
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2006-11-01,43,43
DESAGUADERO,consultas odontologicas,acciones preventivas,2006-11-01,44,44
EL ALTO,consultas odontologicas,acciones preventivas,2006-11-01,4163,4163
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2006-11-01,162,162
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2006-11-01,7,7
EL TORNO,consultas odontologicas,acciones preventivas,2006-11-01,214,214
EL VILLAR,consultas odontologicas,acciones preventivas,2006-11-01,28,28
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-11-01,155,155
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-11-01,126,126
ESMERALDA,consultas odontologicas,acciones preventivas,2006-11-01,36,36
EUCALIPTUS,consultas odontologicas,acciones preventivas,2006-11-01,868,868
EUREKA (SANTOS MERCADO),consultas odontologicas,acciones preventivas,2006-11-01,66,66
EXALTACION,consultas odontologicas,acciones preventivas,2006-11-01,227,227
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2006-11-01,3,3
FILADELFIA,consultas odontologicas,acciones preventivas,2006-11-01,15,15
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2006-11-01,39,39
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2006-11-01,455,455
GUANAY,consultas odontologicas,acciones preventivas,2006-11-01,37,37
GUAQUI,consultas odontologicas,acciones preventivas,2006-11-01,6,6
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2006-11-01,469,469
GUTIERREZ,consultas odontologicas,acciones preventivas,2006-11-01,2,2
HUACARETA,consultas odontologicas,acciones preventivas,2006-11-01,399,399
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2006-11-01,158,158
HUACHACALLA,consultas odontologicas,acciones preventivas,2006-11-01,2,2
HUANUNI,consultas odontologicas,acciones preventivas,2006-11-01,144,144
HUARACAJE,consultas odontologicas,acciones preventivas,2006-11-01,41,41
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2006-11-01,12,12
ICHOCA,consultas odontologicas,acciones preventivas,2006-11-01,53,53
ICLA,consultas odontologicas,acciones preventivas,2006-11-01,2292,2292
INCAHUASI,consultas odontologicas,acciones preventivas,2006-11-01,352,352
INQUISIVI,consultas odontologicas,acciones preventivas,2006-11-01,153,153
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2006-11-01,864,864
IXIAMAS,consultas odontologicas,acciones preventivas,2006-11-01,120,120
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2006-11-01,6,6
LA ASUNTA,consultas odontologicas,acciones preventivas,2006-11-01,23,23
LA GUARDIA,consultas odontologicas,acciones preventivas,2006-11-01,169,169
LA PAZ,consultas odontologicas,acciones preventivas,2006-11-01,2875,2875
LAGUNILLAS,consultas odontologicas,acciones preventivas,2006-11-01,11,11
LAJA,consultas odontologicas,acciones preventivas,2006-11-01,4,4
LLALLAGUA,consultas odontologicas,acciones preventivas,2006-11-01,569,569
LLICA,consultas odontologicas,acciones preventivas,2006-11-01,69,69
LURIBAY,consultas odontologicas,acciones preventivas,2006-11-01,40,40
MACHACAMARCA,consultas odontologicas,acciones preventivas,2006-11-01,30,30
MACHARETI,consultas odontologicas,acciones preventivas,2006-11-01,125,125
MAGDALENA,consultas odontologicas,acciones preventivas,2006-11-01,7,7
MAIRANA,consultas odontologicas,acciones preventivas,2006-11-01,37,37
MAPIRI,consultas odontologicas,acciones preventivas,2006-11-01,138,138
MIZQUE,consultas odontologicas,acciones preventivas,2006-11-01,107,107
MOCOMOCO,consultas odontologicas,acciones preventivas,2006-11-01,161,161
MOJOCOYA,consultas odontologicas,acciones preventivas,2006-11-01,14,14
MONTEAGUDO,consultas odontologicas,acciones preventivas,2006-11-01,1512,1512
MONTERO,consultas odontologicas,acciones preventivas,2006-11-01,139,139
MORO MORO,consultas odontologicas,acciones preventivas,2006-11-01,76,76
MOROCHATA,consultas odontologicas,acciones preventivas,2006-11-01,224,224
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2006-11-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,acciones preventivas,2006-11-01,28,28
OCURI,consultas odontologicas,acciones preventivas,2006-11-01,496,496
OKINAWA,consultas odontologicas,acciones preventivas,2006-11-01,14,14
OMEREQUE,consultas odontologicas,acciones preventivas,2006-11-01,27,27
ORURO,consultas odontologicas,acciones preventivas,2006-11-01,774,774
PADCAYA,consultas odontologicas,acciones preventivas,2006-11-01,68,68
PADILLA,consultas odontologicas,acciones preventivas,2006-11-01,116,116
PALCA,consultas odontologicas,acciones preventivas,2006-11-01,6,6
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2006-11-01,201,201
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2006-11-01,77,77
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2006-11-01,12,12
PATACAMAYA,consultas odontologicas,acciones preventivas,2006-11-01,8,8
PAZÑA,consultas odontologicas,acciones preventivas,2006-11-01,34,34
POCOATA,consultas odontologicas,acciones preventivas,2006-11-01,237,237
POJO (CBBA),consultas odontologicas,acciones preventivas,2006-11-01,771,771
POOPO,consultas odontologicas,acciones preventivas,2006-11-01,42,42
PORCO,consultas odontologicas,acciones preventivas,2006-11-01,30,30
POROMA,consultas odontologicas,acciones preventivas,2006-11-01,2454,2454
PORONGO,consultas odontologicas,acciones preventivas,2006-11-01,97,97
PORTACHUELO,consultas odontologicas,acciones preventivas,2006-11-01,851,851
PORVENIR,consultas odontologicas,acciones preventivas,2006-11-01,1,1
POSTRER VALLE,consultas odontologicas,acciones preventivas,2006-11-01,3,3
POTOSI,consultas odontologicas,acciones preventivas,2006-11-01,682,682
PRESTO,consultas odontologicas,acciones preventivas,2006-11-01,467,467
PUCARA,consultas odontologicas,acciones preventivas,2006-11-01,287,287
PUCARANI,consultas odontologicas,acciones preventivas,2006-11-01,577,577
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2006-11-01,79,79
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2006-11-01,144,144
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2006-11-01,176,176
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2006-11-01,33,33
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2006-11-01,140,140
PUERTO RICO,consultas odontologicas,acciones preventivas,2006-11-01,10,10
PUERTO SILES,consultas odontologicas,acciones preventivas,2006-11-01,226,226
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2006-11-01,185,185
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2006-11-01,357,357
PUNA,consultas odontologicas,acciones preventivas,2006-11-01,809,809
PUNATA,consultas odontologicas,acciones preventivas,2006-11-01,698,698
QUILLACOLLO,consultas odontologicas,acciones preventivas,2006-11-01,374,374
QUIME,consultas odontologicas,acciones preventivas,2006-11-01,300,300
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2006-11-01,26,26
REYES,consultas odontologicas,acciones preventivas,2006-11-01,32,32
RIBERALTA,consultas odontologicas,acciones preventivas,2006-11-01,2577,2577
ROBORE,consultas odontologicas,acciones preventivas,2006-11-01,1237,1237
RURRENABAQUE,consultas odontologicas,acciones preventivas,2006-11-01,96,96
SABAYA,consultas odontologicas,acciones preventivas,2006-11-01,15,15
SACABA,consultas odontologicas,acciones preventivas,2006-11-01,185,185
SACACA,consultas odontologicas,acciones preventivas,2006-11-01,265,265
SAIPINA,consultas odontologicas,acciones preventivas,2006-11-01,64,64
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2006-11-01,2,2
SAMAIPATA,consultas odontologicas,acciones preventivas,2006-11-01,161,161
SAN ANDRES,consultas odontologicas,acciones preventivas,2006-11-01,118,118
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2006-11-01,37,37
SAN BENITO,consultas odontologicas,acciones preventivas,2006-11-01,6,6
SAN BORJA,consultas odontologicas,acciones preventivas,2006-11-01,52,52
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2006-11-01,118,118
SAN CARLOS,consultas odontologicas,acciones preventivas,2006-11-01,13,13
SAN IGNACIO,consultas odontologicas,acciones preventivas,2006-11-01,249,249
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2006-11-01,1299,1299
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2006-11-01,258,258
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2006-11-01,21,21
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2006-11-01,213,213
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2006-11-01,1205,1205
SAN LUCAS,consultas odontologicas,acciones preventivas,2006-11-01,264,264
SAN MATIAS,consultas odontologicas,acciones preventivas,2006-11-01,60,60
SAN PEDRO,consultas odontologicas,acciones preventivas,2006-11-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2006-11-01,68,68
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2006-11-01,15,15
SAN RAFAEL,consultas odontologicas,acciones preventivas,2006-11-01,80,80
SAN RAMON,consultas odontologicas,acciones preventivas,2006-11-01,10,10
SAN RAMON,consultas odontologicas,acciones preventivas,2006-11-01,695,695
SANTA ANA,consultas odontologicas,acciones preventivas,2006-11-01,135,135
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2006-11-01,4380,4380
SANTA ROSA,consultas odontologicas,acciones preventivas,2006-11-01,29,29
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2006-11-01,627,627
