municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,36,36
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,18,18
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,1301,1301
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,313,313
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,79,79
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,222,222
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,207,207
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,469,469
URUBICHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,85,85
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,239,239
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,409,409
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,258,258
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,1064,1064
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,142,142
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,99,99
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,85,85
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,79,79
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,607,607
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,750,750
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,421,421
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,105,105
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,27,27
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,457,457
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,273,273
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,135,135
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,61,61
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,90,90
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,72,72
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,89,89
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,244,244
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-09-01,211,211
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,437,437
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,403,403
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,18,18
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,295,295
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,288,288
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,68,68
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,300,300
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,75,75
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,160,160
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,202,202
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,86,86
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,17,17
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,185,185
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,915,915
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,760,760
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,82,82
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,73,73
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,160,160
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,960,960
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,316,316
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,165,165
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,126,126
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,6,6
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,151,151
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,422,422
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,203,203
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,131,131
BOLPEBRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,85,85
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,512,512
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,130,130
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,142,142
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,222,222
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,682,682
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,39,39
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,40,40
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,503,503
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,3,3
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1331,1331
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,94,94
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,58,58
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,674,674
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,284,284
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,161,161
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,157,157
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,9,9
CHACARILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,46,46
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,487,487
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,20,20
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,363,363
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,187,187
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,96,96
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,91,91
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,110,110
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,143,143
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,370,370
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,4985,4985
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,224,224
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,319,319
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,52,52
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,154,154
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,372,372
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,78,78
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,18,18
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,220,220
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,555,555
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,35,35
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,129,129
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,190,190
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,90,90
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,163,163
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,56,56
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,460,460
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,119,119
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,257,257
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,37,37
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,268,268
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,77,77
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,533,533
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,134,134
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,97,97
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,8029,8029
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,17,17
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,67,67
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,228,228
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,32,32
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,36,36
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,463,463
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,206,206
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,197,197
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,150,150
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,68,68
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,51,51
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,62,62
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,80,80
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,690,690
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,236,236
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,152,152
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,59,59
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,463,463
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,16,16
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,22,22
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,127,127
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,524,524
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,55,55
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,205,205
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,84,84
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,462,462
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,74,74
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1,1
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,182,182
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,11614,11614
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,676,676
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,88,88
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,266,266
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,84,84
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,21,21
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,196,196
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,45,45
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,101,101
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,91,91
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,259,259
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,5,5
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,232,232
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,42,42
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,128,128
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,263,263
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,141,141
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,51,51
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1710,1710
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,503,503
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,45,45
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,135,135
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,105,105
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,126,126
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,87,87
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,4305,4305
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,177,177
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,207,207
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1151,1151
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,91,91
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,343,343
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,748,748
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,179,179
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,25,25
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,94,94
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,72,72
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,221,221
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,102,102
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1,1
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,57,57
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,117,117
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,37,37
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,242,242
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,401,401
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1744,1744
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,422,422
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,774,774
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,262,262
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,362,362
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,116,116
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,744,744
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,184,184
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,74,74
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,124,124
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1341,1341
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,750,750
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,394,394
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,475,475
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,877,877
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,330,330
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,304,304
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,206,206
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,94,94
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,14,14
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,145,145
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,471,471
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,462,462
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,178,178
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,53,53
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,593,593
SACABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,713,713
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,43,43
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,231,231
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,43,43
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,158,158
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,13,13
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,141,141
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,97,97
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,87,87
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,87,87
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,188,188
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,244,244
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,182,182
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,145,145
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,2068,2068
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,384,384
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,152,152
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,95,95
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,102,102
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,418,418
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,221,221
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1173,1173
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,250,250
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,121,121
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,107,107
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,88,88
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,300,300
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,21,21
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,107,107
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,105,105
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,55,55
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,245,245
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,219,219
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,8324,8324
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,516,516
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1516,1516
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,215,215
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,29,29
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,198,198
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,333,333
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,114,114
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,198,198
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,16,16
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,172,172
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,182,182
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,274,274
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,48,48
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,3934,3934
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,110,110
TACOBAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1,1
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,55,55
TAHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,37,37
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,62,62
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,1338,1338
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,38,38
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,110,110
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,847,847
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,48,48
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,122,122
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,494,494
TINGUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,151,151
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,12,12
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,419,419
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,771,771
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,141,141
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,187,187
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,87,87
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,190,190
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,62,62
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,166,166
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-10-01,44,44
