municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,12,12
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,2,2
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,27,27
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,42,42
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,62,62
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,21,21
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,68,68
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,27,27
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,374,374
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,148,148
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,15,15
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,25,25
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,13,13
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,100,100
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,10,10
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,54,54
BOLPEBRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,9,9
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,30,30
CABEZAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,89,89
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,36,36
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,13,13
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,20,20
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,145,145
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,117,117
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,11,11
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,234,234
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,31,31
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,9,9
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,98,98
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,79,79
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,76,76
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,209,209
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,65,65
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,20,20
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,23,23
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,39,39
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,59,59
CHOQUE COTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,32,32
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,48,48
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,205,205
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,55,55
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,354,354
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,1874,1874
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,14,14
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,64,64
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,13,13
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,53,53
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,215,215
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,5,5
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,5,5
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,47,47
COMANCHE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,6,6
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,269,269
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,22,22
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,19,19
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,72,72
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,31,31
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,73,73
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,82,82
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,30,30
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,87,87
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,174,174
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,3,3
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,261,261
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,24,24
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,13,13
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,2694,2694
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,18,18
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,3,3
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,201,201
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,19,19
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,96,96
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,47,47
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,10,10
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,38,38
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,85,85
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,44,44
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,3,3
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,62,62
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,93,93
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,57,57
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,44,44
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,176,176
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,6,6
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,124,124
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,138,138
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,16,16
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,30,30
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,32,32
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,29,29
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,75,75
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,119,119
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,32,32
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,30,30
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,27,27
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,18,18
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,11,11
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,26,26
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,196,196
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4585,4585
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,91,91
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,22,22
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,168,168
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,69,69
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,30,30
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,9,9
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,78,78
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,5,5
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,16,16
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,145,145
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,22,22
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,68,68
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,11,11
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,21,21
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,108,108
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,231,231
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,34,34
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,174,174
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,20,20
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,20,20
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,8,8
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,49,49
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,11,11
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,908,908
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,51,51
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,196,196
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,120,120
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,8,8
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,96,96
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,21,21
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,18,18
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,10,10
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,46,46
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,86,86
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,10,10
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,51,51
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,32,32
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,81,81
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,25,25
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,182,182
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,22,22
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,699,699
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,249,249
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,14,14
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,100,100
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,171,171
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,251,251
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,72,72
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,51,51
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,10,10
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,86,86
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,115,115
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,264,264
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,398,398
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,204,204
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,516,516
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,76,76
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,19,19
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,30,30
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,2566,2566
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,124,124
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,12,12
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,8,8
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,282,282
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,55,55
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,140,140
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,50,50
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,49,49
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,2,2
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,96,96
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,42,42
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,10,10
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,63,63
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,21,21
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,25,25
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,229,229
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,359,359
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,9,9
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,101,101
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,41,41
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,68,68
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,59,59
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,83,83
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,234,234
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,161,161
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,70,70
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,2,2
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,123,123
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,5,5
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,27,27
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,7,7
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,139,139
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,6,6
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,5412,5412
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,7,7
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,315,315
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,37,37
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,171,171
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,86,86
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,71,71
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,3,3
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,35,35
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,232,232
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,54,54
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,8,8
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,870,870
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,51,51
TAHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,178,178
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,765,765
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,9,9
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,23,23
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,440,440
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,867,867
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,61,61
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,12,12
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,12,12
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,370,370
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,373,373
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,27,27
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,50,50
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,29,29
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,59,59
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,69,69
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,8,8
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,47,47
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,1,1
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,22,22
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,164,164
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,154,154
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,99,99
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,13,13
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,69,69
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,147,147
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,15,15
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,7,7
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,111,111
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,92,92
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,27,27
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,21,21
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,4,4
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,324,324
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,123,123
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,320,320
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,98,98
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,69,69
VITICHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,52,52
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,210,210
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,267,267
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,12,12
YANACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,22,22
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,21,21
YOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,15,15
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,1,1
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,123,123
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-11-01,81,81
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,140,140
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,138,138
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,72,72
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,186,186
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,10,10
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,59,59
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,7,7
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,18,18
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,28,28
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,10,10
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,63,63
AUCAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,3,3
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,2,2
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,258,258
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,446,446
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,14,14
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,10,10
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,3,3
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,2,2
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,87,87
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,53,53
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,25,25
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,18,18
CABEZAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,76,76
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,7,7
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,12,12
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,9,9
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,15,15
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,47,47
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,181,181
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,19,19
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,9,9
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,151,151
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,50,50
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,50,50
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,114,114
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,124,124
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-12-01,95,95
