municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,46,46
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,140,140
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,91,91
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,12,12
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,45,45
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,64,64
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,5,5
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,17,17
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,12,12
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,125,125
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,88,88
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,40,40
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,202,202
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,5,5
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,15,15
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,40,40
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,8,8
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,114,114
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,38,38
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,20,20
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,7,7
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,79,79
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9763,9763
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,160,160
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,5,5
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,98,98
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,11,11
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3,3
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,24,24
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,72,72
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,45,45
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,10,10
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,18,18
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,8,8
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,31,31
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9,9
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,2,2
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,176,176
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,351,351
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,13,13
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,2,2
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,37,37
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,24,24
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3216,3216
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,11,11
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,52,52
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,15,15
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,5,5
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,5,5
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3,3
PASORAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9,9
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,2,2
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,78,78
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,10,10
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,29,29
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,83,83
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9,9
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,4,4
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,25,25
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,122,122
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,490,490
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,14,14
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,14,14
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,131,131
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,24,24
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,33,33
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,22,22
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,116,116
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,11,11
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,10,10
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,134,134
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,72,72
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,182,182
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,8,8
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,39,39
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,45,45
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,47,47
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,519,519
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,109,109
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,23,23
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,613,613
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3,3
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,491,491
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,4,4
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,48,48
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,4,4
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,6,6
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9,9
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,48,48
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,108,108
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,46,46
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,76,76
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,64,64
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,246,246
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,6,6
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,8,8
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,200,200
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,79,79
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,69,69
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,20,20
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,140,140
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,55,55
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,14,14
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,104,104
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,39,39
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,50,50
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3,3
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3875,3875
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,605,605
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,161,161
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,6,6
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9,9
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,17,17
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,20,20
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,246,246
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,78,78
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,8,8
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,6,6
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,4801,4801
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,43,43
TACOBAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,4,4
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,123,123
TAHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,15,15
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,10,10
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3,3
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,17,17
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,932,932
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,11,11
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,7,7
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,66,66
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,16,16
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,85,85
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,99,99
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,18,18
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,26,26
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,21,21
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,324,324
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,18,18
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,14,14
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,52,52
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,575,575
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,116,116
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,37,37
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,91,91
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1314,1314
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,49,49
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,66,66
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,217,217
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,211,211
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1,1
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1272,1272
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,9,9
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,49,49
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,228,228
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,129,129
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,313,313
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,140,140
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,3,3
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,104,104
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,347,347
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,45,45
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,7,7
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,30,30
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,4,4
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,44,44
YUNCHARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,1028,1028
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-10-01,22,22
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,9,9
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,44,44
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,50,50
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,25,25
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,3,3
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,26,26
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,7,7
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,3,3
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,68,68
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,30,30
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,319,319
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,6,6
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,75,75
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,14,14
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,52,52
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,149,149
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,16,16
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,86,86
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,13,13
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,2,2
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,55,55
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,7,7
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,4,4
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,216,216
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,107,107
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,772,772
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,82,82
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,101,101
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,119,119
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,3,3
CARIPUYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,17,17
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,24,24
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,142,142
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,16,16
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,75,75
CHIMORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,8,8
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,7,7
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,16,16
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,108,108
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,6027,6027
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,114,114
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,22,22
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,11,11
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,44,44
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,106,106
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,150,150
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,16,16
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,5,5
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,12,12
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,88,88
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,58,58
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,9,9
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,62,62
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,50,50
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,50,50
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,3594,3594
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,18,18
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,8,8
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,102,102
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,2,2
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,151,151
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,23,23
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,56,56
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,49,49
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,25,25
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,22,22
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,15,15
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,136,136
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,62,62
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,76,76
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,4,4
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,230,230
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,5,5
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,18,18
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,4,4
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,28,28
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,5,5
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,54,54
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,37,37
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,8,8
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,2,2
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,102,102
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,9904,9904
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,40,40
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,2,2
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,118,118
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,9,9
LURIBAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,18,18
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,55,55
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,23,23
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,59,59
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,55,55
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,33,33
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,16,16
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,36,36
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,15,15
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,14,14
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,54,54
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,299,299
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,8,8
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-11-01,1,1
