,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(CBBA),consulta externa,menores de 6 meses,2016-09-01,42,56,1,0,43,56,99
TOTORA(ORR),consulta externa,menores de 6 meses,2016-09-01,5,13,0,0,5,13,18
TRIGAL,consulta externa,menores de 6 meses,2016-09-01,6,1,0,0,6,1,7
TRINIDAD,consulta externa,menores de 6 meses,2016-09-01,752,641,96,71,848,712,1560
TUPIZA,consulta externa,menores de 6 meses,2016-09-01,152,136,19,17,171,153,324
TURCO,consulta externa,menores de 6 meses,2016-09-01,9,5,0,1,9,6,15
UMALA,consulta externa,menores de 6 meses,2016-09-01,20,31,4,1,24,32,56
UNCIA,consulta externa,menores de 6 meses,2016-09-01,82,85,5,6,87,91,178
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2016-09-01,59,63,19,12,78,75,153
URUBICHA,consulta externa,menores de 6 meses,2016-09-01,20,24,1,1,21,25,46
UYUNI,consulta externa,menores de 6 meses,2016-09-01,72,82,12,9,84,91,175
VACAS,consulta externa,menores de 6 meses,2016-09-01,21,17,5,10,26,27,53
VALLEGRANDE,consulta externa,menores de 6 meses,2016-09-01,55,50,78,37,133,87,220
VIACHA,consulta externa,menores de 6 meses,2016-09-01,344,293,137,100,481,393,874
VILA VILA,consulta externa,menores de 6 meses,2016-09-01,11,13,2,0,13,13,26
VILLA CHARCAS,consulta externa,menores de 6 meses,2016-09-01,56,26,1,0,57,26,83
VILLA MONTES,consulta externa,menores de 6 meses,2016-09-01,219,154,15,5,234,159,393
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2016-09-01,16,13,1,0,17,13,30
VILLA RIVERO,consulta externa,menores de 6 meses,2016-09-01,27,39,3,6,30,45,75
VILLA SERRANO,consulta externa,menores de 6 meses,2016-09-01,28,31,7,11,35,42,77
VILLA TUNARI,consulta externa,menores de 6 meses,2016-09-01,497,422,28,29,525,451,976
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2016-09-01,46,24,2,4,48,28,76
VILLAZON,consulta externa,menores de 6 meses,2016-09-01,159,123,29,13,188,136,324
VINTO,consulta externa,menores de 6 meses,2016-09-01,98,95,50,48,148,143,291
VITICHI,consulta externa,menores de 6 meses,2016-09-01,19,15,0,1,19,16,35
WARNES,consulta externa,menores de 6 meses,2016-09-01,441,367,45,40,486,407,893
YACO,consulta externa,menores de 6 meses,2016-09-01,27,33,0,1,27,34,61
YACUIBA,consulta externa,menores de 6 meses,2016-09-01,439,400,47,37,486,437,923
YAMPARAEZ,consulta externa,menores de 6 meses,2016-09-01,19,18,0,0,19,18,37
YANACACHI,consulta externa,menores de 6 meses,2016-09-01,28,23,0,0,28,23,51
YAPACANI,consulta externa,menores de 6 meses,2016-09-01,281,190,14,22,295,212,507
YOCALLA,consulta externa,menores de 6 meses,2016-09-01,14,18,0,0,14,18,32
YOTALA,consulta externa,menores de 6 meses,2016-09-01,22,21,0,1,22,22,44
YUNCHARA,consulta externa,menores de 6 meses,2016-09-01,18,14,0,0,18,14,32
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2016-09-01,1,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,menores de 6 meses,2016-09-01,35,24,1,0,36,24,60
ACACIO,consulta externa,menores de 6 meses,2016-10-01,15,10,0,0,15,10,25
ACHACACHI,consulta externa,menores de 6 meses,2016-10-01,94,72,39,37,133,109,242
ACHOCALLA,consulta externa,menores de 6 meses,2016-10-01,23,27,2,0,25,27,52
AIQUILE,consulta externa,menores de 6 meses,2016-10-01,55,49,7,3,62,52,114
ALALAY,consulta externa,menores de 6 meses,2016-10-01,7,4,0,0,7,4,11
ALCALA,consulta externa,menores de 6 meses,2016-10-01,5,12,0,0,5,12,17
ALTO BENI,consulta externa,menores de 6 meses,2016-10-01,63,61,7,7,70,68,138
ANCORAIMES,consulta externa,menores de 6 meses,2016-10-01,16,19,0,2,16,21,37
ANDAMARCA,consulta externa,menores de 6 meses,2016-10-01,5,4,0,0,5,4,9
ANTEQUERA,consulta externa,menores de 6 meses,2016-10-01,4,6,0,0,4,6,10
ANZALDO,consulta externa,menores de 6 meses,2016-10-01,14,9,1,0,15,9,24
APOLO,consulta externa,menores de 6 meses,2016-10-01,44,44,20,25,64,69,133
ARAMPAMPA,consulta externa,menores de 6 meses,2016-10-01,3,2,0,0,3,2,5
ARANI,consulta externa,menores de 6 meses,2016-10-01,27,15,2,1,29,16,45
ARBIETO,consulta externa,menores de 6 meses,2016-10-01,62,47,8,7,70,54,124
ARQUE,consulta externa,menores de 6 meses,2016-10-01,25,30,1,0,26,30,56
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2016-10-01,82,80,2,2,84,82,166
ATOCHA,consulta externa,menores de 6 meses,2016-10-01,38,23,3,7,41,30,71
AUCAPATA,consulta externa,menores de 6 meses,2016-10-01,9,6,0,0,9,6,15
AYATA,consulta externa,menores de 6 meses,2016-10-01,20,11,1,0,21,11,32
AYO AYO,consulta externa,menores de 6 meses,2016-10-01,8,17,0,0,8,17,25
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2016-10-01,64,57,9,11,73,68,141
AZURDUY,consulta externa,menores de 6 meses,2016-10-01,44,35,0,0,44,35,79
BATALLAS,consulta externa,menores de 6 meses,2016-10-01,30,26,2,3,32,29,61
BAURES,consulta externa,menores de 6 meses,2016-10-01,19,17,1,1,20,18,38
BELEN DE URMIRI,consulta externa,menores de 6 meses,2016-10-01,2,1,0,0,2,1,3
BELLA FLOR,consulta externa,menores de 6 meses,2016-10-01,15,4,1,0,16,4,20
BERMEJO,consulta externa,menores de 6 meses,2016-10-01,315,238,36,16,351,254,605
BETANZOS,consulta externa,menores de 6 meses,2016-10-01,50,60,0,3,50,63,113
BOLIVAR,consulta externa,menores de 6 meses,2016-10-01,9,14,0,1,9,15,24
BOLPEBRA,consulta externa,menores de 6 meses,2016-10-01,3,4,1,0,4,4,8
BOYUIBE,consulta externa,menores de 6 meses,2016-10-01,16,14,0,0,16,14,30
BUENA VISTA,consulta externa,menores de 6 meses,2016-10-01,57,51,7,1,64,52,116
CABEZAS,consulta externa,menores de 6 meses,2016-10-01,174,151,5,6,179,157,336
CAIROMA,consulta externa,menores de 6 meses,2016-10-01,32,24,4,3,36,27,63
"CAIZA ""D""",consulta externa,menores de 6 meses,2016-10-01,19,17,0,1,19,18,37
CAJUATA,consulta externa,menores de 6 meses,2016-10-01,49,35,2,3,51,38,89
CALACOTO,consulta externa,menores de 6 meses,2016-10-01,5,6,0,0,5,6,11
CALAMARCA,consulta externa,menores de 6 meses,2016-10-01,24,22,1,1,25,23,48
CAMARGO,consulta externa,menores de 6 meses,2016-10-01,43,45,0,1,43,46,89
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2016-10-01,3,4,0,1,3,5,8
CAMIRI,consulta externa,menores de 6 meses,2016-10-01,202,199,46,34,248,233,481
CAPINOTA,consulta externa,menores de 6 meses,2016-10-01,70,53,5,3,75,56,131
CAQUIAVIRI,consulta externa,menores de 6 meses,2016-10-01,15,9,0,3,15,12,27
CARACOLLO,consulta externa,menores de 6 meses,2016-10-01,47,27,0,3,47,30,77
CARANAVI,consulta externa,menores de 6 meses,2016-10-01,282,243,14,4,296,247,543
CARAPARI,consulta externa,menores de 6 meses,2016-10-01,353,63,9,6,362,69,431
CARIPUYO,consulta externa,menores de 6 meses,2016-10-01,10,4,0,0,10,4,14
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2016-10-01,10,5,0,2,10,7,17
CATACORA,consulta externa,menores de 6 meses,2016-10-01,1,15,0,0,1,15,16
CHACARILLA,consulta externa,menores de 6 meses,2016-10-01,2,4,0,0,2,4,6
CHALLAPATA,consulta externa,menores de 6 meses,2016-10-01,164,132,12,6,176,138,314
CHAQUI,consulta externa,menores de 6 meses,2016-10-01,11,19,0,1,11,20,31
CHARAGUA,consulta externa,menores de 6 meses,2016-10-01,112,93,3,10,115,103,218
CHAYANTA,consulta externa,menores de 6 meses,2016-10-01,30,21,0,0,30,21,51
CHIMORE,consulta externa,menores de 6 meses,2016-10-01,195,141,7,5,202,146,348
CHIPAYA,consulta externa,menores de 6 meses,2016-10-01,1,1,0,0,1,1,2
CHOQUE COTA,consulta externa,menores de 6 meses,2016-10-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,menores de 6 meses,2016-10-01,2,2,0,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2016-10-01,39,32,11,2,50,34,84
CHUMA,consulta externa,menores de 6 meses,2016-10-01,13,21,0,1,13,22,35
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2016-10-01,22,18,0,2,22,20,42
CKOCHAS,consulta externa,menores de 6 meses,2016-10-01,26,25,1,1,27,26,53
CLIZA,consulta externa,menores de 6 meses,2016-10-01,63,51,3,18,66,69,135
COBIJA,consulta externa,menores de 6 meses,2016-10-01,261,199,29,25,290,224,514
COCAPATA,consulta externa,menores de 6 meses,2016-10-01,54,66,8,5,62,71,133
COCHABAMBA,consulta externa,menores de 6 meses,2016-10-01,2964,2871,1498,1409,4462,4280,8742
COIPASA,consulta externa,menores de 6 meses,2016-10-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,menores de 6 meses,2016-10-01,221,202,131,122,352,324,676
"COLCHA ""K""",consulta externa,menores de 6 meses,2016-10-01,48,48,4,6,52,54,106
COLLANA,consulta externa,menores de 6 meses,2016-10-01,3,2,0,2,3,4,7
COLOMI,consulta externa,menores de 6 meses,2016-10-01,94,33,3,3,97,36,133
COLPA BELGICA,consulta externa,menores de 6 meses,2016-10-01,20,28,7,11,27,39,66
COLQUECHACA,consulta externa,menores de 6 meses,2016-10-01,94,82,0,1,94,83,177
COLQUENCHA,consulta externa,menores de 6 meses,2016-10-01,12,13,4,4,16,17,33
COLQUIRI,consulta externa,menores de 6 meses,2016-10-01,37,29,0,0,37,29,66
COMANCHE,consulta externa,menores de 6 meses,2016-10-01,1,2,0,0,1,2,3
COMARAPA,consulta externa,menores de 6 meses,2016-10-01,74,56,14,14,88,70,158
COMBAYA,consulta externa,menores de 6 meses,2016-10-01,1,1,0,0,1,1,2
CONCEPCION,consulta externa,menores de 6 meses,2016-10-01,54,41,3,6,57,47,104
COPACABANA,consulta externa,menores de 6 meses,2016-10-01,8,18,7,2,15,20,35
CORIPATA,consulta externa,menores de 6 meses,2016-10-01,73,69,8,9,81,78,159
CORO CORO,consulta externa,menores de 6 meses,2016-10-01,10,12,0,0,10,12,22
COROICO,consulta externa,menores de 6 meses,2016-10-01,90,30,5,3,95,33,128
CORQUE,consulta externa,menores de 6 meses,2016-10-01,8,16,0,1,8,17,25
COTAGAITA,consulta externa,menores de 6 meses,2016-10-01,69,77,2,1,71,78,149
COTOCA,consulta externa,menores de 6 meses,2016-10-01,269,258,11,17,280,275,555
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2016-10-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2016-10-01,70,73,7,6,77,79,156
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2016-10-01,12,5,2,0,14,5,19
CUEVO,consulta externa,menores de 6 meses,2016-10-01,10,8,0,0,10,8,18
CULPINA,consulta externa,menores de 6 meses,2016-10-01,41,37,2,1,43,38,81
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2016-10-01,7,14,0,2,7,16,23
CURVA,consulta externa,menores de 6 meses,2016-10-01,3,3,0,0,3,3,6
DESAGUADERO,consulta externa,menores de 6 meses,2016-10-01,8,7,0,0,8,7,15
EL ALTO,consulta externa,menores de 6 meses,2016-10-01,4020,3792,1221,1200,5241,4992,10233
EL CHORO,consulta externa,menores de 6 meses,2016-10-01,3,9,0,0,3,9,12
EL PUENTE(STC),consulta externa,menores de 6 meses,2016-10-01,58,38,2,3,60,41,101
EL PUENTE(TJA),consulta externa,menores de 6 meses,2016-10-01,19,33,0,1,19,34,53
EL TORNO,consulta externa,menores de 6 meses,2016-10-01,377,368,82,73,459,441,900
EL VILLAR,consulta externa,menores de 6 meses,2016-10-01,3,7,0,0,3,7,10
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2016-10-01,74,66,2,2,76,68,144
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2016-10-01,154,148,22,16,176,164,340
ESCOMA,consulta externa,menores de 6 meses,2016-10-01,10,12,2,3,12,15,27
ESMERALDA,consulta externa,menores de 6 meses,2016-10-01,2,0,0,0,2,0,2
EUCALIPTUS,consulta externa,menores de 6 meses,2016-10-01,3,5,1,1,4,6,10
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2016-10-01,6,6,0,0,6,6,12
EXALTACION,consulta externa,menores de 6 meses,2016-10-01,5,7,3,3,8,10,18
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2016-10-01,41,41,8,6,49,47,96
FILADELFIA,consulta externa,menores de 6 meses,2016-10-01,19,25,0,0,19,25,44
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2016-10-01,48,60,6,8,54,68,122
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2016-10-01,33,23,1,1,34,24,58
GUANAY,consulta externa,menores de 6 meses,2016-10-01,60,65,7,2,67,67,134
GUAQUI,consulta externa,menores de 6 meses,2016-10-01,6,5,0,0,6,5,11
GUAYARAMERIN,consulta externa,menores de 6 meses,2016-10-01,248,187,26,13,274,200,474
GUTIERREZ,consulta externa,menores de 6 meses,2016-10-01,90,63,15,5,105,68,173
HUACARETA,consulta externa,menores de 6 meses,2016-10-01,19,26,1,2,20,28,48
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2016-10-01,14,10,1,2,15,12,27
HUACHACALLA,consulta externa,menores de 6 meses,2016-10-01,3,3,0,0,3,3,6
HUANUNI,consulta externa,menores de 6 meses,2016-10-01,66,82,2,5,68,87,155
HUARACAJE,consulta externa,menores de 6 meses,2016-10-01,10,13,0,0,10,13,23
HUARINA,consulta externa,menores de 6 meses,2016-10-01,2,2,7,6,9,8,17
HUATAJATA,consulta externa,menores de 6 meses,2016-10-01,1,2,1,3,2,5,7
HUAYLLAMARCA,consulta externa,menores de 6 meses,2016-10-01,2,9,0,0,2,9,11
HUMANATA,consulta externa,menores de 6 meses,2016-10-01,7,5,1,0,8,5,13
ICHOCA,consulta externa,menores de 6 meses,2016-10-01,8,7,0,1,8,8,16
ICLA,consulta externa,menores de 6 meses,2016-10-01,32,27,2,1,34,28,62
INCAHUASI,consulta externa,menores de 6 meses,2016-10-01,47,44,0,0,47,44,91
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2016-10-01,4,2,0,0,4,2,6
INQUISIVI,consulta externa,menores de 6 meses,2016-10-01,23,14,6,0,29,14,43
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2016-10-01,139,25,10,10,149,35,184
IXIAMAS,consulta externa,menores de 6 meses,2016-10-01,41,41,0,1,41,42,83
JESUS DE MACHACA,consulta externa,menores de 6 meses,2016-10-01,27,18,12,15,39,33,72
LA ASUNTA,consulta externa,menores de 6 meses,2016-10-01,145,121,6,3,151,124,275
LA GUARDIA,consulta externa,menores de 6 meses,2016-10-01,594,467,123,112,717,579,1296
LA PAZ,consulta externa,menores de 6 meses,2016-10-01,3477,3381,1232,1252,4709,4633,9342
LA RIVERA,consulta externa,menores de 6 meses,2016-10-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,menores de 6 meses,2016-10-01,32,30,2,1,34,31,65
LAJA,consulta externa,menores de 6 meses,2016-10-01,31,29,2,1,33,30,63
LAS CARRERAS,consulta externa,menores de 6 meses,2016-10-01,8,9,0,0,8,9,17
LICOMA PAMPA,consulta externa,menores de 6 meses,2016-10-01,5,3,2,3,7,6,13
LLALLAGUA,consulta externa,menores de 6 meses,2016-10-01,164,143,11,6,175,149,324
LLICA,consulta externa,menores de 6 meses,2016-10-01,4,0,1,0,5,0,5
LORETO,consulta externa,menores de 6 meses,2016-10-01,8,6,4,5,12,11,23
LURIBAY,consulta externa,menores de 6 meses,2016-10-01,21,14,3,6,24,20,44
MACHACAMARCA,consulta externa,menores de 6 meses,2016-10-01,5,12,1,2,6,14,20
MACHARETI,consulta externa,menores de 6 meses,2016-10-01,26,29,0,2,26,31,57
MAGDALENA,consulta externa,menores de 6 meses,2016-10-01,36,42,3,1,39,43,82
MAIRANA,consulta externa,menores de 6 meses,2016-10-01,41,48,4,2,45,50,95
MALLA,consulta externa,menores de 6 meses,2016-10-01,3,5,0,0,3,5,8
MAPIRI,consulta externa,menores de 6 meses,2016-10-01,50,51,2,3,52,54,106
MECAPACA,consulta externa,menores de 6 meses,2016-10-01,14,34,0,0,14,34,48
MINEROS,consulta externa,menores de 6 meses,2016-10-01,91,72,14,11,105,83,188
MIZQUE,consulta externa,menores de 6 meses,2016-10-01,82,93,10,4,92,97,189
MOCOMOCO,consulta externa,menores de 6 meses,2016-10-01,6,13,3,5,9,18,27
MOJINETE,consulta externa,menores de 6 meses,2016-10-01,0,3,1,0,1,3,4
MOJOCOYA,consulta externa,menores de 6 meses,2016-10-01,27,19,7,7,34,26,60
MONTEAGUDO,consulta externa,menores de 6 meses,2016-10-01,105,92,5,3,110,95,205
MONTERO,consulta externa,menores de 6 meses,2016-10-01,852,759,227,229,1079,988,2067
MORO MORO,consulta externa,menores de 6 meses,2016-10-01,4,5,0,0,4,5,9
MOROCHATA,consulta externa,menores de 6 meses,2016-10-01,20,18,1,1,21,19,40
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2016-10-01,12,13,0,0,12,13,25
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2016-10-01,1,2,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2016-10-01,5,8,0,0,5,8,13
OCURI,consulta externa,menores de 6 meses,2016-10-01,35,32,1,0,36,32,68
OKINAWA,consulta externa,menores de 6 meses,2016-10-01,48,41,4,3,52,44,96
OMEREQUE,consulta externa,menores de 6 meses,2016-10-01,40,19,3,3,43,22,65
ORURO,consulta externa,menores de 6 meses,2016-10-01,1569,1363,357,325,1926,1688,3614
PADCAYA,consulta externa,menores de 6 meses,2016-10-01,81,62,5,4,86,66,152
PADILLA,consulta externa,menores de 6 meses,2016-10-01,52,32,5,3,57,35,92
PAILON,consulta externa,menores de 6 meses,2016-10-01,94,73,7,2,101,75,176
PALCA,consulta externa,menores de 6 meses,2016-10-01,41,37,0,0,41,37,78
PALOS BLANCOS,consulta externa,menores de 6 meses,2016-10-01,100,96,19,22,119,118,237
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2016-10-01,3,6,0,1,3,7,10
PAMPA GRANDE,consulta externa,menores de 6 meses,2016-10-01,30,14,2,1,32,15,47
PAPEL PAMPA,consulta externa,menores de 6 meses,2016-10-01,18,8,0,0,18,8,26
PASORAPA,consulta externa,menores de 6 meses,2016-10-01,2,5,0,0,2,5,7
PATACAMAYA,consulta externa,menores de 6 meses,2016-10-01,56,41,24,25,80,66,146
PAZÑA,consulta externa,menores de 6 meses,2016-10-01,16,21,3,0,19,21,40
PELECHUCO,consulta externa,menores de 6 meses,2016-10-01,11,14,13,4,24,18,42
POCOATA,consulta externa,menores de 6 meses,2016-10-01,36,32,0,0,36,32,68
POCONA,consulta externa,menores de 6 meses,2016-10-01,28,26,2,2,30,28,58
POJO (CBBA),consulta externa,menores de 6 meses,2016-10-01,38,24,2,2,40,26,66
POOPO,consulta externa,menores de 6 meses,2016-10-01,7,13,1,1,8,14,22
PORCO,consulta externa,menores de 6 meses,2016-10-01,34,32,0,0,34,32,66
POROMA,consulta externa,menores de 6 meses,2016-10-01,37,35,4,2,41,37,78
PORONGO,consulta externa,menores de 6 meses,2016-10-01,18,25,1,2,19,27,46
PORTACHUELO,consulta externa,menores de 6 meses,2016-10-01,87,80,3,0,90,80,170
PORVENIR,consulta externa,menores de 6 meses,2016-10-01,24,34,2,0,26,34,60
POSTRER VALLE,consulta externa,menores de 6 meses,2016-10-01,2,1,0,0,2,1,3
POTOSI,consulta externa,menores de 6 meses,2016-10-01,983,870,55,60,1038,930,1968
PRESTO,consulta externa,menores de 6 meses,2016-10-01,14,10,1,0,15,10,25
PUCARA,consulta externa,menores de 6 meses,2016-10-01,5,2,3,0,8,2,10
PUCARANI,consulta externa,menores de 6 meses,2016-10-01,29,46,2,1,31,47,78
PUERTO ACOSTA,consulta externa,menores de 6 meses,2016-10-01,9,10,0,0,9,10,19
PUERTO CARABUCO,consulta externa,menores de 6 meses,2016-10-01,20,16,1,2,21,18,39
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2016-10-01,33,27,4,1,37,28,65
PUERTO PEREZ,consulta externa,menores de 6 meses,2016-10-01,5,3,0,0,5,3,8
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2016-10-01,19,24,4,4,23,28,51
PUERTO RICO,consulta externa,menores de 6 meses,2016-10-01,33,20,2,0,35,20,55
PUERTO SILES,consulta externa,menores de 6 meses,2016-10-01,10,6,1,0,11,6,17
PUERTO SUAREZ,consulta externa,menores de 6 meses,2016-10-01,38,53,7,5,45,58,103
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2016-10-01,402,388,24,27,426,415,841
PUNA,consulta externa,menores de 6 meses,2016-10-01,31,38,0,0,31,38,69
PUNATA,consulta externa,menores de 6 meses,2016-10-01,142,122,15,9,157,131,288
QUIABAYA,consulta externa,menores de 6 meses,2016-10-01,7,4,2,0,9,4,13
QUILLACOLLO,consulta externa,menores de 6 meses,2016-10-01,457,463,332,370,789,833,1622
QUIME,consulta externa,menores de 6 meses,2016-10-01,13,14,0,0,13,14,27
QUIRUSILLAS,consulta externa,menores de 6 meses,2016-10-01,3,4,0,0,3,4,7
RAVELO,consulta externa,menores de 6 meses,2016-10-01,40,26,2,0,42,26,68
REYES,consulta externa,menores de 6 meses,2016-10-01,53,59,4,3,57,62,119
RIBERALTA,consulta externa,menores de 6 meses,2016-10-01,745,607,100,80,845,687,1532
ROBORE,consulta externa,menores de 6 meses,2016-10-01,57,35,1,1,58,36,94
RURRENABAQUE,consulta externa,menores de 6 meses,2016-10-01,55,64,2,4,57,68,125
SABAYA,consulta externa,menores de 6 meses,2016-10-01,7,8,0,2,7,10,17
SACABA,consulta externa,menores de 6 meses,2016-10-01,517,463,77,124,594,587,1181
SACABAMBA,consulta externa,menores de 6 meses,2016-10-01,8,7,3,0,11,7,18
SACACA,consulta externa,menores de 6 meses,2016-10-01,59,64,1,0,60,64,124
SAIPINA,consulta externa,menores de 6 meses,2016-10-01,16,18,1,2,17,20,37
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2016-10-01,16,15,0,0,16,15,31
SAMAIPATA,consulta externa,menores de 6 meses,2016-10-01,27,41,2,1,29,42,71
SAN AGUSTIN,consulta externa,menores de 6 meses,2016-10-01,4,1,0,0,4,1,5
SAN ANDRES,consulta externa,menores de 6 meses,2016-10-01,47,45,6,1,53,46,99
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2016-10-01,7,7,1,0,8,7,15
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2016-10-01,4,5,1,0,5,5,10
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2016-10-01,20,25,1,1,21,26,47
SAN BENITO,consulta externa,menores de 6 meses,2016-10-01,18,19,8,6,26,25,51
SAN BORJA,consulta externa,menores de 6 meses,2016-10-01,203,129,33,24,236,153,389
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2016-10-01,64,31,1,1,65,32,97
SAN CARLOS,consulta externa,menores de 6 meses,2016-10-01,53,71,3,7,56,78,134
SAN IGNACIO,consulta externa,menores de 6 meses,2016-10-01,116,110,16,7,132,117,249
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2016-10-01,154,139,5,7,159,146,305
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2016-10-01,9,7,1,0,10,7,17
SAN JAVIER(STC),consulta externa,menores de 6 meses,2016-10-01,37,36,0,0,37,36,73
SAN JOAQUIN,consulta externa,menores de 6 meses,2016-10-01,21,19,0,0,21,19,40
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2016-10-01,48,38,9,5,57,43,100
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2016-10-01,41,54,3,3,44,57,101
SAN JULIAN,consulta externa,menores de 6 meses,2016-10-01,195,165,11,25,206,190,396
SAN LORENZO(PND),consulta externa,menores de 6 meses,2016-10-01,27,28,2,0,29,28,57
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2016-10-01,87,68,7,7,94,75,169
SAN LUCAS,consulta externa,menores de 6 meses,2016-10-01,73,43,9,1,82,44,126
SAN MATIAS,consulta externa,menores de 6 meses,2016-10-01,51,40,2,2,53,42,95
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2016-10-01,41,25,8,8,49,33,82
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2016-10-01,24,8,0,0,24,8,32
SAN PEDRO,consulta externa,menores de 6 meses,2016-10-01,75,78,6,6,81,84,165
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2016-10-01,70,46,1,2,71,48,119
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2016-10-01,19,16,0,0,19,16,35
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2016-10-01,4,0,0,0,4,0,4
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2016-10-01,6,3,8,6,14,9,23
SAN PEDRO(PND),consulta externa,menores de 6 meses,2016-10-01,7,6,0,0,7,6,13
SAN RAFAEL,consulta externa,menores de 6 meses,2016-10-01,25,25,3,1,28,26,54
SAN RAMON BENI,consulta externa,menores de 6 meses,2016-10-01,20,15,1,0,21,15,36
SAN RAMON SCZ,consulta externa,menores de 6 meses,2016-10-01,36,27,2,1,38,28,66
SANTA ANA,consulta externa,menores de 6 meses,2016-10-01,74,77,52,42,126,119,245
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2016-10-01,5956,5323,1197,985,7153,6308,13461
SANTA ROSA,consulta externa,menores de 6 meses,2016-10-01,23,23,0,0,23,23,46
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2016-10-01,56,72,5,4,61,76,137
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2016-10-01,1,5,1,9,2,14,16
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2016-10-01,20,12,0,0,20,12,32
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2016-10-01,9,6,0,0,9,6,15
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2016-10-01,1,1,0,0,1,1,2
SANTIVAÑES,consulta externa,menores de 6 meses,2016-10-01,8,19,1,4,9,23,32
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2016-10-01,6,10,0,0,6,10,16
SAPAHAQUI,consulta externa,menores de 6 meses,2016-10-01,22,10,0,0,22,10,32
SENA,consulta externa,menores de 6 meses,2016-10-01,57,29,9,7,66,36,102
SHINAOTA,consulta externa,menores de 6 meses,2016-10-01,132,91,11,6,143,97,240
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2016-10-01,45,41,1,3,46,44,90
SICAYA,consulta externa,menores de 6 meses,2016-10-01,7,7,0,1,7,8,15
SIPE SIPE,consulta externa,menores de 6 meses,2016-10-01,127,107,6,2,133,109,242
