,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,60,45,5,3,65,48,113
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,16,15,7,11,23,26,49
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,1,4,0,0,1,4,5
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,27,19,13,7,40,26,66
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,4,6,0,1,4,7,11
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,42,31,2,5,44,36,80
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,27,35,1,2,28,37,65
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,36,20,0,0,36,20,56
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,54,29,2,1,56,30,86
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,9,11,0,0,9,11,20
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,6,13,0,2,6,15,21
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,573,473,76,83,649,556,1205
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,144,131,17,8,161,139,300
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,6,8,0,1,6,9,15
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,21,20,6,1,27,21,48
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,96,67,3,4,99,71,170
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,69,63,12,19,81,82,163
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,28,21,0,0,28,21,49
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,89,70,14,4,103,74,177
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,27,13,4,8,31,21,52
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,24,22,47,45,71,67,138
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,179,150,84,99,263,249,512
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,14,12,0,2,14,14,28
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,39,44,0,0,39,44,83
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,190,189,6,5,196,194,390
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,21,18,1,2,22,20,42
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,31,24,2,4,33,28,61
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,27,31,11,8,38,39,77
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,499,494,24,21,523,515,1038
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,26,44,1,1,27,45,72
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,168,104,16,17,184,121,305
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,102,87,62,62,164,149,313
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,26,24,0,1,26,25,51
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,3,6,0,0,3,6,9
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,444,344,59,48,503,392,895
YACO,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,12,24,0,1,12,25,37
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,483,350,38,39,521,389,910
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,14,21,0,0,14,21,35
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,21,18,0,0,21,18,39
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,227,228,32,20,259,248,507
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,14,23,0,1,14,24,38
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,37,20,2,6,39,26,65
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,29,24,1,0,30,24,54
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2016-09-01,32,18,0,0,32,18,50
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,13,8,0,0,13,8,21
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,69,73,42,53,111,126,237
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,27,33,0,0,27,33,60
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,72,83,13,7,85,90,175
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,7,0,0,6,7,13
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,12,9,1,2,13,11,24
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,82,63,3,6,85,69,154
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,10,7,2,1,12,8,20
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,10,1,0,8,10,18
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,2,0,1,6,3,9
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,24,28,3,1,27,29,56
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,55,58,40,31,95,89,184
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,9,0,0,7,9,16
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,29,15,6,5,35,20,55
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,59,61,11,9,70,70,140
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,54,45,1,1,55,46,101
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,104,112,0,5,104,117,221
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,56,44,2,1,58,45,103
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,14,10,0,0,14,10,24
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,23,11,1,1,24,12,36
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,17,17,0,0,17,17,34
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,90,55,16,10,106,65,171
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,47,60,1,2,48,62,110
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,26,27,1,1,27,28,55
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,30,26,4,2,34,28,62
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,4,0,0,6,4,10
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,2,0,0,3,2,5
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,11,11,0,2,11,13,24
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,275,268,36,32,311,300,611
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,89,74,0,0,89,74,163
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,22,10,0,0,22,10,32
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,7,0,1,7,8,15
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,21,16,0,0,21,16,37
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,47,38,10,8,57,46,103
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,195,204,5,9,200,213,413
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,45,36,4,2,49,38,87
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,21,32,0,0,21,32,53
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,61,70,8,5,69,75,144
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,10,12,0,0,10,12,22
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,20,25,1,1,21,26,47
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,41,57,2,0,43,57,100
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,8,2,0,8,8,16
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,171,136,35,32,206,168,374
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,85,70,10,4,95,74,169
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,22,15,1,0,23,15,38
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,69,50,1,2,70,52,122
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,308,311,10,13,318,324,642
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,67,61,9,4,76,65,141
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,19,12,0,0,19,12,31
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,18,19,0,2,18,21,39
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,2,0,1,3,3,6
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,4,8,0,0,4,8,12
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,120,145,11,12,131,157,288
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,28,19,0,1,28,20,48
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,141,114,13,5,154,119,273
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,0,0,0,5,0,5
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,35,38,0,1,35,39,74
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,142,200,10,12,152,212,364
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,5,0,0,3,5,8
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,1,9,0,1,1,10,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,43,44,10,7,53,51,104
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,19,12,0,0,19,12,31
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,26,27,0,1,26,28,54
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,43,37,3,3,46,40,86
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,69,51,7,5,76,56,132
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,276,173,28,23,304,196,500
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,74,73,9,6,83,79,162
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,2558,2376,1115,1016,3673,3392,7065
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,1,0,0,3,1,4
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,148,150,113,105,261,255,516
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,33,56,5,6,38,62,100
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,8,3,0,0,8,3,11
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,52,33,0,3,52,36,88
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,22,26,11,17,33,43,76
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,114,92,0,0,114,92,206
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,24,28,2,7,26,35,61
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,66,44,0,3,66,47,113
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,2,0,0,0,2,0,2
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,68,34,15,7,83,41,124
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,1,2,0,0,1,2,3
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,64,49,5,4,69,53,122
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,21,12,4,3,25,15,40
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,96,74,12,10,108,84,192
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,12,10,1,3,13,13,26
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,46,33,7,7,53,40,93
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,10,19,0,0,10,19,29
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,101,76,4,2,105,78,183
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,274,242,15,15,289,257,546
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,95,87,11,6,106,93,199
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,3,1,1,7,4,11
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,17,16,7,5,24,21,45
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,52,41,1,1,53,42,95
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,7,1,0,8,7,15
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,10,6,2,0,12,6,18
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,9,0,2,6,11,17
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,2766,2533,1011,1075,3777,3608,7385
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,4,0,0,6,4,10
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,48,46,6,1,54,47,101
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,49,31,1,0,50,31,81
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,307,281,100,93,407,374,781
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,4,0,0,5,4,9
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,124,59,0,0,124,59,183
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,178,146,27,16,205,162,367
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,2,2,0,0,2,2,4
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,14,8,1,1,15,9,24
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,11,5,1,0,12,5,17
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,7,1,1,4,8,12
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,12,6,18,3,30,9,39
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,38,45,11,14,49,59,108
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,35,51,1,0,36,51,87
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,66,64,12,15,78,79,157
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,26,16,1,1,27,17,44
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,57,63,7,8,64,71,135
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,7,0,0,7,7,14
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,205,157,24,20,229,177,406
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,78,109,12,15,90,124,214
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,34,36,4,5,38,41,79
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,12,1,1,8,13,21
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,4,4,0,0,4,4,8
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,73,70,9,8,82,78,160
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,16,15,0,0,16,15,31
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,9,8,5,11,14,25
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,1,0,1,5,2,7
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,10,0,0,7,10,17
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,7,0,1,3,8,11
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,10,9,0,0,10,9,19
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,41,30,5,5,46,35,81
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,46,37,0,0,46,37,83
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,9,9,0,1,9,10,19
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,35,24,1,3,36,27,63
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,45,69,11,8,56,77,133
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,71,49,0,0,71,49,120
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,16,24,17,19,33,43,76
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,194,160,16,15,210,175,385
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,484,500,84,62,568,562,1130
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,2539,2406,778,866,3317,3272,6589
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,36,39,1,4,37,43,80
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,24,25,4,3,28,28,56
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,20,0,0,7,20,27
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,9,10,10,16,19,35
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,166,153,7,7,173,160,333
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,9,0,0,7,9,16
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,7,2,10,7,17,24
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,16,20,7,8,23,28,51
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,11,2,1,5,12,17
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,33,33,1,2,34,35,69
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,60,48,3,5,63,53,116
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,34,28,4,5,38,33,71
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,0,0,0,5,0,5
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,46,44,2,3,48,47,95
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,18,17,1,1,19,18,37
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,83,92,17,17,100,109,209
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,118,103,7,7,125,110,235
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,12,10,3,8,15,18,33
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,0,2,0,0,0,2,2
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,15,20,3,9,18,29,47
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,128,88,16,8,144,96,240
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,708,607,68,75,776,682,1458
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,8,3,1,0,9,3,12
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,36,25,2,0,38,25,63
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,18,7,0,0,18,7,25
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,4,0,0,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,9,5,0,0,9,5,14
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,27,53,0,0,27,53,80
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,43,57,3,9,46,66,112
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,54,32,3,5,57,37,94
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,1126,1035,266,227,1392,1262,2654
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,88,59,4,4,92,63,155
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,40,45,5,7,45,52,97
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,94,52,4,7,98,59,157
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,52,26,1,1,53,27,80
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,145,118,37,11,182,129,311
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,3,0,0,5,3,8
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,25,13,3,1,28,14,42
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,13,14,1,1,14,15,29
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,4,3,1,0,5,3,8
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,35,36,26,20,61,56,117
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,12,13,1,3,13,16,29
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,22,24,14,8,36,32,68
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,47,59,2,0,49,59,108
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,30,62,3,4,33,66,99
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,41,42,4,1,45,43,88
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,8,12,0,0,8,12,20
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,34,33,2,1,36,34,70
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,61,46,0,0,61,46,107
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,40,33,1,2,41,35,76
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,80,62,0,2,80,64,144
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,18,32,0,1,18,33,51
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,6,3,0,0,6,3,9
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,1086,957,93,90,1179,1047,2226
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,26,35,0,0,26,35,61
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,6,0,0,3,6,9
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,37,46,0,3,37,49,86
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,12,9,0,0,12,9,21
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,18,19,0,0,18,19,37
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,38,38,5,7,43,45,88
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,4,18,0,0,4,18,22
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,42,43,5,2,47,45,92
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,36,37,2,3,38,40,78
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,7,1,0,0,7,1,8
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,85,73,15,15,100,88,188
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,396,314,17,22,413,336,749
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,39,46,1,0,40,46,86
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,128,103,10,14,138,117,255
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,8,10,0,0,8,10,18
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,506,480,457,400,963,880,1843
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,20,20,0,0,20,20,40
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,4,2,0,0,4,2,6
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,45,36,1,1,46,37,83
REYES,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,78,53,1,2,79,55,134
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,700,647,156,166,856,813,1669
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,61,67,6,14,67,81,148
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,99,116,4,0,103,116,219
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,5,7,0,0,5,7,12
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,487,429,143,106,630,535,1165
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-10-01,3,3,2,3,5,6,11
