,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,17,103,17,103,120
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,19,130,19,130,149
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,3,1,3,4
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,6,10,6,10,16
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,7,32,7,32,39
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,4,5,4,5,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,5,10,5,10,15
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,10,25,10,25,35
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,3,3,3,3,6
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,5,10,5,10,15
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,1202,2270,1202,2270,3472
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,3,0,3,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,3,0,3,3
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,131,244,131,244,375
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,6,14,6,14,20
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,166,203,166,203,369
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,9,8,9,8,17
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,65,102,65,102,167
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,2,4,2,4,6
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,8,7,8,7,15
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,5,9,5,9,14
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,2,3,2,3,5
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,67,116,67,116,183
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,4,18,4,18,22
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,20,39,20,39,59
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-10-01,64,101,64,101,165
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,7,3,7,10
ACHOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,4,11,4,11,15
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,13,17,13,17,30
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,14,20,14,20,34
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,5,2,5,2,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,42,92,42,92,134
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,0,3,0,3
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,4,7,4,7,11
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,5,32,5,32,37
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,8,34,8,34,42
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,15,50,15,50,65
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,5,1,5,6
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,2,0,2,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,9,14,9,14,23
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,5,19,5,19,24
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,10,28,10,28,38
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,8,1,8,9
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,30,100,30,100,130
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,293,647,293,647,940
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,9,41,9,41,50
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,8,3,8,11
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,0,1,0,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,10,19,10,19,29
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,17,50,17,50,67
CURAHUARA DE CARANGAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,265,812,265,812,1077
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,5,2,5,7
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,1,1,1,2
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,1,1,1,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,8,27,8,27,35
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,11,2,11,13
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,2,1,2,3
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,479,918,479,918,1397
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,5,3,5,8
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,4,2,4,6
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,0,2,0,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,20,26,20,26,46
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,140,219,140,219,359
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,132,302,132,302,434
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,11,25,11,25,36
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,4,2,4,6
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,4,3,4,7
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,87,327,87,327,414
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,0,1,0,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,3,3,3,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,38,70,38,70,108
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,38,109,38,109,147
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,16,94,16,94,110
QUIRUSILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,0,1,0,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,16,104,16,104,120
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,4,3,4,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,10,13,10,13,23
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,8,40,8,40,48
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,5,5,5,5,10
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,4,10,4,10,14
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,17,29,17,29,46
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,8,2,8,10
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,2,0,2,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,524,895,524,895,1419
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,8,2,8,10
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,128,228,128,228,356
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,13,10,13,10,23
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,123,190,123,190,313
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,3,5,3,5,8
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,64,97,64,97,161
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,12,12,12,12,24
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,5,10,5,10,15
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,13,2,13,15
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,0,1,0,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,1,2,1,2,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,48,113,48,113,161
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,2,10,2,10,12
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,14,26,14,26,40
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-11-01,50,70,50,70,120
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,4,0,4,4
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,7,1,7,8
ALCALA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,10,13,10,13,23
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,19,14,19,14,33
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,4,1,4,5
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,3,1,3,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,57,91,57,91,148
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,5,0,5,5
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,10,19,10,19,29
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,6,51,6,51,57
CAQUIAVIRI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,0,1,0,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,15,68,15,68,83
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,2,0,2,0,2
CATACORA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,14,1,14,15
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,8,17,8,17,25
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,5,24,5,24,29
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,7,0,7,7
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,14,21,14,21,35
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,296,678,296,678,974
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,7,18,7,18,25
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,3,0,3,3
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,1,1,1,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,6,17,6,17,23
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,7,12,7,12,19
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,406,799,406,799,1205
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,4,3,4,3,7
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,1,1,1,2
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,12,17,12,17,29
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,7,1,7,8
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,2,0,2,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,357,675,357,675,1032
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,2,5,2,5,7
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,9,0,9,9
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,1,1,1,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,2,3,2,3,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,17,27,17,27,44
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,147,239,147,239,386
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,102,344,102,344,446
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,9,18,9,18,27
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,9,1,9,10
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,7,0,7,7
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,71,357,71,357,428
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,3,3,3,3,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,40,74,40,74,114
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,36,90,36,90,126
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,16,66,16,66,82
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,29,106,29,106,135
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,6,8,6,8,14
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,13,16,13,16,29
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,9,42,9,42,51
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,2,8,2,8,10
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,6,7,6,7,13
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,13,21,13,21,34
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,2,1,2,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,8,11,8,11,19
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,4,0,4,4
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,240,768,240,768,1008
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,3,0,3,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,1,1,1,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,5,0,5,5
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,110,196,110,196,306
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,3,13,3,13,16
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,153,184,153,184,337
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,3,3,3,3,6
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,1,1,1,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,55,87,55,87,142
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,58,91,58,91,149
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,1,3,1,3,4
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,5,6,5,6,11
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,2,8,2,8,10
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,77,131,77,131,208
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,7,10,7,10,17
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,25,25,25,25,50
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,45,72,45,72,117
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2023-12-01,2,0,2,0,2
