,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CHUA COCANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,7,0,0,0,7,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,2,0,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,8,0,8,8
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,10,0,44,0,54,54
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,15,0,16,16
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,84,0,87,87
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,54,0,57,57
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,63,0,311,0,374,374
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,6,0,16,0,22,22
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,21,0,5,0,26,26
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,5,0,5,5
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,32,0,36,36
COLPA BELGICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,4,0,5,5
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,11,0,13,13
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,14,0,14,14
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,9,0,10,10
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,35,0,38,38
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,3,0,5,5
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,202,0,8,0,210,210
COPACABANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,3,0,5,5
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,14,0,14,14
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,7,0,10,10
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,13,0,14,14
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,10,0,41,0,51,51
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,7,0,104,0,111,111
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,4,0,7,7
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,8,0,9,9
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,23,0,16,0,39,39
CURAHUARA DE CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,1,0,2,2
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,10,0,10,10
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,179,0,497,0,676,676
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,27,0,27,27
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,6,0,138,0,144,144
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,14,0,15,15
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,13,0,11,0,24,24
ESCOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,19,0,20,20
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,4,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,17,0,17,17
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
GAIOC JATUN AYLLU YURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,8,0,8,8
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,7,0,76,0,83,83
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,18,0,18,18
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,14,0,16,16
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,21,0,21,21
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,19,0,31,0,50,50
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,42,0,29,0,71,71
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,10,0,5,0,15,15
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,3,0,4,4
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,48,0,49,49
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,1,0,6,6
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,0,0,4,4
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,7,0,8,8
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,10,0,12,0,22,22
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,11,0,11,11
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,6,0,6,6
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,9,0,14,14
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,75,0,75,75
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,52,0,27,0,79,79
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,292,0,530,0,822,822
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,1,0,5,5
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,6,0,33,0,39,39
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,80,0,81,81
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,2,0,5,5
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,8,0,12,0,20,20
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,19,0,20,20
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,1,0,2,2
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,0,0,1,1
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,34,0,39,39
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,12,0,4,0,16,16
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,9,0,9,9
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,9,0,9,9
MOJOCOYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,8,0,39,0,47,47
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,167,0,172,172
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,9,0,286,0,295,295
MORO MORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,8,0,9,9
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,25,0,27,27
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,63,0,281,0,344,344
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,15,0,38,0,53,53
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,68,0,73,73
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,15,0,15,15
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,28,0,30,30
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,11,0,13,13
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,5,0,5,5
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,14,0,17,17
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,6,0,6,6
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,8,0,10,10
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,9,0,9,9
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,1,0,1,1
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,7,0,11,11
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,17,0,18,18
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,34,0,34,34
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,22,0,25,25
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,3,0,7,7
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,4,0,4,4
POSTRER VALLE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,5,0,5,5
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,59,0,536,0,595,595
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
PUCARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,0,0,3,3
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,1,0,1,1
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,22,0,22,22
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,4,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,16,0,16,16
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,59,0,61,61
PUERTO SILES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,10,0,1,0,11,11
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,32,0,34,34
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,48,0,48,48
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,44,0,49,49
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,12,0,95,0,107,107
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,11,0,310,0,321,321
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,29,0,32,32
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,9,0,20,0,29,29
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,8,0,8,8
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,12,0,14,14
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,37,0,38,38
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,36,0,37,37
SABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,12,0,12,12
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,19,0,552,0,571,571
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,2,0,5,5
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,7,0,39,0,46,46
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,5,0,5,5
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,9,0,9,9
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,8,0,17,0,25,25
SAN ANDRES DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,5,0,7,0,12,12
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,51,0,55,55
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,6,0,7,7
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,9,0,16,0,25,25
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,56,0,56,56
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,67,0,34,0,101,101
SAN JAVIER(BNI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,9,0,55,0,64,64
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,7,0,8,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,7,0,8,8
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,24,0,26,26
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,24,0,26,26
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,4,0,4,4
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,11,0,5,0,16,16
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,49,0,49,49
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,7,0,7,7
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,15,0,15,15
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,80,0,81,81
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,38,0,104,0,142,142
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,8,0,9,9
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,7,0,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,1,0,1,1
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,0,0,3,3
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,13,0,0,0,13,13
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,6,0,10,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,411,0,135,0,546,546
SANTA ROSA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,62,0,62,62
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,3,0,5,5
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,1,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,4,0,6,0,10,10
SANTIAGO DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,7,0,8,8
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,37,0,39,39
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,29,0,29,29
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,3,0,3,3
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,6,0,143,0,149,149
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,57,0,57,57
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,5,0,5,5
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,55,0,56,56
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,81,0,372,0,453,453
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,8,0,11,11
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,40,0,41,41
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,21,0,21,21
TAHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,0,0,3,3
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,23,0,26,26
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,25,0,27,27
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,8,0,8,8
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,11,0,13,13
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,123,0,238,0,361,361
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,6,0,8,8
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,5,0,5,5
TIAHUANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,3,0,20,0,23,23
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,7,0,34,0,41,41
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,38,0,39,39
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,8,0,34,0,42,42
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,34,0,34,34
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,2,0,2,2
TODOS SANTOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,2,0,0,0,2,2
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,1,0,1,1
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,0,0,10,0,10,10
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,1,0,3,0,4,4
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-11-01,0,14,0,16,0,30,30
