,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,30,25,1,1,31,26,57
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,2,2,0,0,2,2,4
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,8,1,1,2,9,11
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,2,0,0,0,2,2
SAN RAFAEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,4,0,0,1,4,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,117,411,0,2,117,413,530
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,3,0,0,1,3,4
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,4,1,0,1,4,5
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,6,0,0,1,6,7
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,16,29,8,30,24,59,83
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,34,43,0,0,34,43,77
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,5,1,1,1,6,2,8
TODOS SANTOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,1,0,0,1,1,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,2,0,0,3,2,5
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,2,0,0,1,2,3
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,0,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,1,0,0,0,1,0,1
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,3,0,0,0,3,3
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,6,10,0,0,6,10,16
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,7,50,21,53,28,81
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,0,3,0,0,0,3,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,3,5,0,1,3,6,9
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,5,14,0,0,5,14,19
YACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,12,7,0,0,12,7,19
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-10-01,8,14,0,0,8,14,22
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,5,0,0,0,5,5
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,1,0,0,1,1,2
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,4,26,0,2,4,28,32
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,0,0,0,2,0,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,0,0,0,2,0,2
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,3,1,6,2,9,11
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,4,0,0,2,4,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,4,2,4,5,8,13
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,4,2,0,0,4,2,6
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,15,53,6,34,21,87,108
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,12,0,0,2,12,14
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,4,0,0,3,4,7
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,0,1,0,1,1
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,1,0,0,2,1,3
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,9,17,29,42,38,59,97
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,3,0,0,0,3,3
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,2,0,0,2,2,4
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,5,0,0,1,5,6
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,8,0,0,3,8,11
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,4,9,0,0,4,9,13
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,1,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,7,12,0,0,7,12,19
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,46,61,3,9,49,70,119
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,4,22,5,22,27
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,2,0,0,1,2,3
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,29,0,3,3,32,35
MORO MORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,52,116,23,1,75,117,192
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,4,0,0,1,4,5
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,12,0,0,3,12,15
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,5,9,0,0,5,9,14
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,4,0,0,1,4,5
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,13,0,0,0,13,13
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,4,0,0,1,4,5
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,6,0,0,0,6,6
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,9,30,0,0,9,30,39
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,4,0,0,1,4,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,5,0,0,1,5,6
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,7,1,1,2,8,10
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,1,10,1,10,11
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,6,0,0,3,6,9
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,3,0,0,0,3,3
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,3,0,0,3,3,6
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,4,3,4,3,7
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,96,302,0,0,96,302,398
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,2,0,0,2,2,4
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,4,0,0,0,4,4
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,1,0,0,1,1,2
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,11,0,0,2,11,13
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,4,23,0,0,4,23,27
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,0,0,0,2,0,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,40,0,0,3,40,43
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,7,0,0,1,7,8
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,1,0,2,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,1,0,2,0,2
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,2,0,4,4
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,1,0,0,2,1,3
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,0,1,0,1,1
TRIGAL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,3,0,0,0,3,3
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,3,0,0,0,3,3
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,0,4,16,4,16,20
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,4,0,0,1,4,5
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,1,0,0,0,1,0,1
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,3,13,0,0,3,13,16
YACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,2,1,0,0,2,1,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,10,18,0,0,10,18,28
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-11-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,19,6,0,0,19,6,25
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,3,4,0,0,3,4,7
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,0,1,0,1,0,1
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,5,0,1,2,6,8
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,5,0,0,2,5,7
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,0,0,0,2,0,2
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,5,0,0,2,5,7
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,6,9,3,1,9,10,19
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,17,28,24,35,41,63,104
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,2,0,0,0,2,2
CORO CORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,5,0,0,2,5,7
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,1,1,2,3
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,11,32,2,9,13,41,54
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,0,0,0,2,0,2
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,9,0,0,2,9,11
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,4,0,0,0,4,4
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,2,0,1,0,3,3
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,2,0,0,2,2,4
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,0,0,0,2,0,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,4,16,0,0,4,16,20
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,18,44,7,7,25,51,76
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,1,0,2,1,3
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,4,32,5,20,9,52,61
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,1,4,2,4,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,39,105,0,0,39,105,144
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,12,13,0,0,12,13,25
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,3,0,0,1,3,4
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,1,0,0,2,1,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,4,1,6,7
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,3,8,5,5,8,13,21
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,3,1,0,0,3,1,4
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,3,2,0,0,3,2,5
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,5,22,1,0,6,22,28
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,1,0,0,1,1,2
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,1,2,0,0,1,2,3
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,2,4,0,0,2,4,6
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2022-12-01,0,2,0,0,0,2,2
