,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,0,0,5,0,5,5
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,14,0,0,0,14,14
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,5,0,0,0,5,5
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,4,0,4,0,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,802,0,57,0,859,859
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,20,0,0,0,20,20
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,15,0,1,0,16,16
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,4,0,0,0,4,4
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,7,0,2,0,9,9
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,14,0,1,0,15,15
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,14,0,2,0,16,16
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,66,0,51,0,117,117
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,8,0,2,0,10,10
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,5,0,3,0,8,8
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,154,0,11,0,165,165
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,3,0,5,5
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,5,0,3,0,8,8
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,10,0,3,0,13,13
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,6,0,0,0,6,6
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,192,0,9,0,201,201
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,9,0,0,0,9,9
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,6,0,2,0,8,8
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,6,0,3,0,9,9
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,6,0,1,0,7,7
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,9,0,5,0,14,14
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,1,0,3,3
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,17,0,4,0,21,21
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,20,0,0,0,20,20
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,159,0,11,0,170,170
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,11,0,1,0,12,12
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,1,0,2,2
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,4,0,0,0,4,4
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,16,0,0,0,16,16
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,1,0,2,2
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,0,0,2,0,2,2
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,52,0,0,0,52,52
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,7,0,1,0,8,8
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,10,0,1,0,11,11
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,86,0,23,0,109,109
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,1,0,1,0,2,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,8,0,6,0,14,14
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,56,0,0,0,56,56
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,2,0,4,4
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,9,0,1,0,10,10
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,34,0,1,0,35,35
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,58,0,3,0,61,61
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,89,0,51,0,140,140
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,91,0,9,0,100,100
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,102,0,4,0,106,106
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,15,0,37,0,52,52
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-09-01,0,2,0,0,0,2,2
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,19,0,0,0,19,19
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,23,0,14,0,37,37
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,22,0,26,26
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,0,0,9,9
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
ANTEQUERA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,9,0,17,17
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,10,0,0,0,10,10
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,47,0,1,0,48,48
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,2,0,8,8
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,0,0,4,4
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,1,0,8,8
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,14,0,3,0,17,17
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,12,0,0,0,12,12
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,26,0,4,0,30,30
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,0,0,6,6
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,1,0,12,12
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,14,0,0,0,14,14
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,3,0,12,12
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,1,0,2,2
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,0,0,4,4
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,14,0,0,0,14,14
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,57,0,1,0,58,58
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,0,0,8,8
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,10,0,0,0,10,10
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,22,0,10,0,32,32
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,0,0,4,4
CHIMORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,6,0,12,12
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,1,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,5,0,7,0,12,12
CLIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,3,0,7,7
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,56,0,13,0,69,69
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,10,0,2,0,12,12
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,406,0,178,0,584,584
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,2,0,13,13
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,22,0,0,0,22,22
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,10,0,0,0,10,10
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,4,0,6,6
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,1,0,2,2
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,1,0,9,9
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,31,0,0,0,31,31
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,0,0,6,6
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,16,0,4,0,20,20
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,1,0,3,3
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,2,0,11,11
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,0,0,7,7
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,57,0,9,0,66,66
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,0,0,8,8
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,1,0,2,2
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,394,0,176,0,570,570
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,1,0,9,9
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,5,0,0,0,5,5
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,44,0,3,0,47,47
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,13,0,0,0,13,13
ESMERALDA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,3,0,10,10
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,2,0,5,5
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,12,0,0,0,12,12
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,1,0,9,9
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,0,0,7,7
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,0,0,6,6
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,105,0,0,0,105,105
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,18,0,9,0,27,27
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,7,0,13,13
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,0,0,6,6
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,3,0,5,5
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,2,0,2,2
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,5,0,1,0,6,6
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,13,0,3,0,16,16
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,1,0,12,12
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,1,0,4,4
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,38,0,11,0,49,49
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,43,0,18,0,61,61
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,344,0,171,0,515,515
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,0,0,7,7
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,1,0,4,4
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,14,0,14,14
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,0,0,9,9
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,0,0,4,4
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,16,0,5,0,21,21
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,20,0,2,0,22,22
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,21,0,1,0,22,22
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,22,0,0,0,22,22
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,23,0,0,0,23,23
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,15,0,0,0,15,15
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,164,0,5,0,169,169
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,2,0,2,2
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,19,0,3,0,22,22
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,284,0,268,0,552,552
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,28,0,5,0,33,33
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,1,0,9,9
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,7,0,16,16
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,1,0,12,12
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,22,0,5,0,27,27
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,0,0,6,6
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,1,0,8,8
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,1,0,9,9
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,0,0,6,6
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,12,0,1,0,13,13
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,1,0,5,5
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,5,0,13,13
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,29,0,1,0,30,30
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,5,0,1,0,6,6
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,275,0,22,0,297,297
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,17,0,1,0,18,18
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,1,0,3,3
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,3,0,5,5
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,3,0,4,4
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,23,0,2,0,25,25
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,1,0,5,5
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,12,0,1,0,13,13
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,0,0,3,3
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,6,0,49,0,55,55
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,5,0,1,0,6,6
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,1,0,5,5
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,5,0,0,0,5,5
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,15,0,1,0,16,16
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,124,0,7,0,131,131
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,30,0,8,0,38,38
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,6,0,7,7
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,73,0,34,0,107,107
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,4,0,15,15
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,0,0,7,7
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,3,0,6,6
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,4,0,1,0,5,5
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,2,0,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,79,0,0,0,79,79
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,3,0,5,5
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,27,0,1,0,28,28
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,25,0,8,0,33,33
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,69,0,2,0,71,71
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,42,0,0,0,42,42
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,1,0,4,4
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,1,0,12,12
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,0,0,9,9
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,12,0,0,0,12,12
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,3,0,3,0,6,6
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,0,0,9,9
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,29,0,2,0,31,31
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,0,0,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,9,0,2,0,11,11
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,8,0,0,0,8,8
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,11,0,2,0,13,13
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,2,0,1,0,3,3
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2022-10-01,0,7,0,0,0,7,7
