,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,0,10,16,25,16,35,51
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,13,75,36,67,49,142,191
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,0,3,0,1,0,4,4
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,1,2,0,0,1,2,3
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,34,59,205,124,239,183,422
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,0,1,9,14,9,15,24
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,16,86,64,46,80,132,212
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,15,35,36,45,51,80,131
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,1,3,0,0,1,3,4
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,1,0,3,1,4,1,5
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,1,1,0,0,1,1,2
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-10-01,0,0,2,6,2,6,8
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,5,5,5,7,12
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,6,9,105,12,111,21,132
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,36,13,24,15,60,75
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,3,11,6,16,9,25
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,3,22,8,27,11,38
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,4,0,5,5
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,2,2,0,3,2,5
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,4,4,4,4,8
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,4,1,1,5,5,10
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,4,2,20,6,24,30
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,1,3,1,3,4
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,3,5,2,6,5,11
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,6,10,14,17,20,27,47
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,14,5,3,6,17,23
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,10,58,1,1,11,59,70
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,8,28,24,29,32,61
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,0,0,0,1,0,1
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,0,3,0,3,3
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,12,16,16,18,28,46
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,0,0,0,1,0,1
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,30,0,6,1,36,37
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,6,0,0,2,6,8
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,2,2,2,5,7
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,13,12,13,12,25
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,8,31,24,13,32,44,76
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,13,3,3,7,16,23
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,2,0,3,3
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,14,10,14,10,24
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,19,26,34,28,53,81
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,8,8,30,24,38,32,70
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,8,0,3,1,11,12
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,12,18,18,21,30,51
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,6,19,7,23,30
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,2,24,29,28,31,59
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,8,4,8,5,16,21
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,12,12,3,6,15,18,33
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,3,3,13,6,16,22
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,7,0,0,0,7,7
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,16,28,8,7,24,35,59
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,14,61,117,61,131,122,253
CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,2,0,0,2,2,4
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,18,13,0,0,18,13,31
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,7,0,5,3,12,15
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,1,1,1,1,2
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,21,61,42,62,63,125
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,8,6,17,6,25,31
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,7,0,0,0,7,7
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,12,23,29,28,41,69
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,6,4,7,5,13,18
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,11,1,3,2,14,16
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,7,0,2,1,9,10
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,1,1,5,3,6,9
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,7,42,97,61,104,103,207
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,18,16,16,21,34,55
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,150,487,445,534,595,1021,1616
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,0,1,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,9,29,35,42,44,71,115
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,8,6,0,2,8,8,16
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,1,0,0,2,1,3
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,24,12,6,17,30,47
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,6,17,5,2,11,19,30
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,0,1,1,5,6
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,9,1,2,4,11,15
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,7,12,14,13,21,34
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,0,16,24,17,24,41
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,5,10,5,13,18
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,7,3,7,3,10
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,18,5,5,7,23,30
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,3,0,4,4
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,7,13,17,13,24,37
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,1,0,3,3
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,9,16,8,5,17,21,38
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,0,4,6,6,6,12
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,7,8,0,1,7,9,16
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,5,28,64,29,69,98
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,0,0,0,1,0,1
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,12,0,2,3,14,3,17
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,6,4,2,7,8,11,19
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,150,725,460,880,610,1605,2215
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,4,0,0,2,4,6
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,8,12,20,14,28,42
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,4,0,0,2,4,6
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,0,0,1,4,5
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,2,4,3,8,11
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,0,0,0,3,0,3
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,55,2,3,6,58,64
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,3,0,0,1,3,4
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,2,0,0,3,2,5
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,2,6,2,9,11
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,5,6,5,6,11
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,2,0,7,3,9,12
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,2,0,1,3,3,6
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,20,4,4,5,24,29
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,7,0,0,0,7,7
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,11,6,16,17,27,23,50
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,78,26,12,31,90,121
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,5,0,0,2,5,7
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,1,0,0,5,1,6
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,8,17,59,84,67,101,168
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,0,0,1,4,5
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,4,29,38,31,42,73
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,0,2,0,2,2
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,1,0,3,3
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,3,1,2,2,5,7
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,44,48,44,51,95
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,28,29,28,30,58
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,22,1,5,3,27,30
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,7,21,38,49,45,70,115
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,141,412,225,235,366,647,1013
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,6,3,5,3,11,14
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,1,5,1,7,8
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,12,33,147,175,159,208,367
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,9,0,1,0,10,10
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,1,3,8,4,9,13
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,2,5,2,7,9
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,5,10,5,10,15
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,7,3,0,0,7,3,10
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,22,3,4,8,26,34
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,0,0,1,4,5
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,0,15,15,17,15,32
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,17,5,6,10,23,33
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,4,6,2,6,6,12
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,10,6,13,6,23,29
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,8,0,2,3,10,13
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,15,167,47,89,62,256,318
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,2,6,2,7,4,11
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,11,0,2,0,13,13
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,2,0,0,1,2,3
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,1,0,1,0,1
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,76,361,342,325,418,686,1104
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,12,0,0,3,12,15
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,13,57,26,60,39,99
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,12,0,4,0,16,16
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,21,28,10,22,31,50,81
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,7,0,0,2,7,9
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,0,0,0,1,0,1
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,22,0,3,1,25,26
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,2,1,2,4,6
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,10,1,1,1,11,12
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,0,3,1,7,8
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,1,6,7,7,8,15
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,8,9,4,13,12,25
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,8,8,7,8,15,23
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,10,3,10,3,20,23
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,1,1,1,3,4
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,26,1,0,1,26,27
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,2,2,0,5,2,7
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,1,1,1,2,3
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,11,198,30,77,41,275,316
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,1,0,1,1,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,18,7,26,12,44,56
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,1,1,1,2,3
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,0,2,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,2,9,11,10,13,23
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,3,5,3,8,11
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,2,3,4,7,6,13
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,4,5,1,5,5,10
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,8,20,2,1,10,21,31
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,8,59,157,150,165,209,374
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,11,24,19,25,30,55
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,12,7,17,12,29,41
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,0,0,6,1,6,7
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,62,123,474,546,536,669,1205
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,0,6,0,6,6
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,0,1,1,1,1,2
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,16,31,33,34,49,83
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,12,3,0,3,12,15
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,43,3,5,4,48,52
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,120,29,121,33,154
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,23,119,0,120,23,143
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,21,96,52,80,73,176,249
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,2,16,10,18,12,30
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,24,15,14,15,38,53
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,1,0,4,1,5,6
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,0,0,0,3,3
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,7,5,2,8,9,17
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,4,0,1,1,5,6
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,8,10,5,12,13,25
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,13,39,11,16,24,55,79
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,3,37,21,38,24,62
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,4,21,2,2,6,23,29
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,19,21,9,23,28,51
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,0,0,0,3,3
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,6,6,8,7,14,13,27
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,4,221,175,221,179,400
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,9,1,1,1,10,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,3,25,28,25,31,56
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,3,1,1,3,4,7
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,7,79,22,33,29,112,141
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,1,1,2,2,3,5
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,12,1,3,1,15,16
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,2,0,0,1,2,3
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,5,23,7,17,12,40,52
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,3,3,4,6,7,9,16
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,1,7,0,1,1,8,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,33,0,4,0,37,37
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,2,6,0,0,2,6,8
SAN PEDRO DE MACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-11-01,0,2,1,1,1,3,4
