,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,6,10,1,0,7,10,17
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,11,18,11,18,29
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,1,19,35,21,36,57
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,9,4,36,68,45,72,117
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,6,10,5,4,11,14,25
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,2,1,4,2,6,8
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,3,7,13,14,16,21,37
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,3,2,3,17,6,19,25
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,3,4,2,4,5,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,1,3,4,3,5,8
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,1,2,1,2,3
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,12,26,3,6,15,32,47
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,2,0,4,2,6,8
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,2,2,3,4,5,9
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1606,2451,1553,2152,3159,4603,7762
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,4,0,0,0,4,0,4
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,6,0,4,2,10,12
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,3,2,3,2,5
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,3,2,3,2,5
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,4,5,0,0,4,5,9
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,1,12,19,13,20,33
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,14,9,14,9,23
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,2,0,2,2
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,9,18,20,19,29,48
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,103,219,661,1332,764,1551,2315
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,43,73,112,153,155,226,381
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,1,0,1,0,1
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,26,21,3,7,29,28,57
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,16,10,16,10,26
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,4,4,2,5,6,9,15
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,0,2,3,4,3,7
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,70,80,226,398,296,478,774
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,0,8,9,9,9,18
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,7,3,6,3,13,6,19
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,6,3,7,5,13,18
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,12,5,12,5,17
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,21,31,154,146,175,177,352
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,3,1,3,1,4
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,16,2,5,3,21,5,26
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,2,5,2,5,7
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,1,0,4,2,5,7
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,8,13,11,9,19,22,41
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,1,0,1,1
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,1,3,1,3,4
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,11,7,80,156,91,163,254
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,4,11,8,6,12,17,29
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,6,12,6,12,18
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,3,2,3,2,5
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,3,3,2,5,5,8,13
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,9,30,56,32,65,97
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,4,6,14,8,18,26
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,8,11,52,61,60,72,132
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,57,87,164,331,221,418,639
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,3,2,6,13,9,15,24
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,39,45,39,45,84
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,39,16,2,0,41,16,57
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,1,2,8,4,9,13
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,1,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,2,4,64,90,66,94,160
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,5,7,99,141,104,148,252
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,22,56,39,52,61,108,169
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,2,0,0,0,2,2
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,16,21,54,79,70,100,170
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,2,0,0,0,2,2
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,2,1,2,1,3
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,25,37,11,24,36,61,97
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,1,1,1,2,2,4
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,1,2,1,4,2,6,8
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-10-01,0,0,0,4,0,4,4
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,23,120,221,128,244,372
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,6,31,8,13,14,44,58
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,8,9,11,13,19,32
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,0,2,0,2
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,4,2,4,6
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,5,15,16,18,21,39
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,6,12,7,12,19
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,7,39,68,41,75,116
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,6,5,6,5,11
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,9,9,1,0,10,9,19
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,1,2,2,4,6
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,1,9,2,11,13
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,5,4,3,7,8,15
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,1,1,2,1,3
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,5,7,15,9,20,29
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,1,2,1,3
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,6,4,6,4,10
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,1,1,1,2
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,4,3,5,6,9,15
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,15,1,2,2,17,3,20
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,8,11,8,11,19
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,0,0,2,0,2
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,4,9,24,11,28,39
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,22,12,24,13,37
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,5,2,5,7
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,0,2,0,3,3
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,58,16,26,42,84,58,142
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,4,0,0,0,4,4
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,4,1,4,2,8,10
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,6,58,76,63,82,145
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,28,17,37,95,65,112,177
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,1,5,30,8,31,39
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,1,1,1,2
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,4,5,11,6,15,21
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,3,1,7,1,10,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,3,27,35,30,38,68
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,1,4,1,5,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,0,1,0,1
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,0,0,1,1,2
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,3,8,5,8,13
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,4,69,83,70,87,157
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,12,21,4,29,16,50,66
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,290,377,946,1340,1236,1717,2953
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,2,0,1,2,3,5
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,14,9,45,61,59,70,129
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,9,10,9,10,19
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,14,12,16,12,28
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,1,0,1,1,2
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,1,0,1,1,2
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,15,25,28,26,43,51,94
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,2,1,2,3
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,2,0,1,4,3,7
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,2,2,1,4,3,7
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,5,1,5,1,6
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,6,6,6,11,12,23
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,1,2,2,3,5
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,13,30,206,407,219,437,656
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,6,35,74,37,80,117
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,1,0,1,1
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,9,14,0,0,9,14,23
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,2,4,2,5,7
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,81,106,215,430,296,536,832
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,1,0,1,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,14,22,15,22,37
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,83,135,88,157,171,292,463
EL VILLAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,1,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,3,0,0,3,3,6
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,6,6,7,6,13
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,5,11,5,11,16
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,3,13,4,15,19
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,3,1,3,1,4
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,6,4,7,4,11
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,9,4,6,7,15,11,26
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,3,0,2,2,5,7
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,0,3,2,3,5
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,8,18,9,19,28
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,9,17,11,16,20,33,53
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,19,34,46,39,65,104
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,5,2,2,3,7,10
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,1,0,2,1,3
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,3,11,13,12,16,28
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,1,3,2,3,5
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,4,6,5,6,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,2,7,15,8,17,25
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,3,0,2,1,5,6
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,7,15,25,22,32,37,69
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,4,2,7,2,11,13
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,157,245,405,622,562,867,1429
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,276,449,515,793,791,1242,2033
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,15,25,41,33,56,89
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,4,0,4,4
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,4,1,4,1,5
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,12,14,12,14,26
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,17,11,0,1,17,12,29
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,4,5,9,10,13,23
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,2,3,3,3,6
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,5,1,5,6,10,16
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,10,26,48,26,58,84
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,10,16,31,19,41,60
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,1,8,21,9,22,31
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,5,5,30,73,35,78,113
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,14,37,119,287,133,324,457
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,5,2,5,7
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,8,1,4,1,12,13
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,6,22,36,69,42,91,133
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,0,0,1,0,1
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,13,47,59,51,72,123
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,16,9,9,8,25,17,42
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,5,4,7,5,12
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,2,0,0,0,2,2
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,30,47,32,48,80
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,12,28,14,29,43
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,9,17,9,17,26
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,1,3,2,3,3,6
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,1,4,1,4,5
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,2,0,2,3,4,7
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,15,15,44,19,59,78
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,8,7,1,1,9,8,17
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,0,0,2,0,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,43,94,228,438,271,532,803
PRESTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,8,2,8,2,10
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,4,12,1,1,5,13,18
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,3,2,3,5
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,0,5,0,5,5
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,4,7,6,7,13
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,8,2,8,10
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,13,15,13,21,26,36,62
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,1,0,1,1,2,1,3
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,11,14,38,88,49,102,151
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,2,3,2,3,5
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,17,42,19,43,62
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,2,27,42,27,44,71
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,10,10,10,10,20
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,1,3,3,5,4,9
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,2,0,11,6,13,6,19
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,14,17,0,0,14,17,31
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,9,22,14,36,23,58,81
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,3,13,3,13,16
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,54,105,523,713,577,818,1395
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,7,6,5,13,12,19,31
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,0,0,7,4,7,4,11
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,13,1,7,4,20,24
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,6,1,8,2,14,3,17
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,10,9,85,136,95,145,240
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,11,6,20,16,31,22,53
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-11-01,3,2,5,15,8,17,25
