,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,1,0,1,1
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,54,0,54,54
SABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,1,0,1,1
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,6,0,1,0,7,7
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,2,0,2,2
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,34,0,35,35
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,1,0,1,1
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,4,0,12,0,16,16
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,6,0,15,0,21,21
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,6,0,6,6
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,31,0,6,0,37,37
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,3,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,5,0,5,0,10,10
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,3,0,3,3
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,11,0,12,12
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,7,0,3,0,10,10
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,8,0,0,0,8,8
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,14,0,15,15
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,3,0,5,5
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,4,0,5,5
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,24,0,24,24
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,77,0,206,0,283,283
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,2,0,3,3
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,2,0,2,2
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,7,0,3,0,10,10
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,15,0,15,15
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,3,0,5,5
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,8,0,8,8
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,1,0,3,3
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,69,0,226,0,295,295
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,4,0,4,4
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,6,0,3,0,9,9
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,24,0,26,26
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,22,0,23,23
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,2,0,2,2
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,3,0,1,0,4,4
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,1,0,2,2
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,3,0,0,0,3,3
TRIGAL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,10,0,73,0,83,83
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,4,0,11,0,15,15
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,4,0,4,4
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,14,0,16,16
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,13,0,13,13
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,5,0,0,0,5,5
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,6,0,6,6
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,2,0,2,2
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,52,0,54,54
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,2,0,2,2
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,10,0,16,0,26,26
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,3,0,1,0,4,4
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,4,0,43,0,47,47
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,3,0,0,0,3,3
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,8,0,8,8
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,29,0,5,0,34,34
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,8,0,8,8
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-09-01,0,0,0,5,0,5,5
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,39,0,41,41
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,16,0,19,19
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,3,0,4,4
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,6,0,7,7
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,27,0,27,27
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,7,0,8,8
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,39,0,49,0,88,88
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,17,0,17,17
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,15,0,16,16
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,7,0,9,9
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,5,0,7,7
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,4,0,2,0,6,6
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,4,0,18,0,22,22
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,7,0,16,0,23,23
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,6,0,8,8
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,16,0,17,17
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,11,0,13,13
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,9,0,9,9
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,7,0,9,9
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,4,0,4,4
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,4,0,16,0,20,20
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,30,0,35,35
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,10,0,10,10
CATACORA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
CHARAÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,3,0,3,3
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,18,0,23,23
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,5,0,6,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,35,0,37,37
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,10,0,10,10
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,40,0,41,41
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,36,0,41,41
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,5,0,6,6
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,57,0,369,0,426,426
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,18,0,20,20
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,4,0,7,7
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,11,0,13,13
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,7,0,7,7
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,5,0,5,5
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,4,0,4,4
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,15,0,15,15
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,2,0,3,3
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,6,0,71,0,77,77
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,3,0,6,6
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,2,0,4,4
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,209,0,908,0,1117,1117
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,7,0,7,7
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,7,0,7,7
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,3,0,3,3
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,2,0,3,3
ESMERALDA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,4,0,9,9
GENERAL SAAVEDRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,3,0,3,3
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,33,0,36,36
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,52,0,52,52
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,0,0,3,3
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,19,0,21,21
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,1,0,2,2
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,26,0,27,27
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,26,0,26,26
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,4,0,4,4
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,4,0,0,0,4,4
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,12,0,14,14
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,94,0,451,0,545,545
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,25,0,30,30
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,0,0,3,3
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,16,0,16,16
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,2,0,3,3
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,3,0,4,4
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,6,0,6,6
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,6,0,6,6
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,10,0,11,11
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,14,0,19,19
MOJOCOYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,4,0,5,5
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,5,0,92,0,97,97
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,1,0,2,2
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,8,0,8,8
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,3,0,4,4
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,13,0,249,0,262,262
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,4,0,4,4
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,4,0,5,0,9,9
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,46,0,48,48
PAMPA AULLAGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,8,0,8,8
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,4,0,2,0,6,6
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,6,0,1,0,7,7
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,4,0,4,4
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,14,0,14,14
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,29,0,137,0,166,166
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,4,0,4,4
PUCARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,8,0,9,9
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,8,0,8,8
PUERTO SILES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,7,0,26,0,33,33
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,6,0,6,6
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,2,0,1,0,3,3
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,14,0,124,0,138,138
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,0,0,2,0,2,2
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,1,0,11,0,12,12
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,18,0,18,0,36,36
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-10-01,0,3,0,2,0,5,5
