,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,4,4,0,13,4,17
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,22,24,33,40,55,64,119
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,2,1,2,2,4
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,22,15,30,39,52,54,106
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,5,35,43,38,48,86
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,3,38,45,41,48,89
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,11,10,16,16,27,43
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,122,160,305,440,427,600,1027
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,6,1,6,7
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,5,6,13,8,18,26
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,15,21,26,44,41,65,106
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,9,8,9,8,17
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,8,5,13,14,21,35
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,2,12,2,13,15
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,2,20,20,23,22,45
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,4,2,4,2,6
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,1,0,0,2,1,3
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,14,20,15,21,36
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,8,11,41,26,49,37,86
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,2,4,8,6,10,16
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,4,2,4,8,8,16
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,4,7,5,8,13
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,8,4,13,11,21,15,36
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,11,15,19,22,30,52
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,10,12,11,14,25
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,2,3,2,5
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,4,1,4,5
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,1,6,12,9,13,22
CURVA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,0,1,1,1,2
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,147,192,282,318,429,510,939
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,11,4,9,8,20,28
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,1,2,2,2,4
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,30,33,3,8,33,41,74
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,13,9,9,18,22,40
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,3,3,2,3,5,8
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,2,2,2,3,5
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,3,2,3,5
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,1,3,2,3,5
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,1,5,2,8,3,11
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,3,0,2,4,5,9
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,2,1,6,4,8,12
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,7,6,7,11,14,25
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,6,7,7,8,15
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,11,6,5,15,16,31
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,13,10,0,0,13,10,23
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,1,3,1,4
HUACARETA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,0,0,1,2,1,3
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,2,16,23,16,25,41
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,13,17,15,21,28,38,66
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,4,9,10,10,14,24
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,3,3,2,4,5,9
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,17,13,0,0,17,13,30
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,20,23,39,26,59,49,108
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,4,6,5,6,11
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,1,2,1,3
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,2,5,8,7,10,17
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,25,26,54,37,79,63,142
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,6,10,10,15,16,31
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,8,9,11,13,19,32
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,31,20,68,48,99,68,167
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,20,27,28,27,48,54,102
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,239,352,633,764,872,1116,1988
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,27,24,9,15,36,39,75
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,3,5,8,7,11,18
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,2,3,2,5
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,3,3,1,6,4,10
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,3,0,4,2,6
MACHARETI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,0,0,1,0,1
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,8,6,8,6,14
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,1,1,4,4,5,9
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,0,1,0,1
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,10,26,29,32,39,71
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,10,8,2,1,12,9,21
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,15,20,44,35,59,55,114
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,12,11,13,15,25,26,51
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,10,11,0,0,10,11,21
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,27,25,70,68,97,93,190
OCURI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,3,5,3,6,9
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,1,19,18,22,19,41
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,35,33,1070,1399,1105,1432,2537
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,4,8,7,14,11,25
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,19,27,19,27,46
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,42,62,42,62,104
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,15,10,11,15,26,25,51
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,5,30,10,37,15,52
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,8,0,0,4,8,12
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,7,6,7,6,13
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,5,9,9,13,14,27
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,8,6,106,79,114,85,199
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,9,21,10,22,32
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,7,16,7,16,23
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,4,3,3,7,7,14
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,0,1,0,1
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,3,2,3,5
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,5,0,0,2,5,7
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,36,20,15,25,51,45,96
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,0,0,1,2,3
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,7,4,7,4,11
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,1,0,0,2,1,3
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,36,47,42,90,78,137,215
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,3,3,3,6
PUCARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,12,14,25,23,37,60
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,4,1,5,2,7
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,33,17,33,17,50
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,6,7,6,7,13
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,12,10,0,1,12,11,23
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,6,2,2,5,8,13
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,11,16,18,22,29,51
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,0,11,11,14,11,25
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,5,63,102,68,107,175
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,2,31,33,34,35,69
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,0,1,1,2,3
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,10,24,36,33,46,79
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,7,9,7,9,16
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,6,15,12,20,18,38
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,16,15,4,2,20,17,37
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,1,2,3,4,4,8
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,11,7,11,7,18
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,7,12,7,12,19
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,53,42,221,226,274,268,542
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,5,2,2,4,7,11
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,10,4,0,0,10,4,14
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,5,6,9,11,14,25
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,5,7,12,12,17,29
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,4,10,3,14,7,21
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,21,18,21,18,39
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,0,3,2,5,2,7
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,15,3,5,10,20,30
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,13,19,13,11,26,30,56
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,2,11,16,13,18,31
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,19,16,19,16,35
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,48,35,30,38,78,73,151
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,5,6,5,6,11
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,8,19,0,0,8,19,27
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,2,3,2,5,4,9
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,11,6,10,7,21,13,34
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,4,6,8,9,12,21
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,1,3,1,4
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,1,2,1,5,2,7
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,4,5,7,7,11,18
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,14,6,2,3,16,9,25
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,2,50,37,59,39,98
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,1,1,1,2
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,6,11,6,12,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,3,2,4,9,7,11,18
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,3,7,7,8,10,18
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,33,26,20,21,53,47,100
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,5,7,4,12,9,21
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,221,328,198,292,419,620,1039
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,1,9,2,15,3,18
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,7,0,0,6,7,13
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,12,16,13,18,31
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,2,1,2,3,4,7
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,5,1,5,1,6
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,9,3,9,12
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,1,8,6,12,7,19
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,13,7,13,7,20
SICAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,0,1,0,2,2
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,34,21,58,71,92,92,184
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,0,0,1,0,1
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,7,38,48,45,55,100
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,7,17,17,21,24,45
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,58,73,206,369,264,442,706
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,41,22,52,54,93,76,169
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,3,7,3,7,10
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,0,2,0,2,2
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,8,9,21,27,29,36,65
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,0,1,0,1
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,5,6,9,12,14,26
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,1,4,5,6,6,12
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,50,53,160,274,210,327,537
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,0,2,0,2
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,6,4,1,10,7,17
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,53,58,53,59,112
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,15,4,16,5,21
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,5,23,39,30,44,74
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,0,0,1,1,2
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,2,2,6,3,8,11
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,3,30,41,35,44,79
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,3,2,3,5
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,6,4,7,4,11
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,1,2,1,3
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,16,25,15,20,31,45,76
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,6,2,7,2,9
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,1,1,1,2
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,9,15,46,54,55,69,124
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,9,20,20,27,29,56
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,5,6,16,14,21,20,41
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,6,2,33,31,39,33,72
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,3,1,3,2,6,8
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,4,3,11,12,15,15,30
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,26,33,17,28,43,61,104
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,11,12,33,26,44,38,82
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,45,50,54,119,99,169,268
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,8,5,24,27,32,32,64
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,13,11,0,0,13,11,24
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,1,0,1,0,1
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,1,2,1,3
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,2,2,10,3,12,5,17
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,10,15,106,140,116,155,271
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,74,108,86,113,160,221,381
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,29,43,30,35,59,78,137
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,10,10,0,0,10,10,20
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,11,15,60,86,71,101,172
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,1,1,0,2,1,3
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,2,0,2,0,2
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,7,10,8,11,15,21,36
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,0,0,8,7,8,7,15
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-10-01,1,0,2,2,3,2,5
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,17,18,78,107,95,125,220
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,12,11,11,12,23,23,46
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,18,22,115,114,133,136,269
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,4,7,4,7,11
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,3,0,4,13,7,13,20
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,1,0,1,0,1
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,2,4,2,4,6
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,12,7,35,20,47,27,74
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,0,1,0,1,1
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,3,2,2,3,5,5,10
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,3,2,7,4,10,6,16
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,2,1,2,1,3
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,3,1,0,0,3,1,4
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,1,5,2,1,3,6,9
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,3,0,13,16,16,16,32
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,2,4,7,2,9,6,15
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,3,1,3,1,4
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,4,6,17,16,21,22,43
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,3,0,11,18,14,18,32
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,1,1,2,6,3,7,10
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,9,5,6,6,15,11,26
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,0,0,11,3,11,3,14
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-11-01,16,12,39,30,55,42,97
