,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
COROICO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,4,6,0,0,4,6,10
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,2,0,0,1,2,3
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,2,0,4,4
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,25,85,68,70,93,155,248
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,5,0,0,3,5,8
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,19,0,0,1,19,20
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,1,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,1,3,7,4,8,12
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,1,0,0,1,1,2
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
HUATAJATA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,1,0,2,2
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,5,0,0,3,5,8
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,1,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,2,0,0,3,2,5
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,5,9,0,0,5,9,14
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,52,77,126,121,178,198,376
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,2,77,83,79,85,164
LLICA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,3,0,0,2,3,5
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,3,0,1,0,4,4
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,5,8,0,0,5,8,13
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,0,0,0,2,0,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,7,4,9,5,16,21
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,4,12,3,10,7,22,29
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,145,215,15,18,160,233,393
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,6,0,0,0,6,6
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,4,5,0,1,4,6,10
PAILON,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,6,9,6,9,15
PALCA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,6,2,0,3,6,9
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,2,0,0,2,2,4
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,2,0,0,1,2,3
PORCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,5,0,32,0,37,37
POROMA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,0,0,0,2,0,2
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,14,15,5,9,19,24,43
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,3,2,3,2,5
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,4,1,4,5
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,7,13,0,1,7,14,21
QUIABAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,3,45,126,48,129,177
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,5,0,0,3,5,8
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,9,19,0,1,9,20,29
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,1,1,0,3,1,4
SACABA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,34,68,6,5,40,73,113
SACACA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,5,0,0,1,5,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,9,0,1,1,10,11
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,6,9,0,0,6,9,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,6,0,3,0,9,9
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,5,4,1,1,6,5,11
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,3,0,3,3
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,3,0,0,0,3,3
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,3,0,0,1,3,4
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,2,0,0,3,2,5
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,0,0,0,3,0,3
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,35,95,4,12,39,107,146
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,5,8,0,1,5,9,14
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,2,59,102,60,104,164
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,10,17,7,8,17,25,42
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,8,6,0,0,8,6,14
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,5,3,0,0,5,3,8
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,4,9,3,2,7,11,18
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,4,0,0,0,4,4
TARACO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
TARATA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,18,1,3,3,21,24
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,4,0,0,2,4,6
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,2,2,0,0,2,2,4
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,11,22,2,4,13,26,39
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,3,5,1,1,4,6,10
TURCO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,3,0,0,0,3,3
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,2,4,2,5,7
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,4,2,0,0,4,2,6
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,2,0,2,0,4,4
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,6,3,5,4,11,15
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,5,17,0,0,5,17,22
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,2,0,0,1,2,3
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,15,15,0,0,15,15,30
VINTO,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,16,10,6,13,22,23,45
WARNES,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,15,0,0,0,15,15
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,1,3,0,0,1,3,4
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2022-09-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,3,0,0,2,3,5
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,2,0,0,1,2,3
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,3,0,0,1,3,4
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,4,0,0,2,4,6
APOLO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,2,0,0,1,2,3
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,2,0,0,1,2,3
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,4,0,1,1,5,6
AYATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,3,2,0,0,3,2,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,0,1,0,3,0,3
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,0,1,0,1
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,4,0,4,1,8,9
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,1,0,1,1
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,2,0,2,2
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,0,1,0,1
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,5,1,0,0,5,1,6
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,4,0,2,1,6,7
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,2,7,18,9,20,29
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,9,11,0,0,9,11,20
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,4,0,0,0,4,4
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,1,3,0,4,1,5
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,6,3,1,4,7,11
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,3,0,0,2,3,5
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,3,0,0,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,0,1,0,1
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,3,5,0,0,3,5,8
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,4,3,0,0,4,3,7
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,3,1,0,3,3,6
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,19,54,73,104,92,158,250
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,3,5,1,1,4,6,10
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,1,0,0,2,1,3
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
COROICO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,2,0,2,2
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,0,0,0,2,0,2
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,4,0,0,1,4,5
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,7,10,0,3,7,13,20
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,2,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,3,3,0,0,3,3,6
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,9,27,39,46,48,73,121
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,7,0,0,1,7,8
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,6,0,0,0,6,6
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,2,0,2,2
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,6,11,0,0,6,11,17
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,4,0,0,0,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,1,0,0,2,1,3
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,2,0,0,1,2,3
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,3,21,0,0,3,21,24
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,17,45,111,123,128,168,296
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,22,25,22,25,47
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,0,1,0,1
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,2,0,2,2
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,2,0,2,2
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,8,0,0,1,8,9
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,28,0,5,0,33,33
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,3,0,3,3
ORURO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,29,46,154,300,183,346,529
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,3,0,0,1,3,4
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,1,0,3,3
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,4,0,0,0,4,4
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,1,2,1,2,3
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,1,0,2,2
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,2,0,0,1,2,3
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,3,37,1,8,4,45,49
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,1,0,0,2,1,3
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,2,3,2,3,5
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,4,0,0,2,4,6
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,7,0,4,1,11,12
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,28,44,29,44,73
QUIME,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,3,0,3,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,3,0,0,0,3,3
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,1,0,0,2,1,3
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,2,0,3,3
REYES,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,4,18,4,20,24
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,1,0,0,2,1,3
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,9,30,9,22,18,52,70
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,2,0,3,3
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,3,0,0,0,3,3
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,5,5,0,0,5,5,10
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,4,1,0,0,4,1,5
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,1,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,1,0,0,1,1,2
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,4,0,0,0,4,4
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,15,0,1,1,16,17
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,0,0,0,2,0,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,0,2,2,2,2,4
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,168,529,6,35,174,564,738
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,1,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,2,0,0,1,2,3
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,3,0,0,2,3,5
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,0,4,0,0,0,4,4
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,4,16,0,1,4,17,21
SORATA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,13,14,23,16,36,52
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2022-10-01,2,5,0,0,2,5,7
