,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
CABEZAS,rabia,no de personas con vacuna antirrabica,2018-10-01,0,2,0,2,2
CAJUATA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
CAMARGO,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
CAMIRI,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2018-10-01,2,3,2,3,5
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2018-10-01,6,2,6,2,8
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
CHUMA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
CLIZA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2018-10-01,63,63,63,63,126
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2018-10-01,2,1,2,1,3
COMARAPA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
CONCEPCION,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2018-10-01,3,2,3,2,5
CORIPATA,rabia,no de personas con vacuna antirrabica,2018-10-01,3,0,3,0,3
CORO CORO,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2018-10-01,13,16,13,16,29
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2018-10-01,4,6,4,6,10
EL ALTO,rabia,no de personas con vacuna antirrabica,2018-10-01,145,154,145,154,299
EL TORNO,rabia,no de personas con vacuna antirrabica,2018-10-01,8,7,8,7,15
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2018-10-01,2,1,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con vacuna antirrabica,2018-10-01,0,2,0,2,2
GUTIERREZ,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
HUARINA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2018-10-01,29,19,29,19,48
LA PAZ,rabia,no de personas con vacuna antirrabica,2018-10-01,156,133,156,133,289
MAIRANA,rabia,no de personas con vacuna antirrabica,2018-10-01,3,3,3,3,6
MAPIRI,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
MONTERO,rabia,no de personas con vacuna antirrabica,2018-10-01,12,14,12,14,26
OKINAWA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
ORURO,rabia,no de personas con vacuna antirrabica,2018-10-01,54,47,54,47,101
PADILLA,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
PAILON,rabia,no de personas con vacuna antirrabica,2018-10-01,5,7,5,7,12
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
PORONGO,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2018-10-01,4,2,4,2,6
POTOSI,rabia,no de personas con vacuna antirrabica,2018-10-01,188,232,188,232,420
PUCARANI,rabia,no de personas con vacuna antirrabica,2018-10-01,2,1,2,1,3
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2018-10-01,9,7,9,7,16
QUIME,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
RAVELO,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2018-10-01,8,9,8,9,17
SAIPINA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2018-10-01,5,1,5,1,6
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2018-10-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-10-01,3,0,3,0,3
SAN JAVIER(BNI),rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2018-10-01,1,5,1,5,6
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-10-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2018-10-01,511,500,511,500,1011
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,4,0,4,4
SANTIAGO DE HUATA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2018-10-01,11,8,11,8,19
SHINAOTA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
SORATA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2018-10-01,104,50,104,50,154
TAPACARI,rabia,no de personas con vacuna antirrabica,2018-10-01,0,4,0,4,4
TARATA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2018-10-01,14,13,14,13,27
TIPUANI,rabia,no de personas con vacuna antirrabica,2018-10-01,2,0,2,0,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2018-10-01,7,2,7,2,9
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2018-10-01,37,30,37,30,67
TUPIZA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,1,1,1,2
UNCIA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,3,0,3,3
UYUNI,rabia,no de personas con vacuna antirrabica,2018-10-01,8,3,8,3,11
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
VIACHA,rabia,no de personas con vacuna antirrabica,2018-10-01,8,8,8,8,16
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2018-10-01,2,3,2,3,5
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2018-10-01,3,7,3,7,10
VINTO,rabia,no de personas con vacuna antirrabica,2018-10-01,2,1,2,1,3
WARNES,rabia,no de personas con vacuna antirrabica,2018-10-01,30,26,30,26,56
YACUIBA,rabia,no de personas con vacuna antirrabica,2018-10-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2018-10-01,2,3,2,3,5
YOTALA,rabia,no de personas con vacuna antirrabica,2018-10-01,0,1,0,1,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2018-11-01,6,3,6,3,9
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2018-11-01,3,0,3,0,3
ARANI,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2018-11-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2018-11-01,2,4,2,4,6
ATOCHA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2018-11-01,3,1,3,1,4
CALAMARCA,rabia,no de personas con vacuna antirrabica,2018-11-01,0,8,0,8,8
CAMIRI,rabia,no de personas con vacuna antirrabica,2018-11-01,0,2,0,2,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2018-11-01,2,2,2,2,4
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2018-11-01,60,48,60,48,108
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2018-11-01,11,5,11,5,16
COLQUIRI,rabia,no de personas con vacuna antirrabica,2018-11-01,0,1,0,1,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,1,1,1,2
CONCEPCION,rabia,no de personas con vacuna antirrabica,2018-11-01,6,3,6,3,9
CORIPATA,rabia,no de personas con vacuna antirrabica,2018-11-01,4,0,4,0,4
COTOCA,rabia,no de personas con vacuna antirrabica,2018-11-01,11,10,11,10,21
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2018-11-01,2,7,2,7,9
EL ALTO,rabia,no de personas con vacuna antirrabica,2018-11-01,116,130,116,130,246
EL TORNO,rabia,no de personas con vacuna antirrabica,2018-11-01,12,13,12,13,25
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2018-11-01,2,0,2,0,2
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2018-11-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
FILADELFIA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
GUANAY,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2018-11-01,28,13,28,13,41
LA PAZ,rabia,no de personas con vacuna antirrabica,2018-11-01,172,140,172,140,312
MAIRANA,rabia,no de personas con vacuna antirrabica,2018-11-01,0,4,0,4,4
MAPIRI,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2018-11-01,0,2,0,2,2
MONTERO,rabia,no de personas con vacuna antirrabica,2018-11-01,10,13,10,13,23
OKINAWA,rabia,no de personas con vacuna antirrabica,2018-11-01,10,8,10,8,18
ORURO,rabia,no de personas con vacuna antirrabica,2018-11-01,39,28,39,28,67
PADILLA,rabia,no de personas con vacuna antirrabica,2018-11-01,4,2,4,2,6
PAILON,rabia,no de personas con vacuna antirrabica,2018-11-01,4,2,4,2,6
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2018-11-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2018-11-01,6,3,6,3,9
POTOSI,rabia,no de personas con vacuna antirrabica,2018-11-01,281,194,281,194,475
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
PUERTO GONZALO MORENO,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2018-11-01,2,0,2,0,2
PUNATA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2018-11-01,21,5,21,5,26
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2018-11-01,23,21,23,21,44
SACABA,rabia,no de personas con vacuna antirrabica,2018-11-01,11,11,11,11,22
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2018-11-01,4,0,4,0,4
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2018-11-01,4,1,4,1,5
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2018-11-01,4,7,4,7,11
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-11-01,11,2,11,2,13
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2018-11-01,2,2,2,2,4
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2018-11-01,2,7,2,7,9
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2018-11-01,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2018-11-01,0,1,0,1,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2018-11-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2018-11-01,483,408,483,408,891
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2018-11-01,1,12,1,12,13
SHINAOTA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2018-11-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2018-11-01,81,75,81,75,156
TARIJA,rabia,no de personas con vacuna antirrabica,2018-11-01,13,13,13,13,26
TEOPONTE,rabia,no de personas con vacuna antirrabica,2018-11-01,0,1,0,1,1
TIPUANI,rabia,no de personas con vacuna antirrabica,2018-11-01,4,1,4,1,5
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,2,1,2,3
TRIGAL,rabia,no de personas con vacuna antirrabica,2018-11-01,2,1,2,1,3
TRINIDAD,rabia,no de personas con vacuna antirrabica,2018-11-01,29,30,29,30,59
TUPIZA,rabia,no de personas con vacuna antirrabica,2018-11-01,1,1,1,1,2
UNCIA,rabia,no de personas con vacuna antirrabica,2018-11-01,2,1,2,1,3
UYUNI,rabia,no de personas con vacuna antirrabica,2018-11-01,7,3,7,3,10
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2018-11-01,0,3,0,3,3
VIACHA,rabia,no de personas con vacuna antirrabica,2018-11-01,8,1,8,1,9
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2018-11-01,11,1,11,1,12
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2018-11-01,1,1,1,1,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2018-11-01,2,0,2,0,2
VINTO,rabia,no de personas con vacuna antirrabica,2018-11-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2018-11-01,21,23,21,23,44
YAPACANI,rabia,no de personas con vacuna antirrabica,2018-11-01,12,17,12,17,29
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,2,1,2,3
APOLO,rabia,no de personas con vacuna antirrabica,2018-12-01,2,1,2,1,3
ARBIETO,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2018-12-01,2,2,2,2,4
ATOCHA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
CALAMARCA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,11,0,11,11
CAMARGO,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
CAMIRI,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
CARACOLLO,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2018-12-01,5,1,5,1,6
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,3,1,3,4
CHIMORE,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2018-12-01,1,1,1,1,2
COCAPATA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2018-12-01,61,44,61,44,105
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,2,0,2,2
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2018-12-01,3,0,3,0,3
COMARAPA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
CONCEPCION,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,1,1,1,2
COTAGAITA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2018-12-01,10,11,10,11,21
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2018-12-01,3,2,3,2,5
EL ALTO,rabia,no de personas con vacuna antirrabica,2018-12-01,179,172,179,172,351
EL TORNO,rabia,no de personas con vacuna antirrabica,2018-12-01,11,13,11,13,24
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
GUTIERREZ,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
ICLA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2018-12-01,38,26,38,26,64
LA PAZ,rabia,no de personas con vacuna antirrabica,2018-12-01,129,87,129,87,216
LAGUNILLAS,rabia,no de personas con vacuna antirrabica,2018-12-01,1,1,1,1,2
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2018-12-01,2,4,2,4,6
MAPIRI,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
MINEROS,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2018-12-01,0,2,0,2,2
MONTERO,rabia,no de personas con vacuna antirrabica,2018-12-01,13,15,13,15,28
OKINAWA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,2,0,2,2
ORURO,rabia,no de personas con vacuna antirrabica,2018-12-01,38,42,38,42,80
PADILLA,rabia,no de personas con vacuna antirrabica,2018-12-01,3,1,3,1,4
PAILON,rabia,no de personas con vacuna antirrabica,2018-12-01,1,1,1,1,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
PORONGO,rabia,no de personas con vacuna antirrabica,2018-12-01,0,2,0,2,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2018-12-01,8,1,8,1,9
POTOSI,rabia,no de personas con vacuna antirrabica,2018-12-01,229,227,229,227,456
PUCARANI,rabia,no de personas con vacuna antirrabica,2018-12-01,0,2,0,2,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2018-12-01,3,0,3,0,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2018-12-01,5,7,5,7,12
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2018-12-01,20,1,20,1,21
SACABA,rabia,no de personas con vacuna antirrabica,2018-12-01,10,8,10,8,18
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2018-12-01,4,2,4,2,6
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-12-01,5,0,5,0,5
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2018-12-01,2,2,2,2,4
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2018-12-01,3,5,3,5,8
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2018-12-01,4,2,4,2,6
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2018-12-01,2,1,2,1,3
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,2,0,2,2
SAN RAMON BENI,rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2018-12-01,712,597,712,597,1309
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,2,1,2,3
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2018-12-01,3,3,3,3,6
SHINAOTA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2018-12-01,2,1,2,1,3
SUCRE,rabia,no de personas con vacuna antirrabica,2018-12-01,49,66,49,66,115
TACACHI,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
TARIJA,rabia,no de personas con vacuna antirrabica,2018-12-01,28,22,28,22,50
TEOPONTE,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2018-12-01,3,0,3,0,3
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2018-12-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2018-12-01,27,22,27,22,49
TUPIZA,rabia,no de personas con vacuna antirrabica,2018-12-01,0,1,0,1,1
UNCIA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2018-12-01,7,7,7,7,14
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2018-12-01,1,2,1,2,3
VIACHA,rabia,no de personas con vacuna antirrabica,2018-12-01,1,2,1,2,3
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2018-12-01,1,2,1,2,3
VILLAZON,rabia,no de personas con vacuna antirrabica,2018-12-01,6,1,6,1,7
VINTO,rabia,no de personas con vacuna antirrabica,2018-12-01,4,1,4,1,5
WARNES,rabia,no de personas con vacuna antirrabica,2018-12-01,26,23,26,23,49
