,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,55,40,55,40,95
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,10,56,10,56,66
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,9,5,9,5,14
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,48,123,48,123,171
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,11,24,11,24,35
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,12,106,12,106,118
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,29,0,29,0,29
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,12,85,12,85,97
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,3,0,3,0,3
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,0,4,0,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,8,1,8,1,9
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,8,4,8,4,12
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,2,4,2,6
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,11,8,11,8,19
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2362,812,2362,812,3174
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,16,2,16,2,18
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,31,44,31,44,75
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,0,11,0,11,11
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,13,4,13,17
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,7,1,7,8
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,0,7,0,7,7
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,0,4,0,4,4
SENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,6,27,6,27,33
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,99,40,99,40,139
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,20,19,20,19,39
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,45,63,45,63,108
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,5,1,5,1,6
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,21,4,21,25
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,18,1,18,19
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,318,596,318,596,914
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,0,2,0,2
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,3,1,3,4
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,6,7,6,7,13
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,11,0,11,0,11
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,8,2,8,10
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,19,26,19,26,45
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,7,13,7,13,20
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,328,2,328,330
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,7,2,7,2,9
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,374,132,374,132,506
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,7,9,7,9,16
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,13,6,13,6,19
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,54,1,54,55
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,14,13,14,13,27
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,17,3,17,3,20
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,52,99,52,99,151
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,30,40,30,40,70
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,1,1,1,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,10,4,10,14
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,0,19,0,19,19
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,0,1,0,1
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,5,2,5,7
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,13,0,13,0,13
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,15,2,15,17
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,18,81,18,81,99
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,6,0,6,0,6
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,1,2,1,3
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,217,37,217,37,254
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,70,14,70,14,84
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,1,1,1,2
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,6,4,6,4,10
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,23,9,23,9,32
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,16,0,16,0,16
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,1,6,1,6,7
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,2,4,2,6
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,6,63,6,63,69
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,17,7,17,7,24
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,45,199,45,199,244
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,3,14,3,14,17
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,13,10,13,10,23
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,34,164,34,164,198
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,3,0,3,0,3
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,15,0,15,0,15
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,2,8,2,8,10
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,67,134,67,134,201
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,9,5,9,5,14
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,69,15,69,15,84
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,80,7,80,7,87
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,8,6,8,6,14
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,0,4,0,4
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,116,25,116,25,141
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,9,5,9,5,14
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,86,48,86,48,134
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,6,4,6,10
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,3,1,3,1,4
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,21,98,21,98,119
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,4,0,4,0,4
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,5,8,5,8,13
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,3,5,3,5,8
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-09-01,0,36,0,36,36
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,4,5,4,9
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,38,83,38,83,121
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,1,0,1,1
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,9,2,9,11
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,1,1,1,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,36,111,36,111,147
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,41,98,41,98,139
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,3,0,3,3
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,38,1,38,39
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,25,6,25,31
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,2,5,2,7
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,3,14,3,17
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,24,13,24,37
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,34,12,34,46
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,27,11,27,11,38
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,11,9,11,20
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,5,0,5,5
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,13,1,13,14
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,32,10,32,42
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,3,6,3,9
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,3,16,3,19
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,16,1,16,17
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,5,0,5,5
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,12,0,12,12
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,48,46,48,46,94
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,17,5,17,5,22
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,2,3,2,5
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,8,15,8,15,23
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,15,79,15,79,94
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,138,1,138,139
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,2,4,2,6
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,3,2,3,5
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,24,5,24,29
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,5,2,5,7
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,63,1,63,64
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,3,4,3,7
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,26,12,26,12,38
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,22,11,22,11,33
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,7,9,7,16
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,25,2,25,27
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,64,93,64,93,157
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,22,2,22,2,24
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,5,2,5,7
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,39,5,39,5,44
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,1,0,1,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,73,13,73,86
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,2,1,2,3
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,11,8,11,8,19
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,55,39,55,39,94
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,27,7,27,34
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,11,72,11,72,83
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,4,1,4,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,36,0,36,36
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,19,20,19,20,39
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,20,12,20,12,32
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,99,86,99,86,185
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,14,3,14,17
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,596,1046,596,1046,1642
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,70,322,70,322,392
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,14,12,14,26
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,42,111,42,111,153
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,19,16,19,35
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,255,61,255,61,316
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,1,4,1,5
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,39,7,39,46
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,11,31,11,31,42
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,3,14,3,17
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,21,43,21,43,64
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,49,0,49,49
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,12,28,12,28,40
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,40,6,40,46
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,24,6,24,30
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,17,6,17,23
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,25,9,25,34
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,82,55,82,55,137
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,15,22,15,22,37
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,4,2,4,6
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,3,0,3,3
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,17,10,17,27
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,3,2,3,5
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,9,0,9,0,9
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1167,1019,1167,1019,2186
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,9,1,9,10
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,8,4,8,4,12
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,7,10,7,17
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,92,42,92,42,134
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,22,27,22,27,49
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,86,184,86,184,270
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,7,0,7,7
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,18,25,18,25,43
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,13,5,13,18
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,30,30,30,30,60
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,28,3,28,31
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,12,14,12,26
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,5,13,5,18
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,115,230,115,230,345
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,14,74,14,74,88
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,29,7,29,36
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,8,2,8,10
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,2,4,2,6
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,14,0,14,14
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,4,1,4,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,13,1,13,1,14
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,7,1,7,8
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,0,1,0,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,2,0,2,2
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,21,20,21,20,41
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,32,0,32,32
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,45,3,45,48
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,2,10,2,10,12
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,0,3,0,3
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,68,7,68,75
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,46,32,46,32,78
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,64,61,64,61,125
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1092,405,1092,405,1497
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,5,16,5,16,21
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,19,31,19,31,50
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,0,1,0,1,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,42,91,42,91,133
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,0,6,0,6
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,3,48,3,48,51
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,16,67,16,67,83
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,1,2,1,2,3
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,10,14,10,14,24
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,4,23,4,23,27
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,6,4,6,4,10
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,21,21,21,21,42
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,7,8,7,8,15
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,55,36,55,36,91
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,30,20,30,20,50
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,15,7,15,7,22
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,11,3,11,3,14
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,27,58,27,58,85
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-10-01,241,83,241,83,324
