,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,8,3,8,3,11
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,10,7,10,7,17
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,7,12,7,12,19
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,7,0,7,0,7
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,0,1,0,1,1
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,5,5,5,5,10
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,8,18,8,18,26
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,4,0,4,0,4
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,11,2,11,2,13
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,7,1,7,1,8
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,30,2,30,2,32
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,1,3,1,3,4
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,1,1,1,1,2
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,5,15,5,15,20
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,3,1,3,1,4
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-09-01,0,1,0,1,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,0,3,0,3
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,10,1,10,11
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,0,3,0,3
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,8,4,8,12
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,26,1,26,1,27
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,7,0,7,7
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,4,3,4,7
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,2,3,2,5
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,3,0,3,3
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,3,0,3,3
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,1,4,1,5
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,6,2,6,8
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,3,2,3,5
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,27,5,27,32
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,3,0,3,3
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,0,4,0,4
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,123,5,123,128
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,88,11,88,11,99
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,10,10,10,10,20
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,2,2,2,4
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,42,2,42,44
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,11,4,11,4,15
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,3,1,3,4
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,8,0,8,8
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,15,26,15,26,41
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,3,3,3,6
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,4,5,4,9
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,171,28,171,28,199
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,10,20,10,20,30
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,3,3,3,6
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,6,2,6,2,8
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,6,3,6,9
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,3,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,7,3,7,10
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,3,5,3,8
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,6,0,6,6
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,32,0,32,32
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,15,8,15,8,23
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,140,17,140,17,157
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,1,2,1,3
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,7,0,7,7
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,8,22,8,22,30
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,13,2,13,15
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,3,4,3,7
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,9,6,9,6,15
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,28,71,28,71,99
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,6,1,6,7
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,27,4,27,4,31
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,7,0,7,7
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,6,0,6,0,6
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,14,2,14,16
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,4,0,4,4
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,2,3,2,5
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,3,0,3,3
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,7,8,7,8,15
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,11,0,11,0,11
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,9,0,9,9
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,9,9,9,9,18
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,1,4,1,5
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,2,3,2,5
REYES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,6,13,6,13,19
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,39,3,39,42
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,3,1,3,4
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,16,14,16,14,30
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,6,5,6,11
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,1,4,1,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,21,2,21,23
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,4,0,4,4
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,8,3,8,3,11
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,3,2,3,5
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,36,8,36,8,44
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,2,2,2,4
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,4,2,4,6
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,4,2,4,6
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,6,3,6,3,9
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,4,4,4,8
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,176,69,176,69,245
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,12,1,12,13
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,4,2,4,6
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,1,1,1,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,5,2,5,7
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,25,202,25,202,227
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,4,0,4,4
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,13,2,13,15
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,33,66,33,66,99
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,11,5,11,16
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,3,2,3,5
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,7,0,7,7
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,2,0,2,2
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,3,0,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,4,1,4,5
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,6,0,6,6
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,10,11,10,11,21
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,22,3,22,25
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,0,5,0,5
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,12,0,12,12
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,9,2,9,2,11
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,4,0,4,0,4
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,6,5,6,5,11
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,6,5,6,11
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,8,15,8,15,23
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,0,2,0,2
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,8,0,8,0,8
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,9,1,9,1,10
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,40,20,40,20,60
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,5,0,5,0,5
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,0,1,0,1,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,3,30,3,30,33
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,2,1,2,1,3
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-10-01,1,2,1,2,3
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,1,0,1,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,4,0,4,4
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,2,0,2,0,2
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,3,1,3,4
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,2,1,2,1,3
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,7,1,7,8
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,8,0,8,0,8
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,3,0,3,3
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,28,1,28,29
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,3,0,3,0,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,2,0,2,0,2
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,13,0,13,13
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,0,1,0,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,2,1,2,3
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,14,5,14,5,19
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,6,0,6,6
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,2,1,2,3
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,0,2,0,2,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,1,0,1,0,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-11-01,4,14,4,14,18
