,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,3,3,3,6
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,4,2,4,6
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,15,10,15,10,25
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,0,3,0,3
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,0,4,0,4
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,25,0,25,25
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,3,0,3,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,29,5,29,34
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,6,7,6,7,13
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,9,0,9,9
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,6,5,6,5,11
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,11,19,11,19,30
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,1,1,1,2
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,195,27,195,27,222
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,17,14,17,14,31
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,12,0,12,0,12
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,1,4,1,5
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,94,4,94,98
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,5,1,5,6
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,116,2,116,118
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,10,4,10,4,14
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,8,3,8,11
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,1,1,1,2
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,1,1,1,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,6,14,6,14,20
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,3,0,3,3
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,7,0,7,7
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,19,48,19,48,67
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,0,3,0,3
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,8,5,8,5,13
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,6,2,6,8
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,302,286,302,286,588
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,0,3,0,3
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,37,80,37,80,117
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,11,8,11,8,19
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,7,3,7,3,10
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,7,6,7,6,13
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,25,1,25,26
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,53,4,53,57
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,2,3,2,5
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,10,5,10,5,15
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,5,0,5,5
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,4,1,4,5
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,3,0,3,3
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,10,2,10,12
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,6,2,6,8
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,151,0,151,151
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,1,3,1,4
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,24,16,24,16,40
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,267,25,267,25,292
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,1,4,1,5
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,1,1,1,2
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,10,0,10,10
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,17,1,17,18
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,4,2,4,6
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,21,5,21,5,26
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,18,1,18,19
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,11,0,11,11
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,183,5,183,188
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,3,2,3,5
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,9,10,9,10,19
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,9,2,9,2,11
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,10,17,10,17,27
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,64,164,64,164,228
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,8,0,8,8
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,0,5,0,5
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,55,5,55,5,60
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,1,1,1,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,8,3,8,11
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,7,0,7,0,7
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,34,1,34,35
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,10,0,10,0,10
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,12,2,12,14
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,8,28,8,28,36
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,0,3,0,3
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,6,27,6,27,33
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,5,3,5,8
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,7,3,7,3,10
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,1,2,1,3
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,8,1,8,9
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,2,3,2,5
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,5,5,5,10
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,17,12,17,12,29
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,3,2,3,5
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,2,4,2,6
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,5,0,5,5
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,13,7,13,7,20
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
REYES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,14,18,14,18,32
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,46,1,46,47
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,11,1,11,12
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,27,56,27,56,83
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,14,3,14,17
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,29,1,29,30
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,7,6,7,6,13
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,12,5,12,17
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,0,5,0,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,0,3,0,3
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,8,5,8,13
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,3,3,3,6
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,11,3,11,3,14
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,8,16,8,16,24
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,21,10,21,10,31
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,4,0,4,4
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,3,3,3,6
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,0,2,0,2
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,5,1,5,6
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,2,0,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,206,2,206,208
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,7,5,7,12
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,3,4,3,7
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,16,3,16,3,19
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,33,1,33,34
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,3,2,3,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,443,222,443,222,665
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,17,5,17,22
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,23,0,23,23
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,9,3,9,12
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,0,2,0,2
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,3,2,3,5
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,2,4,2,6
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,4,0,4,4
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,40,153,40,153,193
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,1,3,1,4
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,0,2,0,2
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,3,0,3,3
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,4,3,4,7
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,303,2,303,305
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,47,56,47,56,103
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,16,0,16,16
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,0,4,0,4
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,5,5,5,10
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,2,2,2,4
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,18,0,18,18
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,5,1,5,6
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,8,5,8,13
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,5,0,5,0,5
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,10,0,10,10
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,16,19,16,19,35
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,7,12,7,12,19
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,3,0,3,0,3
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,18,0,18,0,18
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,12,0,12,0,12
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,9,1,9,1,10
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,2,4,2,6
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,8,62,8,62,70
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,0,2,0,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,4,2,4,2,6
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,13,279,13,279,292
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,19,2,19,2,21
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,21,2,21,2,23
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,1,0,1,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,53,25,53,25,78
YACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,1,2,1,2,3
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,6,2,6,2,8
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,15,0,15,0,15
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,4,2,4,6
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,10,48,10,48,58
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,0,11,0,11,11
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-10-01,2,3,2,3,5
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,1,1,1,2
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,0,1,0,1
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,2,0,2,0,2
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,3,0,3,3
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,1,0,1,1
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,0,1,0,1
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,1,1,1,2
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,4,0,4,4
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,19,0,19,19
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,6,1,6,1,7
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,1,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,11,2,11,2,13
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,3,5,3,5,8
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,6,11,6,11,17
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,2,27,2,27,29
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,3,0,3,3
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,1,0,1,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,4,1,4,5
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,2,0,2,0,2
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,3,0,3,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,2,3,2,3,5
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,2,12,2,12,14
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-11-01,0,14,0,14,14
