,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,5,100,5,100,105
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,2,0,2,2
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,1,1,1,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,9,21,9,21,30
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,1,1,1,2
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,2,1,2,3
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,157,630,157,630,787
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,0,1,0,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,5,1,5,1,6
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,5,7,5,7,12
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,2,0,2,0,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,1,3,1,4
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,144,61,144,61,205
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,8,3,8,11
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,0,1,0,1
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,1,0,1,1
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,1,0,1,1
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,6,1,6,1,7
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,30,28,30,28,58
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,6,5,6,5,11
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,0,3,0,3
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,1,1,1,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,22,0,22,22
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,10,0,10,10
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,0,3,0,3
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,12,21,12,21,33
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,2,1,2,1,3
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,2,3,2,5
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,73,310,73,310,383
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,16,15,16,15,31
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,2,0,2,2
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,0,1,0,1
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,6,10,6,10,16
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,8,0,8,0,8
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,0,3,0,3
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,1,1,1,2
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,7,1,7,8
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,16,4,16,4,20
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,26,32,26,32,58
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,6,0,6,6
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,2,4,2,4,6
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,12,267,12,267,279
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,0,3,0,3
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,33,86,33,86,119
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,8,3,8,3,11
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,30,6,30,6,36
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,26,7,26,7,33
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,2,0,2,2
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,0,1,0,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,63,23,63,23,86
YACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,4,0,4,0,4
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,13,22,13,22,35
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,2,2,2,2,4
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,3,0,3,0,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,14,73,14,73,87
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,1,6,1,6,7
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-09-01,0,14,0,14,14
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,18,1,18,1,19
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,73,2,73,75
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,0,3,0,3
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,8,0,8,8
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,16,1,16,1,17
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,40,1,40,41
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,12,0,12,12
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,2,1,2,3
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,2,2,2,4
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,0,5,0,5
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,19,5,19,24
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,9,5,9,14
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,45,3,45,3,48
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,5,4,5,9
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,9,3,9,12
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,2,2,2,4
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,2,1,2,3
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,10,4,10,14
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,3,0,3,3
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,12,21,12,21,33
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,5,2,5,7
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,3,1,3,4
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,1,1,1,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,33,3,33,36
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,72,4,72,76
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,20,0,20,20
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,8,2,8,10
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,18,0,18,18
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,9,1,9,10
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,19,151,19,151,170
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,14,37,14,37,51
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,7,8,7,8,15
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,13,0,13,13
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,6,2,6,8
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,38,36,38,36,74
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,8,1,8,1,9
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,1,3,1,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,6,0,6,0,6
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,11,0,11,11
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,7,5,7,12
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,4,0,4,4
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,39,5,39,44
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,24,9,24,9,33
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,12,2,12,14
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,1,0,1,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,2,2,2,4
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,14,5,14,5,19
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,32,61,32,61,93
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,5,0,5,5
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,274,273,274,273,547
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,35,158,35,158,193
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,12,3,12,3,15
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,34,33,34,33,67
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,40,5,40,45
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,24,3,24,27
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,19,6,19,6,25
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,7,9,7,9,16
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,2,3,2,5
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,25,2,25,27
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,5,0,5,5
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,42,0,42,42
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,46,65,46,65,111
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,9,4,9,4,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,2,1,2,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,9,0,9,0,9
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,7,5,7,5,12
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,555,1384,555,1384,1939
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,1,0,1,1
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,6,2,6,2,8
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,2,2,2,4
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,62,73,62,73,135
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,15,9,15,9,24
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,15,17,15,17,32
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,4,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,7,15,7,15,22
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,6,2,6,8
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,13,4,13,17
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,5,4,5,9
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,2,3,2,5
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,36,33,36,33,69
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,38,0,38,38
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,19,3,19,22
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,4,3,4,7
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,16,0,16,16
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,4,4,4,8
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,10,1,10,11
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,10,9,10,9,19
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,17,35,17,35,52
INGAVI (HUMAITA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,6,0,6,6
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,74,2,74,76
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,91,2,91,93
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,16,41,16,41,57
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,70,31,70,31,101
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,460,144,460,144,604
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,3,3,3,6
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,7,3,7,10
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,1,0,1,1
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,51,0,51,51
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,9,62,9,62,71
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,0,4,0,4
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,15,0,15,15
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,103,3,103,106
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,51,3,51,54
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,21,1,21,22
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,10,16,10,16,26
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,13,16,13,16,29
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,0,4,0,4
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,24,23,24,23,47
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,13,6,13,6,19
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,0,5,0,5
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,3,0,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,25,114,25,114,139
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,115,70,115,70,185
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,25,3,25,28
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,20,4,20,24
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,3,4,3,7
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,119,8,119,8,127
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,5,3,5,8
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,1,4,1,5
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,8,16,8,16,24
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,1,1,1,2
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,8,0,8,0,8
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,64,0,64,64
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,4,37,4,37,41
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,2,2,2,4
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,1,1,1,2
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,8,12,8,12,20
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,15,44,15,44,59
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,6,13,6,13,19
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,11,2,11,13
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,11,58,11,58,69
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,7,24,7,24,31
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,43,8,43,8,51
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,12,0,12,12
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,1,1,1,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,7,1,7,8
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,4,5,4,9
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,8,2,8,10
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,1,9,1,9,10
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,29,144,29,144,173
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,3,0,3,3
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,12,1,12,1,13
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,8,0,8,8
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,16,24,16,24,40
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,30,0,30,30
REYES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,4,0,4,4
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,28,13,28,13,41
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,56,5,56,61
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,60,5,60,65
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,82,164,82,164,246
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,0,3,0,3,3
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,7,16,7,16,23
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,3,56,3,56,59
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,2,0,2,0,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,5,5,5,10
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-10-01,5,24,5,24,29
