municipality,group,variable,month,Neumonías,TOTAL
OCURI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,25,25
ORURO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,22,22
PADILLA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,9,9
PAILON,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,5,5
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
PATACAMAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
POTOSI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,64,64
PRESTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
PUERTO RICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,12,12
PUNATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,8,8
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,11,11
REYES,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
RIBERALTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,13,13
ROBORE,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,6,6
SACABA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,45,45
SAN BORJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,5,5
SAN CARLOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,9,9
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,27,27
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
SAN JULIAN,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,15,15
SAN LUCAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
SAN MATIAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,6,6
SAN RAMON,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
SANTA ANA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,214,214
SOPACHUY,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
SUCRE,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,15,15
TARIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,21,21
TARVITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,11,11
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,6,6
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,12,12
TUPIZA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,117,117
UNCIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,3,3
URUBICHA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,6,6
VILLA MONTES,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,5,5
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,7,7
VILLAZON,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
VINTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
VITICHI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,4,4
YACUIBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,43,43
YAMPARAEZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,2,2
YAPACANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-11-01,14,14
ACHACACHI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
AIQUILE,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
APOLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,5,5
AZURDUY,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
CABEZAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,5,5
CAMARGO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,20,20
CAMIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,14,14
CAPINOTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
CARANAVI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
CHALLAPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
CHARAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,9,9
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
COBIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,12,12
COCHABAMBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,57,57
COLQUIRI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
COMARAPA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
CONCEPCION,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
COROICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
COTAGAITA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
COTOCA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
EL ALTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,148,148
FILADELFIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
IRUPANA (VILLA DE LANZA),diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
LA GUARDIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
LA PAZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,52,52
LLALLAGUA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,7,7
LORETO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,6,6
MIZQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,6,6
MONTERO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,25,25
ORURO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,12,12
PADILLA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
PAILON,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
PORTACHUELO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
POTOSI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,35,35
PUERTO CARABUCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,13,13
PUERTO RICO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,14,14
PUNATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,6,6
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,15,15
RIBERALTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
ROBORE,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,5,5
SACABA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,38,38
SACACA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
SAMAIPATA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN CARLOS,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,11,11
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,20,20
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN JULIAN,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
SAN LUCAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
SAN MATIAS,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
SANTA ANA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,143,143
SANTA ROSA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
SOPACHUY,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
SUCRE,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,26,26
TAPACARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
TARIJA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,18,18
TIPUANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,1,1
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,7,7
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
TRINIDAD,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,9,9
TUPIZA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,12,12
UNCIA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
VILLA MONTES,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,8,8
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,6,6
VILLAZON,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,3,3
VINTO,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,4,4
WARNES,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,2,2
YACUIBA,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,49,49
YAPACANI,diagnostico de egreso en menores de 5 anos,neumonias,2005-12-01,10,10
