municipality,group,variable,month,Diarreas,TOTAL
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,58,58
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,6,6
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,4,4
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,10,10
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,11,11
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,30,30
SACACA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SAN BENITO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
SAN BUENA VENTURA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,14,14
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,25,25
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,5,5
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,27,27
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,340,340
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
SIPE SIPE,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,46,46
TACACOMA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,18,18
TARVITA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,5,5
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,5,5
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,29,29
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,18,18
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,15,15
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,2,2
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,7,7
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,3,3
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,12,12
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,14,14
VITICHI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,4,4
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,27,27
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-10-01,10,10
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,9,9
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,11,11
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,15,15
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,9,9
CAPINOTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,9,9
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,10,10
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,68,68
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,13,13
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,6,6
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,48,48
FILADELFIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,2,2
GUANAY,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,51,51
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
INCAHUASI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,56,56
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,9,9
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,37,37
OCURI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,37,37
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,35,35
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,2,2
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,2,2
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,69,69
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,5,5
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
PUERTO SILES,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,9,9
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,12,12
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,10,10
REYES,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,156,156
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,6,6
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,34,34
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,6,6
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,32,32
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,32,32
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,6,6
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,14,14
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,7,7
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,346,346
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
SIPE SIPE,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,13,13
TAPACARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,9,9
TARVITA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,6,6
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,14,14
TORO TORO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,50,50
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,25,25
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,19,19
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,2,2
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,3,3
VILLA SERRANO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,20,20
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,6,6
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,4,4
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,8,8
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,31,31
YAMPARAEZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,1,1
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-11-01,116,116
ANCORAIMES,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,4,4
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,10,10
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,10,10
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,15,15
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,17,17
CAPINOTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,5,5
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,6,6
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,9,9
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,65,65
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
COLQUIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,4,4
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,4,4
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,6,6
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,88,88
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,3,3
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,20,20
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,9,9
ICLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,9,9
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,43,43
LAGUNILLAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,15,15
LORETO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,24,24
MAPIRI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,8,8
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,58,58
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,55,55
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,4,4
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,4,4
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,55,55
PUCARANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
PUERTO CARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,7,7
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,26,26
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,8,8
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,13,13
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,42,42
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,19,19
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,44,44
SACACA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
SAIPINA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,10,10
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,46,46
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,5,5
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,17,17
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,3,3
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,12,12
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,3,3
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,417,417
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,3,3
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,28,28
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,7,7
TARVITA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
TEOPONTE,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,18,18
TORO TORO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,2,2
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,22,22
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,23,23
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,19,19
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,5,5
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,7,7
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,20,20
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,8,8
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
VITICHI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,8,8
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,63,63
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,16,16
YUNCHARA,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,8,8
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,diarreas,2005-12-01,1,1
