municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,20,20
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,44,44
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,25,25
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,60,60
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,27,27
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,25,25
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,31,31
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,17,17
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,74,74
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,12,12
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,18,18
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,8,8
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,17,17
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,102,102
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,67,67
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,45,45
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,18,18
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,8,8
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,29,29
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,43,43
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,54,54
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,54,54
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,74,74
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1481,1481
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,23,23
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,134,134
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,24,24
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,13,13
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,55,55
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,41,41
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,13,13
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,267,267
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,21,21
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,8,8
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,88,88
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,26,26
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,36,36
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,24,24
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,29,29
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,76,76
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,14,14
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,36,36
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1177,1177
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,20,20
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,27,27
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,71,71
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,74,74
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,24,24
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,63,63
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,35,35
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,18,18
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,8,8
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,14,14
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,56,56
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,12,12
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,139,139
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,26,26
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,4,4
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,38,38
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,34,34
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,4,4
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,17,17
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,108,108
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,167,167
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,4,4
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,169,169
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,26,26
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,32,32
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,18,18
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,141,141
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,19,19
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,17,17
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,670,670
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,58,58
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,43,43
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,67,67
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,8,8
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,18,18
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,17,17
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,28,28
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,66,66
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,20,20
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,21,21
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,36,36
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,208,208
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,41,41
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,176,176
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,8,8
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,34,34
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,81,81
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,86,86
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,407,407
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,149,149
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,32,32
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,30,30
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,31,31
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,65,65
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,42,42
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,60,60
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,25,25
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,45,45
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,78,78
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,31,31
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,47,47
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,40,40
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,151,151
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,17,17
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,19,19
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,35,35
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,21,21
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,76,76
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,193,193
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,36,36
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1037,1037
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,48,48
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,15,15
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,24,24
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,20,20
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,27,27
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,27,27
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,25,25
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,78,78
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,70,70
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,47,47
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,12,12
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,23,23
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,86,86
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,213,213
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,69,69
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,66,66
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,64,64
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,12,12
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,6,6
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,16,16
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,13,13
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,25,25
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,52,52
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,58,58
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,62,62
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,9,9
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,20,20
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,11,11
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,48,48
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,7,7
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,25,25
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,5,5
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,3,3
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,20,20
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,12,12
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,10,10
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,79,79
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-11-01,2,2
