municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,35,35
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,458,458
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,127,127
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,414,414
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,52,52
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,54,54
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,272,272
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1569,1569
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,96,96
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,191,191
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,604,604
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,17,17
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,160,160
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,59,59
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,552,552
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,229,229
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,10,10
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,25,25
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,388,388
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,15,15
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,49,49
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,56,56
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,2746,2746
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,41,41
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,39,39
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,42,42
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,398,398
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,38,38
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,44,44
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,178,178
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,313,313
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,552,552
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,237,237
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,210,210
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,30,30
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,130,130
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,210,210
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,498,498
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,205,205
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,5363,5363
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,75,75
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,10,10
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,234,234
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,114,114
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,35,35
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,367,367
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,31,31
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,176,176
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1790,1790
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,760,760
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,28,28
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,50,50
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,476,476
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,7,7
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,811,811
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,764,764
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,37,37
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,111,111
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,3,3
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,88,88
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,244,244
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,15,15
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,196,196
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,127,127
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,222,222
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,75,75
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,157,157
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,47,47
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1033,1033
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,59,59
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,58,58
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,178,178
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,321,321
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,192,192
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,109,109
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,94,94
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,316,316
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,201,201
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,60,60
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,250,250
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,253,253
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,198,198
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,240,240
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,943,943
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,331,331
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1666,1666
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,616,616
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,313,313
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,836,836
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,40,40
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1106,1106
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,260,260
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,91,91
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,1157,1157
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,307,307
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,24,24
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-10-01,188,188
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,212,212
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,379,379
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,42,42
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,317,317
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,53,53
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,101,101
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,90,90
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,67,67
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,204,204
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,82,82
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,300,300
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,24,24
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,179,179
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,71,71
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,909,909
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,34,34
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,352,352
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,214,214
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,27,27
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,41,41
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,77,77
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,83,83
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,206,206
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,49,49
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,98,98
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,38,38
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,27,27
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,367,367
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,393,393
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,277,277
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,20,20
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,156,156
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,319,319
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,268,268
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,25,25
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,544,544
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,11,11
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,15,15
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,75,75
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,124,124
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,55,55
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,353,353
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,667,667
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,210,210
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,388,388
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,143,143
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,122,122
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,134,134
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,52,52
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,26,26
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1188,1188
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,208,208
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,147,147
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,109,109
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,299,299
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,43,43
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,42,42
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,398,398
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,189,189
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,225,225
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,319,319
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,280,280
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,23,23
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,394,394
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,507,507
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,312,312
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,29,29
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,141,141
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,35,35
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,241,241
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,43,43
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,30,30
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,21,21
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,546,546
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,9,9
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,288,288
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,33,33
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,162,162
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,127,127
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,935,935
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,276,276
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,358,358
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,30,30
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,107,107
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,472,472
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,115,115
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,17,17
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,56,56
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,5288,5288
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,77,77
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,188,188
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,370,370
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,729,729
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,250,250
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,605,605
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,64,64
ESCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,12,12
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,18,18
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,39,39
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,35,35
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,383,383
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,153,153
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,80,80
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,52,52
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,83,83
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,174,174
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,325,325
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,218,218
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,113,113
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,294,294
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,12,12
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,134,134
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,177,177
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,33,33
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,7,7
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,119,119
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,249,249
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,50,50
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,27,27
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,131,131
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,52,52
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,144,144
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,359,359
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,72,72
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,3,3
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,142,142
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,124,124
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,77,77
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,106,106
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,158,158
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,57,57
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,18,18
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,76,76
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,184,184
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,49,49
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,49,49
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,181,181
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,382,382
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,235,235
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,35,35
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,94,94
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,840,840
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,1831,1831
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,5,5
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,35,35
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,394,394
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,2043,2043
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,559,559
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,58,58
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,360,360
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,157,157
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,96,96
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,12,12
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,71,71
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,196,196
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,69,69
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,231,231
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,176,176
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,106,106
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,477,477
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,273,273
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,101,101
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,179,179
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,17,17
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,459,459
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,308,308
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,75,75
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,64,64
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,39,39
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,3664,3664
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,268,268
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-11-01,50,50
