municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,240,240
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,438,438
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,32,32
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,182,182
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,35,35
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,15,15
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,79,79
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,84,84
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,210,210
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,97,97
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,126,126
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,578,578
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,144,144
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,357,357
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,11,11
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,110,110
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,99,99
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,268,268
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,15,15
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,93,93
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,45,45
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,59,59
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,25,25
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,208,208
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,461,461
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,45,45
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,25,25
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,31,31
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,510,510
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,335,335
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,32,32
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,55,55
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,341,341
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,36,36
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,468,468
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,148,148
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,85,85
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,85,85
CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,9,9
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,31,31
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,43,43
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,586,586
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,112,112
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,81,81
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,81,81
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,189,189
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,6,6
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,203,203
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,5,5
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,87,87
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,127,127
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,134,134
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,20,20
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,74,74
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,412,412
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,54,54
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,32,32
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,30,30
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,21,21
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,35,35
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,31,31
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,456,456
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,414,414
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,76,76
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,545,545
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,199,199
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,40,40
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,154,154
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,24,24
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,122,122
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,376,376
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,11,11
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,14,14
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,5668,5668
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,53,53
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,137,137
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,212,212
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,619,619
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,284,284
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,513,513
ESCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,60,60
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,65,65
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,48,48
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,293,293
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,18,18
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,115,115
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,75,75
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,56,56
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,207,207
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,163,163
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,105,105
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,196,196
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,117,117
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,129,129
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,141,141
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,195,195
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,40,40
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,30,30
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,132,132
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,117,117
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,447,447
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,107,107
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,3,3
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,162,162
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,91,91
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,179,179
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,252,252
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,58,58
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,18,18
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,194,194
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,8,8
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,183,183
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,190,190
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,204,204
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,25,25
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,170,170
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,530,530
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,946,946
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,64,64
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,8,8
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,50,50
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,179,179
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,3070,3070
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,216,216
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,483,483
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,365,365
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,341,341
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,87,87
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,33,33
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,5,5
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,300,300
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,30,30
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,85,85
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,16,16
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,160,160
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,142,142
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,110,110
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,103,103
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,18,18
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,241,241
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,183,183
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,95,95
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,68,68
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,29,29
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,4852,4852
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,468,468
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,20,20
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,164,164
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,18,18
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,122,122
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,36,36
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,270,270
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,30,30
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,311,311
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,223,223
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,135,135
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,419,419
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,757,757
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,113,113
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,41,41
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,294,294
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,92,92
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,607,607
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,105,105
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,16,16
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,634,634
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,171,171
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,405,405
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,298,298
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,88,88
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,50,50
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,90,90
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,22,22
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,55,55
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,161,161
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,380,380
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,36,36
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,454,454
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,155,155
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,537,537
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,48,48
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,74,74
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,107,107
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,781,781
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,104,104
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,22,22
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,370,370
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,7,7
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,174,174
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,37,37
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,118,118
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,253,253
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,10,10
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,315,315
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,29,29
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,70,70
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,3081,3081
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,74,74
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,46,46
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,102,102
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,68,68
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,41,41
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,126,126
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,566,566
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,90,90
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,80,80
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,30,30
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,141,141
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,213,213
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,197,197
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,220,220
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,355,355
TACOBAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,99,99
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,111,111
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,27,27
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,379,379
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,58,58
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,38,38
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,2288,2288
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,762,762
TIAWANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,7,7
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,39,39
TIPUANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,714,714
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,66,66
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,25,25
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,53,53
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,244,244
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,8,8
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,181,181
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,46,46
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,247,247
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,14,14
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,200,200
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,81,81
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,909,909
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,66,66
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,232,232
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,37,37
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,84,84
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,28,28
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,35,35
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,218,218
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,193,193
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,63,63
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,178,178
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,83,83
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,55,55
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,272,272
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,502,502
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,297,297
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,742,742
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,695,695
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,48,48
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,4,4
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,934,934
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,15,15
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,912,912
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2018-10-01,260,260
