,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,21,21
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,775,775
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,24,24
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,64,64
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,7,7
SACABA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,592,592
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
SACACA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,15,15
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,10,10
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,8,8
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,10,10
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,10,10
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,123,123
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,39,39
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,74,74
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,44,44
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,186,186
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,144,144
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,14,14
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,35,35
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,46,46
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,45,45
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,28,28
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,35,35
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,52,52
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,26,26
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,2,2
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,14,14
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,60,60
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,3789,3789
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,21,21
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,42,42
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,12,12
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,2,2
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,3,3
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,1,1
SENA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,22,22
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,123,123
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,8,8
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,60,60
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,5,5
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
SORATA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,10,10
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,645,645
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,14,14
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,2,2
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,18,18
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,12,12
TARACO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,2,2
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,265,265
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,19,19
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,2,2
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,28,28
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,27,27
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,20,20
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,26,26
TOCO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,10,10
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,15,15
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,17,17
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,17,17
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,12,12
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,49,49
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,3,3
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,114,114
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,105,105
TURCO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,2,2
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,49,49
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,28,28
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,12,12
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,91,91
VACAS,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,88,88
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,1,1
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,3,3
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,7,7
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,99,99
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,3,3
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,388,388
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,7,7
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,104,104
VINTO,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,201,201
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,8,8
WALDO BALLIVIAN,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,1,1
WARNES,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,13,13
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,216,216
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,148,148
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,5,5
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,11,11
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,4,4
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2021-10-01,0,9,9
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,48,48
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,58,58
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,10,10
ARANI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,38,38
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,6,6
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,101,101
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,6,6
AYATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,32,32
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,14,14
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,16,16
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,30,30
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,57,57
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,32,32
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,33,33
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,11,11
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,15,15
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,15,15
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,132,132
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,55,55
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,26,26
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,193,193
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,37,37
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,13,13
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,49,49
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,6,6
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,103,103
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,86,86
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,30,30
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,6,6
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,64,64
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,95,95
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,39,39
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1628,1628
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,115,115
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
COLLANA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,50,50
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,27,27
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,35,35
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,58,58
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,13,13
COROICO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,75,75
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,20,20
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,270,270
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,32,32
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2133,2133
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,24,24
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,227,227
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,33,33
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,137,137
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
ESMERALDA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,36,36
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,38,38
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,11,11
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,23,23
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,127,127
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,26,26
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
ICLA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,5,5
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,25,25
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,15,15
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,275,275
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1537,1537
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,6,6
LAJA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,25,25
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,210,210
LLICA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,53,53
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,55,55
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,100,100
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,38,38
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,339,339
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
OCURI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,15,15
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,24,24
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
ORURO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,997,997
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,47,47
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
PAILON,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,57,57
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,21,21
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,22,22
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,55,55
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,32,32
POCONA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
POOPO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
PORCO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,23,23
POROMA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,19,19
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,50,50
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,14,14
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,334,334
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,7,7
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,24,24
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,334,334
PUNA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,15,15
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,186,186
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,506,506
QUIME,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,30,30
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,14,14
REYES,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,644,644
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,48,48
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,10,10
SACABA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,480,480
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
SACACA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,16,16
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,15,15
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,144,144
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,47,47
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,67,67
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,59,59
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,201,201
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,125,125
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,14,14
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,24,24
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,45,45
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,34,34
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,20,20
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,31,31
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,59,59
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,22,22
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,16,16
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,13,13
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,80,80
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2719,2719
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,24,24
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,40,40
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,12,12
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,4,4
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,9,9
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,8,8
SENA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,10,10
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,104,104
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,1,1
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,62,62
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,3,3
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,6,6
SORATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,14,14
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,582,582
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,13,13
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,10,10
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,29,29
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,14,14
TARACO,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,2,2
TARATA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,20,20
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2021-11-01,0,318,318
