,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SAN RAMON SCZ,vih,no de personas con prueba rapida,2021-06-01,1,0,1
SANTA ANA,vih,no de personas con prueba rapida,2021-06-01,14,10,24
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2021-06-01,1029,1543,2572
SANTA ROSA,vih,no de personas con prueba rapida,2021-06-01,0,2,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2021-06-01,1,6,7
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2021-06-01,4,6,10
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2021-06-01,0,1,1
SHINAOTA,vih,no de personas con prueba rapida,2021-06-01,17,26,43
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2021-06-01,0,1,1
SICAYA,vih,no de personas con prueba rapida,2021-06-01,0,4,4
SIPE SIPE,vih,no de personas con prueba rapida,2021-06-01,5,26,31
SOPACHUY,vih,no de personas con prueba rapida,2021-06-01,6,11,17
SORATA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
SUCRE,vih,no de personas con prueba rapida,2021-06-01,63,117,180
TACACOMA,vih,no de personas con prueba rapida,2021-06-01,4,5,9
TACOPAYA,vih,no de personas con prueba rapida,2021-06-01,5,7,12
TAPACARI,vih,no de personas con prueba rapida,2021-06-01,1,5,6
TARABUCO,vih,no de personas con prueba rapida,2021-06-01,11,33,44
TARATA,vih,no de personas con prueba rapida,2021-06-01,3,2,5
TARIJA,vih,no de personas con prueba rapida,2021-06-01,72,398,470
TARVITA,vih,no de personas con prueba rapida,2021-06-01,0,17,17
TEOPONTE,vih,no de personas con prueba rapida,2021-06-01,2,0,2
TIAHUANACU,vih,no de personas con prueba rapida,2021-06-01,0,2,2
TIPUANI,vih,no de personas con prueba rapida,2021-06-01,1,1,2
TOLATA,vih,no de personas con prueba rapida,2021-06-01,1,3,4
TOMINA,vih,no de personas con prueba rapida,2021-06-01,0,1,1
TORO TORO,vih,no de personas con prueba rapida,2021-06-01,1,1,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2021-06-01,5,21,26
TOTORA(ORR),vih,no de personas con prueba rapida,2021-06-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2021-06-01,76,117,193
TUPIZA,vih,no de personas con prueba rapida,2021-06-01,64,162,226
UNCIA,vih,no de personas con prueba rapida,2021-06-01,4,11,15
URUBICHA,vih,no de personas con prueba rapida,2021-06-01,13,25,38
UYUNI,vih,no de personas con prueba rapida,2021-06-01,0,5,5
VACAS,vih,no de personas con prueba rapida,2021-06-01,1,2,3
VALLEGRANDE,vih,no de personas con prueba rapida,2021-06-01,9,23,32
VIACHA,vih,no de personas con prueba rapida,2021-06-01,25,40,65
VILLA CHARCAS,vih,no de personas con prueba rapida,2021-06-01,4,3,7
VILLA MONTES,vih,no de personas con prueba rapida,2021-06-01,35,57,92
VILLA SERRANO,vih,no de personas con prueba rapida,2021-06-01,20,85,105
VILLA TUNARI,vih,no de personas con prueba rapida,2021-06-01,119,54,173
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2021-06-01,0,6,6
VILLAZON,vih,no de personas con prueba rapida,2021-06-01,15,17,32
VINTO,vih,no de personas con prueba rapida,2021-06-01,23,12,35
WARNES,vih,no de personas con prueba rapida,2021-06-01,43,108,151
YACUIBA,vih,no de personas con prueba rapida,2021-06-01,67,130,197
YAMPARAEZ,vih,no de personas con prueba rapida,2021-06-01,0,5,5
YANACACHI,vih,no de personas con prueba rapida,2021-06-01,11,32,43
YAPACANI,vih,no de personas con prueba rapida,2021-06-01,16,23,39
YOTALA,vih,no de personas con prueba rapida,2021-06-01,1,0,1
ZUDAÑEZ,vih,no de personas con prueba rapida,2021-06-01,0,4,4
ACHACACHI,vih,no de personas con prueba rapida,2021-07-01,21,25,46
AIQUILE,vih,no de personas con prueba rapida,2021-07-01,15,18,33
ALCALA,vih,no de personas con prueba rapida,2021-07-01,1,0,1
ALTO BENI,vih,no de personas con prueba rapida,2021-07-01,1,0,1
ANTEQUERA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2021-07-01,6,3,9
ARBIETO,vih,no de personas con prueba rapida,2021-07-01,2,7,9
ARQUE,vih,no de personas con prueba rapida,2021-07-01,6,8,14
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2021-07-01,33,68,101
ATOCHA,vih,no de personas con prueba rapida,2021-07-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2021-07-01,5,15,20
AZURDUY,vih,no de personas con prueba rapida,2021-07-01,1,17,18
BATALLAS,vih,no de personas con prueba rapida,2021-07-01,0,20,20
BERMEJO,vih,no de personas con prueba rapida,2021-07-01,5,11,16
BETANZOS,vih,no de personas con prueba rapida,2021-07-01,1,0,1
BOYUIBE,vih,no de personas con prueba rapida,2021-07-01,1,0,1
BUENA VISTA,vih,no de personas con prueba rapida,2021-07-01,2,1,3
CABEZAS,vih,no de personas con prueba rapida,2021-07-01,3,9,12
"CAIZA ""D""",vih,no de personas con prueba rapida,2021-07-01,0,1,1
CAJUATA,vih,no de personas con prueba rapida,2021-07-01,1,2,3
CALAMARCA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
CAMARGO,vih,no de personas con prueba rapida,2021-07-01,7,28,35
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2021-07-01,1,3,4
CAMIRI,vih,no de personas con prueba rapida,2021-07-01,7,17,24
CAPINOTA,vih,no de personas con prueba rapida,2021-07-01,6,9,15
CARACOLLO,vih,no de personas con prueba rapida,2021-07-01,0,3,3
CARANAVI,vih,no de personas con prueba rapida,2021-07-01,26,17,43
CARAPARI,vih,no de personas con prueba rapida,2021-07-01,0,1,1
CARIPUYO,vih,no de personas con prueba rapida,2021-07-01,2,4,6
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2021-07-01,10,10,20
CHALLAPATA,vih,no de personas con prueba rapida,2021-07-01,23,28,51
CHARAGUA,vih,no de personas con prueba rapida,2021-07-01,12,6,18
CHAYANTA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
CHIMORE,vih,no de personas con prueba rapida,2021-07-01,5,46,51
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2021-07-01,12,15,27
CHUMA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
CKOCHAS,vih,no de personas con prueba rapida,2021-07-01,0,3,3
CLIZA,vih,no de personas con prueba rapida,2021-07-01,5,6,11
COBIJA,vih,no de personas con prueba rapida,2021-07-01,35,27,62
COCHABAMBA,vih,no de personas con prueba rapida,2021-07-01,900,1591,2491
COLCAPIRHUA,vih,no de personas con prueba rapida,2021-07-01,49,99,148
COLPA BELGICA,vih,no de personas con prueba rapida,2021-07-01,9,2,11
COLQUECHACA,vih,no de personas con prueba rapida,2021-07-01,3,2,5
COLQUIRI,vih,no de personas con prueba rapida,2021-07-01,1,2,3
COMARAPA,vih,no de personas con prueba rapida,2021-07-01,6,10,16
CONCEPCION,vih,no de personas con prueba rapida,2021-07-01,1,2,3
CORIPATA,vih,no de personas con prueba rapida,2021-07-01,3,1,4
COROICO,vih,no de personas con prueba rapida,2021-07-01,15,20,35
COTAGAITA,vih,no de personas con prueba rapida,2021-07-01,4,6,10
COTOCA,vih,no de personas con prueba rapida,2021-07-01,44,34,78
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2021-07-01,20,40,60
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2021-07-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2021-07-01,2,26,28
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2021-07-01,3,6,9
CURVA,vih,no de personas con prueba rapida,2021-07-01,0,2,2
DESAGUADERO,vih,no de personas con prueba rapida,2021-07-01,1,1,2
EL ALTO,vih,no de personas con prueba rapida,2021-07-01,624,916,1540
EL PUENTE(STC),vih,no de personas con prueba rapida,2021-07-01,6,3,9
EL TORNO,vih,no de personas con prueba rapida,2021-07-01,3,0,3
EL VILLAR,vih,no de personas con prueba rapida,2021-07-01,0,3,3
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2021-07-01,9,13,22
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2021-07-01,22,163,185
ESCARA,vih,no de personas con prueba rapida,2021-07-01,1,1,2
ESCOMA,vih,no de personas con prueba rapida,2021-07-01,14,1,15
EUCALIPTUS,vih,no de personas con prueba rapida,2021-07-01,0,3,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2021-07-01,5,16,21
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2021-07-01,1,1,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2021-07-01,9,10,19
HUACARETA,vih,no de personas con prueba rapida,2021-07-01,0,5,5
HUANUNI,vih,no de personas con prueba rapida,2021-07-01,35,67,102
HUARINA,vih,no de personas con prueba rapida,2021-07-01,0,5,5
HUAYLLAMARCA,vih,no de personas con prueba rapida,2021-07-01,5,9,14
ICLA,vih,no de personas con prueba rapida,2021-07-01,1,9,10
INCAHUASI,vih,no de personas con prueba rapida,2021-07-01,5,30,35
IXIAMAS,vih,no de personas con prueba rapida,2021-07-01,5,4,9
JESUS DE MACHACA,vih,no de personas con prueba rapida,2021-07-01,15,16,31
LA GUARDIA,vih,no de personas con prueba rapida,2021-07-01,46,97,143
LA PAZ,vih,no de personas con prueba rapida,2021-07-01,1066,2110,3176
LAS CARRERAS,vih,no de personas con prueba rapida,2021-07-01,0,2,2
LLALLAGUA,vih,no de personas con prueba rapida,2021-07-01,12,10,22
MACHARETI,vih,no de personas con prueba rapida,2021-07-01,2,5,7
MAIRANA,vih,no de personas con prueba rapida,2021-07-01,3,10,13
MINEROS,vih,no de personas con prueba rapida,2021-07-01,10,9,19
MIZQUE,vih,no de personas con prueba rapida,2021-07-01,42,71,113
MOJOCOYA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
MONTEAGUDO,vih,no de personas con prueba rapida,2021-07-01,23,75,98
MONTERO,vih,no de personas con prueba rapida,2021-07-01,287,207,494
MOROCHATA,vih,no de personas con prueba rapida,2021-07-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2021-07-01,25,5,30
OKINAWA,vih,no de personas con prueba rapida,2021-07-01,3,7,10
OMEREQUE,vih,no de personas con prueba rapida,2021-07-01,6,15,21
ORURO,vih,no de personas con prueba rapida,2021-07-01,164,567,731
PADCAYA,vih,no de personas con prueba rapida,2021-07-01,1,6,7
PADILLA,vih,no de personas con prueba rapida,2021-07-01,6,19,25
PAILON,vih,no de personas con prueba rapida,2021-07-01,10,33,43
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2021-07-01,37,14,51
PATACAMAYA,vih,no de personas con prueba rapida,2021-07-01,12,10,22
PELECHUCO,vih,no de personas con prueba rapida,2021-07-01,1,0,1
POCOATA,vih,no de personas con prueba rapida,2021-07-01,8,21,29
POCONA,vih,no de personas con prueba rapida,2021-07-01,2,3,5
POOPO,vih,no de personas con prueba rapida,2021-07-01,5,7,12
PORCO,vih,no de personas con prueba rapida,2021-07-01,1,7,8
POROMA,vih,no de personas con prueba rapida,2021-07-01,1,0,1
PORONGO,vih,no de personas con prueba rapida,2021-07-01,6,13,19
PORTACHUELO,vih,no de personas con prueba rapida,2021-07-01,0,2,2
PORVENIR,vih,no de personas con prueba rapida,2021-07-01,0,11,11
POTOSI,vih,no de personas con prueba rapida,2021-07-01,3,1,4
PRESTO,vih,no de personas con prueba rapida,2021-07-01,1,6,7
PUCARANI,vih,no de personas con prueba rapida,2021-07-01,1,3,4
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2021-07-01,11,5,16
PUERTO RICO,vih,no de personas con prueba rapida,2021-07-01,1,8,9
PUERTO SUAREZ,vih,no de personas con prueba rapida,2021-07-01,5,48,53
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2021-07-01,170,183,353
PUNATA,vih,no de personas con prueba rapida,2021-07-01,36,67,103
QUILLACOLLO,vih,no de personas con prueba rapida,2021-07-01,213,268,481
QUIME,vih,no de personas con prueba rapida,2021-07-01,0,5,5
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2021-07-01,2,2,4
RAVELO,vih,no de personas con prueba rapida,2021-07-01,0,5,5
REYES,vih,no de personas con prueba rapida,2021-07-01,5,0,5
RIBERALTA,vih,no de personas con prueba rapida,2021-07-01,279,256,535
ROBORE,vih,no de personas con prueba rapida,2021-07-01,1,1,2
SABAYA,vih,no de personas con prueba rapida,2021-07-01,37,32,69
SACABA,vih,no de personas con prueba rapida,2021-07-01,110,206,316
SACABAMBA,vih,no de personas con prueba rapida,2021-07-01,3,3,6
SACACA,vih,no de personas con prueba rapida,2021-07-01,3,3,6
SAIPINA,vih,no de personas con prueba rapida,2021-07-01,0,1,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2021-07-01,10,32,42
SAMAIPATA,vih,no de personas con prueba rapida,2021-07-01,4,5,9
SAN ANDRES,vih,no de personas con prueba rapida,2021-07-01,0,1,1
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2021-07-01,1,0,1
SAN BORJA,vih,no de personas con prueba rapida,2021-07-01,41,60,101
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2021-07-01,5,2,7
SAN CARLOS,vih,no de personas con prueba rapida,2021-07-01,13,27,40
SAN IGNACIO,vih,no de personas con prueba rapida,2021-07-01,0,1,1
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2021-07-01,4,20,24
SAN JAVIER(STC),vih,no de personas con prueba rapida,2021-07-01,1,1,2
SAN JOAQUIN,vih,no de personas con prueba rapida,2021-07-01,0,15,15
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2021-07-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2021-07-01,3,35,38
SAN LORENZO(PND),vih,no de personas con prueba rapida,2021-07-01,0,2,2
SAN LUCAS,vih,no de personas con prueba rapida,2021-07-01,7,58,65
SAN MATIAS,vih,no de personas con prueba rapida,2021-07-01,8,8,16
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2021-07-01,4,3,7
SAN PEDRO,vih,no de personas con prueba rapida,2021-07-01,9,9,18
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2021-07-01,8,14,22
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2021-07-01,1,0,1
SAN RAFAEL,vih,no de personas con prueba rapida,2021-07-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2021-07-01,3,2,5
SANTA ANA,vih,no de personas con prueba rapida,2021-07-01,8,7,15
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2021-07-01,1315,1814,3129
SANTA ROSA,vih,no de personas con prueba rapida,2021-07-01,4,0,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2021-07-01,6,7,13
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2021-07-01,4,4,8
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2021-07-01,0,1,1
SHINAOTA,vih,no de personas con prueba rapida,2021-07-01,17,28,45
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2021-07-01,0,1,1
SICAYA,vih,no de personas con prueba rapida,2021-07-01,1,2,3
SIPE SIPE,vih,no de personas con prueba rapida,2021-07-01,7,5,12
SOPACHUY,vih,no de personas con prueba rapida,2021-07-01,9,14,23
SUCRE,vih,no de personas con prueba rapida,2021-07-01,105,164,269
TACACOMA,vih,no de personas con prueba rapida,2021-07-01,4,10,14
TACOPAYA,vih,no de personas con prueba rapida,2021-07-01,6,7,13
TAPACARI,vih,no de personas con prueba rapida,2021-07-01,1,2,3
TARABUCO,vih,no de personas con prueba rapida,2021-07-01,19,44,63
TARIJA,vih,no de personas con prueba rapida,2021-07-01,131,200,331
TARVITA,vih,no de personas con prueba rapida,2021-07-01,1,7,8
TIAHUANACU,vih,no de personas con prueba rapida,2021-07-01,0,3,3
TIPUANI,vih,no de personas con prueba rapida,2021-07-01,1,2,3
TIQUIPAYA,vih,no de personas con prueba rapida,2021-07-01,0,2,2
TOCO,vih,no de personas con prueba rapida,2021-07-01,1,1,2
TOLATA,vih,no de personas con prueba rapida,2021-07-01,2,4,6
TOLEDO,vih,no de personas con prueba rapida,2021-07-01,0,1,1
TOMAVE,vih,no de personas con prueba rapida,2021-07-01,0,2,2
TOMINA,vih,no de personas con prueba rapida,2021-07-01,6,9,15
TORO TORO,vih,no de personas con prueba rapida,2021-07-01,0,1,1
TOTORA(CBBA),vih,no de personas con prueba rapida,2021-07-01,11,33,44
TOTORA(ORR),vih,no de personas con prueba rapida,2021-07-01,2,1,3
TRINIDAD,vih,no de personas con prueba rapida,2021-07-01,78,44,122
TUPIZA,vih,no de personas con prueba rapida,2021-07-01,15,13,28
UNCIA,vih,no de personas con prueba rapida,2021-07-01,9,13,22
URUBICHA,vih,no de personas con prueba rapida,2021-07-01,16,26,42
UYUNI,vih,no de personas con prueba rapida,2021-07-01,1,1,2
VACAS,vih,no de personas con prueba rapida,2021-07-01,2,0,2
VALLEGRANDE,vih,no de personas con prueba rapida,2021-07-01,16,26,42
VIACHA,vih,no de personas con prueba rapida,2021-07-01,4,1,5
VILA VILA,vih,no de personas con prueba rapida,2021-07-01,1,3,4
VILLA CHARCAS,vih,no de personas con prueba rapida,2021-07-01,3,6,9
VILLA MONTES,vih,no de personas con prueba rapida,2021-07-01,20,37,57
VILLA SERRANO,vih,no de personas con prueba rapida,2021-07-01,14,67,81
VILLA TUNARI,vih,no de personas con prueba rapida,2021-07-01,98,62,160
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2021-07-01,1,1,2
VILLAZON,vih,no de personas con prueba rapida,2021-07-01,8,21,29
VINTO,vih,no de personas con prueba rapida,2021-07-01,18,30,48
VITICHI,vih,no de personas con prueba rapida,2021-07-01,0,1,1
WALDO BALLIVIAN,vih,no de personas con prueba rapida,2021-07-01,5,11,16
WARNES,vih,no de personas con prueba rapida,2021-07-01,38,74,112
YACUIBA,vih,no de personas con prueba rapida,2021-07-01,121,175,296
YAMPARAEZ,vih,no de personas con prueba rapida,2021-07-01,1,8,9
YAPACANI,vih,no de personas con prueba rapida,2021-07-01,42,101,143
YUNCHARA,vih,no de personas con prueba rapida,2021-07-01,1,0,1
ZUDAÑEZ,vih,no de personas con prueba rapida,2021-07-01,0,5,5
ACACIO,vih,no de personas con prueba rapida,2021-08-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2021-08-01,11,22,33
ALTO BENI,vih,no de personas con prueba rapida,2021-08-01,0,1,1
ANCORAIMES,vih,no de personas con prueba rapida,2021-08-01,0,1,1
APOLO,vih,no de personas con prueba rapida,2021-08-01,2,3,5
ARANI,vih,no de personas con prueba rapida,2021-08-01,2,3,5
ARBIETO,vih,no de personas con prueba rapida,2021-08-01,0,4,4
ARQUE,vih,no de personas con prueba rapida,2021-08-01,5,9,14
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2021-08-01,33,135,168
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2021-08-01,4,13,17
AZURDUY,vih,no de personas con prueba rapida,2021-08-01,1,17,18
BATALLAS,vih,no de personas con prueba rapida,2021-08-01,0,3,3
BETANZOS,vih,no de personas con prueba rapida,2021-08-01,2,0,2
BOLIVAR,vih,no de personas con prueba rapida,2021-08-01,12,9,21
BUENA VISTA,vih,no de personas con prueba rapida,2021-08-01,2,1,3
CABEZAS,vih,no de personas con prueba rapida,2021-08-01,4,2,6
"CAIZA ""D""",vih,no de personas con prueba rapida,2021-08-01,1,2,3
CAJUATA,vih,no de personas con prueba rapida,2021-08-01,2,1,3
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2021-08-01,4,33,37
CAMIRI,vih,no de personas con prueba rapida,2021-08-01,15,22,37
CAPINOTA,vih,no de personas con prueba rapida,2021-08-01,7,21,28
CARACOLLO,vih,no de personas con prueba rapida,2021-08-01,0,3,3
CARANAVI,vih,no de personas con prueba rapida,2021-08-01,20,31,51
CARAPARI,vih,no de personas con prueba rapida,2021-08-01,0,2,2
CARIPUYO,vih,no de personas con prueba rapida,2021-08-01,3,12,15
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2021-08-01,4,5,9
CHALLAPATA,vih,no de personas con prueba rapida,2021-08-01,20,30,50
CHAYANTA,vih,no de personas con prueba rapida,2021-08-01,1,1,2
CHIMORE,vih,no de personas con prueba rapida,2021-08-01,16,41,57
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2021-08-01,9,3,12
CHUMA,vih,no de personas con prueba rapida,2021-08-01,4,8,12
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2021-08-01,2,3,5
CKOCHAS,vih,no de personas con prueba rapida,2021-08-01,1,4,5
CLIZA,vih,no de personas con prueba rapida,2021-08-01,2,9,11
COBIJA,vih,no de personas con prueba rapida,2021-08-01,69,104,173
COCHABAMBA,vih,no de personas con prueba rapida,2021-08-01,1025,1582,2607
COLCAPIRHUA,vih,no de personas con prueba rapida,2021-08-01,51,71,122
COLOMI,vih,no de personas con prueba rapida,2021-08-01,0,2,2
COLPA BELGICA,vih,no de personas con prueba rapida,2021-08-01,10,12,22
COLQUECHACA,vih,no de personas con prueba rapida,2021-08-01,3,9,12
COLQUENCHA,vih,no de personas con prueba rapida,2021-08-01,2,6,8
COMARAPA,vih,no de personas con prueba rapida,2021-08-01,3,10,13
CONCEPCION,vih,no de personas con prueba rapida,2021-08-01,11,14,25
CORIPATA,vih,no de personas con prueba rapida,2021-08-01,4,1,5
COROICO,vih,no de personas con prueba rapida,2021-08-01,19,26,45
CORQUE,vih,no de personas con prueba rapida,2021-08-01,0,3,3
COTAGAITA,vih,no de personas con prueba rapida,2021-08-01,9,18,27
COTOCA,vih,no de personas con prueba rapida,2021-08-01,25,43,68
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2021-08-01,30,54,84
CULPINA,vih,no de personas con prueba rapida,2021-08-01,0,36,36
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2021-08-01,2,0,2
CURVA,vih,no de personas con prueba rapida,2021-08-01,0,1,1
DESAGUADERO,vih,no de personas con prueba rapida,2021-08-01,1,2,3
EL ALTO,vih,no de personas con prueba rapida,2021-08-01,628,1024,1652
EL PUENTE(STC),vih,no de personas con prueba rapida,2021-08-01,9,7,16
EL TORNO,vih,no de personas con prueba rapida,2021-08-01,0,3,3
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2021-08-01,4,34,38
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2021-08-01,75,289,364
EUCALIPTUS,vih,no de personas con prueba rapida,2021-08-01,0,4,4
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2021-08-01,37,54,91
FILADELFIA,vih,no de personas con prueba rapida,2021-08-01,0,2,2
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2021-08-01,3,2,5
GUAYARAMERIN,vih,no de personas con prueba rapida,2021-08-01,1,0,1
GUTIERREZ,vih,no de personas con prueba rapida,2021-08-01,0,20,20
HUACARETA,vih,no de personas con prueba rapida,2021-08-01,0,3,3
HUANUNI,vih,no de personas con prueba rapida,2021-08-01,45,100,145
HUAYLLAMARCA,vih,no de personas con prueba rapida,2021-08-01,1,4,5
ICLA,vih,no de personas con prueba rapida,2021-08-01,2,4,6
INCAHUASI,vih,no de personas con prueba rapida,2021-08-01,5,32,37
IXIAMAS,vih,no de personas con prueba rapida,2021-08-01,0,3,3
JESUS DE MACHACA,vih,no de personas con prueba rapida,2021-08-01,5,10,15
LA GUARDIA,vih,no de personas con prueba rapida,2021-08-01,34,79,113
LA PAZ,vih,no de personas con prueba rapida,2021-08-01,1230,1625,2855
LAS CARRERAS,vih,no de personas con prueba rapida,2021-08-01,0,2,2
LLALLAGUA,vih,no de personas con prueba rapida,2021-08-01,10,10,20
LLICA,vih,no de personas con prueba rapida,2021-08-01,3,5,8
MACHACAMARCA,vih,no de personas con prueba rapida,2021-08-01,0,1,1
MACHARETI,vih,no de personas con prueba rapida,2021-08-01,1,5,6
MAIRANA,vih,no de personas con prueba rapida,2021-08-01,5,7,12
MAPIRI,vih,no de personas con prueba rapida,2021-08-01,2,4,6
MINEROS,vih,no de personas con prueba rapida,2021-08-01,10,13,23
MIZQUE,vih,no de personas con prueba rapida,2021-08-01,22,32,54
MOJOCOYA,vih,no de personas con prueba rapida,2021-08-01,0,7,7
MONTEAGUDO,vih,no de personas con prueba rapida,2021-08-01,24,39,63
MONTERO,vih,no de personas con prueba rapida,2021-08-01,58,149,207
MOROCHATA,vih,no de personas con prueba rapida,2021-08-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2021-08-01,5,10,15
OMEREQUE,vih,no de personas con prueba rapida,2021-08-01,0,10,10
ORURO,vih,no de personas con prueba rapida,2021-08-01,167,650,817
PADCAYA,vih,no de personas con prueba rapida,2021-08-01,4,8,12
PADILLA,vih,no de personas con prueba rapida,2021-08-01,8,21,29
PAILON,vih,no de personas con prueba rapida,2021-08-01,28,66,94
PALOS BLANCOS,vih,no de personas con prueba rapida,2021-08-01,2,4,6
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2021-08-01,2,7,9
PAMPA GRANDE,vih,no de personas con prueba rapida,2021-08-01,0,4,4
PASORAPA,vih,no de personas con prueba rapida,2021-08-01,7,6,13
PATACAMAYA,vih,no de personas con prueba rapida,2021-08-01,10,22,32
PAZÑA,vih,no de personas con prueba rapida,2021-08-01,1,0,1
POCOATA,vih,no de personas con prueba rapida,2021-08-01,1,6,7
POCONA,vih,no de personas con prueba rapida,2021-08-01,1,1,2
POJO (CBBA),vih,no de personas con prueba rapida,2021-08-01,6,12,18
POOPO,vih,no de personas con prueba rapida,2021-08-01,4,10,14
PORCO,vih,no de personas con prueba rapida,2021-08-01,1,0,1
POROMA,vih,no de personas con prueba rapida,2021-08-01,0,3,3
PORONGO,vih,no de personas con prueba rapida,2021-08-01,7,3,10
PORTACHUELO,vih,no de personas con prueba rapida,2021-08-01,5,7,12
PORVENIR,vih,no de personas con prueba rapida,2021-08-01,1,24,25
POTOSI,vih,no de personas con prueba rapida,2021-08-01,1,11,12
PRESTO,vih,no de personas con prueba rapida,2021-08-01,2,8,10
PUCARANI,vih,no de personas con prueba rapida,2021-08-01,0,2,2
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2021-08-01,5,5,10
PUERTO RICO,vih,no de personas con prueba rapida,2021-08-01,0,7,7
PUERTO SUAREZ,vih,no de personas con prueba rapida,2021-08-01,2,0,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2021-08-01,122,205,327
PUNATA,vih,no de personas con prueba rapida,2021-08-01,48,79,127
QUILLACOLLO,vih,no de personas con prueba rapida,2021-08-01,145,258,403
QUIME,vih,no de personas con prueba rapida,2021-08-01,0,1,1
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2021-08-01,2,1,3
RAVELO,vih,no de personas con prueba rapida,2021-08-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2021-08-01,296,277,573
ROBORE,vih,no de personas con prueba rapida,2021-08-01,0,2,2
RURRENABAQUE,vih,no de personas con prueba rapida,2021-08-01,56,72,128
SABAYA,vih,no de personas con prueba rapida,2021-08-01,16,45,61
SACABA,vih,no de personas con prueba rapida,2021-08-01,106,202,308
