municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
NAZACARA DE PACAJES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,6,1,6,1,7
OCURI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,3,4,3,7
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,14,18,14,18,32
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,938,1043,938,1043,1981
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,10,7,10,7,17
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,9,12,9,12,21
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,1,3,1,4
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,10,5,10,5,15
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
PASORAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,5,3,5,3,8
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,0,2,0,2
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
PELECHUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,1,4,1,5
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,3,1,3,4
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,12,17,12,17,29
PORVENIR,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,502,482,502,482,984
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,0,2,0,2
PUCARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,5,1,5,6
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,3,1,3,4
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,2,2,2,4
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,2,0,2,2
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,10,5,10,5,15
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,29,37,29,37,66
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,6,20,6,20,26
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,19,11,19,11,30
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,22,16,22,16,38
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,101,44,101,44,145
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,3,1,3,4
QUIRUSILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,0,4,0,4
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,7,4,7,11
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,32,58,32,58,90
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,5,10,5,10,15
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,7,9,7,9,16
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,105,97,105,97,202
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,4,4,4,8
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,3,2,3,5
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,0,3,0,3
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,2,4,2,6
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,8,10,8,10,18
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,14,8,14,8,22
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,9,5,9,5,14
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,6,6,6,6,12
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,27,70,27,70,97
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,26,26,26,26,52
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,5,1,5,1,6
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,3,4,3,7
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,5,2,5,7
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,6,11,6,11,17
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,10,10,10,10,20
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,8,9,8,9,17
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,7,11,7,11,18
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,5,3,5,8
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,7,3,7,10
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,13,11,13,11,24
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,2,3,2,5
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,0,2,0,2
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,2,0,2,2
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,7,9,7,9,16
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,10,7,10,7,17
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3377,2785,3377,2785,6162
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,52,51,52,51,103
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,4,3,4,7
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,3,3,3,6
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,4,3,4,7
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,3,0,3,0,3
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,39,37,39,37,76
SOPACHUY,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,2,1,2,3
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,873,791,873,791,1664
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,0,2,0,2
TACACOMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,12,5,12,5,17
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,7,1,7,8
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,4,2,4,6
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,469,506,469,506,975
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,2,1,2,3
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,2,2,2,4
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,3,0,3,3
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,14,15,14,15,29
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,13,13,13,13,26
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,3,2,3,5
TODOS SANTOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,32,45,32,45,77
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,6,4,6,4,10
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,0,2,0,2
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,0,1,0,1,1
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,159,190,159,190,349
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,81,89,81,89,170
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,21,16,21,16,37
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,15,16,15,16,31
URUBICHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,1,1,1,2
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,12,3,12,3,15
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,5,1,5,1,6
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,75,65,75,65,140
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,55,69,55,69,124
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,21,23,21,23,44
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,6,0,6,0,6
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,16,14,16,14,30
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,5,1,5,1,6
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,28,17,28,17,45
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,44,68,44,68,112
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,15,11,15,11,26
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,4,1,4,1,5
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,113,98,113,98,211
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,11,3,11,3,14
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,0,2,0,2
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,4,2,4,6
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,1,0,1,0,1
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,2,1,2,1,3
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-10-01,5,7,5,7,12
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,6,10,6,10,16
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,0,3,0,3
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,21,11,21,11,32
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,5,1,5,1,6
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,3,2,3,5
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,2,3,2,5
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,3,0,3,3
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,14,7,14,7,21
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,45,53,45,53,98
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,14,8,14,8,22
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,1,3,1,4
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,2,3,2,5
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,36,43,36,43,79
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,8,3,8,3,11
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,2,2,2,4
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,7,4,7,4,11
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,6,3,6,9
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,5,4,5,9
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,3,4,3,7
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,2,1,2,3
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,1,3,1,4
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,3,0,3,3
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,2,1,2,3
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,6,1,6,7
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,89,61,89,61,150
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,15,26,15,26,41
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,8,4,8,4,12
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,15,7,15,7,22
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
CARIPUYO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
CATACORA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,15,13,15,13,28
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,71,88,71,88,159
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,2,4,2,6
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,1,2,1,3
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,13,13,13,13,26
CHIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,14,8,14,8,22
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,7,7,7,7,14
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,27,19,27,19,46
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2257,2150,2257,2150,4407
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,28,45,28,45,73
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,3,1,3,4
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,5,1,5,6
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,2,1,2,3
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,1,3,1,4
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,2,1,2,3
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,5,1,5,1,6
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,5,6,5,6,11
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,15,12,15,12,27
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,7,0,7,0,7
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,19,8,19,8,27
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,4,3,4,7
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,7,12,7,12,19
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,18,0,18,0,18
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1601,1817,1601,1817,3418
EL CHORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,2,0,2,2
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,3,4,3,7
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,24,26,24,26,50
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,9,7,9,7,16
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,10,2,10,2,12
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,3,3,3,6
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,6,1,6,7
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,3,4,3,7
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,1,2,1,3
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,6,3,6,3,9
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,35,74,35,74,109
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,4,1,4,5
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,3,4,3,7
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
HUACHACALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,2,0,2,2
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,293,267,293,267,560
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,3,3,3,6
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,14,17,14,17,31
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,1,2,1,3
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,4,3,4,7
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,49,64,49,64,113
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2803,3025,2803,3025,5828
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,3,1,3,4
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,4,4,4,8
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,5,0,5,0,5
LICOMA PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,23,25,23,25,48
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,4,1,4,1,5
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,1,3,1,4
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,4,2,4,6
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,11,17,11,17,28
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,3,0,3,3
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,2,2,2,4
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,5,2,5,7
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,3,0,3,0,3
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,4,2,4,6
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,32,27,32,27,59
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,559,475,559,475,1034
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,7,8,7,8,15
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,11,13,11,13,24
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,5,2,5,2,7
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,6,2,6,8
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,9,9,9,9,18
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,658,604,658,604,1262
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,8,2,8,2,10
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,2,0,2,2
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,16,15,16,15,31
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,10,1,10,1,11
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
PASORAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,7,7,7,7,14
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,2,1,2,3
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,1,1,1,2
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,2,0,2,2
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,1,0,1,0,1
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,10,11,10,11,21
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,2,4,2,4,6
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,395,405,395,405,800
PUCARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-11-01,0,1,0,1,1
