municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,362,917,362,917,1279
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,213,331,213,331,544
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,1,3,1,3,4
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,96,228,96,228,324
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,21,35,21,35,56
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,1,149,1,149,150
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,102,86,102,86,188
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,10,23,10,23,33
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,158,318,158,318,476
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,170,428,170,428,598
VILA VILA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,2,0,2,0,2
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,170,290,170,290,460
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,2,0,2,0,2
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,5,11,5,11,16
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,4,15,4,15,19
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,70,132,70,132,202
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,29,31,29,31,60
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,51,213,51,213,264
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,71,157,71,157,228
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,8,17,8,17,25
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,3,5,3,5,8
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,12,167,12,167,179
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,3,4,3,4,7
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,351,1012,351,1012,1363
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,16,17,16,17,33
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,2,6,2,6,8
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,9,8,9,8,17
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,1,1,1,1,2
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,14,45,14,45,59
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,5,23,5,23,28
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-10-01,3,14,3,14,17
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,24,36,24,36,60
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,18,15,18,15,33
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,23,158,23,158,181
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,2,3,2,5
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,26,8,26,34
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,4,2,4,6
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,1,1,1,2
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,6,1,6,7
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,4,5,4,9
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,14,3,14,17
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,17,2,17,19
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,2,3,2,5
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,18,25,18,25,43
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,201,198,201,198,399
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,9,12,9,21
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,2,2,2,4
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,9,2,9,11
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,9,2,9,11
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,10,1,10,11
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,23,6,23,29
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,17,5,17,22
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,1,1,1,2
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,4,6,4,10
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,97,203,97,203,300
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,29,27,29,27,56
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,1,1,1,2
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,6,2,6,8
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,14,6,14,20
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,22,69,22,69,91
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,40,6,40,46
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,42,34,42,34,76
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,13,13,13,13,26
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,16,3,16,19
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,16,5,16,21
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,101,8,101,109
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,10,5,10,15
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,128,322,128,322,450
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,52,166,52,166,218
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,5,1,5,6
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,11,2,11,13
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,26,43,26,43,69
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,18,9,18,27
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,3,2,3,5
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,3,2,3,5
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,20,74,20,74,94
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,3,0,3,3
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,25,14,25,39
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,6,0,6,6
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,5,2,5,7
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,11,44,11,44,55
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,7,3,7,10
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,90,58,90,58,148
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,1,7,1,8
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,13,15,13,15,28
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,205,599,205,599,804
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7804,15742,7804,15742,23546
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,104,279,104,279,383
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,10,2,10,12
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,7,3,7,10
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,22,4,22,26
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,28,8,28,36
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,10,6,10,6,16
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,13,4,13,17
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,17,19,17,19,36
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,4,2,4,6
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,34,9,34,43
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,0,2,0,2
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,13,6,13,19
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,0,3,0,3
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,1,7,1,8
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,65,133,65,133,198
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,24,5,24,29
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,86,106,86,106,192
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,16,19,16,19,35
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,36,59,36,59,95
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,5,2,5,7
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,4,2,4,6
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,5,1,5,6
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,2,1,2,3
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3538,8181,3538,8181,11719
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,3,0,3,3
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,5,6,5,11
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,21,2,21,2,23
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,95,108,95,108,203
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,2,3,2,5
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6,7,6,7,13
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,13,34,13,34,47
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,11,0,11,11
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,7,2,7,9
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,37,7,37,44
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,1,3,1,4
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,13,7,13,20
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,6,12,6,18
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,13,16,13,16,29
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,64,198,64,198,262
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,16,3,16,19
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,21,80,21,80,101
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,7,4,7,11
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,289,172,289,172,461
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,5,3,5,8
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,1,0,1,1
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,2,1,2,3
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,16,46,16,46,62
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,11,2,11,13
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,2,3,2,5
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,14,12,14,26
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,3,0,3,3
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,18,7,18,25
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,8,14,8,22
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,39,82,39,82,121
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,15326,30224,15326,30224,45550
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,5,4,5,9
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,9,7,9,16
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,11,4,11,15
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,1,1,1,2
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,140,204,140,204,344
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,11,9,11,9,20
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,11,5,11,16
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,17,12,17,29
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,14,9,14,23
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,48,4,48,52
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,35,68,35,68,103
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,9,1,9,10
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,0,2,0,2
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,18,9,18,27
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,19,23,19,23,42
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,44,0,44,44
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,11,2,11,13
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,11,10,11,10,21
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,45,12,45,57
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,98,313,98,313,411
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,346,1315,346,1315,1661
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,2,0,2,2
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,69,14,69,83
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,42,54,42,54,96
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,13,5,13,5,18
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,50,63,50,63,113
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,8,9,8,17
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2186,4276,2186,4276,6462
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,25,14,25,39
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,62,8,62,70
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,11,11,11,11,22
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,16,12,16,28
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,41,20,41,20,61
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,4,3,4,7
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,2,2,2,4
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,5,5,5,10
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,4,1,4,5
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,28,33,28,33,61
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,0,2,0,2
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,4,7,4,11
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,8,1,8,9
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,11,8,11,19
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,2,2,2,4
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,8,3,8,11
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,3,1,3,4
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,39,89,39,89,128
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,8,1,8,9
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,1,7,1,8
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1568,3730,1568,3730,5298
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,4,1,4,5
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,6,2,6,8
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,18,4,18,22
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,14,25,14,25,39
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,5,10,5,10,15
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,10,10,10,10,20
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,6,1,6,7
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,15,41,15,41,56
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,5,4,5,9
PUERTO SILES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,0,2,0,2
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,34,59,34,59,93
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,52,152,52,152,204
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,15,28,15,28,43
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,63,443,63,443,506
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,0,7,0,7
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,258,785,258,785,1043
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,16,8,16,8,24
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,29,12,29,41
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,4,2,4,6
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,25,68,25,68,93
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,52,424,52,424,476
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,35,105,35,105,140
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,35,64,35,64,99
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,4,0,4,4
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,279,339,279,339,618
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,14,9,14,23
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,3,4,3,7
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,32,70,32,70,102
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,5,7,5,12
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,6,3,6,9
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,1,3,1,4
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,12,2,12,14
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,15,2,15,17
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,6,7,6,13
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,4,1,4,5
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,27,7,27,34
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,28,120,28,120,148
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,25,98,25,98,123
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,122,4,122,126
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,45,77,45,77,122
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,124,287,124,287,411
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,5,2,5,7
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,53,3,53,56
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,41,14,41,14,55
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,18,12,18,30
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,30,82,30,82,112
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,20,149,20,149,169
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,1,1,1,2
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,27,107,27,107,134
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,29,48,29,48,77
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,9,17,9,17,26
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,10,34,10,34,44
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,7,18,7,18,25
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,28,59,28,59,87
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,8,3,8,3,11
SAN PEDRO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,3,0,3,3
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,4,1,4,5
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,12,16,12,16,28
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,18,126,18,126,144
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,27,28,27,28,55
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,6037,14742,6037,14742,20779
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,4,0,4,4
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,2,1,2,3
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,3,0,3,0,3
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,2,13,2,13,15
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,1,11,1,11,12
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,15,9,15,9,24
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,3,4,3,7
SENA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,23,77,23,77,100
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,4,3,4,3,7
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-11-01,0,3,0,3,3
