municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,46,41,46,41,87
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,10,14,10,14,24
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,11,3,11,3,14
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,54,66,54,66,120
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,656,670,656,670,1326
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,171,179,171,179,350
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,26,33,26,33,59
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,7,10,7,10,17
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,29,27,29,27,56
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,86,68,86,68,154
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,113,110,113,110,223
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,65,69,65,69,134
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,53,59,53,59,112
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,73,55,73,55,128
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,146,163,146,163,309
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,46,62,46,62,108
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,142,127,142,127,269
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,24,36,24,36,60
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,383,441,383,441,824
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,53,97,53,97,150
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,47,41,47,41,88
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,94,127,94,127,221
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,415,401,415,401,816
CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,2,1,2,1,3
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,626,578,626,578,1204
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,37,30,37,30,67
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,19,12,19,12,31
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,27,26,27,26,53
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,4,6,4,6,10
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,100,78,100,78,178
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,37,35,37,35,72
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,92,120,92,120,212
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,20,9,20,9,29
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,98,77,98,77,175
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,102,82,102,82,184
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,6,6,6,12
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,8,6,8,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,91,97,91,97,188
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,99,83,99,83,182
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,56,48,56,48,104
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,226,247,226,247,473
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,4260,4246,4260,4246,8506
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,5,1,5,1,6
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,150,152,150,152,302
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,65,66,65,66,131
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,17,9,17,9,26
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,47,38,47,38,85
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,39,77,39,77,116
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,153,132,153,132,285
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,34,35,34,35,69
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,55,62,55,62,117
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,51,44,51,44,95
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,124,112,124,112,236
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,1,5,1,5,6
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,58,40,58,40,98
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,32,31,32,31,63
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,70,89,70,89,159
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,49,33,49,33,82
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,74,88,74,88,162
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,61,42,61,42,103
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,153,189,153,189,342
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,64,64,64,64,128
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,95,121,95,121,216
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,7,7,7,7,14
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,29,40,29,40,69
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,121,107,121,107,228
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,40,38,40,38,78
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,7,6,7,13
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,12,11,12,11,23
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,4877,4705,4877,4705,9582
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,63,50,63,50,113
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,83,65,83,65,148
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,261,298,261,298,559
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,296,357,296,357,653
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,56,42,56,42,98
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,465,503,465,503,968
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,82,58,82,58,140
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,2,6,2,8
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,31,21,31,21,52
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,16,40,16,40,56
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,69,55,69,55,124
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,87,58,87,58,145
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,51,49,51,49,100
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,74,72,74,72,146
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,48,52,48,52,100
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,54,36,54,36,90
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,12,23,12,23,35
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,335,284,335,284,619
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,124,102,124,102,226
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,108,78,108,78,186
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,29,30,29,30,59
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,22,9,22,9,31
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,298,246,298,246,544
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,21,23,21,23,44
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,23,15,23,15,38
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,12,11,12,11,23
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,36,33,36,33,69
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,123,123,123,123,246
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,3,2,3,2,5
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,55,41,55,41,96
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,104,103,104,103,207
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,43,55,43,55,98
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,198,196,198,196,394
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,128,119,128,119,247
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,278,275,278,275,553
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6257,6499,6257,6499,12756
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,34,20,34,20,54
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,82,105,82,105,187
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,38,27,38,27,65
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,36,19,36,19,55
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,14,22,14,22,36
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,177,147,177,147,324
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,59,52,59,52,111
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,7,6,7,13
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,77,48,77,48,125
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,39,52,39,52,91
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,75,91,75,91,166
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,40,63,40,63,103
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,41,20,41,20,61
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,97,88,97,88,185
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,50,49,50,49,99
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,62,45,62,45,107
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,16,27,16,27,43
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,44,48,44,48,92
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,108,94,108,94,202
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,7,6,7,13
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,48,50,48,50,98
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,362,322,362,322,684
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,870,773,870,773,1643
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,14,15,14,15,29
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,48,55,48,55,103
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,49,46,49,46,95
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,2,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,19,21,19,21,40
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,79,66,79,66,145
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,101,136,101,136,237
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,36,48,36,48,84
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,2291,2009,2291,2009,4300
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,618,575,618,575,1193
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,149,135,149,135,284
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,71,78,71,78,149
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,45,45,45,45,90
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,153,106,153,106,259
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,19,21,19,21,40
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,21,14,21,14,35
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,51,41,51,41,92
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,9,12,9,12,21
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,50,37,50,37,87
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,39,37,39,37,76
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,25,25,25,25,50
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,85,93,85,93,178
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,42,63,42,63,105
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,9,11,9,11,20
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,23,23,23,23,46
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,55,51,55,51,106
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,572,552,572,552,1124
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,54,39,54,39,93
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,75,78,75,78,153
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,33,28,33,28,61
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,26,33,26,33,59
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,1109,995,1109,995,2104
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,30,52,30,52,82
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,11,12,11,12,23
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,81,69,81,69,150
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,169,179,169,179,348
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,84,92,84,92,176
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,38,63,38,63,101
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,20,15,20,15,35
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,161,161,161,161,322
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,251,263,251,263,514
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,25,29,25,29,54
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,109,112,109,112,221
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,237,183,237,183,420
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,183,205,183,205,388
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,101,110,101,110,211
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,4,1,4,1,5
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,356,239,356,239,595
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,37,38,37,38,75
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,13,7,13,7,20
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,50,42,50,42,92
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,106,146,106,146,252
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,533,529,533,529,1062
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,117,76,117,76,193
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,72,82,72,82,154
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,36,30,36,30,66
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,311,280,311,280,591
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,10,22,10,22,32
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,81,63,81,63,144
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,93,74,93,74,167
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,50,71,50,71,121
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,36,32,36,32,68
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,14,25,14,25,39
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,80,75,80,75,155
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,34,45,34,45,79
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,21,9,21,9,30
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,24,10,24,10,34
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,51,52,51,52,103
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,118,115,118,115,233
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,98,73,98,73,171
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,110,151,110,151,261
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,178,162,178,162,340
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,316,345,316,345,661
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,29,39,29,39,68
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,33,34,33,34,67
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,42,26,42,26,68
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,99,114,99,114,213
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,56,70,56,70,126
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,345,344,345,344,689
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,32,33,32,33,65
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,456,529,456,529,985
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,241,267,241,267,508
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,58,57,58,57,115
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,32,36,32,36,68
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,35,35,35,35,70
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,162,127,162,127,289
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,99,86,99,86,185
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,84,69,84,69,153
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,4,3,4,3,7
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,16,5,16,5,21
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,5,7,5,7,12
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,15,13,15,13,28
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,44,50,44,50,94
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,79,52,79,52,131
SANTA ANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,141,143,141,143,284
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,8030,8466,8030,8466,16496
SANTA ROSA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,500,429,500,429,929
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,86,97,86,97,183
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,43,47,43,47,90
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,26,45,26,45,71
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,8,6,8,14
SANTIVAÑES,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,24,25,24,25,49
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,11,2,11,2,13
SAPAHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,55,57,55,57,112
SENA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,30,26,30,26,56
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,86,59,86,59,145
SICAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,6,6,6,6,12
SIPE SIPE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,91,70,91,70,161
SOPACHUY,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,53,50,53,50,103
SORACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,21,27,21,27,48
SORATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,81,65,81,65,146
SUCRE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,2143,2089,2143,2089,4232
TACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,7,7,7,7,14
TACACOMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,21,21,21,21,42
TACOBAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,57,32,57,32,89
TACOPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,39,32,39,32,71
TAHUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,13,8,13,8,21
TAPACARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,75,52,75,52,127
TARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,90,51,90,51,141
TARACO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,12,12,12,12,24
TARATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,39,34,39,34,73
TARIJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,2354,2480,2354,2480,4834
TARVITA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,99,119,99,119,218
TEOPONTE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,32,35,32,35,67
TIAWANACU,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,120,85,120,85,205
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,156,153,156,153,309
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,47,44,47,44,91
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,186,175,186,175,361
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,177,206,177,206,383
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,12,13,12,13,25
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,25,24,25,24,49
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,13,9,13,9,22
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,22,28,22,28,50
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,36,39,36,39,75
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,48,53,48,53,101
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,78,83,78,83,161
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,44,52,44,52,96
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,40,41,40,41,81
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,47,48,47,48,95
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,14,17,14,17,31
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,702,595,702,595,1297
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,645,776,645,776,1421
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,37,30,37,30,67
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,9,13,9,13,22
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-11-01,208,171,208,171,379
