municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,101,107,101,107,208
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,47,58,47,58,105
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,120,224,120,224,344
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,13,32,13,32,45
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,78,277,78,277,355
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,115,252,115,252,367
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,51,64,51,64,115
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,192,280,192,280,472
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,9280,17338,9280,17338,26618
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,7,32,7,32,39
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,74,85,74,85,159
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,133,195,133,195,328
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,43,123,43,123,166
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,41,64,41,64,105
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,152,442,152,442,594
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,235,454,235,454,689
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,38,73,38,73,111
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,50,140,50,140,190
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,6619,11955,6619,11955,18574
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,301,881,301,881,1182
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,145,188,145,188,333
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,56,160,56,160,216
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,188,483,188,483,671
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,78,130,78,130,208
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,151,666,151,666,817
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,317,757,317,757,1074
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,10,43,10,43,53
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,26,55,26,55,81
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,12,12,12,12,24
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,35,95,35,95,130
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,151,190,151,190,341
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,199,400,199,400,599
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,198,353,198,353,551
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,163,324,163,324,487
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,87,120,87,120,207
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,52,110,52,110,162
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,49,79,49,79,128
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,1742,3543,1742,3543,5285
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,1169,2391,1169,2391,3560
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,70,160,70,160,230
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,35,35,35,35,70
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,376,756,376,756,1132
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,376,956,376,956,1332
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,33,125,33,125,158
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,502,853,502,853,1355
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,77,195,77,195,272
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,572,1021,572,1021,1593
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,361,772,361,772,1133
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,22,41,22,41,63
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,782,1113,782,1113,1895
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,29,52,29,52,81
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,24,65,24,65,89
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,215,488,215,488,703
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,638,1276,638,1276,1914
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,321,596,321,596,917
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,636,1590,636,1590,2226
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,159,323,159,323,482
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,145,317,145,317,462
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,16,44,16,44,60
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,527,821,527,821,1348
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,58,140,58,140,198
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,1762,4167,1762,4167,5929
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,117,224,117,224,341
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,214,174,214,174,388
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,702,1118,702,1118,1820
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,109,179,109,179,288
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,122,176,122,176,298
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,180,487,180,487,667
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-09-01,156,376,156,376,532
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,110,198,110,198,308
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,348,685,348,685,1033
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,40,93,40,93,133
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,393,803,393,803,1196
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,21,43,21,43,64
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,82,314,82,314,396
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,114,240,114,240,354
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,94,133,94,133,227
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,31,58,31,58,89
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,48,91,48,91,139
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,150,303,150,303,453
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,62,143,62,143,205
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,43,99,43,99,142
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,29,192,29,192,221
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,98,216,98,216,314
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,203,449,203,449,652
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,857,1044,857,1044,1901
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,97,121,97,121,218
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,109,205,109,205,314
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,54,88,54,88,142
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,275,589,275,589,864
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,266,652,266,652,918
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,118,200,118,200,318
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,93,174,93,174,267
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,28,51,28,51,79
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,17,49,17,49,66
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,210,169,210,169,379
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1423,3583,1423,3583,5006
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,552,1235,552,1235,1787
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,56,84,56,84,140
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,15,50,15,50,65
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,108,137,108,137,245
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,198,271,198,271,469
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,377,609,377,609,986
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,209,229,209,229,438
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,159,279,159,279,438
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,152,235,152,235,387
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,82,105,82,105,187
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,83,180,83,180,263
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,328,928,328,928,1256
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,70,152,70,152,222
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,999,2061,999,2061,3060
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,321,576,321,576,897
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,94,131,94,131,225
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,113,241,113,241,354
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,899,1790,899,1790,2689
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1,1,1,1,2
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,565,746,565,746,1311
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,87,158,87,158,245
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,39,76,39,76,115
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,39,89,39,89,128
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,475,870,475,870,1345
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,82,177,82,177,259
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,197,443,197,443,640
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,72,70,72,70,142
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,232,463,232,463,695
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,173,248,173,248,421
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,28,52,28,52,80
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,26,21,26,21,47
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,250,303,250,303,553
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,121,161,121,161,282
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,83,137,83,137,220
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1213,2281,1213,2281,3494
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,15407,26031,15407,26031,41438
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,12,36,12,36,48
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,456,915,456,915,1371
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,242,422,242,422,664
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,45,48,45,48,93
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,91,298,91,298,389
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,259,257,259,257,516
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,336,701,336,701,1037
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,103,175,103,175,278
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,274,421,274,421,695
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,66,135,66,135,201
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,213,435,213,435,648
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,20,30,20,30,50
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,31,111,31,111,142
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,72,159,72,159,231
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,147,253,147,253,400
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,50,104,50,104,154
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,214,316,214,316,530
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,101,132,101,132,233
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,855,1376,855,1376,2231
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,236,644,236,644,880
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,207,426,207,426,633
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,20,25,20,25,45
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,124,195,124,195,319
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,262,698,262,698,960
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,90,155,90,155,245
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,46,69,46,69,115
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,46,85,46,85,131
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,8027,15619,8027,15619,23646
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,71,143,71,143,214
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,185,255,185,255,440
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,386,713,386,713,1099
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1097,2148,1097,2148,3245
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,171,252,171,252,423
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,743,1295,743,1295,2038
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,245,299,245,299,544
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,7,7,7,7,14
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,2,7,2,7,9
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,63,111,63,111,174
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,10,19,10,19,29
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,90,191,90,191,281
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,160,401,160,401,561
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,54,77,54,77,131
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,197,382,197,382,579
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,112,169,112,169,281
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,111,317,111,317,428
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,55,118,55,118,173
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1528,2352,1528,2352,3880
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,238,460,238,460,698
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,275,453,275,453,728
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,50,148,50,148,198
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,112,94,112,94,206
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,556,750,556,750,1306
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,30,62,30,62,92
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,28,38,28,38,66
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,38,74,38,74,112
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,132,315,132,315,447
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,225,821,225,821,1046
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,14,18,14,18,32
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,119,191,119,191,310
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,192,385,192,385,577
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,89,182,89,182,271
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,133,334,133,334,467
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,417,549,417,549,966
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,315,890,315,890,1205
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,22752,40214,22752,40214,62966
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,3,9,3,9,12
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,202,303,202,303,505
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,60,185,60,185,245
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,106,232,106,232,338
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,31,70,31,70,101
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,596,1139,596,1139,1735
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,152,176,152,176,328
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,57,141,57,141,198
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,189,264,189,264,453
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,49,63,49,63,112
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,268,616,268,616,884
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,117,230,117,230,347
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,123,301,123,301,424
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,46,69,46,69,115
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,208,336,208,336,544
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,160,212,160,212,372
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,116,368,116,368,484
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,102,270,102,270,372
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,211,308,211,308,519
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,28,45,28,45,73
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,106,287,106,287,393
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,919,1551,919,1551,2470
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,1040,2438,1040,2438,3478
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,23,86,23,86,109
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,133,258,133,258,391
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,226,133,226,133,359
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,7,7,7,7,14
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,124,66,124,66,190
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,177,519,177,519,696
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,449,877,449,877,1326
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,120,219,120,219,339
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,8039,13637,8039,13637,21676
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,680,1318,680,1318,1998
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,430,957,430,957,1387
PAILON,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,175,131,175,131,306
PALCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,105,204,105,204,309
PALOS BLANCOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,527,626,527,626,1153
PAMPA AULLAGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,29,38,29,38,67
PAMPA GRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,108,190,108,190,298
PAPEL PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,65,100,65,100,165
PASORAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,49,104,49,104,153
PATACAMAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,280,402,280,402,682
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,120,166,120,166,286
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,101,109,101,109,210
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,197,450,197,450,647
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,143,151,143,151,294
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,35,79,35,79,114
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,87,144,87,144,231
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,175,219,175,219,394
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,240,594,240,594,834
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,111,196,111,196,307
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,242,743,242,743,985
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,121,159,121,159,280
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,50,100,50,100,150
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,4094,8880,4094,8880,12974
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,104,228,104,228,332
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,41,138,41,138,179
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,178,407,178,407,585
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,295,371,295,371,666
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,136,197,136,197,333
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,58,122,58,122,180
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,57,80,57,80,137
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,418,531,418,531,949
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,188,287,188,287,475
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,69,136,69,136,205
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,406,451,406,451,857
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,481,1114,481,1114,1595
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,524,1073,524,1073,1597
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,356,1213,356,1213,1569
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,20,63,20,63,83
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,650,1596,650,1596,2246
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,326,169,326,169,495
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,28,58,28,58,86
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,222,452,222,452,674
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,130,348,130,348,478
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,943,2144,943,2144,3087
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,225,607,225,607,832
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,165,434,165,434,599
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-10-01,83,142,83,142,225
