municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
QUIME,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,5,5
QUIRUSILLAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,15,15
RAQAYPAMPA(ETA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
RAVELO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
REYES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
RIBERALTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,872,872
ROBORE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,79,79
RURRENABAQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,63,63
SABAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
SACABA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1182,1182
SACABAMBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,5,5
SACACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
SAIPINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,54,54
SALINAS DE GARCI MENDOZA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,10,10
SAMAIPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,22,22
SAN AGUSTIN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
SAN ANDRES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,9,9
SAN ANDRES DE MACHACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,5,5
SAN ANTONIO DE LOMERIO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
SAN BENITO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,33,33
SAN BORJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,58,58
SAN BUENA VENTURA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,19,19
SAN CARLOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,196,196
SAN IGNACIO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,40,40
SAN IGNACIO DE VELASCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,73,73
SAN JAVIER(BNI),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
SAN JAVIER(STC),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,43,43
SAN JOAQUIN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,11,11
SAN JOSE DE CHIQUITOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,39,39
SAN JUAN DE YAPACANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,44,44
SAN JULIAN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,96,96
SAN LORENZO(PND),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,5,5
SAN LORENZO(TJA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,108,108
SAN LUCAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,149,149
SAN MATIAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,54,54
SAN MIGUEL DE VELASCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,50,50
SAN PABLO DE LIPEZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
SAN PEDRO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,66,66
SAN PEDRO DE BUENA VISTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,10,10
SAN PEDRO DE CURAHUARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
SAN PEDRO DE MACHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
SAN PEDRO DE TIQUINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,39,39
SAN RAFAEL,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,19,19
SAN RAMON BENI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,10,10
SAN RAMON SCZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,26,26
SANTA ANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,19,19
SANTA CRUZ DE LA SIERRA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,13324,13324
SANTA ROSA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,15,15
SANTA ROSA DEL SARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,36,36
SANTIAGO DE CALLAPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
SANTIAGO DE HUARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,10,10
SANTIAGO DE HUATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
SANTIAGO DE MACHACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
SANTIVAÑES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,7,7
SANTUARIO DE QUILLACAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,4,4
SAPAHAQUI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
SENA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,10,10
SHINAOTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,169,169
SICA SICA (VILLA AROMA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
SICAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,7,7
SIPE SIPE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,107,107
SOPACHUY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,28,28
SORACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,8,8
SORATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,63,63
SUCRE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,4604,4604
TACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
TACACOMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,9,9
TACOBAMBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
TACOPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
TAHUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
TAPACARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
TARABUCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,50,50
TARACO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,14,14
TARATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,14,14
TARIJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2101,2101
TARVITA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,41,41
TEOPONTE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,15,15
TIAHUANACU,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,39,39
TINGUIPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,5,5
TIPUANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,37,37
TIQUIPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,515,515
TIRAQUE (CBBA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
TITO YUPANQUI (PARQUIPUJIO),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
TOCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
TOLATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,9,9
TOLEDO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
TOMAVE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
TOMINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,48,48
TORO TORO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,7,7
TOTORA(CBBA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,42,42
TOTORA(ORR),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,8,8
TRIGAL,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
TRINIDAD,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,546,546
TUPIZA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,298,298
UNCIA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,21,21
URIONDO (A. CONCEPCION),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,72,72
URUBICHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,9,9
UYUNI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,108,108
VACAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
VALLEGRANDE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,32,32
VIACHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,816,816
VILA VILA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
VILLA CHARCAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,11,11
VILLA MONTES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,173,173
VILLA NUEVA (LOMA ALTA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,1,1
VILLA RIVERO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,49,49
VILLA SERRANO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,48,48
VILLA TUNARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,559,559
VILLA VACA GUZMAN (MUYUPAMPA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,53,53
VILLAZON,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,259,259
VINTO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,291,291
VITICHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,5,5
WALDO BALLIVIAN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,10,10
WARNES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,963,963
YACO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,2,2
YACUIBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,852,852
YAMPARAEZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,47,47
YANACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,32,32
YAPACANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,398,398
YOCALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,3,3
YOTALA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,59,59
YUNCHARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,6,6
ZUDAÑEZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-11-01,47,47
ACACIO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
ACHACACHI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,87,87
ACHOCALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
AIQUILE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,107,107
ALALAY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
ALCALA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,24,24
ALTO BENI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,9,9
ANCORAIMES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,4,4
ANDAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
ANTEQUERA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
ANZALDO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,9,9
APOLO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,13,13
ARAMPAMPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
ARANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,31,31
ARBIETO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,24,24
ARQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,7,7
ASCENCION DE GUARAYOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,31,31
ATOCHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,86,86
AYATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
AYO AYO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,29,29
AYOPAYA (V. DE INDEPENDENCIA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,54,54
AZURDUY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,31,31
BATALLAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,31,31
BAURES,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,12,12
BELEN DE ANDAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
BELLA FLOR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,5,5
BERMEJO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,795,795
BETANZOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,42,42
BOLIVAR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
BUENA VISTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,29,29
CAIROMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,16,16
"CAIZA ""D""",referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,10,10
CAJUATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,24,24
CALAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,39,39
CAMARGO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,143,143
CAMATAQUI (C. VILLA ABECIA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,29,29
CAPINOTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,197,197
CAQUIAVIRI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,6,6
CARACOLLO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,40,40
CARANAVI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,104,104
CARAPARI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,99,99
CARIPUYO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,9,9
CARMEN RIVERO TORREZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,11,11
CHALLAPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,62,62
CHAQUI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,10,10
CHARAGUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,11,11
CHARAÑA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
CHAYANTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,13,13
CHIMORE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,196,196
CHIPAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
CHUA COCANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,18,18
CHULUMANI (V. DE LA LIBERTAD),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,91,91
CHUMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
CKOCHAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,4,4
CLIZA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,5,5
COBIJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,322,322
COCAPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,11,11
COCHABAMBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,6499,6499
COLCAPIRHUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,421,421
"COLCHA ""K""",referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,51,51
COLLANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
COLOMI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,84,84
COLPA BELGICA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,23,23
COLQUECHACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,10,10
COLQUENCHA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,10,10
COLQUIRI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
COMBAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
CONCEPCION,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,40,40
COPACABANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,40,40
CORIPATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,97,97
CORO CORO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,19,19
COROICO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,140,140
CORQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
COTAGAITA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,106,106
COTOCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,265,265
CUATRO CAÑADAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,44,44
CUCHUMUELA (V. G. VILLARROEL),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
CUEVO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,5,5
CULPINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,58,58
CURAHUARA DE CARANGAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
CURVA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
DESAGUADERO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
EL ALTO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,7363,7363
EL PUENTE(STC),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,13,13
EL PUENTE(TJA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,36,36
EL TORNO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,175,175
EL VILLAR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,30,30
ENTRE RIOS TRJ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,80,80
ENTRE RIOS CBBA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,303,303
ESCARA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
ESCOMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,9,9
EUCALIPTUS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
EXALTACION,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
FERNANDEZ ALONSO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,50,50
FILADELFIA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,14,14
GAIOC JATUN AYLLU YURA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,4,4
GENERAL SAAVEDRA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,68,68
GIA-TIM,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
GUANAY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,18,18
GUAQUI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,14,14
GUAYARAMERIN,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,221,221
HUACARAJE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
HUACARETA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,27,27
HUACAYA (VILLA DE HUACAYA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,5,5
HUANUNI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,266,266
HUARINA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,26,26
HUATAJATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,13,13
HUAYLLAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
HUMANATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
ICHOCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
ICLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,25,25
INCAHUASI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,19,19
INQUISIVI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,13,13
IRUPANA (VILLA DE LANZA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,28,28
IXIAMAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
JESUS DE MACHACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,26,26
LA ASUNTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,80,80
LA GUARDIA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1124,1124
LA PAZ,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,12722,12722
LAJA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,50,50
LAS CARRERAS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,16,16
LICOMA PAMPA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
LLALLAGUA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,30,30
LLICA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
LORETO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,5,5
LURIBAY,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,4,4
MACHACAMARCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,24,24
MACHARETI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,34,34
MAGDALENA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
MAIRANA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,66,66
MALLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
MAPIRI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,35,35
MECAPACA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,21,21
MINEROS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,115,115
MIZQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,134,134
MOCOMOCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,12,12
MOJINETE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
MOJOCOYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,30,30
MONTEAGUDO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,203,203
MONTERO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1427,1427
MORO MORO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,7,7
MOROCHATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2,2
OCURI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,55,55
OKINAWA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,53,53
OMEREQUE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,5,5
ORURO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,2168,2168
PADCAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,121,121
PADILLA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,47,47
PAILON,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,85,85
PALCA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,26,26
PALOS BLANCOS,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,51,51
PAMPA GRANDE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,32,32
PATACAMAYA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,31,31
PAZÑA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,7,7
PELECHUCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
POCOATA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,8,8
POCONA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,9,9
POJO (CBBA),referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,15,15
POOPO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,56,56
PORCO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,15,15
POROMA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,22,22
PORONGO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,32,32
PORTACHUELO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,41,41
PORVENIR,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,12,12
POSTRER VALLE,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,1,1
POTOSI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,923,923
PRESTO,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,32,32
PUCARANI,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,69,69
PUERTO ACOSTA,referencias y contrareferencias,pacientes referidos a otros establecimientos,2024-12-01,3,3
