municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
QUIME,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
RAQAYPAMPA(ETA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
RIBERALTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,905,905
ROBORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,7,7
RURRENABAQUE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,17,17
SACABA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1215,1215
SACABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,6,6
SACACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
SAMAIPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,7,7
SAN ANDRES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,4,4
SAN ANTONIO DE LOMERIO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,2,2
SAN BENITO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,5,5
SAN BORJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,47,47
SAN BUENA VENTURA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,5,5
SAN CARLOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,66,66
SAN IGNACIO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
SAN IGNACIO DE VELASCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,58,58
SAN JULIAN,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,31,31
SAN LORENZO(TJA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,6,6
SAN LUCAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,79,79
SAN MATIAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,10,10
SAN PEDRO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
SAN PEDRO DE BUENA VISTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
SAN RAFAEL,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
SANTA CRUZ DE LA SIERRA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,5049,5049
SANTA ROSA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
SANTA ROSA DEL SARA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,28,28
SANTIVAÑES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
SENA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
SHINAOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,26,26
SICAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
SIPE SIPE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
SOPACHUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,8,8
SORATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
SUCRE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,4863,4863
TACACOMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
TAHUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
TARABUCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,91,91
TARACO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
TARATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,5,5
TARIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3889,3889
TARVITA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,17,17
TEOPONTE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,2,2
TINGUIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
TIQUIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,263,263
TIRAQUE (CBBA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,2,2
TOLATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
TOLEDO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,2,2
TOMAVE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
TOMINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
TORO TORO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,4,4
TOTORA(CBBA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,2,2
TRINIDAD,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1799,1799
TUPIZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,262,262
UNCIA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
URIONDO (A. CONCEPCION),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,16,16
UYUNI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,21,21
VACAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
VALLEGRANDE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,29,29
VIACHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,549,549
VILLA CHARCAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
VILLA MONTES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,338,338
VILLA RIVERO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
VILLA SERRANO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
VILLA TUNARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1189,1189
VILLA VACA GUZMAN (MUYUPAMPA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,4,4
VILLAZON,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,235,235
VINTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,451,451
WARNES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,649,649
YACUIBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,921,921
YAMPARAEZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,3,3
YAPACANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,528,528
YOTALA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
ZUDAÑEZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-10-01,1,1
ACACIO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
ACHACACHI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,242,242
ACHOCALLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
AIQUILE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,119,119
ALTO BENI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
ASCENCION DE GUARAYOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,42,42
ATOCHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,117,117
AUCAPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
AZURDUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
BERMEJO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,551,551
BETANZOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
BUENA VISTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
CABEZAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,10,10
CALAMARCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
CAMARGO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,120,120
CAMATAQUI (C. VILLA ABECIA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
CAMIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,332,332
CAPINOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,54,54
CARACOLLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
CARANAVI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,253,253
CARAPARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,30,30
CARMEN RIVERO TORREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
CHALLAPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,43,43
CHARAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,16,16
CHAYANTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
CHIMORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,30,30
CHULUMANI (V. DE LA LIBERTAD),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,74,74
CLIZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,7,7
COBIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,511,511
COCHABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,8712,8712
COLCAPIRHUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,127,127
COLOMI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
COLPA BELGICA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,18,18
COMARAPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,53,53
CONCEPCION,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
COROICO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,186,186
COTAGAITA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
COTOCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,288,288
CUATRO CAÑADAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,10,10
CULPINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,8,8
EL ALTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3940,3940
EL PUENTE(TJA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
EL TORNO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,252,252
EL VILLAR,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
ENTRE RIOS TRJ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,25,25
ENTRE RIOS CBBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,48,48
ESCOMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,6,6
EXALTACION,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
FERNANDEZ ALONSO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,6,6
GENERAL SAAVEDRA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,14,14
GUANAY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
GUAYARAMERIN,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,144,144
GUTIERREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
HUACARETA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
HUANUNI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,281,281
HUARINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
ICLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
INCAHUASI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
IRUPANA (VILLA DE LANZA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
LA ASUNTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,40,40
LA GUARDIA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,129,129
LA PAZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,10055,10055
LAGUNILLAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
LAJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
LAS CARRERAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
LLALLAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,70,70
LURIBAY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
MACHARETI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
MAGDALENA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,8,8
MAIRANA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,16,16
MAPIRI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,7,7
MECAPACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
MINEROS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,8,8
MIZQUE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,119,119
MOJOCOYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
MONTEAGUDO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,176,176
MONTERO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2261,2261
NUEVO MANOA (NUEVA ESPERANZA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
OCURI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,28,28
OKINAWA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
ORURO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5069,5069
PADCAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
PADILLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,41,41
PAILON,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,9,9
PALCA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,8,8
PALOS BLANCOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,25,25
PAMPA GRANDE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
PATACAMAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,42,42
POROMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
PORONGO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,14,14
PORTACHUELO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,14,14
POTOSI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2207,2207
PRESTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
PUCARANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,27,27
PUERTO GONZALO MORENO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,7,7
PUERTO QUIJARRO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
PUERTO SUAREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,47,47
PUERTO VILLARROEL,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,583,583
PUNATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,982,982
QUILLACOLLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1325,1325
QUIRUSILLAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
RIBERALTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,844,844
ROBORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,12,12
RURRENABAQUE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,22,22
SACABA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1031,1031
SACABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,6,6
SACACA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SALINAS DE GARCI MENDOZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SAN ANDRES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SAN ANTONIO DE LOMERIO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
SAN BENITO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4,4
SAN BORJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,37,37
SAN BUENA VENTURA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,18,18
SAN CARLOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,105,105
SAN IGNACIO DE VELASCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,38,38
SAN JUAN DE YAPACANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
SAN JULIAN,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,26,26
SAN LORENZO(PND),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
SAN LORENZO(TJA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,11,11
SAN LUCAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,85,85
SAN MATIAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,13,13
SAN MIGUEL DE VELASCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SAN PEDRO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
SAN RAFAEL,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
SANTA ANA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SANTA CRUZ DE LA SIERRA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,6823,6823
SANTA ROSA DEL SARA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,12,12
SANTIVAÑES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
SENA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SHINAOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,15,15
SICAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
SIPE SIPE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
SOPACHUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,8,8
SORATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
SUCRE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,4003,4003
TACACOMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
TACOPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
TAHUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
TARABUCO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,66,66
TARIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3064,3064
TARVITA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,6,6
TINGUIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,5,5
TIQUIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,277,277
TOMINA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
TOTORA(CBBA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,62,62
TRIGAL,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
TRINIDAD,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,774,774
TUPIZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,262,262
URIONDO (A. CONCEPCION),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,17,17
UYUNI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,17,17
VACAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,3,3
VALLEGRANDE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,70,70
VIACHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,333,333
VILLA CHARCAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
VILLA MONTES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,196,196
VILLA RIVERO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
VILLA SERRANO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,6,6
VILLA TUNARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1110,1110
VILLA VACA GUZMAN (MUYUPAMPA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
VILLAZON,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,229,229
VINTO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,409,409
WARNES,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,673,673
YACUIBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,724,724
YAMPARAEZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
YANACACHI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,2,2
YAPACANI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,444,444
YOCALLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
YOTALA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-11-01,1,1
ACHACACHI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,222,222
ACHOCALLA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,2,2
AIQUILE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,39,39
ARAMPAMPA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
ASCENCION DE GUARAYOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,19,19
ATOCHA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,7,7
AUCAPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
AZURDUY,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,4,4
BERMEJO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,527,527
BETANZOS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,12,12
BOLIVAR,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CAIROMA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CAMARGO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,73,73
CAMATAQUI (C. VILLA ABECIA),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CAPINOTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,59,59
CARACOLLO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CARANAVI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,237,237
CARAPARI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,35,35
CARIPUYO,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CARMEN RIVERO TORREZ,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CHALLAPATA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,34,34
CHARAGUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,10,10
CHAYANTA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,3,3
CHIMORE,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,20,20
CHIPAYA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,72,72
CKOCHAS,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
CLIZA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,21,21
COBIJA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,582,582
COCHABAMBA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,7813,7813
COLCAPIRHUA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,91,91
COLLANA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,2,2
COLOMI,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,1,1
COLPA BELGICA,referencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2024-12-01,11,11
