municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,54,54
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,51,51
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,180,180
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,38,38
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,30,30
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,251,251
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,467,467
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,10,10
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,49,49
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,547,547
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,227,227
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,100,100
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,159,159
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,185,185
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,12,12
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,6372,6372
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,37,37
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,172,172
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,130,130
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,1113,1113
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,67,67
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,219,219
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,15,15
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,282,282
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,149,149
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,61,61
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,27,27
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,85,85
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,375,375
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,219,219
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,267,267
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,76,76
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,568,568
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,5,5
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,6,6
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,122,122
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,117,117
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,114,114
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,15,15
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,5,5
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,30,30
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,183,183
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,54,54
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,92,92
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,72,72
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,73,73
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,354,354
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,131,131
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,72,72
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,16,16
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,312,312
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,128,128
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,8,8
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,186,186
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,149,149
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,57,57
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,49,49
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,365,365
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,831,831
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,95,95
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,7,7
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,118,118
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,2221,2221
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,176,176
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,19,19
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,190,190
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,222,222
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,76,76
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,27,27
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,48,48
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,30,30
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,65,65
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,132,132
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,62,62
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,168,168
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,151,151
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,279,279
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,9,9
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,335,335
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,3925,3925
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,199,199
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,331,331
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,133,133
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,44,44
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,281,281
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,30,30
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,261,261
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,90,90
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,180,180
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,592,592
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,3004,3004
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,67,67
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,144,144
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,309,309
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,184,184
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,1,1
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,191,191
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,81,81
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,122,122
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,302,302
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,142,142
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,133,133
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,39,39
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,172,172
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,96,96
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,227,227
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,277,277
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,8,8
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,438,438
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,275,275
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,12,12
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,106,106
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,78,78
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,205,205
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,768,768
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,51,51
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,734,734
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,128,128
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,23,23
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,57,57
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,239,239
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,405,405
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,20,20
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,15,15
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,154,154
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,15,15
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,3777,3777
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,120,120
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,60,60
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,45,45
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,10,10
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,30,30
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,92,92
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,101,101
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,82,82
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,35,35
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,203,203
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,76,76
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,194,194
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,265,265
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,765,765
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,16,16
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,11,11
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,60,60
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,341,341
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,180,180
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,8,8
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,2594,2594
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,13,13
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,221,221
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,535,535
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,45,45
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,24,24
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,111,111
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,3,3
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,118,118
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,81,81
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,6,6
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,145,145
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,36,36
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,43,43
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,21,21
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,141,141
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,123,123
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,974,974
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,65,65
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,92,92
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,215,215
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,55,55
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,29,29
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,105,105
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,300,300
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,142,142
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,44,44
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,74,74
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,104,104
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,158,158
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,85,85
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,281,281
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,287,287
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,413,413
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,750,750
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,73,73
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,309,309
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,63,63
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,1061,1061
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,122,122
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,44,44
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,1515,1515
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,301,301
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-11-01,86,86
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,24,24
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,110,110
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,254,254
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,28,28
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,25,25
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,77,77
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,126,126
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,152,152
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,71,71
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,454,454
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,84,84
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,8,8
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,105,105
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,87,87
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,12,12
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,10,10
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,25,25
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,82,82
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,908,908
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,38,38
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,567,567
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,223,223
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,77,77
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,60,60
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,181,181
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,5,5
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,355,355
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,77,77
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,52,52
CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,7,7
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,18,18
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,100,100
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,35,35
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,85,85
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,262,262
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,272,272
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,42,42
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,162,162
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,9,9
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,106,106
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,65,65
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,175,175
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,95,95
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,303,303
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,98,98
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,8,8
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,64,64
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,212,212
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,12,12
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,30,30
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,118,118
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,464,464
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,18,18
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,46,46
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,548,548
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,155,155
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,177,177
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,30,30
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,92,92
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,6315,6315
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,134,134
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,130,130
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,132,132
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,844,844
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,100,100
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,359,359
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,13,13
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-12-01,27,27
