municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,13,13
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,28,28
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,45,45
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,71,71
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,92,92
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,101,101
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,103,103
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,6,6
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,42,42
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,10,10
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,18,18
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,13,13
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,12,12
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,6,6
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,59,59
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,21,21
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,39,39
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,5,5
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,6,6
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,31,31
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,54,54
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,39,39
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,15,15
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,19,19
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,26,26
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,234,234
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,29,29
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,48,48
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,176,176
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,8,8
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,45,45
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,55,55
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,16,16
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,38,38
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,21,21
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,45,45
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,221,221
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,8,8
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,31,31
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1513,1513
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,40,40
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,14,14
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,18,18
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,37,37
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,27,27
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,83,83
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,5,5
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,113,113
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,48,48
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,16,16
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,14,14
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,75,75
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,238,238
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,74,74
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,6,6
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,27,27
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,52,52
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,66,66
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,15,15
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,9,9
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,35,35
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,25,25
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,56,56
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,110,110
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,32,32
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,10,10
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,51,51
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,38,38
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,35,35
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,4,4
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,6,6
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,27,27
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,13,13
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,29,29
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,93,93
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,47,47
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,19,19
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,14,14
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,133,133
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,52,52
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,15,15
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,436,436
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,7,7
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,17,17
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,12,12
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-10-01,40,40
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,6,6
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,25,25
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,95,95
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,18,18
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,10,10
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,44,44
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,5,5
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,31,31
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,23,23
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,19,19
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,85,85
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,10,10
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,6,6
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,39,39
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,41,41
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,7,7
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,62,62
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,21,21
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,50,50
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,13,13
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,37,37
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,140,140
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,23,23
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,75,75
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,20,20
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,73,73
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,13,13
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,32,32
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,25,25
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,18,18
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,15,15
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,113,113
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,14,14
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,43,43
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,920,920
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,20,20
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,75,75
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,144,144
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,15,15
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,48,48
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,6,6
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,7,7
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,20,20
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,28,28
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,49,49
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,15,15
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,44,44
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,12,12
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,14,14
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,10,10
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,225,225
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,140,140
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,29,29
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,13,13
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,8,8
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,7,7
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,33,33
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,12,12
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,17,17
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,5,5
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,22,22
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,28,28
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,27,27
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,38,38
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,60,60
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,98,98
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,22,22
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,11,11
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,32,32
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,298,298
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,50,50
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,30,30
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,22,22
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,53,53
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,7,7
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,9,9
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,66,66
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,46,46
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,7,7
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,12,12
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,5,5
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,185,185
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-11-01,42,42
