municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,126,126
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,29,29
TIAWANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,19,19
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,501,501
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,36,36
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,490,490
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,711,711
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,40,40
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,145,145
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,144,144
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,117,117
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,21,21
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,347,347
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,141,141
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,32,32
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,55,55
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,87,87
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,194,194
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,1400,1400
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,58,58
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,182,182
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,100,100
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,507,507
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,17,17
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,84,84
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,131,131
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,228,228
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,125,125
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,42,42
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,217,217
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,281,281
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,183,183
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,272,272
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,807,807
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,298,298
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,964,964
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,673,673
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,381,381
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,24,24
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,318,318
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,95,95
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,1041,1041
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,195,195
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,119,119
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,1934,1934
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,397,397
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,6,6
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-09-01,150,150
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,56,56
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,262,262
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,130,130
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,382,382
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,47,47
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,352,352
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,5,5
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,242,242
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,82,82
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,375,375
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,19,19
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,144,144
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,133,133
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,633,633
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,35,35
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,136,136
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,383,383
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,64,64
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,173,173
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,25,25
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,93,93
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,65,65
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,71,71
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,26,26
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,342,342
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,934,934
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,324,324
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,176,176
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,408,408
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,375,375
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,39,39
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,348,348
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,11,11
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,45,45
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,197,197
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,14,14
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,402,402
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,467,467
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,104,104
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,430,430
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,76,76
CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,5,5
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,160,160
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,96,96
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,65,65
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,168,168
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,1015,1015
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,128,128
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,114,114
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,43,43
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,429,429
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,13,13
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,49,49
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,112,112
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,15,15
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,191,191
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,187,187
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,161,161
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,25,25
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,253,253
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,813,813
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,398,398
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,70,70
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,119,119
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,332,332
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,19,19
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,347,347
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,9,9
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,459,459
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,87,87
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,214,214
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,499,499
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,289,289
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,391,391
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,40,40
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,345,345
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,119,119
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,28,28
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,27,27
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,4150,4150
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,103,103
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,170,170
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,341,341
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,1206,1206
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,128,128
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,393,393
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,34,34
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,20,20
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,15,15
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,45,45
EUREKA (SANTOS MERCADO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,10,10
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,335,335
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,91,91
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,16,16
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,69,69
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,165,165
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,228,228
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,232,232
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,315,315
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,117,117
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,23,23
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,378,378
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,70,70
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,170,170
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,25,25
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,132,132
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,243,243
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,10,10
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,27,27
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,85,85
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,61,61
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,293,293
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,58,58
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,122,122
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,5,5
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,42,42
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,107,107
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,49,49
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,235,235
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,94,94
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,47,47
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,174,174
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,335,335
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,283,283
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,10,10
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,7,7
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,53,53
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,317,317
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,66,66
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,49,49
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,207,207
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,615,615
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,953,953
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,48,48
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,75,75
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,45,45
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,18,18
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,94,94
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,650,650
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,2274,2274
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,677,677
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,272,272
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,235,235
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,118,118
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,365,365
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,61,61
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,73,73
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,24,24
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,46,46
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,55,55
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,58,58
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,35,35
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,347,347
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,133,133
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,13,13
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,190,190
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,232,232
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,281,281
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,95,95
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,30,30
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,2866,2866
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,127,127
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,169,169
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,88,88
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,35,35
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,238,238
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,6,6
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,124,124
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,580,580
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,209,209
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,920,920
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,2556,2556
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,86,86
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,27,27
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,208,208
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,32,32
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,775,775
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,135,135
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,113,113
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,522,522
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,81,81
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,457,457
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,398,398
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,368,368
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,70,70
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,20,20
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,32,32
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,142,142
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,24,24
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,10,10
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,168,168
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,326,326
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,7,7
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,598,598
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,151,151
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,12,12
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,24,24
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,88,88
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,471,471
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,1268,1268
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,22,22
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,360,360
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,883,883
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,16,16
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,74,74
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,38,38
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,790,790
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,372,372
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,5,5
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,55,55
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,383,383
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,20,20
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,47,47
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,250,250
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,40,40
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,2592,2592
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,13,13
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,192,192
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,18,18
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,29,29
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,151,151
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-10-01,139,139
