,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
TAHUA,atencion odontologica,restauraciones,2018-09-01,0,0,0,2,0,8,0,2,0,0,0,0,0,0,12
TAPACARI,atencion odontologica,restauraciones,2018-09-01,12,24,6,3,1,19,7,39,30,18,0,0,0,0,159
TARABUCO,atencion odontologica,restauraciones,2018-09-01,18,12,2,10,0,6,4,14,1,1,0,0,0,0,68
TARACO,atencion odontologica,restauraciones,2018-09-01,4,6,0,0,0,2,0,3,6,5,0,0,0,0,26
TARATA,atencion odontologica,restauraciones,2018-09-01,18,19,13,6,1,7,8,59,4,33,0,0,0,0,168
TARIJA,atencion odontologica,restauraciones,2018-09-01,170,157,329,399,214,306,647,1390,145,123,0,0,0,0,3880
TARVITA,atencion odontologica,restauraciones,2018-09-01,19,17,5,9,0,14,16,63,9,0,0,0,0,0,152
TEOPONTE,atencion odontologica,restauraciones,2018-09-01,15,14,5,7,5,11,3,34,1,0,0,0,0,0,95
TIAWANACU,atencion odontologica,restauraciones,2018-09-01,11,6,1,7,9,9,8,34,6,1,0,0,0,0,92
TINGUIPAYA,atencion odontologica,restauraciones,2018-09-01,9,13,4,3,2,16,3,46,23,15,0,0,0,0,134
TIPUANI,atencion odontologica,restauraciones,2018-09-01,2,4,1,0,0,0,0,9,2,0,0,0,0,0,18
TIQUIPAYA,atencion odontologica,restauraciones,2018-09-01,437,454,23,30,9,70,15,262,69,62,0,0,0,0,1431
TIRAQUE (CBBA),atencion odontologica,restauraciones,2018-09-01,34,38,11,5,4,12,2,20,1,3,0,0,0,0,130
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2018-09-01,1,0,0,0,1,1,2,4,1,0,0,0,0,0,10
TOCO,atencion odontologica,restauraciones,2018-09-01,15,16,1,2,1,28,8,19,0,7,0,0,0,0,97
TODOS SANTOS,atencion odontologica,restauraciones,2018-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,restauraciones,2018-09-01,2,11,4,2,0,0,5,11,7,3,0,0,0,0,45
TOLEDO,atencion odontologica,restauraciones,2018-09-01,16,13,31,27,5,9,1,20,3,0,0,0,0,0,125
TOMAVE,atencion odontologica,restauraciones,2018-09-01,9,8,0,9,0,9,8,46,0,4,0,0,0,0,93
TOMINA,atencion odontologica,restauraciones,2018-09-01,0,6,17,34,7,31,19,59,4,1,0,0,0,0,178
TORO TORO,atencion odontologica,restauraciones,2018-09-01,34,26,2,6,0,24,8,40,16,16,0,0,0,0,172
TOTORA(CBBA),atencion odontologica,restauraciones,2018-09-01,25,37,15,79,0,19,13,57,6,3,0,0,0,0,254
TOTORA(ORR),atencion odontologica,restauraciones,2018-09-01,16,10,0,1,1,1,3,19,8,8,0,0,0,0,67
TRINIDAD,atencion odontologica,restauraciones,2018-09-01,59,48,160,166,93,108,255,523,26,29,0,0,0,0,1467
TUPIZA,atencion odontologica,restauraciones,2018-09-01,7,21,34,35,3,10,52,76,18,14,0,0,0,0,270
TURCO,atencion odontologica,restauraciones,2018-09-01,2,8,2,4,0,2,9,22,15,8,0,0,0,0,72
UMALA,atencion odontologica,restauraciones,2018-09-01,5,3,1,3,0,0,2,1,0,1,0,0,0,0,16
UNCIA,atencion odontologica,restauraciones,2018-09-01,11,17,11,15,11,32,15,74,1,8,0,0,0,0,195
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2018-09-01,4,29,17,45,35,45,60,168,6,1,0,0,0,0,410
URUBICHA,atencion odontologica,restauraciones,2018-09-01,2,0,0,0,0,0,0,4,0,0,0,0,0,0,6
UYUNI,atencion odontologica,restauraciones,2018-09-01,33,30,12,14,7,35,21,51,18,12,0,0,0,0,233
VACAS,atencion odontologica,restauraciones,2018-09-01,15,4,7,17,7,12,9,43,2,6,0,0,0,0,122
VALLEGRANDE,atencion odontologica,restauraciones,2018-09-01,17,8,10,15,9,19,10,38,6,10,0,0,0,0,142
VIACHA,atencion odontologica,restauraciones,2018-09-01,183,168,85,117,46,53,61,225,28,23,0,0,0,0,989
VILA VILA,atencion odontologica,restauraciones,2018-09-01,4,0,0,0,2,6,1,5,1,0,0,0,0,0,19
VILLA CHARCAS,atencion odontologica,restauraciones,2018-09-01,13,11,7,19,4,16,12,38,2,0,0,0,0,0,122
VILLA MONTES,atencion odontologica,restauraciones,2018-09-01,15,27,63,91,83,78,108,273,28,2,0,0,0,0,768
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2018-09-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
VILLA RIVERO,atencion odontologica,restauraciones,2018-09-01,15,24,0,0,0,7,1,42,7,4,0,0,0,0,100
VILLA SERRANO,atencion odontologica,restauraciones,2018-09-01,14,23,16,7,13,11,21,59,1,2,0,0,0,0,167
VILLA TUNARI,atencion odontologica,restauraciones,2018-09-01,114,131,15,30,6,117,99,310,43,33,0,0,0,0,898
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2018-09-01,38,40,6,10,3,31,40,81,4,3,0,0,0,0,256
VILLAZON,atencion odontologica,restauraciones,2018-09-01,50,40,9,33,21,17,19,81,15,20,0,0,0,0,305
VINTO,atencion odontologica,restauraciones,2018-09-01,128,124,7,4,0,26,6,153,34,36,0,0,0,0,518
VITICHI,atencion odontologica,restauraciones,2018-09-01,18,5,6,15,5,17,9,34,0,5,0,0,0,0,114
WALDO BALLIVIAN,atencion odontologica,restauraciones,2018-09-01,13,1,3,4,7,7,3,12,0,0,0,0,0,0,50
WARNES,atencion odontologica,restauraciones,2018-09-01,53,65,9,6,1,30,5,104,11,14,0,0,0,0,298
YACO,atencion odontologica,restauraciones,2018-09-01,1,2,2,1,0,0,0,5,0,0,0,0,0,0,11
YACUIBA,atencion odontologica,restauraciones,2018-09-01,43,52,52,45,19,62,91,251,38,25,0,0,0,0,678
YAMPARAEZ,atencion odontologica,restauraciones,2018-09-01,16,8,3,2,0,3,4,9,2,0,0,0,0,0,47
YANACACHI,atencion odontologica,restauraciones,2018-09-01,13,24,0,6,2,1,4,6,3,0,0,0,0,0,59
YAPACANI,atencion odontologica,restauraciones,2018-09-01,62,78,10,8,5,24,40,108,16,14,0,0,0,0,365
YOCALLA,atencion odontologica,restauraciones,2018-09-01,20,21,10,8,6,2,3,30,0,0,0,0,0,0,100
YOTALA,atencion odontologica,restauraciones,2018-09-01,17,3,5,22,2,8,22,49,2,2,0,0,0,0,132
YUNCHARA,atencion odontologica,restauraciones,2018-09-01,9,1,30,42,5,10,12,50,4,6,0,0,0,0,169
ZUDAÑEZ,atencion odontologica,restauraciones,2018-09-01,1,7,14,16,7,15,6,9,3,0,0,0,0,0,78
ACACIO,atencion odontologica,restauraciones,2018-10-01,0,1,4,4,0,3,0,2,0,0,0,0,0,0,14
ACHACACHI,atencion odontologica,restauraciones,2018-10-01,45,46,29,33,42,45,37,110,20,3,0,0,0,0,410
ACHOCALLA,atencion odontologica,restauraciones,2018-10-01,59,47,5,3,0,6,1,32,1,1,0,0,0,0,155
AIQUILE,atencion odontologica,restauraciones,2018-10-01,13,8,13,14,4,26,17,55,44,21,0,0,0,0,215
ALALAY,atencion odontologica,restauraciones,2018-10-01,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4
ALCALA,atencion odontologica,restauraciones,2018-10-01,11,16,16,11,12,24,5,60,0,1,0,0,0,0,156
ALTO BENI,atencion odontologica,restauraciones,2018-10-01,7,13,8,4,4,4,4,27,5,1,0,0,0,0,77
ANCORAIMES,atencion odontologica,restauraciones,2018-10-01,10,4,3,1,1,5,2,12,6,12,0,0,0,0,56
ANDAMARCA,atencion odontologica,restauraciones,2018-10-01,3,8,9,24,9,6,7,15,5,11,0,0,0,0,97
ANTEQUERA,atencion odontologica,restauraciones,2018-10-01,4,9,10,9,6,10,0,5,4,11,0,0,0,0,68
ANZALDO,atencion odontologica,restauraciones,2018-10-01,1,3,27,46,6,4,3,13,1,0,0,0,0,0,104
APOLO,atencion odontologica,restauraciones,2018-10-01,20,16,5,0,3,7,1,20,8,2,0,0,0,0,82
ARAMPAMPA,atencion odontologica,restauraciones,2018-10-01,18,3,2,2,0,10,2,3,2,0,0,0,0,0,42
ARANI,atencion odontologica,restauraciones,2018-10-01,21,36,17,13,1,1,5,33,0,1,0,0,0,0,128
ARBIETO,atencion odontologica,restauraciones,2018-10-01,46,67,24,18,5,14,2,45,13,8,0,0,0,0,242
ARQUE,atencion odontologica,restauraciones,2018-10-01,28,16,1,2,1,6,5,24,3,15,0,0,0,0,101
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2018-10-01,111,131,0,1,0,35,0,85,20,13,0,0,0,0,396
ATOCHA,atencion odontologica,restauraciones,2018-10-01,43,22,28,38,29,35,112,109,27,18,0,0,0,0,461
AUCAPATA,atencion odontologica,restauraciones,2018-10-01,22,25,2,10,2,3,12,11,3,0,0,0,0,0,90
AYATA,atencion odontologica,restauraciones,2018-10-01,3,5,0,0,1,1,4,11,1,0,0,0,0,0,26
AYO AYO,atencion odontologica,restauraciones,2018-10-01,7,15,0,0,0,0,0,11,1,0,0,0,0,0,34
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2018-10-01,19,25,27,20,3,13,39,67,4,1,0,0,0,0,218
AZURDUY,atencion odontologica,restauraciones,2018-10-01,19,5,4,6,15,9,17,48,11,5,0,0,0,0,139
BATALLAS,atencion odontologica,restauraciones,2018-10-01,18,20,0,3,1,2,5,17,3,2,0,0,0,0,71
BAURES,atencion odontologica,restauraciones,2018-10-01,0,0,2,3,5,2,14,13,2,0,0,0,0,0,41
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2018-10-01,1,5,0,1,0,0,1,5,0,0,0,0,0,0,13
BELEN DE URMIRI,atencion odontologica,restauraciones,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,restauraciones,2018-10-01,25,34,54,68,45,68,113,286,24,105,0,0,0,0,822
BETANZOS,atencion odontologica,restauraciones,2018-10-01,67,51,6,23,11,28,9,120,9,5,0,0,0,0,329
BOLIVAR,atencion odontologica,restauraciones,2018-10-01,0,0,0,0,1,0,3,15,2,1,0,0,0,0,22
BOYUIBE,atencion odontologica,restauraciones,2018-10-01,1,3,3,8,9,1,1,12,9,0,0,0,0,0,47
BUENA VISTA,atencion odontologica,restauraciones,2018-10-01,29,28,6,8,2,19,10,44,3,2,0,0,0,0,151
CABEZAS,atencion odontologica,restauraciones,2018-10-01,3,11,4,5,0,10,13,18,0,0,0,0,0,0,64
CAIROMA,atencion odontologica,restauraciones,2018-10-01,3,17,2,47,3,5,16,27,0,1,0,0,0,0,121
"CAIZA ""D""",atencion odontologica,restauraciones,2018-10-01,13,4,1,0,1,8,7,20,1,3,0,0,0,0,58
CAJUATA,atencion odontologica,restauraciones,2018-10-01,22,32,12,28,5,15,10,47,0,0,0,0,0,0,171
CALACOTO,atencion odontologica,restauraciones,2018-10-01,0,2,0,0,0,3,0,1,5,0,0,0,0,0,11
CALAMARCA,atencion odontologica,restauraciones,2018-10-01,2,12,25,28,10,32,5,38,0,7,0,0,0,0,159
CAMARGO,atencion odontologica,restauraciones,2018-10-01,28,33,10,3,0,0,0,0,0,0,0,0,0,0,74
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2018-10-01,0,1,0,0,0,9,11,13,0,0,0,0,0,0,34
CAMIRI,atencion odontologica,restauraciones,2018-10-01,34,40,12,15,10,41,80,198,30,16,0,0,0,0,476
CAPINOTA,atencion odontologica,restauraciones,2018-10-01,67,61,24,28,15,20,41,83,12,21,0,0,0,0,372
CAQUIAVIRI,atencion odontologica,restauraciones,2018-10-01,57,58,37,19,10,33,12,31,20,11,0,0,0,0,288
CARACOLLO,atencion odontologica,restauraciones,2018-10-01,31,40,83,46,12,18,45,115,31,44,0,0,0,0,465
CARANAVI,atencion odontologica,restauraciones,2018-10-01,61,121,13,11,11,31,24,90,26,12,0,0,0,0,400
CARANGAS,atencion odontologica,restauraciones,2018-10-01,0,0,0,7,0,0,1,2,3,6,0,0,0,0,19
CARAPARI,atencion odontologica,restauraciones,2018-10-01,8,16,56,55,28,63,71,101,5,2,0,0,0,0,405
CARIPUYO,atencion odontologica,restauraciones,2018-10-01,0,0,17,10,17,10,5,10,2,3,0,0,0,0,74
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2018-10-01,14,24,1,2,0,0,7,10,0,0,0,0,0,0,58
CATACORA,atencion odontologica,restauraciones,2018-10-01,0,8,0,3,4,1,0,1,0,0,0,0,0,0,17
CHACARILLA,atencion odontologica,restauraciones,2018-10-01,0,3,0,0,0,3,0,1,1,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,restauraciones,2018-10-01,54,61,137,134,14,57,19,117,33,44,0,0,0,0,670
CHAQUI,atencion odontologica,restauraciones,2018-10-01,24,33,6,0,5,10,5,39,4,1,0,0,0,0,127
CHARAGUA,atencion odontologica,restauraciones,2018-10-01,5,7,10,5,12,10,9,24,8,0,0,0,0,0,90
CHARAÑA,atencion odontologica,restauraciones,2018-10-01,6,0,1,0,0,0,6,5,0,0,0,0,0,0,18
CHAYANTA,atencion odontologica,restauraciones,2018-10-01,15,0,0,2,6,9,15,15,0,0,0,0,0,0,62
CHIMORE,atencion odontologica,restauraciones,2018-10-01,55,82,52,49,0,28,7,153,12,14,0,0,0,0,452
CHIPAYA,atencion odontologica,restauraciones,2018-10-01,0,4,0,0,2,3,0,1,0,0,0,0,0,0,10
CHOQUE COTA,atencion odontologica,restauraciones,2018-10-01,0,1,12,7,0,0,0,7,1,1,0,0,0,0,29
CHUA COCANI,atencion odontologica,restauraciones,2018-10-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2018-10-01,42,50,7,10,1,29,14,60,1,0,0,0,0,0,214
CHUMA,atencion odontologica,restauraciones,2018-10-01,14,12,4,4,8,17,11,38,18,10,0,0,0,0,136
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2018-10-01,1,4,6,4,8,17,9,40,1,7,0,0,0,0,97
CKOCHAS,atencion odontologica,restauraciones,2018-10-01,7,8,0,0,1,3,1,7,1,1,0,0,0,0,29
CLIZA,atencion odontologica,restauraciones,2018-10-01,56,49,25,30,9,15,8,75,26,26,0,0,0,0,319
COBIJA,atencion odontologica,restauraciones,2018-10-01,139,104,50,63,39,48,107,295,43,28,0,0,0,0,916
COCAPATA,atencion odontologica,restauraciones,2018-10-01,27,32,0,0,1,12,4,32,5,5,0,0,0,0,118
COCHABAMBA,atencion odontologica,restauraciones,2018-10-01,1099,1154,1450,1567,469,954,1575,3615,756,565,0,0,0,0,13204
COIPASA,atencion odontologica,restauraciones,2018-10-01,0,2,0,1,7,3,2,17,2,0,0,0,0,0,34
COLCAPIRHUA,atencion odontologica,restauraciones,2018-10-01,118,99,3,8,1,21,15,138,45,26,0,0,0,0,474
"COLCHA ""K""",atencion odontologica,restauraciones,2018-10-01,20,11,6,3,1,5,6,15,4,4,0,0,0,0,75
COLLANA,atencion odontologica,restauraciones,2018-10-01,0,16,6,3,2,12,8,13,4,2,0,0,0,0,66
COLOMI,atencion odontologica,restauraciones,2018-10-01,37,40,6,3,1,15,5,41,11,13,0,0,0,0,172
COLPA BELGICA,atencion odontologica,restauraciones,2018-10-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,restauraciones,2018-10-01,22,24,8,24,10,39,23,104,12,16,0,0,0,0,282
COLQUENCHA,atencion odontologica,restauraciones,2018-10-01,20,16,20,19,7,19,12,39,1,0,0,0,0,0,153
COLQUIRI,atencion odontologica,restauraciones,2018-10-01,42,40,23,13,7,23,20,70,33,27,0,0,0,0,298
COMANCHE,atencion odontologica,restauraciones,2018-10-01,0,5,3,10,4,10,0,4,0,0,0,0,0,0,36
COMARAPA,atencion odontologica,restauraciones,2018-10-01,35,37,3,5,5,16,11,71,2,14,0,0,0,0,199
COMBAYA,atencion odontologica,restauraciones,2018-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CONCEPCION,atencion odontologica,restauraciones,2018-10-01,8,8,1,2,3,2,4,7,0,0,0,0,0,0,35
COPACABANA,atencion odontologica,restauraciones,2018-10-01,6,13,3,5,2,5,7,5,0,0,0,0,0,0,46
CORIPATA,atencion odontologica,restauraciones,2018-10-01,13,9,0,1,3,9,6,6,2,0,0,0,0,0,49
CORO CORO,atencion odontologica,restauraciones,2018-10-01,12,5,30,23,7,8,64,59,16,0,0,0,0,0,224
COROICO,atencion odontologica,restauraciones,2018-10-01,16,21,2,9,0,3,6,35,12,5,0,0,0,0,109
CORQUE,atencion odontologica,restauraciones,2018-10-01,4,5,5,5,2,5,9,10,1,7,0,0,0,0,53
COTAGAITA,atencion odontologica,restauraciones,2018-10-01,11,14,54,50,21,30,87,148,22,16,0,0,0,0,453
COTOCA,atencion odontologica,restauraciones,2018-10-01,45,45,4,10,4,7,4,85,4,7,0,0,0,0,215
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2018-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,restauraciones,2018-10-01,63,60,9,8,3,8,17,67,1,5,0,0,0,0,241
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2018-10-01,2,6,4,0,0,8,1,6,1,2,0,0,0,0,30
CUEVO,atencion odontologica,restauraciones,2018-10-01,2,1,4,0,0,6,3,20,1,0,0,0,0,0,37
CULPINA,atencion odontologica,restauraciones,2018-10-01,9,13,2,1,1,7,5,19,0,7,0,0,0,0,64
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2018-10-01,4,9,3,0,1,4,4,7,4,2,0,0,0,0,38
CURVA,atencion odontologica,restauraciones,2018-10-01,1,1,1,1,0,0,0,2,0,0,0,0,0,0,6
DESAGUADERO,atencion odontologica,restauraciones,2018-10-01,1,1,1,1,0,0,0,7,0,0,0,0,0,0,11
EL ALTO,atencion odontologica,restauraciones,2018-10-01,1294,1429,1667,1888,745,1124,742,2119,209,118,0,0,0,0,11335
EL CHORO,atencion odontologica,restauraciones,2018-10-01,2,3,0,0,0,0,0,10,9,8,0,0,0,0,32
EL PUENTE(STC),atencion odontologica,restauraciones,2018-10-01,16,21,0,0,0,3,3,37,2,0,0,0,0,0,82
EL PUENTE(TJA),atencion odontologica,restauraciones,2018-10-01,1,3,17,8,7,27,16,60,1,0,0,0,0,0,140
EL TORNO,atencion odontologica,restauraciones,2018-10-01,102,85,26,17,23,56,55,122,32,12,0,0,0,0,530
EL VILLAR,atencion odontologica,restauraciones,2018-10-01,3,1,28,46,9,11,13,49,3,4,0,0,0,0,167
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2018-10-01,2,7,20,29,31,25,21,74,9,15,0,0,0,0,233
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2018-10-01,62,47,2,2,4,21,4,33,6,3,0,0,0,0,184
ESCARA,atencion odontologica,restauraciones,2018-10-01,0,2,2,0,0,0,0,1,0,4,0,0,0,0,9
ESCOMA,atencion odontologica,restauraciones,2018-10-01,2,5,2,5,2,3,9,9,1,1,0,0,0,0,39
ESMERALDA,atencion odontologica,restauraciones,2018-10-01,4,0,0,0,0,0,0,5,1,1,0,0,0,0,11
EUCALIPTUS,atencion odontologica,restauraciones,2018-10-01,12,13,3,0,0,3,0,22,1,0,0,0,0,0,54
EXALTACION,atencion odontologica,restauraciones,2018-10-01,3,2,4,4,2,0,18,32,0,2,0,0,0,0,67
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2018-10-01,45,29,36,51,9,23,7,54,7,6,0,0,0,0,267
FILADELFIA,atencion odontologica,restauraciones,2018-10-01,1,0,0,5,0,18,3,3,0,0,0,0,0,0,30
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2018-10-01,3,1,0,0,0,0,0,11,0,1,0,0,0,0,16
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2018-10-01,15,16,10,11,4,18,13,27,10,4,0,0,0,0,128
GUANAY,atencion odontologica,restauraciones,2018-10-01,23,32,4,6,0,2,22,25,8,4,0,0,0,0,126
GUAQUI,atencion odontologica,restauraciones,2018-10-01,7,5,1,1,2,7,7,15,6,8,0,0,0,0,59
GUAYARAMERIN,atencion odontologica,restauraciones,2018-10-01,44,29,140,181,65,69,163,218,22,17,0,0,0,0,948
GUTIERREZ,atencion odontologica,restauraciones,2018-10-01,8,8,25,28,19,25,23,35,11,7,0,0,0,0,189
HUACARETA,atencion odontologica,restauraciones,2018-10-01,4,6,1,1,2,3,8,40,5,0,0,0,0,0,70
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2018-10-01,4,2,7,6,0,4,6,34,0,0,0,0,0,0,63
HUACHACALLA,atencion odontologica,restauraciones,2018-10-01,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
HUANUNI,atencion odontologica,restauraciones,2018-10-01,73,73,16,37,30,41,90,128,11,10,0,0,0,0,509
HUARACAJE,atencion odontologica,restauraciones,2018-10-01,0,1,2,3,6,4,4,19,3,5,0,0,0,0,47
HUARINA,atencion odontologica,restauraciones,2018-10-01,6,5,2,4,0,0,2,7,12,9,0,0,0,0,47
HUATAJATA,atencion odontologica,restauraciones,2018-10-01,4,0,1,0,0,0,0,0,1,1,0,0,0,0,7
HUAYLLAMARCA,atencion odontologica,restauraciones,2018-10-01,0,3,20,21,1,14,11,11,10,1,0,0,0,0,92
HUMANATA,atencion odontologica,restauraciones,2018-10-01,2,1,0,0,0,0,1,0,3,4,0,0,0,0,11
ICHOCA,atencion odontologica,restauraciones,2018-10-01,1,1,0,0,1,6,0,5,4,9,0,0,0,0,27
ICLA,atencion odontologica,restauraciones,2018-10-01,16,15,30,121,21,71,7,50,0,2,0,0,0,0,333
INCAHUASI,atencion odontologica,restauraciones,2018-10-01,19,11,2,8,4,21,7,34,0,6,0,0,0,0,112
INQUISIVI,atencion odontologica,restauraciones,2018-10-01,2,10,2,5,6,24,5,20,1,3,0,0,0,0,78
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2018-10-01,80,68,11,2,1,7,21,74,11,10,0,0,0,0,285
JESUS DE MACHACA,atencion odontologica,restauraciones,2018-10-01,18,11,5,7,6,14,9,25,9,12,0,0,0,0,116
LA ASUNTA,atencion odontologica,restauraciones,2018-10-01,51,27,23,42,15,66,25,92,10,3,0,0,0,0,354
LA GUARDIA,atencion odontologica,restauraciones,2018-10-01,113,105,8,8,3,41,7,100,13,7,0,0,0,0,405
LA PAZ,atencion odontologica,restauraciones,2018-10-01,1707,1701,1249,1293,474,755,1667,4551,757,812,0,0,0,0,14966
LA RIVERA,atencion odontologica,restauraciones,2018-10-01,0,0,0,0,0,0,5,20,0,2,0,0,0,0,27
LAGUNILLAS,atencion odontologica,restauraciones,2018-10-01,6,2,0,1,0,13,10,25,2,0,0,0,0,0,59
LAJA,atencion odontologica,restauraciones,2018-10-01,41,36,8,6,3,8,9,10,5,2,0,0,0,0,128
LAS CARRERAS,atencion odontologica,restauraciones,2018-10-01,1,2,3,4,1,3,24,16,3,2,0,0,0,0,59
LICOMA PAMPA,atencion odontologica,restauraciones,2018-10-01,5,1,0,0,0,2,0,6,0,1,0,0,0,0,15
LLALLAGUA,atencion odontologica,restauraciones,2018-10-01,120,110,7,5,6,35,17,91,21,15,0,0,0,0,427
LLICA,atencion odontologica,restauraciones,2018-10-01,0,0,0,7,5,2,1,5,0,2,0,0,0,0,22
LORETO,atencion odontologica,restauraciones,2018-10-01,0,0,1,1,0,1,2,5,0,0,0,0,0,0,10
LURIBAY,atencion odontologica,restauraciones,2018-10-01,4,9,0,6,0,4,5,8,2,0,0,0,0,0,38
MACHACAMARCA,atencion odontologica,restauraciones,2018-10-01,8,11,44,29,24,39,58,52,11,5,0,0,0,0,281
MACHARETI,atencion odontologica,restauraciones,2018-10-01,15,5,4,16,3,15,17,35,2,0,0,0,0,0,112
MAGDALENA,atencion odontologica,restauraciones,2018-10-01,4,5,10,15,7,5,10,23,7,5,0,0,0,0,91
MAIRANA,atencion odontologica,restauraciones,2018-10-01,28,32,19,18,10,13,7,31,6,16,0,0,0,0,180
MALLA,atencion odontologica,restauraciones,2018-10-01,0,3,0,3,1,4,2,4,0,2,0,0,0,0,19
MAPIRI,atencion odontologica,restauraciones,2018-10-01,12,30,3,6,0,2,8,22,2,0,0,0,0,0,85
MECAPACA,atencion odontologica,restauraciones,2018-10-01,30,34,5,6,3,4,1,12,5,4,0,0,0,0,104
MINEROS,atencion odontologica,restauraciones,2018-10-01,7,4,0,0,0,0,4,18,2,3,0,0,0,0,38
MIZQUE,atencion odontologica,restauraciones,2018-10-01,20,26,12,24,2,19,7,72,5,4,0,0,0,0,191
MOCOMOCO,atencion odontologica,restauraciones,2018-10-01,3,4,4,4,0,6,7,7,3,2,0,0,0,0,40
MOJINETE,atencion odontologica,restauraciones,2018-10-01,1,1,0,0,1,0,0,6,0,0,0,0,0,0,9
MOJOCOYA,atencion odontologica,restauraciones,2018-10-01,1,6,18,27,8,19,17,49,4,1,0,0,0,0,150
MONTEAGUDO,atencion odontologica,restauraciones,2018-10-01,75,53,24,13,10,46,49,152,9,7,0,0,0,0,438
MONTERO,atencion odontologica,restauraciones,2018-10-01,82,67,80,90,28,87,60,180,28,23,0,0,0,0,725
MORO MORO,atencion odontologica,restauraciones,2018-10-01,1,2,1,0,2,1,4,13,0,0,0,0,0,0,24
MOROCHATA,atencion odontologica,restauraciones,2018-10-01,30,31,1,6,1,12,7,35,11,9,0,0,0,0,143
NAZACARA DE PACAJES,atencion odontologica,restauraciones,2018-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,restauraciones,2018-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,restauraciones,2018-10-01,9,13,16,34,18,25,4,17,4,7,0,0,0,0,147
OKINAWA,atencion odontologica,restauraciones,2018-10-01,5,7,1,1,0,0,0,2,0,0,0,0,0,0,16
ORURO,atencion odontologica,restauraciones,2018-10-01,560,567,369,352,257,339,961,1597,271,110,0,0,0,0,5383
PADCAYA,atencion odontologica,restauraciones,2018-10-01,7,6,25,37,16,19,23,51,1,1,0,0,0,0,186
PADILLA,atencion odontologica,restauraciones,2018-10-01,19,19,18,25,14,32,42,94,16,5,0,0,0,0,284
PAILON,atencion odontologica,restauraciones,2018-10-01,47,25,14,6,8,12,24,77,30,5,0,0,0,0,248
PALCA,atencion odontologica,restauraciones,2018-10-01,19,53,5,2,4,3,5,22,4,1,0,0,0,0,118
PALOS BLANCOS,atencion odontologica,restauraciones,2018-10-01,59,46,6,4,2,17,16,78,9,3,0,0,0,0,240
PAMPA AULLAGAS,atencion odontologica,restauraciones,2018-10-01,4,6,5,4,0,3,0,5,3,5,0,0,0,0,35
PAMPA GRANDE,atencion odontologica,restauraciones,2018-10-01,17,7,1,0,0,8,0,11,0,1,0,0,0,0,45
