,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
FILADELFIA,atencion odontologica,medidas preventivas,2018-10-01,46,41,35,42,3,6,1,3,7,4,0,0,0,0,188
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2018-10-01,3,0,5,0,0,0,0,0,0,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2018-10-01,11,10,196,260,48,94,2,1,0,0,0,0,0,0,622
GUANAY,atencion odontologica,medidas preventivas,2018-10-01,29,46,4,9,0,1,3,9,0,0,0,0,0,0,101
GUAQUI,atencion odontologica,medidas preventivas,2018-10-01,11,18,0,0,0,1,1,5,4,1,0,0,0,0,41
GUAYARAMERIN,atencion odontologica,medidas preventivas,2018-10-01,4,11,1,9,2,2,1,3,1,0,0,0,0,0,34
GUTIERREZ,atencion odontologica,medidas preventivas,2018-10-01,23,27,49,69,15,13,17,23,0,0,0,0,0,0,236
HUACARETA,atencion odontologica,medidas preventivas,2018-10-01,1,0,1,0,0,1,1,2,1,0,0,0,0,0,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2018-10-01,6,10,15,19,0,0,1,12,1,0,0,0,0,0,64
HUACHACALLA,atencion odontologica,medidas preventivas,2018-10-01,0,0,8,7,0,0,0,1,0,0,0,0,0,0,16
HUANUNI,atencion odontologica,medidas preventivas,2018-10-01,75,91,22,38,10,22,27,50,7,7,0,0,0,0,349
HUARACAJE,atencion odontologica,medidas preventivas,2018-10-01,6,8,4,2,2,2,0,6,0,0,0,0,0,0,30
HUARINA,atencion odontologica,medidas preventivas,2018-10-01,4,2,1,2,0,0,0,1,1,1,0,0,0,0,12
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2018-10-01,9,5,47,32,0,2,0,0,0,0,0,0,0,0,95
HUMANATA,atencion odontologica,medidas preventivas,2018-10-01,9,20,2,1,1,5,2,11,19,28,0,0,0,0,98
ICHOCA,atencion odontologica,medidas preventivas,2018-10-01,5,11,0,0,0,0,0,5,0,0,0,0,0,0,21
ICLA,atencion odontologica,medidas preventivas,2018-10-01,78,49,28,45,14,25,1,12,0,0,0,0,0,0,252
INCAHUASI,atencion odontologica,medidas preventivas,2018-10-01,7,10,0,4,0,4,1,11,0,3,0,0,0,0,40
INQUISIVI,atencion odontologica,medidas preventivas,2018-10-01,6,11,14,12,2,0,0,2,0,0,0,0,0,0,47
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2018-10-01,59,55,67,61,0,0,2,4,8,7,0,0,0,0,263
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2018-10-01,24,34,0,0,0,1,1,7,6,6,0,0,0,0,79
LA ASUNTA,atencion odontologica,medidas preventivas,2018-10-01,80,80,452,423,5,16,5,21,0,3,0,0,0,0,1085
LA GUARDIA,atencion odontologica,medidas preventivas,2018-10-01,313,283,14,13,1,16,3,46,47,33,0,0,0,0,769
LA PAZ,atencion odontologica,medidas preventivas,2018-10-01,2009,2132,1199,1332,315,495,1208,1952,417,316,0,0,0,0,11375
LA RIVERA,atencion odontologica,medidas preventivas,2018-10-01,0,0,5,3,0,0,2,2,0,0,0,0,0,0,12
LAGUNILLAS,atencion odontologica,medidas preventivas,2018-10-01,0,9,0,2,0,0,0,0,0,0,0,0,0,0,11
LAJA,atencion odontologica,medidas preventivas,2018-10-01,28,30,194,248,0,3,0,0,1,2,0,0,0,0,506
LAS CARRERAS,atencion odontologica,medidas preventivas,2018-10-01,0,0,4,2,1,0,0,1,0,0,0,0,0,0,8
LICOMA PAMPA,atencion odontologica,medidas preventivas,2018-10-01,4,5,8,2,0,0,0,0,0,0,0,0,0,0,19
LLALLAGUA,atencion odontologica,medidas preventivas,2018-10-01,127,121,10,25,18,24,199,47,23,25,0,0,0,0,619
LLICA,atencion odontologica,medidas preventivas,2018-10-01,9,13,0,0,0,1,0,2,0,1,0,0,0,0,26
LORETO,atencion odontologica,medidas preventivas,2018-10-01,1,0,1,2,1,0,1,1,0,0,0,0,0,0,7
LURIBAY,atencion odontologica,medidas preventivas,2018-10-01,9,14,0,1,0,1,1,2,2,0,0,0,0,0,30
MACHACAMARCA,atencion odontologica,medidas preventivas,2018-10-01,8,18,13,22,1,1,19,20,14,12,0,0,0,0,128
MACHARETI,atencion odontologica,medidas preventivas,2018-10-01,18,19,19,20,0,1,2,2,0,0,0,0,0,0,81
MAGDALENA,atencion odontologica,medidas preventivas,2018-10-01,2,2,2,18,1,1,1,1,0,0,0,0,0,0,28
MAIRANA,atencion odontologica,medidas preventivas,2018-10-01,158,168,32,28,48,31,4,80,52,70,0,0,0,0,671
MALLA,atencion odontologica,medidas preventivas,2018-10-01,0,0,47,47,0,1,0,0,0,1,0,0,0,0,96
MAPIRI,atencion odontologica,medidas preventivas,2018-10-01,19,13,26,25,0,1,1,0,0,0,0,0,0,0,85
MECAPACA,atencion odontologica,medidas preventivas,2018-10-01,22,15,2,2,0,3,0,5,5,5,0,0,0,0,59
MINEROS,atencion odontologica,medidas preventivas,2018-10-01,23,13,0,0,0,2,0,1,0,2,0,0,0,0,41
MIZQUE,atencion odontologica,medidas preventivas,2018-10-01,12,17,4,6,0,5,0,5,1,0,0,0,0,0,50
MOCOMOCO,atencion odontologica,medidas preventivas,2018-10-01,16,10,34,60,0,0,0,1,0,0,0,0,0,0,121
MOJINETE,atencion odontologica,medidas preventivas,2018-10-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,medidas preventivas,2018-10-01,11,14,8,21,4,6,11,10,0,0,0,0,0,0,85
MONTEAGUDO,atencion odontologica,medidas preventivas,2018-10-01,64,25,2,1,0,4,11,13,1,0,0,0,0,0,121
MONTERO,atencion odontologica,medidas preventivas,2018-10-01,124,160,62,95,3,16,9,33,15,4,0,0,0,0,521
MORO MORO,atencion odontologica,medidas preventivas,2018-10-01,7,12,1,0,0,0,0,0,0,0,0,0,0,0,20
MOROCHATA,atencion odontologica,medidas preventivas,2018-10-01,25,31,5,2,1,12,3,23,23,18,0,0,0,0,143
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2018-10-01,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,medidas preventivas,2018-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
OCURI,atencion odontologica,medidas preventivas,2018-10-01,7,10,147,154,62,49,0,8,2,3,0,0,0,0,442
OKINAWA,atencion odontologica,medidas preventivas,2018-10-01,3,10,0,0,0,0,0,1,0,0,0,0,0,0,14
ORURO,atencion odontologica,medidas preventivas,2018-10-01,351,425,413,401,239,290,469,703,108,58,0,0,0,0,3457
PADCAYA,atencion odontologica,medidas preventivas,2018-10-01,6,3,16,9,5,8,1,9,0,1,0,0,0,0,58
PADILLA,atencion odontologica,medidas preventivas,2018-10-01,17,15,3,7,4,2,6,18,1,0,0,0,0,0,73
PAILON,atencion odontologica,medidas preventivas,2018-10-01,21,17,8,13,13,44,9,22,9,6,0,0,0,0,162
PALCA,atencion odontologica,medidas preventivas,2018-10-01,41,51,0,0,0,6,1,15,7,4,0,0,0,0,125
PALOS BLANCOS,atencion odontologica,medidas preventivas,2018-10-01,79,74,522,559,10,21,14,86,18,14,0,0,0,0,1397
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2018-10-01,6,6,0,7,0,0,0,0,0,0,0,0,0,0,19
PAMPA GRANDE,atencion odontologica,medidas preventivas,2018-10-01,62,50,2,2,0,5,0,12,3,1,0,0,0,0,137
PAPEL PAMPA,atencion odontologica,medidas preventivas,2018-10-01,2,5,172,184,0,4,1,0,3,1,0,0,0,0,372
PASORAPA,atencion odontologica,medidas preventivas,2018-10-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
PATACAMAYA,atencion odontologica,medidas preventivas,2018-10-01,31,18,2,0,0,0,0,6,0,0,0,0,0,0,57
PAZÑA,atencion odontologica,medidas preventivas,2018-10-01,10,19,31,21,0,0,1,2,4,6,0,0,0,0,94
PELECHUCO,atencion odontologica,medidas preventivas,2018-10-01,20,29,350,263,8,3,0,5,0,0,0,0,0,0,678
POCOATA,atencion odontologica,medidas preventivas,2018-10-01,67,83,0,0,0,5,0,17,32,61,0,0,0,0,265
POCONA,atencion odontologica,medidas preventivas,2018-10-01,26,15,63,71,0,6,0,8,0,0,0,0,0,0,189
POJO (CBBA),atencion odontologica,medidas preventivas,2018-10-01,7,19,0,0,0,2,0,1,1,1,0,0,0,0,31
POOPO,atencion odontologica,medidas preventivas,2018-10-01,33,21,9,10,11,13,42,21,4,6,0,0,0,0,170
PORCO,atencion odontologica,medidas preventivas,2018-10-01,14,17,29,45,1,13,0,23,0,1,0,0,0,0,143
POROMA,atencion odontologica,medidas preventivas,2018-10-01,28,41,86,109,34,26,0,5,0,0,0,0,0,0,329
PORONGO,atencion odontologica,medidas preventivas,2018-10-01,5,7,3,1,0,1,0,5,1,0,0,0,0,0,23
PORVENIR,atencion odontologica,medidas preventivas,2018-10-01,11,11,6,0,0,2,0,0,0,0,0,0,0,0,30
POSTRER VALLE,atencion odontologica,medidas preventivas,2018-10-01,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6
POTOSI,atencion odontologica,medidas preventivas,2018-10-01,156,146,694,378,378,400,66,107,26,22,0,0,0,0,2373
PRESTO,atencion odontologica,medidas preventivas,2018-10-01,0,1,24,21,3,3,0,7,0,0,0,0,0,0,59
PUCARA,atencion odontologica,medidas preventivas,2018-10-01,4,0,0,2,0,0,0,0,0,0,0,0,0,0,6
PUCARANI,atencion odontologica,medidas preventivas,2018-10-01,50,53,62,48,2,6,1,21,9,6,0,0,0,0,258
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2018-10-01,8,16,0,0,0,0,0,1,0,1,0,0,0,0,26
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2018-10-01,19,14,0,0,0,0,0,0,0,0,0,0,0,0,33
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2018-10-01,7,12,55,114,0,8,3,9,0,0,0,0,0,0,208
PUERTO PEREZ,atencion odontologica,medidas preventivas,2018-10-01,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2018-10-01,36,61,11,14,4,0,0,0,0,0,0,0,0,0,126
PUERTO RICO,atencion odontologica,medidas preventivas,2018-10-01,26,30,0,1,0,0,0,7,0,0,0,0,0,0,64
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2018-10-01,4,4,0,0,2,4,9,2,3,3,0,0,0,0,31
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2018-10-01,60,107,7,11,1,2,1,22,8,4,0,0,0,0,223
PUNA,atencion odontologica,medidas preventivas,2018-10-01,6,9,0,0,0,1,0,4,0,1,0,0,0,0,21
PUNATA,atencion odontologica,medidas preventivas,2018-10-01,44,50,83,81,23,64,53,83,35,19,0,0,0,0,535
QUIABAYA,atencion odontologica,medidas preventivas,2018-10-01,6,5,2,0,0,0,0,2,1,0,0,0,0,0,16
QUILLACOLLO,atencion odontologica,medidas preventivas,2018-10-01,346,329,189,177,93,114,141,369,145,126,0,0,0,0,2029
QUIME,atencion odontologica,medidas preventivas,2018-10-01,13,31,7,9,0,4,44,12,8,1,0,0,0,0,129
QUIRUSILLAS,atencion odontologica,medidas preventivas,2018-10-01,19,26,2,3,0,0,0,1,0,0,0,0,0,0,51
RAVELO,atencion odontologica,medidas preventivas,2018-10-01,92,61,0,0,0,0,0,15,12,16,0,0,0,0,196
REYES,atencion odontologica,medidas preventivas,2018-10-01,0,7,3,14,6,0,8,10,1,0,0,0,0,0,49
RIBERALTA,atencion odontologica,medidas preventivas,2018-10-01,148,185,41,54,6,102,6,189,5,5,0,0,0,0,741
ROBORE,atencion odontologica,medidas preventivas,2018-10-01,29,24,56,72,35,20,66,72,12,8,0,0,0,0,394
RURRENABAQUE,atencion odontologica,medidas preventivas,2018-10-01,35,24,148,142,2,2,6,5,0,1,0,0,0,0,365
SABAYA,atencion odontologica,medidas preventivas,2018-10-01,0,9,64,73,5,0,0,1,0,0,0,0,0,0,152
SACABA,atencion odontologica,medidas preventivas,2018-10-01,202,201,712,809,279,253,369,448,84,53,0,0,0,0,3410
SACABAMBA,atencion odontologica,medidas preventivas,2018-10-01,2,1,33,19,1,2,1,0,1,0,0,0,0,0,60
SACACA,atencion odontologica,medidas preventivas,2018-10-01,3,9,0,0,0,0,0,7,0,1,0,0,0,0,20
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2018-10-01,10,20,115,120,7,19,1,1,3,0,0,0,0,0,296
SAMAIPATA,atencion odontologica,medidas preventivas,2018-10-01,16,11,26,9,3,17,0,4,0,0,0,0,0,0,86
SAN AGUSTIN,atencion odontologica,medidas preventivas,2018-10-01,0,1,2,1,0,0,0,1,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,medidas preventivas,2018-10-01,8,14,1,4,0,1,0,1,0,0,0,0,0,0,29
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2018-10-01,13,1,0,0,0,2,0,4,0,0,0,0,0,0,20
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2018-10-01,0,1,6,8,0,0,0,0,0,0,0,0,0,0,15
SAN BENITO,atencion odontologica,medidas preventivas,2018-10-01,62,33,22,21,5,10,6,69,18,47,0,0,0,0,293
SAN BORJA,atencion odontologica,medidas preventivas,2018-10-01,8,8,10,23,0,2,3,11,5,0,0,0,0,0,70
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2018-10-01,12,15,0,2,1,0,2,8,4,0,0,0,0,0,44
SAN CARLOS,atencion odontologica,medidas preventivas,2018-10-01,12,13,9,23,1,5,0,5,0,0,0,0,0,0,68
SAN IGNACIO,atencion odontologica,medidas preventivas,2018-10-01,53,64,20,15,5,8,14,36,10,4,0,0,0,0,229
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2018-10-01,65,54,5,10,4,18,5,21,2,15,0,0,0,0,199
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2018-10-01,1,6,0,0,1,0,0,0,0,0,0,0,0,0,8
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2018-10-01,81,89,1,2,0,2,2,13,0,0,0,0,0,0,190
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2018-10-01,6,9,0,4,0,0,0,2,1,1,0,0,0,0,23
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2018-10-01,12,27,0,0,0,2,0,1,1,2,0,0,0,0,45
SAN JULIAN,atencion odontologica,medidas preventivas,2018-10-01,90,55,215,210,15,17,13,49,5,8,0,0,0,0,677
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2018-10-01,6,30,0,0,0,0,0,4,0,0,0,0,0,0,40
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2018-10-01,22,16,98,81,19,38,9,21,3,3,0,0,0,0,310
SAN LUCAS,atencion odontologica,medidas preventivas,2018-10-01,135,100,0,0,0,12,0,23,1,1,0,0,0,0,272
SAN MATIAS,atencion odontologica,medidas preventivas,2018-10-01,16,16,0,0,0,0,0,6,0,0,0,0,0,0,38
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2018-10-01,0,0,1,4,9,4,15,20,2,6,0,0,0,0,61
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2018-10-01,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,medidas preventivas,2018-10-01,20,20,23,33,15,11,2,8,1,1,0,0,0,0,134
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2018-10-01,37,23,232,285,253,175,0,11,2,6,0,0,0,0,1024
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2018-10-01,7,11,3,4,0,0,0,1,4,3,0,0,0,0,33
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2018-10-01,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2018-10-01,5,8,0,0,1,1,0,5,24,32,0,0,0,0,76
SAN RAFAEL,atencion odontologica,medidas preventivas,2018-10-01,18,26,9,6,1,1,9,32,5,7,0,0,0,0,114
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2018-10-01,25,29,0,0,0,0,0,0,0,0,0,0,0,0,54
SANTA ANA,atencion odontologica,medidas preventivas,2018-10-01,7,4,5,7,8,9,12,56,2,6,0,0,0,0,116
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2018-10-01,2187,2174,706,802,224,527,709,2324,259,222,0,0,0,0,10134
SANTA ROSA,atencion odontologica,medidas preventivas,2018-10-01,6,3,1,0,0,1,0,1,0,0,0,0,0,0,12
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2018-10-01,83,21,368,380,0,1,2,0,2,0,0,0,0,0,857
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2018-10-01,10,3,25,52,0,0,0,2,0,0,0,0,0,0,92
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2018-10-01,29,35,43,84,35,29,57,41,6,13,0,0,0,0,372
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2018-10-01,32,10,26,9,0,1,0,1,5,7,0,0,0,0,91
SANTIVAÑES,atencion odontologica,medidas preventivas,2018-10-01,9,18,30,32,0,1,3,12,5,10,0,0,0,0,120
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2018-10-01,1,16,9,7,0,0,0,1,1,1,0,0,0,0,36
SAPAHAQUI,atencion odontologica,medidas preventivas,2018-10-01,49,51,97,118,0,8,3,17,5,2,0,0,0,0,350
SENA,atencion odontologica,medidas preventivas,2018-10-01,64,62,0,1,1,6,1,10,8,10,0,0,0,0,163
SHINAOTA,atencion odontologica,medidas preventivas,2018-10-01,30,45,1,4,0,8,0,20,2,0,0,0,0,0,110
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2018-10-01,1,7,1,1,0,0,0,1,0,0,0,0,0,0,11
SICAYA,atencion odontologica,medidas preventivas,2018-10-01,4,7,0,0,0,0,0,5,0,0,0,0,0,0,16
SIPE SIPE,atencion odontologica,medidas preventivas,2018-10-01,102,95,8,10,3,25,4,39,49,40,0,0,0,0,375
SOPACHUY,atencion odontologica,medidas preventivas,2018-10-01,2,9,3,3,0,0,0,1,0,0,0,0,0,0,18
SORACACHI,atencion odontologica,medidas preventivas,2018-10-01,55,48,190,238,25,28,0,6,6,3,0,0,0,0,599
SORATA,atencion odontologica,medidas preventivas,2018-10-01,24,29,98,36,0,4,2,9,1,4,0,0,0,0,207
SUCRE,atencion odontologica,medidas preventivas,2018-10-01,586,538,393,434,61,141,242,562,57,39,0,0,0,0,3053
TACACHI,atencion odontologica,medidas preventivas,2018-10-01,1,0,0,0,0,0,1,2,0,0,0,0,0,0,4
TACACOMA,atencion odontologica,medidas preventivas,2018-10-01,4,2,24,8,0,0,0,0,0,0,0,0,0,0,38
TACOPAYA,atencion odontologica,medidas preventivas,2018-10-01,21,18,0,0,0,0,0,4,7,9,0,0,0,0,59
TAHUA,atencion odontologica,medidas preventivas,2018-10-01,0,5,0,0,0,0,0,2,0,0,0,0,0,0,7
TAPACARI,atencion odontologica,medidas preventivas,2018-10-01,29,23,20,27,2,2,4,17,12,14,0,0,0,0,150
TARABUCO,atencion odontologica,medidas preventivas,2018-10-01,30,29,2,0,0,0,0,3,0,0,0,0,0,0,64
TARACO,atencion odontologica,medidas preventivas,2018-10-01,13,8,230,192,3,1,0,2,5,5,0,0,0,0,459
TARATA,atencion odontologica,medidas preventivas,2018-10-01,3,4,0,3,0,2,0,1,1,1,0,0,0,0,15
TARIJA,atencion odontologica,medidas preventivas,2018-10-01,171,123,305,290,81,101,102,223,59,31,0,0,0,0,1486
TARVITA,atencion odontologica,medidas preventivas,2018-10-01,69,83,0,0,0,4,1,8,0,0,0,0,0,0,165
TEOPONTE,atencion odontologica,medidas preventivas,2018-10-01,12,24,10,27,0,5,1,7,1,2,0,0,0,0,89
TIAWANACU,atencion odontologica,medidas preventivas,2018-10-01,3,2,1,0,0,0,0,2,0,0,0,0,0,0,8
TINGUIPAYA,atencion odontologica,medidas preventivas,2018-10-01,56,77,4,4,0,5,5,41,7,8,0,0,0,0,207
TIPUANI,atencion odontologica,medidas preventivas,2018-10-01,13,13,5,4,0,0,0,2,0,0,0,0,0,0,37
TIQUIPAYA,atencion odontologica,medidas preventivas,2018-10-01,328,374,86,86,6,77,13,182,32,36,0,0,0,0,1220
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2018-10-01,42,36,20,43,4,21,5,38,10,7,0,0,0,0,226
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2018-10-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
TOCO,atencion odontologica,medidas preventivas,2018-10-01,30,53,79,74,1,5,1,0,0,0,0,0,0,0,243
TODOS SANTOS,atencion odontologica,medidas preventivas,2018-10-01,0,0,7,6,0,0,0,0,0,0,0,0,0,0,13
TOLATA,atencion odontologica,medidas preventivas,2018-10-01,15,22,0,3,0,4,0,3,2,4,0,0,0,0,53
TOLEDO,atencion odontologica,medidas preventivas,2018-10-01,6,24,201,188,39,32,0,2,0,2,0,0,0,0,494
TOMAVE,atencion odontologica,medidas preventivas,2018-10-01,26,26,0,1,0,0,0,0,0,0,0,0,0,0,53
TOMINA,atencion odontologica,medidas preventivas,2018-10-01,9,33,4,9,0,2,0,5,0,0,0,0,0,0,62
TORO TORO,atencion odontologica,medidas preventivas,2018-10-01,6,3,8,12,0,0,0,1,0,0,0,0,0,0,30
TOTORA(CBBA),atencion odontologica,medidas preventivas,2018-10-01,9,6,464,480,0,5,1,4,0,1,0,0,0,0,970
TOTORA(ORR),atencion odontologica,medidas preventivas,2018-10-01,16,25,0,0,1,2,0,2,0,0,0,0,0,0,46
TRINIDAD,atencion odontologica,medidas preventivas,2018-10-01,90,55,155,179,39,56,71,174,9,14,0,0,0,0,842
TUPIZA,atencion odontologica,medidas preventivas,2018-10-01,48,58,57,56,4,31,19,61,17,4,0,0,0,0,355
TURCO,atencion odontologica,medidas preventivas,2018-10-01,13,6,110,84,0,2,0,1,0,0,0,0,0,0,216
UMALA,atencion odontologica,medidas preventivas,2018-10-01,14,8,26,29,0,0,0,0,0,0,0,0,0,0,77
UNCIA,atencion odontologica,medidas preventivas,2018-10-01,17,18,0,3,0,1,0,2,0,0,0,0,0,0,41
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2018-10-01,11,14,7,6,8,3,5,20,0,1,0,0,0,0,75
UYUNI,atencion odontologica,medidas preventivas,2018-10-01,80,62,7,1,0,6,2,27,5,10,0,0,0,0,200
VACAS,atencion odontologica,medidas preventivas,2018-10-01,6,1,2,0,0,3,0,0,0,0,0,0,0,0,12
VALLEGRANDE,atencion odontologica,medidas preventivas,2018-10-01,94,81,55,68,4,8,3,4,2,2,0,0,0,0,321
VIACHA,atencion odontologica,medidas preventivas,2018-10-01,229,170,276,281,24,37,50,90,1,6,0,0,0,0,1164
VILA VILA,atencion odontologica,medidas preventivas,2018-10-01,2,9,3,0,0,2,1,10,2,2,0,0,0,0,31
VILLA CHARCAS,atencion odontologica,medidas preventivas,2018-10-01,4,4,0,0,0,0,2,0,0,0,0,0,0,0,10
VILLA MONTES,atencion odontologica,medidas preventivas,2018-10-01,33,28,99,81,20,42,75,99,26,4,0,0,0,0,507
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2018-10-01,2,2,0,0,0,0,0,1,0,0,0,0,0,0,5
VILLA RIVERO,atencion odontologica,medidas preventivas,2018-10-01,18,23,5,3,1,3,2,12,6,4,0,0,0,0,77
VILLA SERRANO,atencion odontologica,medidas preventivas,2018-10-01,54,50,0,4,0,0,8,8,0,0,0,0,0,0,124
VILLA TUNARI,atencion odontologica,medidas preventivas,2018-10-01,85,57,18,23,1,14,57,85,11,4,0,0,0,0,355
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2018-10-01,111,75,183,163,2,6,9,15,6,1,0,0,0,0,571
VILLAZON,atencion odontologica,medidas preventivas,2018-10-01,90,65,80,12,6,21,11,34,1,3,0,0,0,0,323
VINTO,atencion odontologica,medidas preventivas,2018-10-01,191,185,6,2,0,5,0,24,2,5,0,0,0,0,420
VITICHI,atencion odontologica,medidas preventivas,2018-10-01,75,54,30,37,0,2,0,9,3,3,0,0,0,0,213
WARNES,atencion odontologica,medidas preventivas,2018-10-01,148,147,1,5,0,3,0,6,0,2,0,0,0,0,312
YACO,atencion odontologica,medidas preventivas,2018-10-01,10,17,0,0,0,1,0,0,0,0,0,0,0,0,28
YACUIBA,atencion odontologica,medidas preventivas,2018-10-01,79,62,87,107,29,22,80,177,11,12,0,0,0,0,666
YAMPARAEZ,atencion odontologica,medidas preventivas,2018-10-01,54,66,1,0,0,0,0,0,0,0,0,0,0,0,121
YANACACHI,atencion odontologica,medidas preventivas,2018-10-01,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
YAPACANI,atencion odontologica,medidas preventivas,2018-10-01,47,67,4,1,2,1,0,11,4,3,0,0,0,0,140
YOCALLA,atencion odontologica,medidas preventivas,2018-10-01,1,4,0,1,0,0,1,3,0,0,0,0,0,0,10
YOTALA,atencion odontologica,medidas preventivas,2018-10-01,37,51,10,8,0,2,0,18,0,3,0,0,0,0,129
YUNCHARA,atencion odontologica,medidas preventivas,2018-10-01,6,0,35,38,7,5,2,15,1,0,0,0,0,0,109
ZUDAÑEZ,atencion odontologica,medidas preventivas,2018-10-01,0,0,4,6,0,0,0,0,0,0,0,0,0,0,10
ACACIO,atencion odontologica,medidas preventivas,2018-11-01,0,11,67,47,38,53,0,0,0,0,0,0,0,0,216
ACHACACHI,atencion odontologica,medidas preventivas,2018-11-01,66,74,7,15,6,1,11,39,19,9,0,0,0,0,247
ACHOCALLA,atencion odontologica,medidas preventivas,2018-11-01,70,58,1,2,0,1,0,8,2,3,0,0,0,0,145
AIQUILE,atencion odontologica,medidas preventivas,2018-11-01,40,38,71,57,21,38,49,143,23,28,0,0,0,0,508
ALCALA,atencion odontologica,medidas preventivas,2018-11-01,30,33,0,6,0,0,0,3,0,0,0,0,0,0,72
ALTO BENI,atencion odontologica,medidas preventivas,2018-11-01,6,17,0,7,0,1,3,4,4,3,0,0,0,0,45
ANCORAIMES,atencion odontologica,medidas preventivas,2018-11-01,7,8,0,0,0,0,0,0,1,2,0,0,0,0,18
ANDAMARCA,atencion odontologica,medidas preventivas,2018-11-01,0,4,24,18,0,6,0,6,1,2,0,0,0,0,61
ANTEQUERA,atencion odontologica,medidas preventivas,2018-11-01,12,4,3,13,4,8,0,3,0,0,0,0,0,0,47
ANZALDO,atencion odontologica,medidas preventivas,2018-11-01,0,0,21,25,0,2,0,1,0,0,0,0,0,0,49
