,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
ATOCHA,atencion odontologica,consulta nueva,2018-11-01,50,56,254,257,64,72,150,229,31,33,0,21,0,4,1221
AUCAPATA,atencion odontologica,consulta nueva,2018-11-01,25,21,3,12,6,15,22,49,4,8,0,9,0,5,179
AYATA,atencion odontologica,consulta nueva,2018-11-01,11,12,17,12,7,21,23,33,16,2,0,7,0,9,170
AYO AYO,atencion odontologica,consulta nueva,2018-11-01,30,23,31,42,3,5,9,26,14,16,0,4,0,8,211
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2018-11-01,56,54,54,58,16,48,99,170,26,16,0,24,0,53,674
AZURDUY,atencion odontologica,consulta nueva,2018-11-01,108,88,37,23,12,41,70,135,18,24,0,53,0,30,639
BATALLAS,atencion odontologica,consulta nueva,2018-11-01,44,60,241,263,5,20,17,39,30,29,0,12,0,17,777
BAURES,atencion odontologica,consulta nueva,2018-11-01,4,1,8,8,18,1,20,30,5,10,0,0,0,4,109
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2018-11-01,15,16,84,79,12,13,0,3,4,0,0,1,0,0,227
BELEN DE URMIRI,atencion odontologica,consulta nueva,2018-11-01,5,6,1,1,1,0,1,3,1,2,0,0,0,1,22
BELLA FLOR,atencion odontologica,consulta nueva,2018-11-01,0,4,1,3,3,5,8,6,1,0,0,10,0,0,41
BERMEJO,atencion odontologica,consulta nueva,2018-11-01,53,44,120,109,74,104,153,326,52,29,0,27,0,6,1097
BETANZOS,atencion odontologica,consulta nueva,2018-11-01,117,115,23,48,18,53,48,187,102,114,0,55,0,60,940
BOLIVAR,atencion odontologica,consulta nueva,2018-11-01,5,5,12,6,6,4,3,25,4,8,0,8,0,5,91
BOLPEBRA,atencion odontologica,consulta nueva,2018-11-01,17,19,0,1,0,0,2,2,1,0,0,4,0,0,46
BOYUIBE,atencion odontologica,consulta nueva,2018-11-01,62,52,25,19,10,17,18,62,37,13,0,13,0,12,340
BUENA VISTA,atencion odontologica,consulta nueva,2018-11-01,94,139,22,15,1,15,7,43,23,13,0,19,0,23,414
CABEZAS,atencion odontologica,consulta nueva,2018-11-01,181,194,23,18,2,28,27,90,17,27,0,49,0,10,666
CAIROMA,atencion odontologica,consulta nueva,2018-11-01,26,31,76,127,17,45,47,64,10,7,0,22,0,7,479
"CAIZA ""D""",atencion odontologica,consulta nueva,2018-11-01,15,13,12,6,10,35,28,62,14,25,0,20,0,13,253
CAJUATA,atencion odontologica,consulta nueva,2018-11-01,68,63,62,55,16,47,39,102,10,9,0,18,0,23,512
CALACOTO,atencion odontologica,consulta nueva,2018-11-01,13,15,30,26,0,5,2,12,33,48,0,0,0,7,191
CALAMARCA,atencion odontologica,consulta nueva,2018-11-01,39,19,80,119,27,56,26,95,7,20,0,17,0,3,508
CAMARGO,atencion odontologica,consulta nueva,2018-11-01,99,43,49,67,2,48,9,127,23,30,0,47,0,47,591
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2018-11-01,8,1,5,5,3,13,17,28,5,2,0,5,0,3,95
CAMIRI,atencion odontologica,consulta nueva,2018-11-01,118,105,35,50,19,72,75,155,74,34,0,114,0,18,869
CAPINOTA,atencion odontologica,consulta nueva,2018-11-01,160,151,29,51,13,28,49,116,27,27,0,29,0,30,710
CAQUIAVIRI,atencion odontologica,consulta nueva,2018-11-01,78,60,55,118,19,36,20,67,32,26,0,22,0,19,552
CARACOLLO,atencion odontologica,consulta nueva,2018-11-01,106,78,47,58,9,45,48,92,65,51,0,27,0,16,642
CARANAVI,atencion odontologica,consulta nueva,2018-11-01,220,223,395,401,34,52,41,141,104,43,0,64,0,61,1779
CARAPARI,atencion odontologica,consulta nueva,2018-11-01,35,37,139,122,40,56,121,232,14,12,0,5,0,9,822
CARIPUYO,atencion odontologica,consulta nueva,2018-11-01,11,15,24,24,10,31,11,21,8,14,0,4,0,0,173
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2018-11-01,34,41,7,8,2,3,36,49,9,12,0,26,0,6,233
CATACORA,atencion odontologica,consulta nueva,2018-11-01,7,1,28,21,2,11,1,12,6,3,0,0,0,5,97
CHALLAPATA,atencion odontologica,consulta nueva,2018-11-01,186,189,429,483,94,153,82,262,92,74,0,94,0,97,2235
CHAQUI,atencion odontologica,consulta nueva,2018-11-01,49,28,32,22,11,29,15,62,19,25,0,8,0,9,309
CHARAGUA,atencion odontologica,consulta nueva,2018-11-01,68,51,18,28,19,37,57,145,24,15,0,40,0,9,511
CHARAÑA,atencion odontologica,consulta nueva,2018-11-01,0,13,0,3,1,0,6,6,4,10,0,0,0,0,43
CHAYANTA,atencion odontologica,consulta nueva,2018-11-01,60,58,11,17,16,14,21,58,13,26,0,10,0,20,324
CHIMORE,atencion odontologica,consulta nueva,2018-11-01,193,224,135,163,7,48,33,216,20,18,0,83,0,110,1250
CHIPAYA,atencion odontologica,consulta nueva,2018-11-01,1,14,0,0,2,3,3,7,1,0,0,4,0,0,35
CHOQUE COTA,atencion odontologica,consulta nueva,2018-11-01,10,3,83,65,3,1,4,8,15,22,0,1,0,0,215
CHUA COCANI,atencion odontologica,consulta nueva,2018-11-01,6,6,2,2,2,3,0,8,13,19,0,0,0,3,64
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2018-11-01,133,138,34,42,1,37,28,105,10,2,0,21,0,60,611
CHUMA,atencion odontologica,consulta nueva,2018-11-01,18,13,30,26,24,68,54,120,34,54,0,16,0,37,494
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2018-11-01,39,40,9,7,7,9,14,26,12,22,0,15,0,7,207
CKOCHAS,atencion odontologica,consulta nueva,2018-11-01,34,55,11,12,6,16,21,57,54,32,0,35,0,7,340
CLIZA,atencion odontologica,consulta nueva,2018-11-01,155,109,30,88,8,37,53,205,90,148,0,41,0,30,994
COBIJA,atencion odontologica,consulta nueva,2018-11-01,463,484,94,106,44,126,334,463,55,31,0,205,0,70,2475
COCAPATA,atencion odontologica,consulta nueva,2018-11-01,90,60,16,6,7,30,6,57,53,48,0,22,0,29,424
COCHABAMBA,atencion odontologica,consulta nueva,2018-11-01,2301,2373,3023,3476,761,1656,1723,3990,972,767,0,1043,0,803,22888
COIPASA,atencion odontologica,consulta nueva,2018-11-01,0,0,3,8,6,2,7,11,3,3,0,1,0,0,44
COLCAPIRHUA,atencion odontologica,consulta nueva,2018-11-01,394,349,41,63,21,36,46,307,138,128,0,63,0,133,1719
"COLCHA ""K""",atencion odontologica,consulta nueva,2018-11-01,93,86,27,31,15,22,37,91,29,37,0,16,0,13,497
COLLANA,atencion odontologica,consulta nueva,2018-11-01,17,4,25,7,3,24,29,62,2,4,0,0,0,5,182
COLOMI,atencion odontologica,consulta nueva,2018-11-01,85,89,6,8,3,15,10,54,26,32,0,16,0,30,374
COLPA BELGICA,atencion odontologica,consulta nueva,2018-11-01,5,5,150,100,10,20,10,18,0,5,0,4,0,14,341
COLQUECHACA,atencion odontologica,consulta nueva,2018-11-01,74,69,21,24,23,63,66,196,58,76,0,53,0,48,771
COLQUENCHA,atencion odontologica,consulta nueva,2018-11-01,42,31,154,149,32,56,44,142,8,13,0,23,0,4,698
COLQUIRI,atencion odontologica,consulta nueva,2018-11-01,51,48,203,176,10,18,49,87,75,63,0,37,0,4,821
COMANCHE,atencion odontologica,consulta nueva,2018-11-01,3,7,173,229,81,45,3,1,1,0,0,0,0,0,543
COMARAPA,atencion odontologica,consulta nueva,2018-11-01,37,113,37,1,27,8,17,102,5,11,0,19,0,50,427
COMBAYA,atencion odontologica,consulta nueva,2018-11-01,0,0,0,1,0,1,6,4,0,4,0,0,0,0,16
CONCEPCION,atencion odontologica,consulta nueva,2018-11-01,0,0,1,1,1,1,3,13,1,1,0,0,0,0,22
COPACABANA,atencion odontologica,consulta nueva,2018-11-01,13,27,8,14,1,9,7,26,8,4,0,7,0,6,130
CORIPATA,atencion odontologica,consulta nueva,2018-11-01,23,15,22,19,2,2,13,7,2,0,0,2,0,4,111
CORO CORO,atencion odontologica,consulta nueva,2018-11-01,9,10,47,109,9,25,40,47,7,11,0,1,0,2,317
COROICO,atencion odontologica,consulta nueva,2018-11-01,20,30,17,34,4,14,39,93,19,15,0,4,0,13,302
CORQUE,atencion odontologica,consulta nueva,2018-11-01,19,26,45,46,3,6,13,29,28,11,0,3,0,2,231
COTAGAITA,atencion odontologica,consulta nueva,2018-11-01,37,57,67,104,65,74,126,165,40,65,0,20,0,7,827
COTOCA,atencion odontologica,consulta nueva,2018-11-01,313,66,26,12,12,51,61,215,77,58,0,32,0,64,987
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2018-11-01,0,4,0,3,0,0,0,7,1,1,0,2,0,0,18
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2018-11-01,137,142,21,17,4,16,6,114,14,8,0,39,0,40,558
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2018-11-01,8,11,2,0,4,16,8,11,8,13,0,0,0,10,91
CUEVO,atencion odontologica,consulta nueva,2018-11-01,9,13,6,9,5,14,10,72,8,1,0,5,0,0,152
CULPINA,atencion odontologica,consulta nueva,2018-11-01,60,48,20,29,12,18,33,79,22,29,0,21,0,11,382
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2018-11-01,26,44,23,15,45,13,11,34,12,11,0,7,0,3,244
CURVA,atencion odontologica,consulta nueva,2018-11-01,14,8,102,117,1,5,2,10,1,2,0,3,0,5,270
DESAGUADERO,atencion odontologica,consulta nueva,2018-11-01,10,32,17,14,6,1,2,20,7,4,0,8,0,3,124
EL ALTO,atencion odontologica,consulta nueva,2018-11-01,2389,2637,7360,7066,2045,2729,693,2697,292,229,0,1070,0,754,29961
EL CHORO,atencion odontologica,consulta nueva,2018-11-01,61,77,12,3,0,13,3,27,30,50,0,14,0,11,301
EL PUENTE(STC),atencion odontologica,consulta nueva,2018-11-01,47,19,1,2,0,9,2,62,8,0,0,31,0,31,212
EL PUENTE(TJA),atencion odontologica,consulta nueva,2018-11-01,13,5,52,43,18,30,32,130,6,12,0,0,0,0,341
EL TORNO,atencion odontologica,consulta nueva,2018-11-01,347,358,209,214,68,160,60,187,47,39,0,138,0,53,1880
EL VILLAR,atencion odontologica,consulta nueva,2018-11-01,26,26,24,52,10,38,15,72,8,4,0,5,0,1,281
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2018-11-01,78,63,106,167,41,86,74,274,38,29,0,13,0,16,985
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2018-11-01,164,166,20,19,0,34,5,80,17,18,0,26,0,64,613
ESCARA,atencion odontologica,consulta nueva,2018-11-01,0,8,4,6,0,0,0,2,1,3,0,0,0,0,24
ESCOMA,atencion odontologica,consulta nueva,2018-11-01,6,2,4,3,0,6,13,25,22,12,0,2,0,1,96
ESMERALDA,atencion odontologica,consulta nueva,2018-11-01,3,0,0,1,0,1,1,2,3,7,0,1,0,0,19
EUCALIPTUS,atencion odontologica,consulta nueva,2018-11-01,23,42,10,11,0,4,7,34,8,7,0,7,0,2,155
EXALTACION,atencion odontologica,consulta nueva,2018-11-01,5,5,0,6,1,0,0,6,3,8,0,0,0,0,34
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2018-11-01,54,66,73,65,21,57,16,80,23,22,0,27,0,3,507
FILADELFIA,atencion odontologica,consulta nueva,2018-11-01,54,69,33,46,2,7,7,13,1,0,0,6,0,0,238
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2018-11-01,40,20,1,2,0,5,2,40,5,5,0,13,0,18,151
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2018-11-01,50,38,42,39,20,41,31,53,24,36,0,13,0,15,402
GUANAY,atencion odontologica,consulta nueva,2018-11-01,23,20,5,6,1,2,6,18,11,2,0,3,0,3,100
GUAQUI,atencion odontologica,consulta nueva,2018-11-01,23,28,15,17,7,17,29,69,36,37,0,9,0,13,300
GUAYARAMERIN,atencion odontologica,consulta nueva,2018-11-01,50,50,17,21,7,19,23,89,18,4,0,64,0,11,373
GUTIERREZ,atencion odontologica,consulta nueva,2018-11-01,61,63,59,75,43,58,64,99,25,30,0,29,0,23,629
HUACARETA,atencion odontologica,consulta nueva,2018-11-01,17,15,7,8,0,14,9,94,15,3,0,28,0,19,229
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2018-11-01,36,39,13,23,4,4,11,25,2,0,0,12,0,0,169
HUACHACALLA,atencion odontologica,consulta nueva,2018-11-01,1,3,0,0,0,0,4,11,4,3,0,8,0,0,34
HUANUNI,atencion odontologica,consulta nueva,2018-11-01,142,109,92,104,52,69,100,180,42,40,0,60,0,41,1031
HUARACAJE,atencion odontologica,consulta nueva,2018-11-01,8,9,13,6,13,9,8,24,5,9,0,1,0,5,110
HUARINA,atencion odontologica,consulta nueva,2018-11-01,9,4,15,6,7,2,10,13,25,22,0,1,0,0,114
HUATAJATA,atencion odontologica,consulta nueva,2018-11-01,7,8,3,4,6,3,6,7,3,9,0,2,0,2,60
HUAYLLAMARCA,atencion odontologica,consulta nueva,2018-11-01,7,20,89,42,39,58,10,44,17,22,0,6,0,2,356
HUMANATA,atencion odontologica,consulta nueva,2018-11-01,13,10,2,4,4,6,2,17,33,29,0,1,0,5,126
ICHOCA,atencion odontologica,consulta nueva,2018-11-01,2,7,39,34,5,0,5,16,4,2,0,6,0,0,120
ICLA,atencion odontologica,consulta nueva,2018-11-01,81,102,155,329,43,54,24,97,5,12,0,17,0,7,926
INCAHUASI,atencion odontologica,consulta nueva,2018-11-01,38,27,18,18,24,12,25,161,12,12,0,25,0,54,426
INQUISIVI,atencion odontologica,consulta nueva,2018-11-01,28,35,51,46,10,33,37,62,18,21,0,10,0,24,375
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2018-11-01,193,174,41,45,15,37,35,125,56,53,0,31,0,53,858
IXIAMAS,atencion odontologica,consulta nueva,2018-11-01,17,20,13,10,7,7,11,44,5,9,0,7,0,8,158
JESUS DE MACHACA,atencion odontologica,consulta nueva,2018-11-01,39,65,15,18,15,34,26,74,66,46,0,19,0,26,443
LA ASUNTA,atencion odontologica,consulta nueva,2018-11-01,151,139,115,116,35,92,65,290,36,15,0,89,0,76,1219
LA GUARDIA,atencion odontologica,consulta nueva,2018-11-01,339,368,65,76,0,29,7,194,46,24,0,122,0,69,1339
LA PAZ,atencion odontologica,consulta nueva,2018-11-01,3575,3525,1444,1528,565,935,2580,5602,1117,1170,0,1324,0,603,23968
LA RIVERA,atencion odontologica,consulta nueva,2018-11-01,4,0,16,18,5,1,1,3,0,0,0,0,0,0,48
LAGUNILLAS,atencion odontologica,consulta nueva,2018-11-01,14,3,15,1,2,8,17,49,5,1,0,0,0,2,117
LAJA,atencion odontologica,consulta nueva,2018-11-01,130,109,859,960,111,135,19,86,19,30,0,44,0,29,2531
LAS CARRERAS,atencion odontologica,consulta nueva,2018-11-01,12,8,21,21,16,15,9,43,3,6,0,4,0,1,159
LICOMA PAMPA,atencion odontologica,consulta nueva,2018-11-01,10,17,5,6,7,10,9,9,6,9,0,8,0,3,99
LLALLAGUA,atencion odontologica,consulta nueva,2018-11-01,363,292,42,51,19,39,54,252,18,46,0,96,0,50,1322
LLICA,atencion odontologica,consulta nueva,2018-11-01,5,15,8,19,3,7,14,34,4,8,0,2,0,2,121
LORETO,atencion odontologica,consulta nueva,2018-11-01,0,0,5,17,2,1,1,6,0,0,0,0,0,0,32
LURIBAY,atencion odontologica,consulta nueva,2018-11-01,11,8,10,10,6,12,12,23,10,3,0,10,0,2,117
MACHACAMARCA,atencion odontologica,consulta nueva,2018-11-01,33,50,25,40,23,42,18,56,25,47,0,1,0,8,368
MACHARETI,atencion odontologica,consulta nueva,2018-11-01,2,14,39,15,6,23,6,92,2,2,0,19,0,6,226
MAGDALENA,atencion odontologica,consulta nueva,2018-11-01,6,9,15,31,17,13,12,54,8,3,0,5,0,5,178
MAIRANA,atencion odontologica,consulta nueva,2018-11-01,43,51,23,29,26,24,18,58,12,14,0,26,0,15,339
MALLA,atencion odontologica,consulta nueva,2018-11-01,22,3,112,95,3,11,12,17,9,0,0,0,0,8,292
MAPIRI,atencion odontologica,consulta nueva,2018-11-01,20,46,116,132,3,12,12,63,8,2,0,11,0,16,441
MECAPACA,atencion odontologica,consulta nueva,2018-11-01,63,58,14,21,21,21,16,44,20,15,0,10,0,18,321
MINEROS,atencion odontologica,consulta nueva,2018-11-01,71,56,49,50,0,18,9,47,47,24,0,23,0,32,426
MIZQUE,atencion odontologica,consulta nueva,2018-11-01,158,178,56,48,6,46,30,149,38,28,0,55,0,66,858
MOCOMOCO,atencion odontologica,consulta nueva,2018-11-01,17,9,22,31,17,30,20,40,30,24,0,7,0,5,252
MOJINETE,atencion odontologica,consulta nueva,2018-11-01,3,12,3,0,0,0,2,7,0,5,0,3,0,0,35
MOJOCOYA,atencion odontologica,consulta nueva,2018-11-01,14,17,42,65,24,52,29,164,18,13,0,8,0,2,448
MONTEAGUDO,atencion odontologica,consulta nueva,2018-11-01,95,102,39,22,12,75,44,284,10,20,0,98,0,102,903
MONTERO,atencion odontologica,consulta nueva,2018-11-01,364,378,278,315,65,139,135,521,129,72,0,134,0,37,2567
MORO MORO,atencion odontologica,consulta nueva,2018-11-01,5,0,7,4,4,4,8,19,4,8,0,4,0,0,67
MOROCHATA,atencion odontologica,consulta nueva,2018-11-01,47,62,10,12,9,95,28,123,58,48,0,71,0,101,664
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2018-11-01,11,8,0,0,0,1,0,6,0,0,0,2,0,1,29
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2018-11-01,4,4,0,0,1,6,3,2,0,1,0,3,0,1,25
OCURI,atencion odontologica,consulta nueva,2018-11-01,25,72,343,325,215,160,25,75,21,28,0,12,0,9,1310
OKINAWA,atencion odontologica,consulta nueva,2018-11-01,6,12,2,6,2,4,0,19,3,9,0,2,0,7,72
OMEREQUE,atencion odontologica,consulta nueva,2018-11-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ORURO,atencion odontologica,consulta nueva,2018-11-01,1156,1248,548,667,373,606,1141,2283,368,321,0,559,0,366,9636
PADCAYA,atencion odontologica,consulta nueva,2018-11-01,30,14,95,118,79,88,56,137,6,1,0,1,0,2,627
PADILLA,atencion odontologica,consulta nueva,2018-11-01,46,56,38,7,21,23,118,167,21,17,0,56,0,56,626
PAILON,atencion odontologica,consulta nueva,2018-11-01,65,74,23,21,31,48,58,173,29,19,0,14,0,17,572
PALCA,atencion odontologica,consulta nueva,2018-11-01,66,91,151,128,18,30,26,87,30,27,0,11,0,23,688
PALOS BLANCOS,atencion odontologica,consulta nueva,2018-11-01,163,171,129,142,18,37,32,155,36,53,0,39,0,64,1039
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2018-11-01,17,19,8,7,0,1,7,17,5,14,0,1,0,8,104
PAMPA GRANDE,atencion odontologica,consulta nueva,2018-11-01,31,31,2,2,0,5,0,24,6,5,0,7,0,15,128
PAPEL PAMPA,atencion odontologica,consulta nueva,2018-11-01,9,10,283,263,10,7,4,24,18,20,0,0,0,2,650
PASORAPA,atencion odontologica,consulta nueva,2018-11-01,3,17,1,4,1,8,16,35,7,8,0,4,0,13,117
PATACAMAYA,atencion odontologica,consulta nueva,2018-11-01,93,153,24,39,1,33,21,102,25,27,0,46,0,26,590
PAZÑA,atencion odontologica,consulta nueva,2018-11-01,19,22,62,100,7,9,15,40,35,18,0,7,0,0,334
PELECHUCO,atencion odontologica,consulta nueva,2018-11-01,53,54,6,6,2,17,14,40,7,8,0,6,0,24,237
POCOATA,atencion odontologica,consulta nueva,2018-11-01,155,153,7,13,7,54,13,126,162,227,0,57,0,85,1059
POCONA,atencion odontologica,consulta nueva,2018-11-01,72,76,162,190,12,42,43,87,38,39,0,63,0,10,834
POJO (CBBA),atencion odontologica,consulta nueva,2018-11-01,51,45,56,34,4,33,34,85,9,10,0,39,0,11,411
POOPO,atencion odontologica,consulta nueva,2018-11-01,45,67,86,124,31,46,79,111,39,27,0,12,0,9,676
PORCO,atencion odontologica,consulta nueva,2018-11-01,31,46,9,9,0,14,4,59,4,2,0,31,0,19,228
POROMA,atencion odontologica,consulta nueva,2018-11-01,11,21,266,241,33,31,66,107,12,19,0,17,0,5,829
PORONGO,atencion odontologica,consulta nueva,2018-11-01,29,9,160,170,7,9,14,18,9,0,0,11,0,12,448
PORTACHUELO,atencion odontologica,consulta nueva,2018-11-01,25,0,22,9,5,28,4,70,4,5,0,46,0,23,241
PORVENIR,atencion odontologica,consulta nueva,2018-11-01,33,29,28,20,39,38,5,46,6,2,0,25,0,8,279
POSTRER VALLE,atencion odontologica,consulta nueva,2018-11-01,6,6,1,1,2,0,1,7,11,2,0,3,0,0,40
POTOSI,atencion odontologica,consulta nueva,2018-11-01,669,710,675,684,454,739,471,1245,147,129,0,264,0,184,6371
PRESTO,atencion odontologica,consulta nueva,2018-11-01,7,14,51,33,23,51,50,112,10,5,0,10,0,15,381
PUCARA,atencion odontologica,consulta nueva,2018-11-01,14,2,5,8,1,1,6,26,1,1,0,0,0,13,78
PUCARANI,atencion odontologica,consulta nueva,2018-11-01,149,125,64,35,33,54,44,225,42,49,0,88,0,35,943
PUERTO ACOSTA,atencion odontologica,consulta nueva,2018-11-01,28,29,19,21,4,28,20,73,61,38,0,17,0,15,353
PUERTO CARABUCO,atencion odontologica,consulta nueva,2018-11-01,12,26,14,10,15,12,28,45,9,10,0,11,0,2,194
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2018-11-01,48,54,111,155,6,31,16,61,13,3,0,15,0,18,531
PUERTO PEREZ,atencion odontologica,consulta nueva,2018-11-01,8,14,55,52,1,4,3,16,9,3,0,0,0,9,174
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2018-11-01,52,71,18,35,0,7,1,46,31,9,0,34,0,7,311
PUERTO RICO,atencion odontologica,consulta nueva,2018-11-01,26,16,11,9,8,15,21,41,9,4,0,8,0,12,180
PUERTO SUAREZ,atencion odontologica,consulta nueva,2018-11-01,22,19,17,16,4,11,13,36,23,14,0,16,0,14,205
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2018-11-01,162,222,36,41,13,87,76,296,49,31,0,115,0,149,1277
PUNA,atencion odontologica,consulta nueva,2018-11-01,25,41,19,15,20,36,30,119,33,21,0,27,0,24,410
PUNATA,atencion odontologica,consulta nueva,2018-11-01,269,237,64,77,24,61,66,265,93,74,0,96,0,92,1418
QUIABAYA,atencion odontologica,consulta nueva,2018-11-01,15,14,2,8,2,13,16,32,1,3,0,1,0,12,119
QUILLACOLLO,atencion odontologica,consulta nueva,2018-11-01,645,704,177,164,63,161,125,651,217,148,0,174,0,320,3549
QUIME,atencion odontologica,consulta nueva,2018-11-01,53,68,342,318,8,26,35,40,13,10,0,3,0,9,925
QUIRUSILLAS,atencion odontologica,consulta nueva,2018-11-01,33,29,43,34,5,27,5,11,5,3,0,3,0,0,198
RAVELO,atencion odontologica,consulta nueva,2018-11-01,124,111,9,15,15,30,35,138,98,134,0,51,0,47,807
REYES,atencion odontologica,consulta nueva,2018-11-01,14,15,60,57,8,11,7,25,8,7,0,3,0,7,222
RIBERALTA,atencion odontologica,consulta nueva,2018-11-01,165,131,59,76,33,106,69,291,21,15,0,222,0,34,1222
ROBORE,atencion odontologica,consulta nueva,2018-11-01,27,17,22,20,5,17,30,67,12,9,0,14,0,6,246
RURRENABAQUE,atencion odontologica,consulta nueva,2018-11-01,34,28,33,39,24,23,30,61,23,22,0,14,0,17,348
SABAYA,atencion odontologica,consulta nueva,2018-11-01,14,17,102,78,20,15,10,25,13,11,0,4,0,9,318
SACABA,atencion odontologica,consulta nueva,2018-11-01,588,469,1451,1411,325,595,144,579,136,132,0,98,0,226,6154
SACABAMBA,atencion odontologica,consulta nueva,2018-11-01,14,10,19,18,5,9,2,20,10,15,0,2,0,0,124
SACACA,atencion odontologica,consulta nueva,2018-11-01,25,24,65,78,35,66,21,83,18,12,0,26,0,25,478
SAIPINA,atencion odontologica,consulta nueva,2018-11-01,19,3,8,4,1,2,6,21,8,7,0,1,0,12,92
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2018-11-01,58,73,144,179,38,48,95,58,38,45,0,12,0,11,799
SAMAIPATA,atencion odontologica,consulta nueva,2018-11-01,31,36,122,120,36,45,30,48,39,30,0,9,0,3,549
SAN AGUSTIN,atencion odontologica,consulta nueva,2018-11-01,4,2,0,3,0,0,3,16,6,0,0,0,0,0,34
SAN ANDRES,atencion odontologica,consulta nueva,2018-11-01,5,16,10,31,2,7,8,30,8,5,0,8,0,4,134
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2018-11-01,3,8,4,3,2,8,19,20,11,7,0,8,0,2,95
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2018-11-01,12,0,2,3,3,7,0,22,0,0,0,0,0,11,60
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2018-11-01,1,2,3,4,1,3,2,13,0,2,0,0,0,6,37
SAN BENITO,atencion odontologica,consulta nueva,2018-11-01,157,113,103,92,0,15,22,96,75,135,0,24,0,44,876
SAN BORJA,atencion odontologica,consulta nueva,2018-11-01,95,73,19,8,16,46,17,103,24,12,0,30,0,49,492
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2018-11-01,4,17,13,6,2,14,11,33,6,13,0,2,0,3,124
SAN CARLOS,atencion odontologica,consulta nueva,2018-11-01,34,30,24,25,21,27,20,29,8,11,0,11,0,35,275
SAN IGNACIO,atencion odontologica,consulta nueva,2018-11-01,33,42,66,76,21,52,43,146,11,5,0,18,0,8,521
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2018-11-01,58,62,14,12,2,24,22,100,49,21,0,42,0,22,428
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2018-11-01,2,5,3,5,0,3,0,8,3,2,0,3,0,1,35
SAN JAVIER(STC),atencion odontologica,consulta nueva,2018-11-01,55,37,11,9,6,7,5,21,9,3,0,11,0,5,179
SAN JOAQUIN,atencion odontologica,consulta nueva,2018-11-01,0,0,3,0,0,2,3,0,0,0,0,0,0,0,8
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2018-11-01,28,13,10,7,8,19,10,81,6,10,0,27,0,6,225
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2018-11-01,29,28,10,21,6,11,9,25,9,13,0,7,0,6,174
SAN JULIAN,atencion odontologica,consulta nueva,2018-11-01,115,119,26,29,11,45,21,149,26,36,0,23,0,121,721
SAN LORENZO(PND),atencion odontologica,consulta nueva,2018-11-01,26,25,4,7,0,7,2,11,1,0,0,8,0,2,93
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2018-11-01,42,53,126,210,50,94,113,382,21,14,0,3,0,6,1114
SAN LUCAS,atencion odontologica,consulta nueva,2018-11-01,114,93,26,27,24,73,46,225,34,30,0,77,0,71,840
