,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
CARANGAS,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,endodoncia,2018-10-01,5,1,9,13,3,3,15,22,1,0,0,0,0,0,72
CARIPUYO,atencion odontologica,endodoncia,2018-10-01,2,2,0,0,0,1,2,0,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,endodoncia,2018-10-01,14,7,4,6,0,0,1,0,0,1,0,0,0,0,33
CHAQUI,atencion odontologica,endodoncia,2018-10-01,2,1,5,2,5,4,2,5,2,0,0,0,0,0,28
CHARAGUA,atencion odontologica,endodoncia,2018-10-01,1,5,2,0,0,7,3,11,0,0,0,0,0,0,29
CHAYANTA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
CHIMORE,atencion odontologica,endodoncia,2018-10-01,2,4,3,1,0,1,3,5,0,2,0,0,0,0,21
CHIPAYA,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,endodoncia,2018-10-01,0,2,3,2,0,0,0,1,0,1,0,0,0,0,9
CHUA COCANI,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2018-10-01,20,11,6,7,2,5,2,15,0,0,0,0,0,0,68
CHUMA,atencion odontologica,endodoncia,2018-10-01,0,2,0,0,2,2,7,0,1,1,0,0,0,0,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2018-10-01,1,2,4,3,3,13,6,1,0,1,0,0,0,0,34
CKOCHAS,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CLIZA,atencion odontologica,endodoncia,2018-10-01,7,10,9,7,0,2,4,12,6,4,0,0,0,0,61
COBIJA,atencion odontologica,endodoncia,2018-10-01,2,1,3,3,7,8,47,20,0,1,0,0,0,0,92
COCAPATA,atencion odontologica,endodoncia,2018-10-01,7,0,0,0,0,1,2,3,1,0,0,0,0,0,14
COCHABAMBA,atencion odontologica,endodoncia,2018-10-01,236,192,264,242,59,138,263,588,138,125,0,0,0,0,2245
COIPASA,atencion odontologica,endodoncia,2018-10-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,endodoncia,2018-10-01,21,15,0,1,0,2,1,22,8,11,0,0,0,0,81
"COLCHA ""K""",atencion odontologica,endodoncia,2018-10-01,2,0,1,1,0,3,4,4,0,0,0,0,0,0,15
COLLANA,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,2,4,5,14,0,0,0,0,0,0,26
COLOMI,atencion odontologica,endodoncia,2018-10-01,3,4,0,0,0,0,0,4,3,0,0,0,0,0,14
COLPA BELGICA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,endodoncia,2018-10-01,6,5,0,0,0,6,1,18,1,3,0,0,0,0,40
COLQUENCHA,atencion odontologica,endodoncia,2018-10-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
COLQUIRI,atencion odontologica,endodoncia,2018-10-01,9,9,5,3,2,4,2,12,2,1,0,0,0,0,49
COMARAPA,atencion odontologica,endodoncia,2018-10-01,0,0,6,14,3,3,11,36,2,2,0,0,0,0,77
CONCEPCION,atencion odontologica,endodoncia,2018-10-01,0,0,0,2,0,1,1,1,0,0,0,0,0,0,5
COPACABANA,atencion odontologica,endodoncia,2018-10-01,2,1,1,0,0,0,0,1,0,0,0,0,0,0,5
CORIPATA,atencion odontologica,endodoncia,2018-10-01,1,0,0,1,1,1,1,1,0,0,0,0,0,0,6
CORO CORO,atencion odontologica,endodoncia,2018-10-01,0,0,3,6,0,1,24,13,9,0,0,0,0,0,56
COROICO,atencion odontologica,endodoncia,2018-10-01,13,0,0,6,1,2,4,5,9,0,0,0,0,0,40
CORQUE,atencion odontologica,endodoncia,2018-10-01,1,1,1,2,1,2,3,2,0,2,0,0,0,0,15
COTAGAITA,atencion odontologica,endodoncia,2018-10-01,9,7,16,14,18,8,23,46,12,0,0,0,0,0,153
COTOCA,atencion odontologica,endodoncia,2018-10-01,0,0,1,3,0,0,2,4,0,0,0,0,0,0,10
CUATRO CAÑADAS,atencion odontologica,endodoncia,2018-10-01,1,2,2,7,0,1,2,7,0,0,0,0,0,0,22
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2018-10-01,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5
CUEVO,atencion odontologica,endodoncia,2018-10-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,endodoncia,2018-10-01,1,0,1,1,0,1,0,9,1,1,0,0,0,0,15
CURVA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,1,6,0,0,0,0,8
DESAGUADERO,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,3,1,0,0,0,0,0,5
EL ALTO,atencion odontologica,endodoncia,2018-10-01,194,207,288,221,102,178,179,396,31,34,0,0,0,0,1830
EL CHORO,atencion odontologica,endodoncia,2018-10-01,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4
EL PUENTE(STC),atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,1,3,1,0,0,0,0,6
EL PUENTE(TJA),atencion odontologica,endodoncia,2018-10-01,0,0,0,4,1,1,4,10,0,0,0,0,0,0,20
EL TORNO,atencion odontologica,endodoncia,2018-10-01,2,0,1,0,2,11,13,5,8,1,0,0,0,0,43
EL VILLAR,atencion odontologica,endodoncia,2018-10-01,1,0,1,1,0,0,3,9,0,0,0,0,0,0,15
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2018-10-01,0,0,0,6,2,6,6,15,0,0,0,0,0,0,35
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2018-10-01,2,3,1,0,2,0,0,2,1,0,0,0,0,0,11
ESCARA,atencion odontologica,endodoncia,2018-10-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
ESCOMA,atencion odontologica,endodoncia,2018-10-01,1,1,1,3,3,1,3,11,0,0,0,0,0,0,24
EUCALIPTUS,atencion odontologica,endodoncia,2018-10-01,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2018-10-01,2,0,3,1,4,4,2,11,0,0,0,0,0,0,27
FILADELFIA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2018-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2018-10-01,3,5,0,0,0,3,0,4,2,1,0,0,0,0,18
GUANAY,atencion odontologica,endodoncia,2018-10-01,1,2,1,0,0,3,4,18,3,1,0,0,0,0,33
GUAQUI,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,2,1,2,3,1,1,0,0,0,0,11
GUAYARAMERIN,atencion odontologica,endodoncia,2018-10-01,4,3,4,7,1,2,8,17,1,1,0,0,0,0,48
GUTIERREZ,atencion odontologica,endodoncia,2018-10-01,0,0,1,0,6,3,4,6,1,0,0,0,0,0,21
HUACARETA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,endodoncia,2018-10-01,13,11,0,8,0,5,28,26,5,0,0,0,0,0,96
HUARACAJE,atencion odontologica,endodoncia,2018-10-01,0,2,0,0,2,0,1,6,0,0,0,0,0,0,11
HUARINA,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
HUATAJATA,atencion odontologica,endodoncia,2018-10-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,1,2,0,0,0,0,4
HUMANATA,atencion odontologica,endodoncia,2018-10-01,0,5,0,0,0,0,0,3,0,5,0,0,0,0,13
ICHOCA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
ICLA,atencion odontologica,endodoncia,2018-10-01,2,0,2,2,2,0,2,7,0,0,0,0,0,0,17
INCAHUASI,atencion odontologica,endodoncia,2018-10-01,6,1,0,1,2,1,0,7,0,1,0,0,0,0,19
INQUISIVI,atencion odontologica,endodoncia,2018-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2018-10-01,3,4,2,2,0,0,1,11,1,1,0,0,0,0,25
JESUS DE MACHACA,atencion odontologica,endodoncia,2018-10-01,0,1,2,2,0,3,6,9,2,0,0,0,0,0,25
LA ASUNTA,atencion odontologica,endodoncia,2018-10-01,12,7,2,3,3,6,8,15,4,0,0,0,0,0,60
LA GUARDIA,atencion odontologica,endodoncia,2018-10-01,4,4,0,0,0,0,0,1,0,0,0,0,0,0,9
LA PAZ,atencion odontologica,endodoncia,2018-10-01,204,192,247,288,156,178,638,927,166,140,0,0,0,0,3136
LAGUNILLAS,atencion odontologica,endodoncia,2018-10-01,0,0,0,3,0,0,3,2,0,0,0,0,0,0,8
LAS CARRERAS,atencion odontologica,endodoncia,2018-10-01,0,0,0,3,1,5,1,6,1,1,0,0,0,0,18
LLALLAGUA,atencion odontologica,endodoncia,2018-10-01,9,9,3,4,2,5,8,18,4,1,0,0,0,0,63
LLICA,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,endodoncia,2018-10-01,0,1,2,0,0,1,0,3,1,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,endodoncia,2018-10-01,3,2,1,1,1,3,12,12,3,1,0,0,0,0,39
MACHARETI,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,1,0,1,4,0,0,0,0,0,0,6
MAGDALENA,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,endodoncia,2018-10-01,2,2,2,0,2,0,0,1,0,0,0,0,0,0,9
MALLA,atencion odontologica,endodoncia,2018-10-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,endodoncia,2018-10-01,4,4,2,1,0,1,4,5,0,0,0,0,0,0,21
MECAPACA,atencion odontologica,endodoncia,2018-10-01,7,7,3,5,3,5,6,3,1,1,0,0,0,0,41
MINEROS,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MIZQUE,atencion odontologica,endodoncia,2018-10-01,5,3,3,6,0,1,4,7,3,2,0,0,0,0,34
MOCOMOCO,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
MOJINETE,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,endodoncia,2018-10-01,0,0,0,3,1,7,3,8,0,0,0,0,0,0,22
MONTEAGUDO,atencion odontologica,endodoncia,2018-10-01,6,2,4,2,3,5,3,7,5,0,0,0,0,0,37
MONTERO,atencion odontologica,endodoncia,2018-10-01,2,5,0,0,0,0,2,1,0,0,0,0,0,0,10
MORO MORO,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,endodoncia,2018-10-01,0,3,0,1,0,0,0,4,2,2,0,0,0,0,12
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,endodoncia,2018-10-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,2,0,2,0,1,0,0,0,0,5
ORURO,atencion odontologica,endodoncia,2018-10-01,123,103,90,83,44,52,163,282,46,25,0,0,0,0,1011
PADCAYA,atencion odontologica,endodoncia,2018-10-01,0,1,2,2,0,0,0,3,0,0,0,0,0,0,8
PADILLA,atencion odontologica,endodoncia,2018-10-01,6,5,2,4,1,2,10,15,7,1,0,0,0,0,53
PAILON,atencion odontologica,endodoncia,2018-10-01,4,2,0,0,0,0,0,5,1,1,0,0,0,0,13
PALCA,atencion odontologica,endodoncia,2018-10-01,8,11,0,0,0,0,2,1,1,0,0,0,0,0,23
PALOS BLANCOS,atencion odontologica,endodoncia,2018-10-01,6,2,2,1,3,5,1,20,3,5,0,0,0,0,48
PAMPA AULLAGAS,atencion odontologica,endodoncia,2018-10-01,0,0,3,0,0,0,1,1,0,0,0,0,0,0,5
PAMPA GRANDE,atencion odontologica,endodoncia,2018-10-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
PAPEL PAMPA,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,endodoncia,2018-10-01,0,0,1,2,0,1,1,1,1,0,0,0,0,0,7
PATACAMAYA,atencion odontologica,endodoncia,2018-10-01,13,8,10,3,2,3,5,6,2,0,0,0,0,0,52
PAZÑA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6
PELECHUCO,atencion odontologica,endodoncia,2018-10-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
POCOATA,atencion odontologica,endodoncia,2018-10-01,2,0,0,0,0,0,0,0,3,0,0,0,0,0,5
POCONA,atencion odontologica,endodoncia,2018-10-01,0,5,0,1,2,8,4,3,6,5,0,0,0,0,34
POJO (CBBA),atencion odontologica,endodoncia,2018-10-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
POOPO,atencion odontologica,endodoncia,2018-10-01,2,0,3,2,2,7,7,12,5,3,0,0,0,0,43
PORCO,atencion odontologica,endodoncia,2018-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
POROMA,atencion odontologica,endodoncia,2018-10-01,0,0,2,1,3,6,3,8,0,0,0,0,0,0,23
PORONGO,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
PORTACHUELO,atencion odontologica,endodoncia,2018-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,endodoncia,2018-10-01,1,0,0,0,1,1,1,2,0,0,0,0,0,0,6
POTOSI,atencion odontologica,endodoncia,2018-10-01,74,83,52,55,38,43,62,126,9,20,0,0,0,0,562
PRESTO,atencion odontologica,endodoncia,2018-10-01,0,4,2,1,1,7,3,11,0,2,0,0,0,0,31
PUCARA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,endodoncia,2018-10-01,6,1,1,2,1,5,0,8,0,0,0,0,0,0,24
PUERTO ACOSTA,atencion odontologica,endodoncia,2018-10-01,2,0,0,1,0,0,2,5,1,0,0,0,0,0,11
PUERTO CARABUCO,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO PEREZ,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,2,1,2,1,0,0,0,0,0,6
PUERTO SUAREZ,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,2,2,1,2,5,0,0,0,0,12
PUERTO VILLARROEL,atencion odontologica,endodoncia,2018-10-01,12,12,8,8,2,9,1,33,14,5,0,0,0,0,104
PUNA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
PUNATA,atencion odontologica,endodoncia,2018-10-01,3,1,4,5,3,6,1,7,9,2,0,0,0,0,41
QUIABAYA,atencion odontologica,endodoncia,2018-10-01,3,0,0,0,0,4,3,6,1,0,0,0,0,0,17
QUILLACOLLO,atencion odontologica,endodoncia,2018-10-01,55,70,21,21,5,4,21,45,21,16,0,0,0,0,279
QUIME,atencion odontologica,endodoncia,2018-10-01,2,1,2,2,0,3,19,5,3,1,0,0,0,0,38
QUIRUSILLAS,atencion odontologica,endodoncia,2018-10-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
RAVELO,atencion odontologica,endodoncia,2018-10-01,6,4,0,0,0,0,1,5,6,9,0,0,0,0,31
REYES,atencion odontologica,endodoncia,2018-10-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,endodoncia,2018-10-01,1,2,9,12,13,10,25,27,7,7,0,0,0,0,113
RURRENABAQUE,atencion odontologica,endodoncia,2018-10-01,4,3,3,0,0,0,1,0,0,0,0,0,0,0,11
SABAYA,atencion odontologica,endodoncia,2018-10-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
SACABA,atencion odontologica,endodoncia,2018-10-01,24,18,78,51,11,11,28,55,16,13,0,0,0,0,305
SACABAMBA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SACACA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,endodoncia,2018-10-01,3,3,0,1,1,2,0,9,1,0,0,0,0,0,20
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2018-10-01,1,2,5,7,0,7,19,5,4,6,0,0,0,0,56
SAMAIPATA,atencion odontologica,endodoncia,2018-10-01,0,2,0,0,3,3,0,8,0,0,0,0,0,0,16
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,2,1,2,6,0,0,0,0,0,0,12
SAN BENITO,atencion odontologica,endodoncia,2018-10-01,0,0,2,0,1,0,0,1,0,0,0,0,0,0,4
SAN BORJA,atencion odontologica,endodoncia,2018-10-01,5,7,2,0,1,2,1,2,5,1,0,0,0,0,26
SAN BUENA VENTURA,atencion odontologica,endodoncia,2018-10-01,0,3,2,1,0,3,1,3,1,0,0,0,0,0,14
SAN CARLOS,atencion odontologica,endodoncia,2018-10-01,1,0,0,0,5,3,2,5,0,0,0,0,0,0,16
SAN IGNACIO,atencion odontologica,endodoncia,2018-10-01,0,2,1,2,0,0,1,3,1,0,0,0,0,0,10
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,2,0,1,3,0,0,0,0,0,0,7
SAN JAVIER(STC),atencion odontologica,endodoncia,2018-10-01,1,2,2,1,1,1,0,7,1,0,0,0,0,0,16
SAN JOAQUIN,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2018-10-01,2,0,1,1,1,0,0,2,6,0,0,0,0,0,13
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2018-10-01,5,7,6,1,0,0,1,4,2,0,0,0,0,0,26
SAN JULIAN,atencion odontologica,endodoncia,2018-10-01,9,2,1,1,0,0,0,8,3,0,0,0,0,0,24
SAN LORENZO(TJA),atencion odontologica,endodoncia,2018-10-01,1,0,10,3,1,2,6,16,0,1,0,0,0,0,40
SAN LUCAS,atencion odontologica,endodoncia,2018-10-01,15,6,2,3,3,7,3,18,1,3,0,0,0,0,61
SAN MATIAS,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2018-10-01,0,5,1,5,0,1,2,5,0,0,0,0,0,0,19
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,endodoncia,2018-10-01,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2018-10-01,2,0,0,1,3,2,2,2,0,0,0,0,0,0,12
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2018-10-01,0,2,0,0,0,1,1,2,0,0,0,0,0,0,6
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2018-10-01,0,0,1,0,0,0,2,2,0,0,0,0,0,0,5
SAN RAFAEL,atencion odontologica,endodoncia,2018-10-01,1,1,0,1,0,0,0,2,1,0,0,0,0,0,6
SAN RAMON BENI,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,3,0,1,0,0,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,endodoncia,2018-10-01,2,2,2,2,2,2,2,2,2,2,0,0,0,0,20
SANTA ANA,atencion odontologica,endodoncia,2018-10-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2018-10-01,124,90,119,119,91,110,539,843,166,100,0,0,0,0,2301
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2018-10-01,0,0,10,4,6,10,9,13,1,0,0,0,0,0,53
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2018-10-01,0,1,2,1,1,5,5,7,0,3,0,0,0,0,25
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2018-10-01,2,2,2,1,2,13,3,6,5,4,0,0,0,0,40
SANTIVAÑES,atencion odontologica,endodoncia,2018-10-01,0,0,1,1,0,2,0,0,2,3,0,0,0,0,9
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2018-10-01,0,4,0,0,0,1,0,1,0,1,0,0,0,0,7
SAPAHAQUI,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,1,2,0,0,3,0,0,0,0,0,6
SENA,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SHINAOTA,atencion odontologica,endodoncia,2018-10-01,5,4,0,0,0,1,0,2,0,0,0,0,0,0,12
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,endodoncia,2018-10-01,13,24,2,9,0,1,0,10,4,3,0,0,0,0,66
SOPACHUY,atencion odontologica,endodoncia,2018-10-01,1,3,1,3,0,1,2,8,0,0,0,0,0,0,19
SORACACHI,atencion odontologica,endodoncia,2018-10-01,3,2,1,0,2,0,1,7,2,0,0,0,0,0,18
SORATA,atencion odontologica,endodoncia,2018-10-01,5,1,0,0,0,0,2,5,0,0,0,0,0,0,13
SUCRE,atencion odontologica,endodoncia,2018-10-01,98,112,113,119,26,69,146,266,31,8,0,0,0,0,988
TACACOMA,atencion odontologica,endodoncia,2018-10-01,1,1,0,0,0,0,1,3,2,0,0,0,0,0,8
TACOPAYA,atencion odontologica,endodoncia,2018-10-01,2,0,0,0,0,0,0,2,9,3,0,0,0,0,16
TAHUA,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,endodoncia,2018-10-01,2,0,5,3,0,0,0,5,0,0,0,0,0,0,15
TARABUCO,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,1,2,1,1,0,0,0,0,0,0,6
TARACO,atencion odontologica,endodoncia,2018-10-01,0,0,1,3,0,0,1,1,0,0,0,0,0,0,6
TARATA,atencion odontologica,endodoncia,2018-10-01,0,0,1,1,0,0,2,6,1,2,0,0,0,0,13
TARIJA,atencion odontologica,endodoncia,2018-10-01,21,19,52,220,28,47,133,228,72,24,0,0,0,0,844
TARVITA,atencion odontologica,endodoncia,2018-10-01,1,1,0,3,0,1,3,6,0,0,0,0,0,0,15
TEOPONTE,atencion odontologica,endodoncia,2018-10-01,1,0,0,2,3,0,1,3,1,0,0,0,0,0,11
TIAWANACU,atencion odontologica,endodoncia,2018-10-01,0,1,0,3,0,2,0,8,0,0,0,0,0,0,14
TINGUIPAYA,atencion odontologica,endodoncia,2018-10-01,6,2,0,0,0,0,1,7,6,4,0,0,0,0,26
TIPUANI,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,endodoncia,2018-10-01,17,40,3,1,4,6,6,15,2,5,0,0,0,0,99
TIRAQUE (CBBA),atencion odontologica,endodoncia,2018-10-01,2,2,1,0,1,1,2,2,0,0,0,0,0,0,11
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
TOCO,atencion odontologica,endodoncia,2018-10-01,1,4,0,0,0,0,0,3,0,0,0,0,0,0,8
TOLATA,atencion odontologica,endodoncia,2018-10-01,0,4,5,1,0,1,4,2,0,0,0,0,0,0,17
TOLEDO,atencion odontologica,endodoncia,2018-10-01,1,0,2,1,0,1,0,3,1,2,0,0,0,0,11
TOMAVE,atencion odontologica,endodoncia,2018-10-01,0,3,0,3,0,1,3,1,1,2,0,0,0,0,14
TOMINA,atencion odontologica,endodoncia,2018-10-01,0,0,4,4,5,2,2,9,0,0,0,0,0,0,26
TORO TORO,atencion odontologica,endodoncia,2018-10-01,1,0,5,1,0,2,1,2,0,0,0,0,0,0,12
TOTORA(CBBA),atencion odontologica,endodoncia,2018-10-01,0,0,1,2,0,0,1,6,0,0,0,0,0,0,10
TOTORA(ORR),atencion odontologica,endodoncia,2018-10-01,2,0,0,0,0,0,0,5,0,1,0,0,0,0,8
TRINIDAD,atencion odontologica,endodoncia,2018-10-01,7,4,26,17,41,43,97,79,31,30,0,0,0,0,375
TUPIZA,atencion odontologica,endodoncia,2018-10-01,3,9,20,29,5,19,40,56,7,16,0,0,0,0,204
TURCO,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,1,3,3,2,2,0,0,0,0,11
UMALA,atencion odontologica,endodoncia,2018-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
UNCIA,atencion odontologica,endodoncia,2018-10-01,6,4,5,7,1,16,3,18,1,4,0,0,0,0,65
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2018-10-01,2,1,2,3,4,4,3,12,0,0,0,0,0,0,31
UYUNI,atencion odontologica,endodoncia,2018-10-01,7,6,4,8,0,5,5,13,4,1,0,0,0,0,53
VACAS,atencion odontologica,endodoncia,2018-10-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
VALLEGRANDE,atencion odontologica,endodoncia,2018-10-01,2,0,1,2,1,2,2,4,0,2,0,0,0,0,16
VIACHA,atencion odontologica,endodoncia,2018-10-01,44,50,26,18,5,14,14,64,11,12,0,0,0,0,258
VILA VILA,atencion odontologica,endodoncia,2018-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
VILLA CHARCAS,atencion odontologica,endodoncia,2018-10-01,4,5,0,2,0,4,1,6,3,0,0,0,0,0,25
