,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
GUANAY,atencion odontologica,cirugia bucal menor,2018-10-01,6,5,0,1,1,1,2,15,19,14,0,0,0,0,64
GUAQUI,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,7,2,5,11,13,27,21,26,0,0,0,0,114
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2018-10-01,3,2,30,23,5,7,11,33,10,3,0,0,0,0,127
GUTIERREZ,atencion odontologica,cirugia bucal menor,2018-10-01,8,12,30,25,24,26,38,49,10,15,0,0,0,0,237
HUACARETA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,3,6,1,2,2,11,5,0,0,0,0,0,30
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2018-10-01,2,0,7,3,0,2,3,12,3,2,0,0,0,0,34
HUACHACALLA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
HUANUNI,atencion odontologica,cirugia bucal menor,2018-10-01,10,6,12,12,1,11,31,48,13,5,0,0,0,0,149
HUARACAJE,atencion odontologica,cirugia bucal menor,2018-10-01,0,2,3,1,1,0,10,10,2,5,0,0,0,0,34
HUARINA,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,3,11,5,1,3,9,15,17,0,0,0,0,66
HUATAJATA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,1,1,1,0,1,0,2,2,0,0,0,0,9
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,9,7,0,0,2,2,6,3,0,0,0,0,30
HUMANATA,atencion odontologica,cirugia bucal menor,2018-10-01,1,5,1,1,1,5,1,5,15,17,0,0,0,0,52
ICHOCA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,3,0,1,0,3,5,1,3,0,0,0,0,16
ICLA,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,18,21,0,16,4,33,3,4,0,0,0,0,102
INCAHUASI,atencion odontologica,cirugia bucal menor,2018-10-01,2,2,3,3,4,7,3,16,2,4,0,0,0,0,46
INQUISIVI,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,5,9,1,5,12,15,19,12,0,0,0,0,79
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2018-10-01,17,14,5,8,1,8,25,27,52,23,0,0,0,0,180
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2018-10-01,1,4,8,0,6,9,10,26,16,13,0,0,0,0,93
LA ASUNTA,atencion odontologica,cirugia bucal menor,2018-10-01,7,4,39,42,22,24,40,105,18,20,0,0,0,0,321
LA GUARDIA,atencion odontologica,cirugia bucal menor,2018-10-01,28,30,4,11,0,5,5,13,17,8,0,0,0,0,121
LA PAZ,atencion odontologica,cirugia bucal menor,2018-10-01,223,197,342,302,119,173,455,772,285,226,0,0,0,0,3094
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,0,0,0,0,13,25,0,0,0,0,0,0,40
LAJA,atencion odontologica,cirugia bucal menor,2018-10-01,5,2,7,12,5,5,16,20,12,15,0,0,0,0,99
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,4,4,0,0,0,11,0,0,0,0,0,0,20
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,8,3,2,0,3,7,5,2,0,0,0,0,32
LLALLAGUA,atencion odontologica,cirugia bucal menor,2018-10-01,29,20,23,16,8,17,21,57,21,19,0,0,0,0,231
LLICA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,14,10,4,1,3,8,1,7,0,0,0,0,49
LORETO,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,1,0,0,0,2,2,0,1,0,0,0,0,6
LURIBAY,atencion odontologica,cirugia bucal menor,2018-10-01,0,2,6,3,0,2,1,15,7,4,0,0,0,0,40
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,6,13,0,5,1,4,10,2,0,0,0,0,43
MACHARETI,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,10,5,1,7,6,24,1,1,0,0,0,0,55
MAGDALENA,atencion odontologica,cirugia bucal menor,2018-10-01,2,2,9,10,5,6,4,14,6,0,0,0,0,0,58
MAIRANA,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,2,3,1,1,2,6,0,0,0,0,0,0,17
MALLA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,3,1,2,3,6,6,0,0,0,0,21
MAPIRI,atencion odontologica,cirugia bucal menor,2018-10-01,3,2,9,5,3,7,6,17,5,0,0,0,0,0,57
MECAPACA,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,4,7,2,8,8,17,6,10,0,0,0,0,67
MINEROS,atencion odontologica,cirugia bucal menor,2018-10-01,3,1,0,0,0,2,0,12,3,2,0,0,0,0,23
MIZQUE,atencion odontologica,cirugia bucal menor,2018-10-01,12,7,15,15,6,12,10,19,9,9,0,0,0,0,114
MOCOMOCO,atencion odontologica,cirugia bucal menor,2018-10-01,0,3,8,6,13,18,11,28,18,13,0,0,0,0,118
MOJINETE,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,0,0,0,0,2,11,0,1,0,0,0,0,15
MOJOCOYA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,17,18,4,1,10,44,21,11,0,0,0,0,127
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2018-10-01,1,4,6,17,5,6,13,40,5,13,0,0,0,0,110
MONTERO,atencion odontologica,cirugia bucal menor,2018-10-01,10,5,53,63,14,21,20,85,34,18,0,0,0,0,323
MORO MORO,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,4,5,0,3,6,6,2,9,0,0,0,0,35
MOROCHATA,atencion odontologica,cirugia bucal menor,2018-10-01,4,3,1,5,4,6,5,12,25,13,0,0,0,0,78
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,1,0,1,3,3,0,1,0,0,0,0,9
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,cirugia bucal menor,2018-10-01,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4
OCURI,atencion odontologica,cirugia bucal menor,2018-10-01,3,1,10,3,7,7,13,27,11,9,0,0,0,0,91
OKINAWA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,0,1,0,2,8,14,0,0,0,0,25
ORURO,atencion odontologica,cirugia bucal menor,2018-10-01,86,88,167,208,70,123,197,357,151,119,0,0,0,0,1566
PADCAYA,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,26,12,10,17,15,52,3,3,0,0,0,0,143
PADILLA,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,4,8,0,5,16,25,6,0,0,0,0,0,69
PAILON,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,11,7,6,7,14,32,5,10,0,0,0,0,95
PALCA,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,13,16,11,11,17,20,13,17,0,0,0,0,123
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,9,13,2,15,5,34,7,15,0,0,0,0,105
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,2,0,1,0,0,5,1,6,0,0,0,0,17
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,2,1,2,4,0,5,1,4,0,0,0,0,21
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,1,3,0,0,5,6,16,14,0,0,0,0,48
PASORAPA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,4,1,2,0,0,4,4,1,0,0,0,0,16
PATACAMAYA,atencion odontologica,cirugia bucal menor,2018-10-01,8,5,4,9,0,2,2,16,0,8,0,0,0,0,54
PAZÑA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,17,13,1,1,1,4,1,2,0,0,0,0,40
PELECHUCO,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,4,4,1,5,10,19,0,6,0,0,0,0,49
POCOATA,atencion odontologica,cirugia bucal menor,2018-10-01,0,2,2,2,1,3,2,25,41,49,0,0,0,0,127
POCONA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,23,33,3,5,7,15,4,14,0,0,0,0,104
POJO (CBBA),atencion odontologica,cirugia bucal menor,2018-10-01,2,0,7,4,1,3,8,9,0,5,0,0,0,0,39
POOPO,atencion odontologica,cirugia bucal menor,2018-10-01,8,5,13,4,1,8,7,13,1,6,0,0,0,0,66
PORCO,atencion odontologica,cirugia bucal menor,2018-10-01,3,6,6,7,0,4,4,10,0,0,0,0,0,0,40
POROMA,atencion odontologica,cirugia bucal menor,2018-10-01,2,2,28,48,9,14,27,105,16,21,0,0,0,0,272
PORONGO,atencion odontologica,cirugia bucal menor,2018-10-01,4,3,2,2,1,1,2,1,1,0,0,0,0,0,17
PORTACHUELO,atencion odontologica,cirugia bucal menor,2018-10-01,1,3,7,9,0,1,1,14,3,3,0,0,0,0,42
PORVENIR,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,3,2,4,4,7,4,4,0,0,0,0,0,33
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
POTOSI,atencion odontologica,cirugia bucal menor,2018-10-01,64,58,68,109,45,68,72,208,51,65,0,0,0,0,808
PRESTO,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,10,6,6,3,2,32,8,4,0,0,0,0,72
PUCARA,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,0,4,0,0,1,3,2,1,0,0,0,0,12
PUCARANI,atencion odontologica,cirugia bucal menor,2018-10-01,5,4,24,35,16,25,20,75,20,18,0,0,0,0,242
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2018-10-01,1,4,7,7,8,9,15,11,22,24,0,0,0,0,108
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,5,5,3,7,8,15,5,2,0,0,0,0,53
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2018-10-01,3,4,4,7,2,5,3,10,3,2,0,0,0,0,43
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,5,4,0,2,2,12,19,2,0,0,0,0,46
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,2,1,3,0,0,3,4,2,0,0,0,0,16
PUERTO RICO,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,4,5,3,4,17,20,13,1,0,0,0,0,68
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,2,0,0,8,15,16,16,5,0,0,0,0,63
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2018-10-01,10,13,12,22,1,11,19,39,14,18,0,0,0,0,159
PUNA,atencion odontologica,cirugia bucal menor,2018-10-01,1,2,10,8,2,1,11,40,19,24,0,0,0,0,118
PUNATA,atencion odontologica,cirugia bucal menor,2018-10-01,4,3,8,16,1,6,9,4,17,6,0,0,0,0,74
QUIABAYA,atencion odontologica,cirugia bucal menor,2018-10-01,0,2,3,3,1,3,8,14,0,3,0,0,0,0,37
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2018-10-01,30,26,33,43,6,11,21,83,35,36,0,0,0,0,324
QUIME,atencion odontologica,cirugia bucal menor,2018-10-01,3,5,8,8,3,13,20,13,7,5,0,0,0,0,85
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,1,4,0,0,2,0,3,0,0,0,0,0,10
RAVELO,atencion odontologica,cirugia bucal menor,2018-10-01,8,2,7,2,4,8,14,34,59,51,0,0,0,0,189
REYES,atencion odontologica,cirugia bucal menor,2018-10-01,4,3,83,60,16,5,10,25,2,1,0,0,0,0,209
RIBERALTA,atencion odontologica,cirugia bucal menor,2018-10-01,17,15,91,86,41,65,52,82,35,16,0,0,0,0,500
ROBORE,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,6,7,1,6,8,14,4,2,0,0,0,0,48
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2018-10-01,4,2,10,14,6,5,15,10,7,4,0,0,0,0,77
SABAYA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,4,6,0,0,6,2,0,2,0,0,0,0,21
SACABA,atencion odontologica,cirugia bucal menor,2018-10-01,21,26,175,226,13,35,12,48,25,30,0,0,0,0,611
SACABAMBA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,3,1,1,5,3,0,4,3,0,0,0,0,20
SACACA,atencion odontologica,cirugia bucal menor,2018-10-01,3,6,11,30,7,12,7,9,6,10,0,0,0,0,101
SAIPINA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,5,1,0,2,0,4,4,0,0,0,0,0,16
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2018-10-01,4,1,26,24,5,4,14,14,8,10,0,0,0,0,110
SAMAIPATA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,7,1,0,2,0,10,6,1,0,0,0,0,27
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,0,0,1,4,0,3,0,1,0,0,0,0,10
SAN ANDRES,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,3,3,0,0,2,6,5,2,0,0,0,0,21
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,2,3,0,2,1,6,10,9,0,0,0,0,34
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,2,0,3,0,0,1,1,0,0,0,0,7
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,4,2,1,0,0,2,0,0,0,0,0,0,10
SAN BENITO,atencion odontologica,cirugia bucal menor,2018-10-01,1,2,3,1,0,0,1,6,1,6,0,0,0,0,21
SAN BORJA,atencion odontologica,cirugia bucal menor,2018-10-01,5,5,5,9,4,2,4,13,7,2,0,0,0,0,56
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2018-10-01,4,4,7,9,3,4,3,22,3,11,0,0,0,0,70
SAN CARLOS,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,4,6,6,10,4,15,7,6,0,0,0,0,61
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2018-10-01,5,3,11,9,3,9,10,19,10,9,0,0,0,0,88
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,6,1,0,2,4,8,16,22,0,0,0,0,59
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2018-10-01,0,0,4,3,0,0,2,0,0,0,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2018-10-01,0,0,2,7,0,5,3,9,5,2,0,0,0,0,33
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,3,6,1,2,0,0,0,0,0,0,0,0,12
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,14,10,2,3,12,26,9,14,0,0,0,0,91
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,11,10,3,4,2,13,6,1,0,0,0,0,50
SAN JULIAN,atencion odontologica,cirugia bucal menor,2018-10-01,9,7,4,11,0,7,6,25,13,16,0,0,0,0,98
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2018-10-01,0,0,7,3,0,1,1,4,1,0,0,0,0,0,17
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2018-10-01,4,4,42,48,4,16,22,77,1,2,0,0,0,0,220
SAN LUCAS,atencion odontologica,cirugia bucal menor,2018-10-01,11,1,9,8,10,15,16,68,17,15,0,0,0,0,170
SAN MATIAS,atencion odontologica,cirugia bucal menor,2018-10-01,1,3,5,2,5,3,5,9,8,3,0,0,0,0,44
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,7,6,2,5,8,14,5,4,0,0,0,0,53
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,cirugia bucal menor,2018-10-01,1,3,12,27,9,7,10,16,10,7,0,0,0,0,102
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2018-10-01,4,1,20,16,3,9,15,20,7,12,0,0,0,0,107
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2018-10-01,1,4,0,3,0,2,6,6,1,0,0,0,0,0,23
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,0,1,0,0,0,3,2,5,0,0,0,0,12
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,3,4,6,3,4,15,9,10,0,0,0,0,54
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,7,4,0,0,5,7,3,3,0,0,0,0,31
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,1,2,1,2,1,8,3,2,0,0,0,0,20
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,10,12,10,10,2,2,1,1,0,0,0,0,48
SANTA ANA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,4,3,8,8,5,16,2,0,0,0,0,0,46
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2018-10-01,119,98,190,215,73,113,336,658,268,160,0,0,0,0,2230
SANTA ROSA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,12,6,2,0,3,21,0,0,0,0,0,0,45
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,8,13,0,2,18,11,15,6,0,0,0,0,75
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,0,0,0,5,4,7,0,0,0,0,16
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2018-10-01,2,2,14,12,2,3,8,18,12,19,0,0,0,0,92
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,1,3,3,6,9,14,10,19,0,0,0,0,68
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,6,2,0,1,1,6,2,2,0,0,0,0,21
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,5,7,0,2,0,8,3,4,0,0,0,0,29
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2018-10-01,3,3,4,4,0,2,0,3,9,1,0,0,0,0,29
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2018-10-01,1,7,9,13,9,8,29,22,20,16,0,0,0,0,134
SENA,atencion odontologica,cirugia bucal menor,2018-10-01,4,0,1,5,0,1,3,13,3,1,0,0,0,0,31
SHINAOTA,atencion odontologica,cirugia bucal menor,2018-10-01,5,9,3,0,0,2,0,5,1,2,0,0,0,0,27
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2018-10-01,4,6,5,13,4,11,21,25,24,18,0,0,0,0,131
SICAYA,atencion odontologica,cirugia bucal menor,2018-10-01,6,1,2,1,0,2,0,6,1,6,0,0,0,0,25
SIPE SIPE,atencion odontologica,cirugia bucal menor,2018-10-01,18,23,14,21,0,8,4,14,28,41,0,0,0,0,171
SOPACHUY,atencion odontologica,cirugia bucal menor,2018-10-01,2,4,2,3,7,2,3,12,2,1,0,0,0,0,38
SORACACHI,atencion odontologica,cirugia bucal menor,2018-10-01,4,2,20,22,6,11,8,17,6,12,0,0,0,0,108
SORATA,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,9,9,3,6,12,11,12,8,0,0,0,0,75
SUCRE,atencion odontologica,cirugia bucal menor,2018-10-01,87,77,209,226,33,92,143,322,92,105,0,0,0,0,1386
TACACHI,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
TACACOMA,atencion odontologica,cirugia bucal menor,2018-10-01,2,2,5,6,3,3,8,23,6,3,0,0,0,0,61
TACOPAYA,atencion odontologica,cirugia bucal menor,2018-10-01,3,1,1,1,2,5,3,16,42,35,0,0,0,0,109
TAHUA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,1,2,0,1,0,1,1,3,0,0,0,0,9
TAPACARI,atencion odontologica,cirugia bucal menor,2018-10-01,3,4,5,4,1,5,17,29,26,21,0,0,0,0,115
TARABUCO,atencion odontologica,cirugia bucal menor,2018-10-01,11,3,5,14,3,5,12,25,16,12,0,0,0,0,106
TARACO,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,4,1,2,4,1,4,7,4,0,0,0,0,28
TARATA,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,5,8,1,1,3,4,6,2,0,0,0,0,31
TARIJA,atencion odontologica,cirugia bucal menor,2018-10-01,17,21,181,223,63,114,202,374,82,60,0,0,0,0,1337
TARVITA,atencion odontologica,cirugia bucal menor,2018-10-01,4,2,6,8,3,10,18,54,6,10,0,0,0,0,121
TEOPONTE,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,9,13,4,6,15,23,8,11,0,0,0,0,91
TIAWANACU,atencion odontologica,cirugia bucal menor,2018-10-01,3,0,10,11,4,11,8,25,9,4,0,0,0,0,85
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,5,5,4,11,8,34,16,36,0,0,0,0,121
TIPUANI,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,4,0,1,4,7,18,7,2,0,0,0,0,48
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2018-10-01,21,30,12,21,4,13,8,49,17,19,0,0,0,0,194
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2018-10-01,2,2,5,14,1,6,5,14,5,6,0,0,0,0,60
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2018-10-01,1,0,4,4,0,0,3,2,6,3,0,0,0,0,23
TOCO,atencion odontologica,cirugia bucal menor,2018-10-01,4,2,1,3,1,2,3,10,2,8,0,0,0,0,36
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,2,0,0,0,0,1,0,1,0,0,0,0,4
TOLATA,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,0,0,0,0,1,2,3,2,0,0,0,0,10
TOLEDO,atencion odontologica,cirugia bucal menor,2018-10-01,2,1,14,8,1,2,3,1,1,1,0,0,0,0,34
TOMAVE,atencion odontologica,cirugia bucal menor,2018-10-01,3,2,7,7,3,5,8,21,2,5,0,0,0,0,63
TOMINA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,12,17,7,7,15,33,1,1,0,0,0,0,93
TORO TORO,atencion odontologica,cirugia bucal menor,2018-10-01,1,1,7,6,2,2,6,25,10,2,0,0,0,0,62
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2018-10-01,4,0,14,8,0,2,1,14,2,3,0,0,0,0,48
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2018-10-01,1,0,5,8,0,0,2,5,2,8,0,0,0,0,31
TRINIDAD,atencion odontologica,cirugia bucal menor,2018-10-01,7,3,84,85,20,29,64,144,28,22,0,0,0,0,486
TUPIZA,atencion odontologica,cirugia bucal menor,2018-10-01,3,7,18,23,6,12,27,69,10,19,0,0,0,0,194
TURCO,atencion odontologica,cirugia bucal menor,2018-10-01,2,2,5,3,1,0,1,3,3,2,0,0,0,0,22
UMALA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,2,0,1,1,0,1,2,0,0,0,0,7
UNCIA,atencion odontologica,cirugia bucal menor,2018-10-01,2,10,11,14,3,11,13,23,6,11,0,0,0,0,104
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2018-10-01,4,0,10,14,4,10,15,48,5,4,0,0,0,0,114
URUBICHA,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,0,1,0,4,2,8,0,2,0,0,0,0,17
UYUNI,atencion odontologica,cirugia bucal menor,2018-10-01,16,6,18,9,4,8,14,35,8,13,0,0,0,0,131
VACAS,atencion odontologica,cirugia bucal menor,2018-10-01,1,0,2,2,4,4,4,10,6,17,0,0,0,0,50
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2018-10-01,2,3,2,2,3,10,8,41,6,6,0,0,0,0,83
VIACHA,atencion odontologica,cirugia bucal menor,2018-10-01,14,24,61,71,12,26,19,86,24,38,0,0,0,0,375
VILA VILA,atencion odontologica,cirugia bucal menor,2018-10-01,2,0,4,0,0,3,0,8,1,2,0,0,0,0,20
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2018-10-01,2,4,10,25,2,7,2,30,8,5,0,0,0,0,95
VILLA MONTES,atencion odontologica,cirugia bucal menor,2018-10-01,7,6,61,51,21,30,65,147,39,5,0,0,0,0,432
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2018-10-01,2,1,2,0,1,1,0,4,1,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2018-10-01,1,3,0,2,0,1,0,5,3,5,0,0,0,0,20
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2018-10-01,1,2,7,11,1,5,28,28,6,2,0,0,0,0,91
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2018-10-01,35,25,14,23,3,20,26,63,18,25,0,0,0,0,252
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2018-10-01,2,2,2,6,0,14,8,36,16,5,0,0,0,0,91
VILLAZON,atencion odontologica,cirugia bucal menor,2018-10-01,13,15,11,20,5,18,18,55,20,20,0,0,0,0,195
VINTO,atencion odontologica,cirugia bucal menor,2018-10-01,23,21,6,3,0,5,4,37,15,12,0,0,0,0,126
VITICHI,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,14,15,4,2,3,14,19,21,0,0,0,0,93
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,2,2,3,8,3,11,5,0,0,0,0,0,35
WARNES,atencion odontologica,cirugia bucal menor,2018-10-01,15,6,29,16,2,10,6,34,9,14,0,0,0,0,141
YACO,atencion odontologica,cirugia bucal menor,2018-10-01,1,2,5,8,2,2,5,9,7,18,0,0,0,0,59
YACUIBA,atencion odontologica,cirugia bucal menor,2018-10-01,6,9,8,16,1,8,15,32,28,23,0,0,0,0,146
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2018-10-01,0,4,2,3,0,0,2,14,7,12,0,0,0,0,44
YANACACHI,atencion odontologica,cirugia bucal menor,2018-10-01,0,0,5,0,1,1,2,6,0,1,0,0,0,0,16
YAPACANI,atencion odontologica,cirugia bucal menor,2018-10-01,7,9,6,9,2,5,5,23,14,10,0,0,0,0,90
YOCALLA,atencion odontologica,cirugia bucal menor,2018-10-01,0,1,1,0,2,3,2,5,15,3,0,0,0,0,32
