,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
TIAWANACU,atencion odontologica,primera consulta,2018-10-01,7,3,13,18,2,9,8,30,7,3,0,8,0,3,111
TINGUIPAYA,atencion odontologica,primera consulta,2018-10-01,16,16,7,8,6,15,18,45,12,16,0,15,0,11,185
TIPUANI,atencion odontologica,primera consulta,2018-10-01,5,8,5,4,2,3,7,18,8,2,0,1,0,2,65
TIQUIPAYA,atencion odontologica,primera consulta,2018-10-01,79,82,54,47,10,26,15,86,22,25,0,40,0,25,511
TIRAQUE (CBBA),atencion odontologica,primera consulta,2018-10-01,13,6,10,21,2,15,5,30,7,5,0,16,0,11,141
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2018-10-01,0,0,0,1,0,0,3,3,4,0,0,0,0,0,11
TOCO,atencion odontologica,primera consulta,2018-10-01,7,13,26,30,1,5,2,12,3,4,0,5,0,1,109
TODOS SANTOS,atencion odontologica,primera consulta,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLATA,atencion odontologica,primera consulta,2018-10-01,10,12,1,0,0,1,2,5,1,4,0,1,0,0,37
TOLEDO,atencion odontologica,primera consulta,2018-10-01,2,7,123,104,28,34,5,6,4,7,0,1,0,0,321
TOMAVE,atencion odontologica,primera consulta,2018-10-01,16,17,9,9,5,10,16,24,8,12,0,7,0,0,133
TOMINA,atencion odontologica,primera consulta,2018-10-01,4,4,6,14,5,10,13,18,0,2,0,5,0,2,83
TORO TORO,atencion odontologica,primera consulta,2018-10-01,10,9,12,13,4,5,10,23,3,4,0,5,0,7,105
TOTORA(CBBA),atencion odontologica,primera consulta,2018-10-01,9,11,205,180,1,6,8,15,5,4,0,8,0,2,454
TOTORA(ORR),atencion odontologica,primera consulta,2018-10-01,8,15,2,9,2,5,5,15,3,4,0,8,0,2,78
TRINIDAD,atencion odontologica,primera consulta,2018-10-01,81,48,114,120,41,65,122,256,34,23,0,62,0,11,977
TUPIZA,atencion odontologica,primera consulta,2018-10-01,16,41,62,67,17,38,30,67,10,8,0,38,0,3,397
TURCO,atencion odontologica,primera consulta,2018-10-01,5,4,46,37,3,2,2,3,4,4,0,2,0,0,112
UMALA,atencion odontologica,primera consulta,2018-10-01,8,4,20,22,0,2,2,0,1,1,0,0,0,0,60
UNCIA,atencion odontologica,primera consulta,2018-10-01,18,22,15,17,3,15,14,67,7,9,0,27,0,10,224
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2018-10-01,28,23,18,19,9,22,32,92,10,7,0,6,0,2,268
URUBICHA,atencion odontologica,primera consulta,2018-10-01,2,2,0,0,0,1,0,9,0,2,0,4,0,1,21
UYUNI,atencion odontologica,primera consulta,2018-10-01,34,30,30,32,2,9,36,41,17,9,0,14,0,7,261
VACAS,atencion odontologica,primera consulta,2018-10-01,8,4,4,3,5,9,5,21,3,9,0,1,0,4,76
VALLEGRANDE,atencion odontologica,primera consulta,2018-10-01,26,29,51,63,11,13,15,23,28,25,0,16,0,4,304
VIACHA,atencion odontologica,primera consulta,2018-10-01,61,80,132,136,10,27,18,90,16,21,0,21,0,17,629
VILA VILA,atencion odontologica,primera consulta,2018-10-01,4,4,20,10,0,3,1,13,1,2,0,1,0,3,62
VILLA CHARCAS,atencion odontologica,primera consulta,2018-10-01,5,5,7,16,5,8,7,35,2,3,0,9,0,0,102
VILLA MONTES,atencion odontologica,primera consulta,2018-10-01,25,21,100,91,35,65,86,183,24,11,0,24,0,3,668
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2018-10-01,2,0,1,0,0,2,2,7,1,0,0,4,0,0,19
VILLA RIVERO,atencion odontologica,primera consulta,2018-10-01,2,5,5,3,0,3,2,11,5,4,0,2,0,3,45
VILLA SERRANO,atencion odontologica,primera consulta,2018-10-01,10,13,6,14,7,6,12,17,2,1,0,7,0,0,95
VILLA TUNARI,atencion odontologica,primera consulta,2018-10-01,46,35,56,57,8,38,25,93,14,10,0,28,0,43,453
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2018-10-01,15,12,124,135,1,19,15,51,8,3,0,16,0,5,404
VILLAZON,atencion odontologica,primera consulta,2018-10-01,42,35,71,87,40,52,24,70,22,21,0,28,0,8,500
VINTO,atencion odontologica,primera consulta,2018-10-01,47,40,18,14,2,7,11,61,11,18,0,13,0,16,258
VITICHI,atencion odontologica,primera consulta,2018-10-01,20,21,23,20,3,4,8,24,7,15,0,8,0,3,156
WALDO BALLIVIAN,atencion odontologica,primera consulta,2018-10-01,0,1,2,1,2,5,4,4,1,0,0,0,0,0,20
WARNES,atencion odontologica,primera consulta,2018-10-01,119,125,26,35,7,14,18,63,12,10,0,17,0,10,456
YACO,atencion odontologica,primera consulta,2018-10-01,4,3,1,8,1,3,4,4,3,4,0,1,0,0,36
YACUIBA,atencion odontologica,primera consulta,2018-10-01,61,46,57,65,22,23,52,119,31,38,0,29,0,8,551
YAMPARAEZ,atencion odontologica,primera consulta,2018-10-01,2,3,3,1,2,5,2,9,3,2,0,4,0,0,36
YANACACHI,atencion odontologica,primera consulta,2018-10-01,2,2,4,1,1,1,4,11,1,1,0,1,0,0,29
YAPACANI,atencion odontologica,primera consulta,2018-10-01,47,56,15,12,9,15,46,70,15,12,0,25,0,23,345
YOCALLA,atencion odontologica,primera consulta,2018-10-01,1,2,1,0,1,2,3,9,2,1,0,3,0,1,26
YOTALA,atencion odontologica,primera consulta,2018-10-01,8,3,8,3,2,2,5,17,3,1,0,6,0,0,58
YUNCHARA,atencion odontologica,primera consulta,2018-10-01,5,4,40,16,17,19,15,28,1,6,0,2,0,1,154
ZUDAÑEZ,atencion odontologica,primera consulta,2018-10-01,1,0,8,6,6,6,7,12,2,0,0,5,0,0,53
ACACIO,atencion odontologica,primera consulta,2018-11-01,14,11,27,19,12,17,3,9,0,0,0,1,0,1,114
ACHACACHI,atencion odontologica,primera consulta,2018-11-01,36,45,10,6,6,10,19,35,24,31,0,6,0,12,240
ACHOCALLA,atencion odontologica,primera consulta,2018-11-01,26,23,5,9,2,5,6,42,4,7,0,16,0,7,152
AIQUILE,atencion odontologica,primera consulta,2018-11-01,8,4,28,26,12,10,32,66,5,10,0,4,0,3,208
ALALAY,atencion odontologica,primera consulta,2018-11-01,0,0,4,2,0,1,3,2,0,0,0,0,0,0,12
ALCALA,atencion odontologica,primera consulta,2018-11-01,1,0,5,4,3,2,14,13,1,2,0,3,0,2,50
ALTO BENI,atencion odontologica,primera consulta,2018-11-01,2,6,1,1,1,2,8,5,6,3,0,0,0,7,42
ANCORAIMES,atencion odontologica,primera consulta,2018-11-01,7,6,6,4,4,14,7,25,9,16,0,2,0,7,107
ANDAMARCA,atencion odontologica,primera consulta,2018-11-01,2,2,5,5,0,3,3,13,3,2,0,2,0,2,42
ANTEQUERA,atencion odontologica,primera consulta,2018-11-01,4,2,4,3,1,4,6,18,2,2,0,1,0,3,50
ANZALDO,atencion odontologica,primera consulta,2018-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
APOLO,atencion odontologica,primera consulta,2018-11-01,4,8,11,5,2,3,7,21,11,10,0,2,0,2,86
ARAMPAMPA,atencion odontologica,primera consulta,2018-11-01,5,2,2,0,1,0,1,10,0,1,0,1,0,1,24
ARANI,atencion odontologica,primera consulta,2018-11-01,2,0,9,10,1,5,2,6,2,1,0,0,0,1,39
ARBIETO,atencion odontologica,primera consulta,2018-11-01,19,21,31,36,4,13,8,37,7,11,0,11,0,10,208
ARQUE,atencion odontologica,primera consulta,2018-11-01,7,9,5,7,2,9,11,29,7,5,0,6,0,1,98
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2018-11-01,92,66,237,240,6,12,9,51,55,20,0,56,0,15,859
ATOCHA,atencion odontologica,primera consulta,2018-11-01,13,11,24,21,23,18,32,39,15,15,0,7,0,1,219
AUCAPATA,atencion odontologica,primera consulta,2018-11-01,1,5,1,3,0,2,5,13,0,2,0,3,0,1,36
AYATA,atencion odontologica,primera consulta,2018-11-01,2,5,10,6,7,10,13,12,5,1,0,2,0,2,75
AYO AYO,atencion odontologica,primera consulta,2018-11-01,7,4,16,16,2,4,4,10,5,4,0,2,0,0,74
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2018-11-01,15,20,16,14,5,20,21,30,4,8,0,8,0,13,174
AZURDUY,atencion odontologica,primera consulta,2018-11-01,7,4,8,4,3,11,22,29,3,2,0,5,0,4,102
BATALLAS,atencion odontologica,primera consulta,2018-11-01,14,10,64,78,4,6,9,21,9,16,0,8,0,4,243
BAURES,atencion odontologica,primera consulta,2018-11-01,1,1,3,2,3,0,5,12,1,2,0,0,0,3,33
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2018-11-01,0,2,3,4,2,2,6,8,1,0,0,1,0,0,29
BELEN DE URMIRI,atencion odontologica,primera consulta,2018-11-01,0,2,1,1,1,0,0,2,1,0,0,0,0,0,8
BELLA FLOR,atencion odontologica,primera consulta,2018-11-01,0,1,0,0,2,2,6,3,1,0,0,4,0,0,19
BERMEJO,atencion odontologica,primera consulta,2018-11-01,41,34,31,26,34,45,64,118,15,24,0,22,0,1,455
BETANZOS,atencion odontologica,primera consulta,2018-11-01,15,19,23,28,12,15,31,52,34,33,0,13,0,7,282
BOLIVAR,atencion odontologica,primera consulta,2018-11-01,1,0,2,1,3,3,3,7,0,0,0,2,0,1,23
BOLPEBRA,atencion odontologica,primera consulta,2018-11-01,2,8,0,1,0,0,2,2,2,0,0,1,0,0,18
BOYUIBE,atencion odontologica,primera consulta,2018-11-01,22,16,9,5,2,5,9,13,7,3,0,2,0,2,95
BUENA VISTA,atencion odontologica,primera consulta,2018-11-01,14,12,9,10,1,7,4,17,3,4,0,11,0,3,95
CABEZAS,atencion odontologica,primera consulta,2018-11-01,72,48,14,11,6,16,18,71,18,23,0,36,0,13,346
CAIROMA,atencion odontologica,primera consulta,2018-11-01,11,9,20,37,5,9,20,22,5,4,0,6,0,4,152
"CAIZA ""D""",atencion odontologica,primera consulta,2018-11-01,13,9,10,4,9,12,20,33,8,19,0,10,0,4,151
CAJUATA,atencion odontologica,primera consulta,2018-11-01,22,21,40,41,9,14,26,42,2,4,0,6,0,5,232
CALACOTO,atencion odontologica,primera consulta,2018-11-01,4,5,6,8,0,3,2,5,11,19,0,0,0,1,64
CALAMARCA,atencion odontologica,primera consulta,2018-11-01,14,3,31,39,4,12,10,39,1,8,0,8,0,1,170
CAMARGO,atencion odontologica,primera consulta,2018-11-01,27,13,9,13,1,8,2,33,2,6,0,25,0,2,141
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2018-11-01,2,1,0,0,3,1,4,3,2,2,0,1,0,0,19
CAMIRI,atencion odontologica,primera consulta,2018-11-01,28,27,13,17,14,14,36,76,10,3,0,63,0,5,306
CAPINOTA,atencion odontologica,primera consulta,2018-11-01,20,22,8,7,2,6,9,19,6,3,0,6,0,6,114
CAQUIAVIRI,atencion odontologica,primera consulta,2018-11-01,11,15,15,40,9,9,14,18,11,12,0,5,0,2,161
CARACOLLO,atencion odontologica,primera consulta,2018-11-01,27,18,11,9,6,13,22,41,22,17,0,18,0,4,208
CARANAVI,atencion odontologica,primera consulta,2018-11-01,98,111,155,153,19,23,31,67,32,24,0,32,0,27,772
CARAPARI,atencion odontologica,primera consulta,2018-11-01,14,6,22,34,13,9,27,56,17,11,0,14,0,4,227
CARIPUYO,atencion odontologica,primera consulta,2018-11-01,3,3,6,9,2,5,8,14,2,5,0,1,0,0,58
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2018-11-01,10,12,3,3,1,1,11,15,2,3,0,8,0,1,70
CATACORA,atencion odontologica,primera consulta,2018-11-01,3,1,8,7,1,3,1,5,1,2,0,0,0,4,36
CHALLAPATA,atencion odontologica,primera consulta,2018-11-01,44,44,95,103,24,32,22,84,25,14,0,35,0,10,532
CHAQUI,atencion odontologica,primera consulta,2018-11-01,6,4,6,9,5,6,7,21,2,3,0,2,0,1,72
CHARAGUA,atencion odontologica,primera consulta,2018-11-01,57,48,12,15,10,28,44,82,12,13,0,26,0,7,354
CHARAÑA,atencion odontologica,primera consulta,2018-11-01,0,3,0,1,1,0,5,4,4,4,0,0,0,0,22
CHAYANTA,atencion odontologica,primera consulta,2018-11-01,12,7,11,19,6,10,35,46,8,5,0,3,0,5,167
CHIMORE,atencion odontologica,primera consulta,2018-11-01,33,43,32,31,3,9,14,46,2,5,0,23,0,10,251
CHIPAYA,atencion odontologica,primera consulta,2018-11-01,1,3,0,0,1,1,2,8,0,0,0,1,0,4,21
CHOQUE COTA,atencion odontologica,primera consulta,2018-11-01,0,0,0,0,1,0,0,2,10,9,0,0,0,0,22
CHUA COCANI,atencion odontologica,primera consulta,2018-11-01,0,2,1,0,1,0,0,4,3,4,0,0,0,0,15
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2018-11-01,33,24,72,65,1,8,12,27,5,1,0,4,0,10,262
CHUMA,atencion odontologica,primera consulta,2018-11-01,4,5,6,6,9,13,19,27,5,14,0,2,0,2,112
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2018-11-01,14,19,4,6,3,3,4,15,4,7,0,5,0,2,86
CKOCHAS,atencion odontologica,primera consulta,2018-11-01,17,19,7,8,5,12,14,35,7,10,0,23,0,1,158
CLIZA,atencion odontologica,primera consulta,2018-11-01,20,8,7,17,3,6,11,35,14,15,0,4,0,3,143
COBIJA,atencion odontologica,primera consulta,2018-11-01,131,145,35,53,15,63,121,217,31,19,0,102,0,30,962
COCAPATA,atencion odontologica,primera consulta,2018-11-01,17,12,5,1,2,5,4,15,15,20,0,15,0,16,127
COCHABAMBA,atencion odontologica,primera consulta,2018-11-01,333,329,228,223,98,184,219,564,145,133,0,297,0,102,2855
COIPASA,atencion odontologica,primera consulta,2018-11-01,0,0,1,0,2,0,2,4,0,0,0,1,0,0,10
COLCAPIRHUA,atencion odontologica,primera consulta,2018-11-01,52,57,8,19,3,10,14,46,17,25,0,24,0,16,291
"COLCHA ""K""",atencion odontologica,primera consulta,2018-11-01,27,28,13,13,7,13,22,36,7,9,0,5,0,4,184
COLLANA,atencion odontologica,primera consulta,2018-11-01,5,2,6,1,2,6,8,12,0,1,0,0,0,1,44
COLOMI,atencion odontologica,primera consulta,2018-11-01,26,30,2,5,2,2,4,17,4,10,0,6,0,6,114
COLPA BELGICA,atencion odontologica,primera consulta,2018-11-01,12,17,0,0,0,3,0,6,3,2,0,6,0,5,54
COLQUECHACA,atencion odontologica,primera consulta,2018-11-01,26,25,27,40,37,44,67,130,21,29,0,21,0,18,485
COLQUENCHA,atencion odontologica,primera consulta,2018-11-01,19,13,48,42,13,17,20,59,4,6,0,17,0,3,261
COLQUIRI,atencion odontologica,primera consulta,2018-11-01,16,15,83,65,6,7,17,31,24,27,0,11,0,0,302
COMANCHE,atencion odontologica,primera consulta,2018-11-01,2,5,45,53,32,20,2,1,1,0,0,0,0,0,161
COMARAPA,atencion odontologica,primera consulta,2018-11-01,12,17,11,2,19,3,7,15,4,4,0,5,0,8,107
COMBAYA,atencion odontologica,primera consulta,2018-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CONCEPCION,atencion odontologica,primera consulta,2018-11-01,14,12,7,1,1,4,9,32,3,3,0,9,0,0,95
COPACABANA,atencion odontologica,primera consulta,2018-11-01,5,7,3,6,1,2,5,16,4,3,0,4,0,4,60
CORIPATA,atencion odontologica,primera consulta,2018-11-01,7,9,4,6,2,3,11,3,1,0,0,2,0,1,49
CORO CORO,atencion odontologica,primera consulta,2018-11-01,3,3,2,3,4,4,8,9,5,5,0,3,0,1,50
COROICO,atencion odontologica,primera consulta,2018-11-01,0,3,2,1,1,1,4,3,0,1,0,1,0,0,17
CORQUE,atencion odontologica,primera consulta,2018-11-01,3,6,30,27,3,1,7,14,2,3,0,2,0,0,98
COTAGAITA,atencion odontologica,primera consulta,2018-11-01,14,15,121,110,30,17,42,61,11,16,0,19,0,1,457
COTOCA,atencion odontologica,primera consulta,2018-11-01,52,66,16,9,4,6,2,22,4,6,0,2,0,1,190
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2018-11-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,primera consulta,2018-11-01,20,27,11,11,4,4,4,40,2,2,0,10,0,7,142
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2018-11-01,1,3,1,0,2,2,2,2,2,2,0,0,0,1,18
CUEVO,atencion odontologica,primera consulta,2018-11-01,2,4,4,3,3,7,6,22,4,1,0,7,0,0,63
CULPINA,atencion odontologica,primera consulta,2018-11-01,17,15,11,17,8,9,16,44,10,6,0,12,0,2,167
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2018-11-01,7,5,10,11,7,3,4,10,2,3,0,2,0,0,64
CURVA,atencion odontologica,primera consulta,2018-11-01,2,0,27,27,1,1,1,3,1,0,0,5,0,5,73
DESAGUADERO,atencion odontologica,primera consulta,2018-11-01,7,12,5,4,3,1,2,12,3,1,0,6,0,1,57
EL ALTO,atencion odontologica,primera consulta,2018-11-01,574,585,1301,1187,395,606,327,1142,139,113,0,550,0,165,7084
EL CHORO,atencion odontologica,primera consulta,2018-11-01,17,13,6,1,0,4,0,7,4,9,0,5,0,2,68
EL PUENTE(STC),atencion odontologica,primera consulta,2018-11-01,28,18,18,13,1,4,9,22,10,4,0,10,0,6,143
EL PUENTE(TJA),atencion odontologica,primera consulta,2018-11-01,7,4,22,12,11,11,19,38,5,9,0,0,0,0,138
EL TORNO,atencion odontologica,primera consulta,2018-11-01,75,91,125,107,47,67,29,70,25,22,0,33,0,23,714
EL VILLAR,atencion odontologica,primera consulta,2018-11-01,18,17,5,3,3,3,5,12,1,0,0,6,0,0,73
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2018-11-01,22,27,47,68,13,31,27,87,16,10,0,4,0,8,360
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2018-11-01,20,23,8,8,0,9,3,16,6,6,0,7,0,9,115
ESCARA,atencion odontologica,primera consulta,2018-11-01,0,0,1,3,0,0,0,1,1,1,0,0,0,0,7
ESCOMA,atencion odontologica,primera consulta,2018-11-01,1,0,1,3,2,3,5,5,3,0,0,1,0,0,24
ESMERALDA,atencion odontologica,primera consulta,2018-11-01,1,0,0,0,0,1,0,1,1,1,0,1,0,0,6
EUCALIPTUS,atencion odontologica,primera consulta,2018-11-01,2,5,1,4,0,1,3,8,6,2,0,3,0,0,35
EXALTACION,atencion odontologica,primera consulta,2018-11-01,2,0,0,2,1,0,0,1,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2018-11-01,13,13,25,13,4,17,8,29,9,5,0,8,0,2,146
FILADELFIA,atencion odontologica,primera consulta,2018-11-01,25,30,16,22,0,2,3,9,1,0,0,2,0,0,110
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2018-11-01,14,11,1,2,0,4,5,18,3,1,0,8,0,4,71
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2018-11-01,9,9,6,2,6,12,16,16,13,9,0,4,0,3,105
GUANAY,atencion odontologica,primera consulta,2018-11-01,6,11,3,1,1,0,4,6,4,2,0,1,0,0,39
GUAQUI,atencion odontologica,primera consulta,2018-11-01,8,13,5,10,3,9,17,25,15,15,0,4,0,4,128
GUAYARAMERIN,atencion odontologica,primera consulta,2018-11-01,9,12,11,18,1,10,12,33,6,3,0,26,0,1,142
GUTIERREZ,atencion odontologica,primera consulta,2018-11-01,42,46,50,65,39,41,50,58,15,17,0,27,0,15,465
HUACARETA,atencion odontologica,primera consulta,2018-11-01,8,12,3,8,1,6,5,30,0,0,0,19,0,1,93
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2018-11-01,6,6,4,3,1,2,6,6,1,0,0,1,0,0,36
HUACHACALLA,atencion odontologica,primera consulta,2018-11-01,1,2,0,0,0,0,2,5,1,0,0,4,0,0,15
HUANUNI,atencion odontologica,primera consulta,2018-11-01,21,21,24,25,7,23,20,53,15,20,0,32,0,17,278
HUARACAJE,atencion odontologica,primera consulta,2018-11-01,4,5,6,4,5,4,5,16,3,4,0,1,0,2,59
HUARINA,atencion odontologica,primera consulta,2018-11-01,3,1,4,2,3,1,5,5,4,10,0,0,0,0,38
HUATAJATA,atencion odontologica,primera consulta,2018-11-01,4,4,1,0,1,0,5,2,1,1,0,1,0,0,20
HUAYLLAMARCA,atencion odontologica,primera consulta,2018-11-01,0,2,12,8,16,12,5,19,7,5,0,4,0,2,92
HUMANATA,atencion odontologica,primera consulta,2018-11-01,7,2,1,4,3,5,2,15,10,14,0,0,0,3,66
ICHOCA,atencion odontologica,primera consulta,2018-11-01,1,4,17,13,2,0,3,6,1,1,0,2,0,0,50
ICLA,atencion odontologica,primera consulta,2018-11-01,6,13,49,74,4,9,9,17,1,5,0,7,0,0,194
INCAHUASI,atencion odontologica,primera consulta,2018-11-01,2,6,4,4,7,5,12,33,1,3,0,10,0,2,89
INQUISIVI,atencion odontologica,primera consulta,2018-11-01,9,8,19,17,3,9,10,18,8,7,0,3,0,3,114
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2018-11-01,26,15,13,9,6,8,15,28,6,8,0,6,0,7,147
IXIAMAS,atencion odontologica,primera consulta,2018-11-01,6,7,5,3,4,4,4,19,2,1,0,4,0,2,61
JESUS DE MACHACA,atencion odontologica,primera consulta,2018-11-01,12,13,6,9,8,11,14,23,25,18,0,6,0,4,149
LA ASUNTA,atencion odontologica,primera consulta,2018-11-01,42,40,61,56,5,20,33,84,12,7,0,26,0,14,400
LA GUARDIA,atencion odontologica,primera consulta,2018-11-01,138,96,7,11,0,12,8,50,17,10,0,55,0,18,422
LA PAZ,atencion odontologica,primera consulta,2018-11-01,676,676,437,249,142,209,711,1208,182,268,0,409,0,85,5252
LA RIVERA,atencion odontologica,primera consulta,2018-11-01,0,0,5,6,0,0,1,1,0,0,0,0,0,0,13
LAGUNILLAS,atencion odontologica,primera consulta,2018-11-01,1,0,7,0,2,1,4,5,2,1,0,0,0,0,23
LAJA,atencion odontologica,primera consulta,2018-11-01,24,24,151,154,53,44,9,24,2,4,0,10,0,7,506
LAS CARRERAS,atencion odontologica,primera consulta,2018-11-01,2,2,6,7,1,2,5,11,2,2,0,1,0,0,41
LICOMA PAMPA,atencion odontologica,primera consulta,2018-11-01,1,3,2,2,1,2,3,2,1,3,0,1,0,0,21
LLALLAGUA,atencion odontologica,primera consulta,2018-11-01,81,76,28,46,21,24,264,113,138,25,0,37,0,13,866
LLICA,atencion odontologica,primera consulta,2018-11-01,2,7,3,8,2,3,5,11,2,3,0,2,0,0,48
LORETO,atencion odontologica,primera consulta,2018-11-01,0,0,3,4,1,1,0,2,0,0,0,0,0,0,11
LURIBAY,atencion odontologica,primera consulta,2018-11-01,4,4,7,9,1,5,10,12,4,2,0,6,0,1,65
MACHACAMARCA,atencion odontologica,primera consulta,2018-11-01,8,7,9,8,5,15,7,9,3,6,0,1,0,0,78
MACHARETI,atencion odontologica,primera consulta,2018-11-01,3,2,8,9,2,6,4,23,0,1,0,7,0,1,66
MAGDALENA,atencion odontologica,primera consulta,2018-11-01,3,3,8,7,8,5,4,24,0,1,0,2,0,4,69
MAIRANA,atencion odontologica,primera consulta,2018-11-01,63,76,36,44,14,27,26,53,22,18,0,29,0,7,415
MALLA,atencion odontologica,primera consulta,2018-11-01,4,1,17,18,0,4,3,4,1,0,0,1,0,1,54
MAPIRI,atencion odontologica,primera consulta,2018-11-01,7,12,15,7,0,7,6,17,2,1,0,3,0,5,82
MECAPACA,atencion odontologica,primera consulta,2018-11-01,10,10,8,13,6,7,11,20,8,7,0,4,0,3,107
MINEROS,atencion odontologica,primera consulta,2018-11-01,18,20,26,28,1,6,4,11,7,4,0,5,0,5,135
MIZQUE,atencion odontologica,primera consulta,2018-11-01,25,18,14,10,2,8,7,33,9,5,0,7,0,8,146
MOCOMOCO,atencion odontologica,primera consulta,2018-11-01,8,2,12,10,11,8,11,19,12,8,0,1,0,6,108
MOJINETE,atencion odontologica,primera consulta,2018-11-01,1,2,2,0,0,0,0,0,0,1,0,0,0,0,6
MOJOCOYA,atencion odontologica,primera consulta,2018-11-01,6,7,14,19,2,5,9,32,4,5,0,2,0,0,105
MONTEAGUDO,atencion odontologica,primera consulta,2018-11-01,43,42,31,38,9,16,20,77,2,6,0,37,0,9,330
MONTERO,atencion odontologica,primera consulta,2018-11-01,130,139,87,107,23,48,118,232,43,50,0,46,0,9,1032
MORO MORO,atencion odontologica,primera consulta,2018-11-01,1,0,2,1,2,3,4,5,2,3,0,3,0,0,26
MOROCHATA,atencion odontologica,primera consulta,2018-11-01,11,8,4,5,5,19,11,26,11,7,0,10,0,12,129
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2018-11-01,3,6,2,0,0,1,0,4,1,0,0,1,0,1,19
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2018-11-01,1,0,0,0,1,2,3,1,0,1,0,1,0,0,10
OCURI,atencion odontologica,primera consulta,2018-11-01,7,13,76,62,39,24,14,21,6,8,0,2,0,0,272
OKINAWA,atencion odontologica,primera consulta,2018-11-01,4,3,2,4,2,1,0,11,3,3,0,0,0,2,35
OMEREQUE,atencion odontologica,primera consulta,2018-11-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ORURO,atencion odontologica,primera consulta,2018-11-01,258,251,148,146,108,191,327,660,70,67,0,223,0,75,2524
PADCAYA,atencion odontologica,primera consulta,2018-11-01,16,7,78,94,76,63,42,81,4,1,0,1,0,0,463
PADILLA,atencion odontologica,primera consulta,2018-11-01,4,5,6,1,2,5,26,29,9,7,0,20,0,3,117
PAILON,atencion odontologica,primera consulta,2018-11-01,19,17,8,11,7,19,19,31,7,5,0,5,0,2,150
PALCA,atencion odontologica,primera consulta,2018-11-01,10,15,62,49,7,13,14,33,10,10,0,6,0,7,236
PALOS BLANCOS,atencion odontologica,primera consulta,2018-11-01,38,36,13,6,6,12,18,46,16,20,0,8,0,14,233
PAMPA AULLAGAS,atencion odontologica,primera consulta,2018-11-01,1,1,3,1,0,1,4,5,1,2,0,0,0,1,20
PAMPA GRANDE,atencion odontologica,primera consulta,2018-11-01,2,6,1,1,0,1,0,7,5,2,0,2,0,5,32
PAPEL PAMPA,atencion odontologica,primera consulta,2018-11-01,1,6,86,80,3,5,1,12,2,4,0,0,0,1,201
PASORAPA,atencion odontologica,primera consulta,2018-11-01,1,1,1,1,0,1,5,5,1,0,0,1,0,1,18
PATACAMAYA,atencion odontologica,primera consulta,2018-11-01,25,40,1,6,0,7,4,23,1,4,0,15,0,2,128
PAZÑA,atencion odontologica,primera consulta,2018-11-01,5,5,11,10,3,1,13,15,13,6,0,1,0,0,83
PELECHUCO,atencion odontologica,primera consulta,2018-11-01,16,7,3,5,2,6,12,21,4,3,0,5,0,3,87
POCOATA,atencion odontologica,primera consulta,2018-11-01,16,17,6,10,6,18,10,32,29,35,0,17,0,15,211
