,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
VINTO,atencion odontologica,consulta repetida,2018-09-01,3,4,1,1,0,1,0,3,0,0,0,0,0,2,15
VITICHI,atencion odontologica,consulta repetida,2018-09-01,1,0,2,1,3,5,3,20,1,0,0,0,0,0,36
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,consulta repetida,2018-09-01,37,47,2,4,0,2,1,30,6,3,0,8,0,25,165
YACUIBA,atencion odontologica,consulta repetida,2018-09-01,10,8,37,27,13,12,61,98,16,5,0,7,0,2,296
YAMPARAEZ,atencion odontologica,consulta repetida,2018-09-01,42,33,5,5,0,4,7,31,7,2,0,2,0,6,144
YANACACHI,atencion odontologica,consulta repetida,2018-09-01,0,0,0,0,2,0,2,5,2,0,0,1,0,0,12
YAPACANI,atencion odontologica,consulta repetida,2018-09-01,6,13,4,0,2,6,9,22,3,5,0,9,0,7,86
YOCALLA,atencion odontologica,consulta repetida,2018-09-01,5,3,3,0,6,0,3,27,2,0,0,0,0,5,54
YOTALA,atencion odontologica,consulta repetida,2018-09-01,2,0,0,12,3,4,8,23,1,3,0,0,0,2,58
YUNCHARA,atencion odontologica,consulta repetida,2018-09-01,0,0,0,1,0,0,2,17,2,1,0,0,0,0,23
ZUDAÑEZ,atencion odontologica,consulta repetida,2018-09-01,2,0,0,2,0,8,3,9,0,0,0,3,0,0,27
ACACIO,atencion odontologica,consulta repetida,2018-10-01,0,2,1,1,0,3,0,8,0,1,0,3,0,3,22
ACHACACHI,atencion odontologica,consulta repetida,2018-10-01,48,18,7,13,9,13,12,68,25,8,0,8,0,24,253
ACHOCALLA,atencion odontologica,consulta repetida,2018-10-01,1,3,1,0,0,1,2,3,0,5,0,0,0,1,17
AIQUILE,atencion odontologica,consulta repetida,2018-10-01,29,14,5,3,0,4,14,22,30,20,0,4,0,0,145
ALALAY,atencion odontologica,consulta repetida,2018-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,consulta repetida,2018-10-01,1,3,1,5,13,36,13,82,0,6,0,3,0,0,163
ALTO BENI,atencion odontologica,consulta repetida,2018-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,2,10,1,1,21,2,3,0,0,0,1,41
ANTEQUERA,atencion odontologica,consulta repetida,2018-10-01,9,10,14,13,10,11,8,31,0,0,0,0,0,0,106
APOLO,atencion odontologica,consulta repetida,2018-10-01,4,5,2,1,0,1,0,1,1,0,0,1,0,1,17
ARAMPAMPA,atencion odontologica,consulta repetida,2018-10-01,0,0,3,2,0,6,4,2,0,0,0,0,0,0,17
ARANI,atencion odontologica,consulta repetida,2018-10-01,8,25,11,4,3,1,2,13,0,3,0,3,0,0,73
ARBIETO,atencion odontologica,consulta repetida,2018-10-01,4,6,5,2,0,3,0,7,2,4,0,6,0,1,40
ARQUE,atencion odontologica,consulta repetida,2018-10-01,2,0,0,0,0,4,3,7,0,0,0,4,0,2,22
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2018-10-01,12,13,0,0,0,2,1,17,2,2,0,6,0,8,63
ATOCHA,atencion odontologica,consulta repetida,2018-10-01,18,21,48,47,29,39,124,151,18,32,0,1,0,0,528
AYO AYO,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2018-10-01,6,10,15,12,1,16,15,25,4,0,0,2,0,5,111
AZURDUY,atencion odontologica,consulta repetida,2018-10-01,21,17,9,8,19,12,30,74,12,7,0,24,0,33,266
BAURES,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,1,0,3,0,0,0,2,0,0,6
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2018-10-01,3,2,0,1,0,0,0,1,0,0,0,0,0,0,7
BELEN DE URMIRI,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,2,1,0,0,2,0,1,0,0,6
BELLA FLOR,atencion odontologica,consulta repetida,2018-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,consulta repetida,2018-10-01,21,32,46,64,33,55,34,173,6,49,0,4,0,7,524
BETANZOS,atencion odontologica,consulta repetida,2018-10-01,8,15,4,11,5,11,10,45,8,0,0,10,0,18,145
BOLIVAR,atencion odontologica,consulta repetida,2018-10-01,0,0,1,0,1,0,1,3,0,0,0,1,0,2,9
BOYUIBE,atencion odontologica,consulta repetida,2018-10-01,0,0,0,1,1,0,0,6,0,0,0,0,0,0,8
BUENA VISTA,atencion odontologica,consulta repetida,2018-10-01,30,37,24,4,2,3,4,18,4,2,0,8,0,7,143
CABEZAS,atencion odontologica,consulta repetida,2018-10-01,6,6,0,0,1,3,1,1,0,0,0,0,0,0,18
CAIROMA,atencion odontologica,consulta repetida,2018-10-01,0,7,3,12,1,0,0,8,0,0,0,0,0,0,31
"CAIZA ""D""",atencion odontologica,consulta repetida,2018-10-01,10,1,4,1,1,1,4,9,3,5,0,0,0,1,40
CAJUATA,atencion odontologica,consulta repetida,2018-10-01,4,0,2,1,0,1,7,5,0,1,0,1,0,1,23
CALAMARCA,atencion odontologica,consulta repetida,2018-10-01,0,0,3,6,5,12,9,26,0,8,0,0,0,4,73
CAMARGO,atencion odontologica,consulta repetida,2018-10-01,22,22,7,1,3,1,0,25,3,2,0,11,0,7,104
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2018-10-01,9,21,0,2,0,8,5,31,0,0,0,6,0,4,86
CAMIRI,atencion odontologica,consulta repetida,2018-10-01,11,14,5,13,6,31,31,87,21,11,0,9,0,3,242
CAPINOTA,atencion odontologica,consulta repetida,2018-10-01,11,8,18,14,5,10,27,23,5,6,0,0,0,1,128
CAQUIAVIRI,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,consulta repetida,2018-10-01,4,5,33,15,3,10,8,34,6,9,0,2,0,1,130
CARANAVI,atencion odontologica,consulta repetida,2018-10-01,16,21,14,12,11,17,13,20,4,11,0,4,0,7,150
CARANGAS,atencion odontologica,consulta repetida,2018-10-01,0,0,0,1,0,0,1,5,2,3,0,0,0,1,13
CARAPARI,atencion odontologica,consulta repetida,2018-10-01,3,1,13,18,3,8,20,32,1,0,0,0,0,0,99
CARIPUYO,atencion odontologica,consulta repetida,2018-10-01,0,4,0,1,2,2,0,4,0,0,0,0,0,1,14
CHALLAPATA,atencion odontologica,consulta repetida,2018-10-01,22,11,13,23,7,14,25,46,9,9,0,8,0,41,228
CHAQUI,atencion odontologica,consulta repetida,2018-10-01,4,1,6,2,6,13,15,25,8,10,0,3,0,9,102
CHARAGUA,atencion odontologica,consulta repetida,2018-10-01,7,5,1,5,1,3,3,10,6,5,0,4,0,0,50
CHAYANTA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,5,6,5,2,0,0,0,5,0,0,23
CHIMORE,atencion odontologica,consulta repetida,2018-10-01,17,18,10,4,0,10,8,23,9,12,0,6,0,19,136
CHIPAYA,atencion odontologica,consulta repetida,2018-10-01,0,3,0,0,0,5,0,0,0,0,0,0,0,0,8
CHUA COCANI,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,1,0,2,0,0,0,1,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2018-10-01,13,2,1,6,0,5,7,19,1,0,0,2,0,3,59
CHUMA,atencion odontologica,consulta repetida,2018-10-01,1,2,1,0,4,2,4,1,1,1,0,0,0,0,17
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2018-10-01,1,5,8,4,11,27,9,44,1,4,0,2,0,1,117
CKOCHAS,atencion odontologica,consulta repetida,2018-10-01,4,1,0,0,0,4,0,1,0,0,0,4,0,1,15
CLIZA,atencion odontologica,consulta repetida,2018-10-01,38,56,41,31,1,10,25,74,21,40,0,14,0,4,355
COBIJA,atencion odontologica,consulta repetida,2018-10-01,12,16,18,22,18,24,102,126,16,9,0,9,0,17,389
COCAPATA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
COCHABAMBA,atencion odontologica,consulta repetida,2018-10-01,573,459,631,686,287,399,1042,1798,351,277,0,48,0,62,6613
COIPASA,atencion odontologica,consulta repetida,2018-10-01,2,0,0,0,5,0,4,0,0,0,0,0,0,0,11
COLCAPIRHUA,atencion odontologica,consulta repetida,2018-10-01,21,12,0,1,0,2,0,11,2,6,0,2,0,4,61
"COLCHA ""K""",atencion odontologica,consulta repetida,2018-10-01,8,1,0,0,2,0,1,0,0,0,0,0,0,0,12
COLOMI,atencion odontologica,consulta repetida,2018-10-01,1,3,0,0,0,0,0,3,0,6,0,0,0,1,14
COLPA BELGICA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6
COLQUECHACA,atencion odontologica,consulta repetida,2018-10-01,9,7,8,13,8,23,21,71,19,13,0,23,0,14,229
COLQUENCHA,atencion odontologica,consulta repetida,2018-10-01,0,0,8,1,0,1,0,3,0,0,0,0,0,0,13
COLQUIRI,atencion odontologica,consulta repetida,2018-10-01,11,5,24,12,15,20,17,45,6,0,0,1,0,0,156
COMARAPA,atencion odontologica,consulta repetida,2018-10-01,7,3,0,6,3,5,4,25,0,4,0,0,0,3,60
CONCEPCION,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,consulta repetida,2018-10-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
CORIPATA,atencion odontologica,consulta repetida,2018-10-01,4,4,2,3,0,2,3,5,4,0,0,1,0,0,28
CORO CORO,atencion odontologica,consulta repetida,2018-10-01,1,0,11,14,2,0,33,27,9,2,0,1,0,0,100
COROICO,atencion odontologica,consulta repetida,2018-10-01,5,0,0,1,1,0,1,2,8,0,0,1,0,0,19
CORQUE,atencion odontologica,consulta repetida,2018-10-01,2,2,3,6,1,6,7,13,1,5,0,0,0,0,46
COTAGAITA,atencion odontologica,consulta repetida,2018-10-01,9,10,39,28,22,33,73,139,15,1,0,0,0,2,371
COTOCA,atencion odontologica,consulta repetida,2018-10-01,42,9,1,0,0,2,7,3,2,0,0,0,0,0,66
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2018-10-01,23,10,2,6,1,6,11,28,6,3,0,0,0,14,110
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2018-10-01,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5
CUEVO,atencion odontologica,consulta repetida,2018-10-01,0,0,1,0,0,3,1,9,1,0,0,0,0,0,15
CULPINA,atencion odontologica,consulta repetida,2018-10-01,3,0,2,4,0,0,2,19,7,4,0,0,0,10,51
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2018-10-01,0,3,2,2,0,0,0,0,1,0,0,0,0,0,8
DESAGUADERO,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,consulta repetida,2018-10-01,329,334,448,435,203,317,324,698,84,50,0,73,0,28,3323
EL CHORO,atencion odontologica,consulta repetida,2018-10-01,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4
EL PUENTE(STC),atencion odontologica,consulta repetida,2018-10-01,0,2,0,0,0,1,3,4,0,0,0,0,0,2,12
EL PUENTE(TJA),atencion odontologica,consulta repetida,2018-10-01,0,0,0,9,0,3,13,20,1,0,0,0,0,0,46
EL TORNO,atencion odontologica,consulta repetida,2018-10-01,20,16,7,2,3,2,1,10,5,2,0,3,0,5,76
EL VILLAR,atencion odontologica,consulta repetida,2018-10-01,2,1,9,18,3,14,16,61,0,1,0,0,0,0,125
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2018-10-01,1,0,0,10,3,12,9,17,0,0,0,1,0,0,53
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2018-10-01,6,13,2,0,3,1,0,10,7,0,0,1,0,4,47
ESCARA,atencion odontologica,consulta repetida,2018-10-01,2,7,2,0,0,0,0,1,0,8,0,0,0,0,20
ESCOMA,atencion odontologica,consulta repetida,2018-10-01,1,1,1,1,2,1,3,6,0,0,0,2,0,0,18
EUCALIPTUS,atencion odontologica,consulta repetida,2018-10-01,5,0,15,0,0,2,1,20,1,0,0,7,0,1,52
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2018-10-01,4,0,11,5,2,5,5,5,6,0,0,1,0,3,47
FILADELFIA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,2,1,2,0,0,0,1,0,1,7
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,0,4,2,1,0,0,0,4,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2018-10-01,2,1,1,1,0,1,0,4,0,0,0,1,0,1,12
GUANAY,atencion odontologica,consulta repetida,2018-10-01,5,1,2,9,0,5,14,12,3,0,0,4,0,2,57
GUAYARAMERIN,atencion odontologica,consulta repetida,2018-10-01,11,8,71,93,35,34,83,108,11,8,0,3,0,1,466
GUTIERREZ,atencion odontologica,consulta repetida,2018-10-01,2,2,3,2,3,4,11,9,2,0,0,1,0,2,41
HUACARETA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,2,1,3,0,0,0,0,0,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2018-10-01,2,1,1,2,0,0,5,15,0,0,0,0,0,1,27
HUANUNI,atencion odontologica,consulta repetida,2018-10-01,43,38,17,42,6,25,88,116,16,10,0,0,0,1,402
HUARACAJE,atencion odontologica,consulta repetida,2018-10-01,0,3,0,0,1,0,3,0,0,0,0,0,0,0,7
HUATAJATA,atencion odontologica,consulta repetida,2018-10-01,3,0,1,1,1,0,0,0,0,2,0,0,0,0,8
HUAYLLAMARCA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,1,0,2,3,3,3,0,0,0,0,12
HUMANATA,atencion odontologica,consulta repetida,2018-10-01,4,6,0,0,0,1,1,2,8,10,0,0,0,3,35
ICLA,atencion odontologica,consulta repetida,2018-10-01,3,0,2,2,0,0,2,5,0,0,0,0,0,0,14
INCAHUASI,atencion odontologica,consulta repetida,2018-10-01,11,1,1,5,4,5,0,5,0,2,0,4,0,0,38
INQUISIVI,atencion odontologica,consulta repetida,2018-10-01,1,2,0,0,0,0,2,2,0,1,0,0,0,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2018-10-01,5,3,5,1,0,0,6,5,1,0,0,1,0,1,28
JESUS DE MACHACA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LA ASUNTA,atencion odontologica,consulta repetida,2018-10-01,4,7,1,1,5,6,2,15,2,1,0,3,0,5,52
LA GUARDIA,atencion odontologica,consulta repetida,2018-10-01,19,18,0,4,0,1,0,2,0,3,0,4,0,4,55
LA PAZ,atencion odontologica,consulta repetida,2018-10-01,524,516,770,791,363,509,1445,2521,468,432,0,94,0,49,8482
LA RIVERA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAJA,atencion odontologica,consulta repetida,2018-10-01,3,4,137,178,0,2,2,8,1,3,0,0,0,0,338
LAS CARRERAS,atencion odontologica,consulta repetida,2018-10-01,0,0,1,2,0,5,13,21,6,3,0,0,0,1,52
LLALLAGUA,atencion odontologica,consulta repetida,2018-10-01,9,10,3,4,3,20,8,65,14,10,0,27,0,25,198
LLICA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,8,6,2,1,6,0,2,0,2,0,0,27
MACHACAMARCA,atencion odontologica,consulta repetida,2018-10-01,12,5,6,13,4,22,23,44,20,0,0,2,0,4,155
MACHARETI,atencion odontologica,consulta repetida,2018-10-01,1,0,0,1,2,1,3,0,0,0,0,0,0,0,8
MAGDALENA,atencion odontologica,consulta repetida,2018-10-01,0,1,0,2,0,3,3,6,1,0,0,0,0,0,16
MAIRANA,atencion odontologica,consulta repetida,2018-10-01,12,5,4,2,4,2,0,18,8,2,0,6,0,8,71
MALLA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,consulta repetida,2018-10-01,6,2,1,1,0,1,7,15,0,0,0,1,0,7,41
MECAPACA,atencion odontologica,consulta repetida,2018-10-01,0,2,0,0,1,0,3,3,0,1,0,0,0,0,10
MINEROS,atencion odontologica,consulta repetida,2018-10-01,1,2,0,0,0,0,1,3,3,1,0,0,0,2,13
MIZQUE,atencion odontologica,consulta repetida,2018-10-01,22,15,8,17,2,16,8,36,11,2,0,3,0,6,146
MOCOMOCO,atencion odontologica,consulta repetida,2018-10-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
MOJINETE,atencion odontologica,consulta repetida,2018-10-01,1,0,0,0,1,0,1,11,0,0,0,0,0,0,14
MOJOCOYA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,2,5,10,8,32,2,2,0,0,0,0,61
MONTEAGUDO,atencion odontologica,consulta repetida,2018-10-01,40,11,10,7,8,15,11,42,10,0,0,7,0,17,178
MONTERO,atencion odontologica,consulta repetida,2018-10-01,10,12,14,21,6,12,24,66,13,5,0,1,0,0,184
MORO MORO,atencion odontologica,consulta repetida,2018-10-01,0,0,0,1,0,6,4,9,0,0,0,0,0,0,20
OCURI,atencion odontologica,consulta repetida,2018-10-01,0,0,1,0,1,12,1,9,0,0,0,2,0,3,29
ORURO,atencion odontologica,consulta repetida,2018-10-01,330,259,317,329,159,251,498,899,188,108,0,48,0,105,3491
PADCAYA,atencion odontologica,consulta repetida,2018-10-01,0,5,9,9,0,1,16,27,0,0,0,0,0,0,67
PADILLA,atencion odontologica,consulta repetida,2018-10-01,12,20,10,11,5,10,16,37,27,2,0,3,0,15,168
PAILON,atencion odontologica,consulta repetida,2018-10-01,1,2,0,2,0,0,0,1,0,0,0,0,0,0,6
PALCA,atencion odontologica,consulta repetida,2018-10-01,0,3,0,0,0,0,0,2,0,0,0,1,0,0,6
PALOS BLANCOS,atencion odontologica,consulta repetida,2018-10-01,15,7,0,0,0,3,1,4,4,6,0,1,0,6,47
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2018-10-01,2,5,3,0,0,0,1,4,1,2,0,0,0,0,18
PAMPA GRANDE,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
PAPEL PAMPA,atencion odontologica,consulta repetida,2018-10-01,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3
PASORAPA,atencion odontologica,consulta repetida,2018-10-01,0,0,5,4,4,0,2,14,5,1,0,0,0,7,42
PATACAMAYA,atencion odontologica,consulta repetida,2018-10-01,2,7,2,1,0,3,3,10,0,0,0,3,0,5,36
PAZÑA,atencion odontologica,consulta repetida,2018-10-01,1,1,4,3,0,3,4,9,7,9,0,2,0,1,44
POCOATA,atencion odontologica,consulta repetida,2018-10-01,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4
POCONA,atencion odontologica,consulta repetida,2018-10-01,0,5,1,0,2,11,5,5,0,0,0,0,0,13,42
POJO (CBBA),atencion odontologica,consulta repetida,2018-10-01,4,3,3,4,0,1,7,6,0,0,0,1,0,0,29
POOPO,atencion odontologica,consulta repetida,2018-10-01,11,0,8,7,4,13,21,32,10,7,0,4,0,0,117
PORCO,atencion odontologica,consulta repetida,2018-10-01,2,4,0,2,1,1,0,15,0,0,0,1,0,3,29
POROMA,atencion odontologica,consulta repetida,2018-10-01,0,0,2,1,2,8,7,12,1,0,0,2,0,0,35
PORTACHUELO,atencion odontologica,consulta repetida,2018-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,consulta repetida,2018-10-01,1,1,0,0,0,1,1,3,0,0,0,0,0,1,8
POTOSI,atencion odontologica,consulta repetida,2018-10-01,186,178,170,202,103,258,281,727,94,51,0,71,0,66,2387
PRESTO,atencion odontologica,consulta repetida,2018-10-01,0,1,4,0,2,1,1,11,0,1,0,1,0,2,24
PUCARANI,atencion odontologica,consulta repetida,2018-10-01,5,4,1,1,2,3,0,8,0,0,0,5,0,4,33
PUERTO CARABUCO,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2018-10-01,0,5,0,0,0,0,1,1,1,0,0,0,0,0,8
PUERTO PEREZ,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2018-10-01,9,4,0,0,0,0,0,0,0,0,0,0,0,0,13
PUERTO RICO,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,2,2,1,5,3,0,0,1,0,1,15
PUERTO SUAREZ,atencion odontologica,consulta repetida,2018-10-01,0,1,1,2,2,3,10,15,8,4,0,3,0,6,55
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2018-10-01,25,27,7,12,4,27,4,76,36,3,0,29,0,42,292
PUNA,atencion odontologica,consulta repetida,2018-10-01,0,2,0,4,0,0,2,32,0,4,0,1,0,19,64
PUNATA,atencion odontologica,consulta repetida,2018-10-01,45,17,26,27,6,44,12,57,34,13,0,20,0,27,328
QUIABAYA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,consulta repetida,2018-10-01,21,25,27,21,9,24,39,111,25,26,0,1,0,8,337
QUIME,atencion odontologica,consulta repetida,2018-10-01,5,1,14,16,0,8,43,12,8,1,0,0,0,0,108
QUIRUSILLAS,atencion odontologica,consulta repetida,2018-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,1,1,7,12,6,0,4,0,2,33
REYES,atencion odontologica,consulta repetida,2018-10-01,4,7,4,15,4,1,15,30,2,0,0,0,0,0,82
RIBERALTA,atencion odontologica,consulta repetida,2018-10-01,1,19,65,55,60,44,68,115,26,14,0,4,0,0,471
ROBORE,atencion odontologica,consulta repetida,2018-10-01,2,0,0,2,0,5,11,7,4,3,0,0,0,0,34
RURRENABAQUE,atencion odontologica,consulta repetida,2018-10-01,0,0,6,2,8,5,7,3,3,0,0,0,0,0,34
SABAYA,atencion odontologica,consulta repetida,2018-10-01,0,0,1,2,0,1,0,0,0,1,0,0,0,0,5
SACABA,atencion odontologica,consulta repetida,2018-10-01,34,35,201,197,40,86,23,79,22,14,0,4,0,22,757
SACABAMBA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SACACA,atencion odontologica,consulta repetida,2018-10-01,0,0,3,4,5,5,0,0,0,0,0,0,0,0,17
SAIPINA,atencion odontologica,consulta repetida,2018-10-01,1,0,2,3,0,1,6,12,2,1,0,6,0,11,45
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2018-10-01,3,0,5,20,5,13,10,13,3,4,0,0,0,0,76
SAMAIPATA,atencion odontologica,consulta repetida,2018-10-01,1,1,0,1,0,0,0,4,2,0,0,0,0,2,11
SAN ANDRES,atencion odontologica,consulta repetida,2018-10-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,2,1,2,2,0,0,0,0,0,0,7
SAN BENITO,atencion odontologica,consulta repetida,2018-10-01,30,33,39,26,9,8,2,93,20,41,0,18,0,35,354
SAN BORJA,atencion odontologica,consulta repetida,2018-10-01,7,4,5,8,2,3,10,34,6,7,0,4,0,3,93
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2018-10-01,1,0,0,7,0,0,1,2,0,0,0,0,0,0,11
SAN CARLOS,atencion odontologica,consulta repetida,2018-10-01,6,5,6,4,4,4,8,10,0,0,0,5,0,6,58
SAN IGNACIO,atencion odontologica,consulta repetida,2018-10-01,3,7,11,14,0,14,8,40,3,3,0,2,0,4,109
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2018-10-01,5,2,9,12,5,6,12,33,2,0,0,0,0,0,86
SAN JAVIER(STC),atencion odontologica,consulta repetida,2018-10-01,3,0,0,0,0,1,1,4,1,0,0,0,0,1,11
SAN JOAQUIN,atencion odontologica,consulta repetida,2018-10-01,0,0,1,1,0,6,1,6,3,0,0,0,0,5,23
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2018-10-01,1,0,0,6,1,1,4,6,10,2,0,0,0,0,31
SAN JUAN DE YAPACANI,atencion odontologica,consulta repetida,2018-10-01,0,0,2,0,3,1,0,0,0,0,0,0,0,0,6
SAN JULIAN,atencion odontologica,consulta repetida,2018-10-01,17,0,2,0,2,7,0,25,1,1,0,0,0,15,70
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2018-10-01,3,3,18,22,17,11,39,99,2,1,0,1,0,1,217
SAN LUCAS,atencion odontologica,consulta repetida,2018-10-01,4,0,4,7,2,3,5,17,1,1,0,0,0,9,53
SAN MATIAS,atencion odontologica,consulta repetida,2018-10-01,1,2,0,0,2,3,1,2,0,1,0,1,0,2,15
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2018-10-01,0,1,1,6,6,4,11,24,4,1,0,0,0,17,75
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,2,0,4,0,0,0,0,0,0,0,6
SAN PEDRO,atencion odontologica,consulta repetida,2018-10-01,1,0,6,1,4,14,0,17,7,1,0,0,0,2,53
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2018-10-01,2,0,2,3,5,13,3,22,2,0,0,7,0,17,76
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,1,0,2,10,2,0,0,2,0,0,17
SAN RAMON BENI,atencion odontologica,consulta repetida,2018-10-01,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4
SANTA ANA,atencion odontologica,consulta repetida,2018-10-01,0,0,5,1,5,3,21,36,2,0,0,0,0,0,73
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2018-10-01,344,336,469,515,281,451,1744,2712,388,343,0,38,0,12,7633
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2018-10-01,0,1,2,1,4,7,2,7,0,0,0,0,0,4,28
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2018-10-01,9,0,6,13,1,12,16,34,23,13,0,2,0,3,132
