,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
SANTA ROSA,atencion odontologica,periodoncia,2018-09-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2018-09-01,0,0,1,0,0,1,1,4,2,1,0,0,0,0,10
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2018-09-01,0,0,0,1,0,1,13,8,6,8,0,0,0,0,37
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,2,0,4,5,5,0,0,0,0,16
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SANTIVAÑES,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,2,2,5,11,0,0,0,0,20
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,2,4,7,0,0,0,0,14
SAPAHAQUI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SENA,atencion odontologica,periodoncia,2018-09-01,0,0,0,1,0,0,1,2,1,0,0,0,0,0,5
SHINAOTA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SICAYA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,8,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,5,1,19,4,7,0,0,0,0,36
SOPACHUY,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
SORACACHI,atencion odontologica,periodoncia,2018-09-01,0,0,1,1,1,2,1,7,6,3,0,0,0,0,22
SORATA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,6,0,1,0,0,0,0,7
SUCRE,atencion odontologica,periodoncia,2018-09-01,0,0,7,9,26,47,192,328,19,12,0,0,0,0,640
TACACHI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
TACACOMA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,4,14,5,0,0,0,0,24
TAHUA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,3,19,10,10,0,0,0,0,42
TARABUCO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
TARACO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8
TARATA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
TARIJA,atencion odontologica,periodoncia,2018-09-01,0,0,2,1,11,28,90,168,13,13,0,0,0,0,326
TARVITA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,1,1,0,3,0,0,0,0,0,0,5
TEOPONTE,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
TIAWANACU,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,3,25,15,16,0,0,0,0,60
TIPUANI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
TIQUIPAYA,atencion odontologica,periodoncia,2018-09-01,0,0,2,2,1,17,3,42,25,19,0,0,0,0,111
TIRAQUE (CBBA),atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5
TOCO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,1,2,2,1,0,0,0,0,7
TODOS SANTOS,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLATA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,1,3,2,0,0,0,0,7
TOLEDO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4
TOMAVE,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,4,0,3,0,0,0,0,8
TOMINA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,7,2,12,0,0,0,0,0,0,21
TORO TORO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,1,3,0,1,0,2,0,0,0,0,7
TOTORA(CBBA),atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,3,2,8,1,0,0,0,0,0,14
TOTORA(ORR),atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,2,10,0,1,0,0,0,0,13
TRINIDAD,atencion odontologica,periodoncia,2018-09-01,0,0,6,8,18,18,43,104,17,9,0,0,0,0,223
TUPIZA,atencion odontologica,periodoncia,2018-09-01,0,0,2,3,0,1,4,14,7,3,0,0,0,0,34
TURCO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
UMALA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
UNCIA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,3,0,1,6,3,0,0,0,0,0,13
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2018-09-01,0,0,0,1,0,1,0,10,0,0,0,0,0,0,12
UYUNI,atencion odontologica,periodoncia,2018-09-01,0,0,5,7,0,5,9,7,5,0,0,0,0,0,38
VACAS,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,3,4,1,1,0,0,0,0,9
VALLEGRANDE,atencion odontologica,periodoncia,2018-09-01,0,0,3,6,1,2,5,3,1,1,0,0,0,0,22
VIACHA,atencion odontologica,periodoncia,2018-09-01,0,0,2,2,2,7,16,17,3,6,0,0,0,0,55
VILA VILA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,1,0,2,0,0,3,0,0,0,0,6
VILLA CHARCAS,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,3,3,0,0,0,0,0,0,7
VILLA MONTES,atencion odontologica,periodoncia,2018-09-01,0,0,2,2,14,5,37,33,6,0,0,0,0,0,99
VILLA RIVERO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
VILLA SERRANO,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,4,1,3,9,1,1,0,0,0,0,19
VILLA TUNARI,atencion odontologica,periodoncia,2018-09-01,0,0,0,2,1,6,13,24,3,0,0,0,0,0,49
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2018-09-01,0,0,1,0,2,0,5,19,0,3,0,0,0,0,30
VILLAZON,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,2,8,0,4,0,0,0,0,15
VINTO,atencion odontologica,periodoncia,2018-09-01,0,0,1,0,1,3,3,30,14,7,0,0,0,0,59
VITICHI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,4,3,11,3,11,0,0,0,0,32
WALDO BALLIVIAN,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WARNES,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,3,2,14,1,0,0,0,0,0,20
YACUIBA,atencion odontologica,periodoncia,2018-09-01,0,0,3,2,3,11,27,30,10,2,0,0,0,0,88
YAMPARAEZ,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,1,2,5,0,1,0,0,0,0,9
YANACACHI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,5,4,12,2,4,0,0,0,0,27
YOTALA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,3,1,12,1,0,0,0,0,0,17
YUNCHARA,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,1,4,0,1,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,periodoncia,2018-09-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ACACIO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,1,4,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,2,2,1,4,0,4,0,0,0,0,13
ACHOCALLA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,2,7,3,5,0,0,0,0,18
AIQUILE,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,5,18,3,6,0,0,0,0,32
ALCALA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,1,6,0,0,0,0,0,0,9
ALTO BENI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ANCORAIMES,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,1,0,0,0,7,3,0,0,0,0,12
ANTEQUERA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,0,1,2,0,0,0,0,4
ANZALDO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
APOLO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,3,1,0,1,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
ARANI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ARBIETO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,1,15,2,5,0,0,0,0,25
ARQUE,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,0,3,0,1,0,0,0,0,6
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,4,0,12,3,4,0,0,0,0,23
ATOCHA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,8,14,18,10,6,0,0,0,0,56
AUCAPATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
AYATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,6,2,14,0,4,0,0,0,0,27
AZURDUY,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,1,9,0,2,0,0,0,0,14
BATALLAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BAURES,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,4,4,3,18,0,0,0,0,0,0,29
BETANZOS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,4,2,12,3,0,0,0,0,0,22
BOLIVAR,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
BOLPEBRA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
BUENA VISTA,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,2,2,0,14,5,3,0,0,0,0,28
CABEZAS,atencion odontologica,periodoncia,2018-10-01,0,0,2,2,0,2,1,4,2,3,0,0,0,0,16
CAIROMA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,2,1,3,0,1,0,0,0,0,8
CAJUATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALACOTO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
CALAMARCA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,periodoncia,2018-10-01,0,0,0,3,9,20,14,38,1,4,0,0,0,0,89
CAPINOTA,atencion odontologica,periodoncia,2018-10-01,0,0,1,0,1,1,14,27,2,4,0,0,0,0,50
CAQUIAVIRI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,3,9,9,7,0,0,0,0,29
CARANAVI,atencion odontologica,periodoncia,2018-10-01,0,0,10,9,10,18,13,43,26,19,0,0,0,0,148
CARANGAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,periodoncia,2018-10-01,0,0,2,3,3,9,17,23,5,3,0,0,0,0,65
CARIPUYO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2018-10-01,0,0,2,2,0,0,19,27,1,1,0,0,0,0,52
CATACORA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2018-10-01,0,0,1,0,0,5,5,18,13,7,0,0,0,0,49
CHAQUI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,1,3,2,5,0,0,0,0,12
CHARAGUA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHARAÑA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,5,0,3,0,1,0,0,0,0,9
CHIMORE,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,11,1,21,1,0,0,0,0,0,35
CHOQUE COTA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,0,1,4,0,0,0,0,6
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,11,0,1,0,0,0,0,13
CHUMA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,3,1,3,1,2,0,0,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,3,0,2,0,0,0,0,6
CKOCHAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,6,1,4,3,4,0,0,0,0,18
CLIZA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,1,17,59,13,21,0,0,0,0,112
COBIJA,atencion odontologica,periodoncia,2018-10-01,0,0,1,2,3,6,35,31,3,2,0,0,0,0,83
COCAPATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,3,0,10,0,5,0,0,0,0,18
COCHABAMBA,atencion odontologica,periodoncia,2018-10-01,0,0,43,35,62,142,230,658,104,105,0,0,0,0,1379
COLCAPIRHUA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,2,7,2,20,4,12,0,0,0,0,47
"COLCHA ""K""",atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5
COLLANA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLOMI,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,0,1,0,2,3,5,0,0,0,0,12
COLPA BELGICA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,1,5,9,10,0,0,0,0,26
COLQUENCHA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUIRI,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,0,2,3,4,2,4,0,0,0,0,17
COMANCHE,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
COMARAPA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,0,3,2,1,0,0,0,0,7
COMBAYA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
CONCEPCION,atencion odontologica,periodoncia,2018-10-01,0,0,44,36,0,1,1,3,0,0,0,0,0,0,85
COPACABANA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6
CORIPATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CORO CORO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,2,6,0,1,0,0,0,0,9
COTAGAITA,atencion odontologica,periodoncia,2018-10-01,0,0,1,0,0,2,12,19,0,0,0,0,0,0,34
COTOCA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,2,7,8,7,1,0,0,0,0,26
CUATRO CAÑADAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,0,2,3,16,3,5,0,0,0,0,30
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,3,0,4,4,3,0,0,0,0,15
CUEVO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4
CURVA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
DESAGUADERO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,periodoncia,2018-10-01,0,0,31,35,63,96,194,439,71,42,0,0,0,0,971
EL CHORO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
EL PUENTE(TJA),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,2,4,0,0,0,0,0,0,8
EL TORNO,atencion odontologica,periodoncia,2018-10-01,0,0,1,0,2,12,6,47,1,0,0,0,0,0,69
EL VILLAR,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,0,1,6,10,4,6,0,0,0,0,29
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,1,11,5,2,0,0,0,0,20
ESCARA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ESCOMA,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
ESMERALDA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,1,0,2,4,0,0,0,0,0,8
FILADELFIA,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2018-10-01,0,0,3,0,0,5,4,18,1,4,0,0,0,0,35
GUANAY,atencion odontologica,periodoncia,2018-10-01,0,0,2,2,0,3,4,3,7,2,0,0,0,0,23
GUAYARAMERIN,atencion odontologica,periodoncia,2018-10-01,0,0,1,1,0,2,3,12,1,0,0,0,0,0,20
GUTIERREZ,atencion odontologica,periodoncia,2018-10-01,0,0,2,3,2,1,4,5,1,2,0,0,0,0,20
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,periodoncia,2018-10-01,0,0,5,7,5,7,20,28,2,3,0,0,0,0,77
HUARACAJE,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
HUARINA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4
HUAYLLAMARCA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
ICLA,atencion odontologica,periodoncia,2018-10-01,0,0,2,1,1,3,2,6,0,0,0,0,0,0,15
INCAHUASI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
INQUISIVI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,1,14,7,6,0,0,0,0,29
JESUS DE MACHACA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LA ASUNTA,atencion odontologica,periodoncia,2018-10-01,0,0,1,1,0,8,6,14,0,1,0,0,0,0,31
LA GUARDIA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,3,2,34,3,5,0,0,0,0,47
LA PAZ,atencion odontologica,periodoncia,2018-10-01,0,0,32,50,93,113,513,882,172,156,0,0,0,0,2011
LAGUNILLAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LAJA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LICOMA PAMPA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,periodoncia,2018-10-01,0,0,3,0,0,0,5,9,0,2,0,0,0,0,19
LURIBAY,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,4,11,2,2,0,0,0,0,21
MACHARETI,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,1,0,2,1,3,0,0,0,0,0,8
MAIRANA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,12,4,0,0,0,0,0,17
MAPIRI,atencion odontologica,periodoncia,2018-10-01,0,0,1,0,0,0,3,6,0,1,0,0,0,0,11
MECAPACA,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
MINEROS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,7,3,1,0,0,0,0,12
MIZQUE,atencion odontologica,periodoncia,2018-10-01,0,0,2,0,0,6,5,9,0,0,0,0,0,0,22
MOCOMOCO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,3,3,8,11,0,0,0,0,0,0,27
MONTEAGUDO,atencion odontologica,periodoncia,2018-10-01,0,0,1,0,0,5,3,9,0,0,0,0,0,0,18
MONTERO,atencion odontologica,periodoncia,2018-10-01,0,0,9,17,4,14,14,56,12,12,0,0,0,0,138
MORO MORO,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,4,0,12,14,11,0,0,0,0,41
OCURI,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,0,0,0,3,2,2,0,0,0,0,8
OKINAWA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5
ORURO,atencion odontologica,periodoncia,2018-10-01,0,0,8,12,22,39,169,315,39,37,0,0,0,0,641
PADILLA,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,2,0,4,6,0,0,0,0,0,0,13
PAILON,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,4,3,7,14,4,4,0,0,0,0,38
PALCA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
PALOS BLANCOS,atencion odontologica,periodoncia,2018-10-01,0,0,0,2,1,4,5,28,5,6,0,0,0,0,51
PAMPA AULLAGAS,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
PASORAPA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,1,2,2,1,0,0,0,0,6
PATACAMAYA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,0,33,4,2,0,0,0,0,41
PAZÑA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
PELECHUCO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
POCOATA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,2,0,12,7,13,0,0,0,0,34
POCONA,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,1,7,3,5,0,0,0,0,17
POOPO,atencion odontologica,periodoncia,2018-10-01,0,0,3,0,3,2,12,12,3,0,0,0,0,0,35
PORCO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
POROMA,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,8,5,2,2,1,0,0,0,0,0,19
PORONGO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORTACHUELO,atencion odontologica,periodoncia,2018-10-01,0,0,0,1,0,0,1,5,1,0,0,0,0,0,8
PORVENIR,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,1,1,2,0,0,0,0,0,5
POTOSI,atencion odontologica,periodoncia,2018-10-01,0,0,12,10,9,12,8,61,11,12,0,0,0,0,135
PRESTO,atencion odontologica,periodoncia,2018-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
