,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,71,75,4,8,75,83,158
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,7,7,3,1,10,8,18
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,4,5,0,0,4,5,9
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,18,20,1,3,19,23,42
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,34,22,6,7,40,29,69
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,142,128,20,14,162,142,304
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,50,38,1,2,51,40,91
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,33,53,8,6,41,59,100
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,93,96,7,9,100,105,205
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,227,205,22,9,249,214,463
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,10,12,2,0,12,12,24
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,42,38,2,0,44,38,82
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,29,23,0,1,29,24,53
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,53,33,6,0,59,33,92
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,24,24,14,12,38,36,74
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,175,176,51,47,226,223,449
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,45,27,0,0,45,27,72
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,98,88,10,9,108,97,205
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,91,86,24,21,115,107,222
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,51,40,1,5,52,45,97
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,25,35,9,6,34,41,75
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,15,20,0,0,15,20,35
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,77,55,11,7,88,62,150
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,98,84,1,2,99,86,185
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,18,14,0,1,18,15,33
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,5,4,4,2,9,6,15
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,16,14,0,1,16,15,31
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,19,9,34,25,53,34,87
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,32,24,0,3,32,27,59
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,13,15,18,26,31,41,72
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,30,45,45,67,75,112,187
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,4705,4085,1392,1100,6097,5185,11282
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,42,50,0,0,42,50,92
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,79,62,4,2,83,64,147
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,11,8,2,4,13,12,25
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,20,13,6,5,26,18,44
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,7,5,0,0,7,5,12
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,2,7,0,0,2,7,9
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,14,10,2,1,16,11,27
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,4,3,2,1,6,4,10
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,22,27,1,1,23,28,51
SENA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,36,24,0,0,36,24,60
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,185,159,13,8,198,167,365
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,36,49,0,1,36,50,86
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,8,18,2,3,10,21,31
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,221,169,28,31,249,200,449
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,22,21,12,8,34,29,63
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,23,23,2,4,25,27,52
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,41,37,8,16,49,53,102
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,1300,1134,162,200,1462,1334,2796
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,6,3,0,0,6,3,9
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,29,30,17,17,46,47,93
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,35,10,0,0,35,10,45
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,18,12,3,2,21,14,35
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,5,3,0,0,5,3,8
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,66,65,5,2,71,67,138
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,50,40,3,1,53,41,94
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,14,9,5,2,19,11,30
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,50,45,0,1,50,46,96
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,823,795,297,237,1120,1032,2152
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,60,52,4,4,64,56,120
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,40,54,12,10,52,64,116
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,9,11,4,3,13,14,27
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,42,34,0,2,42,36,78
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,33,21,6,4,39,25,64
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,265,263,29,31,294,294,588
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,31,44,10,3,41,47,88
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,3,3,2,0,5,3,8
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,15,11,7,3,22,14,36
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,0,1,0,0,0,1,1
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,23,13,5,2,28,15,43
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,3,10,0,0,3,10,13
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,23,17,0,1,23,18,41
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,41,28,3,5,44,33,77
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,27,30,0,0,27,30,57
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,64,56,2,4,66,60,126
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,14,9,4,4,18,13,31
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,9,2,0,1,9,3,12
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,561,444,131,97,692,541,1233
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,138,106,10,9,148,115,263
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,12,7,0,2,12,9,21
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,26,12,1,0,27,12,39
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,79,67,6,2,85,69,154
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,63,82,5,2,68,84,152
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,33,17,2,0,35,17,52
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,104,77,18,5,122,82,204
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,35,22,7,5,42,27,69
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,32,28,30,21,62,49,111
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,197,215,103,101,300,316,616
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,15,21,0,0,15,21,36
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,32,29,0,0,32,29,61
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,213,209,20,26,233,235,468
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,5,14,0,1,5,15,20
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,16,20,12,10,28,30,58
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,39,47,1,1,40,48,88
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,635,538,65,66,700,604,1304
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,35,27,3,0,38,27,65
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,107,84,8,10,115,94,209
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,184,213,55,52,239,265,504
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,17,10,0,0,17,10,27
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,6,1,0,0,6,1,7
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,512,353,41,28,553,381,934
YACO,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,30,22,4,7,34,29,63
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,481,440,109,84,590,524,1114
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,14,7,1,0,15,7,22
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,9,12,1,0,10,12,22
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,217,168,16,11,233,179,412
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,18,12,0,0,18,12,30
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,25,15,26,24,51,39,90
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,30,29,1,0,31,29,60
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-10-01,27,24,1,1,28,25,53
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,14,9,0,0,14,9,23
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,85,48,7,11,92,59,151
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,35,33,1,0,36,33,69
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,63,65,13,11,76,76,152
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,6,7,1,2,7,9,16
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,7,1,1,8,8,16
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,61,51,2,3,63,54,117
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,11,13,0,2,11,15,26
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,14,9,1,0,15,9,24
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,3,4,0,1,3,5,8
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,14,10,5,3,19,13,32
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,50,47,27,17,77,64,141
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,6,0,0,7,6,13
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,25,20,3,2,28,22,50
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,70,60,5,5,75,65,140
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,46,34,0,0,46,34,80
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,85,83,4,5,89,88,177
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,36,50,3,4,39,54,93
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,12,15,2,1,14,16,30
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,11,12,0,1,11,13,24
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,25,6,5,5,30,11,41
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,71,57,1,0,72,57,129
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,35,40,0,0,35,40,75
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,19,11,17,4,36,15,51
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,9,12,0,0,9,12,21
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,3,0,0,7,3,10
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,5,9,0,1,5,10,15
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,253,213,14,18,267,231,498
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,59,39,2,0,61,39,100
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,17,15,0,0,17,15,32
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,5,6,0,0,5,6,11
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,19,7,0,0,19,7,26
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,56,50,8,4,64,54,118
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,115,96,11,13,126,109,235
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,45,28,10,9,55,37,92
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,26,24,0,1,26,25,51
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,55,57,0,4,55,61,116
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,8,12,0,2,8,14,22
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,27,27,1,0,28,27,55
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,33,32,3,1,36,33,69
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,4,7,0,0,4,7,11
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,141,116,22,11,163,127,290
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,94,63,9,9,103,72,175
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,23,18,3,0,26,18,44
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,104,87,1,1,105,88,193
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,140,126,90,98,230,224,454
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,33,46,9,2,42,48,90
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,17,8,0,0,17,8,25
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,23,19,3,5,26,24,50
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,4,5,2,1,6,6,12
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,5,7,1,0,6,7,13
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,124,108,5,3,129,111,240
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,20,14,0,1,20,15,35
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,198,128,47,47,245,175,420
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,6,5,0,0,6,5,11
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,48,24,2,7,50,31,81
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,181,156,33,27,214,183,397
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,1,4,0,0,1,4,5
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,0,1,0,0,0,1,1
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,2,3,0,10,2,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,67,62,12,3,79,65,144
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,9,15,0,1,9,16,25
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,16,12,0,0,16,12,28
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,48,29,0,0,48,29,77
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,49,48,9,5,58,53,111
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,234,193,30,17,264,210,474
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,88,80,1,2,89,82,171
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,2938,2665,1045,1045,3983,3710,7693
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,0,0,1,0,1,0,1
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,156,141,93,84,249,225,474
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,54,52,3,3,57,55,112
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,4,6,0,0,4,6,10
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,74,62,9,5,83,67,150
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,16,13,4,3,20,16,36
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,98,91,0,1,98,92,190
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,30,27,5,2,35,29,64
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,29,42,1,1,30,43,73
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,9,7,0,0,9,7,16
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,62,40,6,13,68,53,121
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,1,3,0,0,1,3,4
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,52,45,2,5,54,50,104
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,10,13,3,2,13,15,28
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,54,58,9,14,63,72,135
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,33,22,0,1,33,23,56
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,40,42,28,24,68,66,134
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,8,2,1,0,9,2,11
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,54,65,8,6,62,71,133
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,226,250,22,23,248,273,521
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,71,39,16,20,87,59,146
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,4,4,0,0,4,4,8
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,20,14,10,9,30,23,53
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,44,28,0,0,44,28,72
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,6,13,0,3,6,16,22
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,3,0,0,7,3,10
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,11,0,1,7,12,19
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,2877,2827,959,935,3836,3762,7598
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,4,9,0,0,4,9,13
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,39,47,3,1,42,48,90
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,37,22,3,0,40,22,62
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,266,280,78,108,344,388,732
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,12,10,1,0,13,10,23
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,80,64,1,2,81,66,147
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,217,226,10,13,227,239,466
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,3,6,0,0,3,6,9
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,11,14,0,0,11,14,25
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,19,10,2,0,21,10,31
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,6,5,0,0,6,5,11
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,7,1,2,8,9,17
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,52,37,15,8,67,45,112
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,19,18,0,0,19,18,37
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,74,78,21,21,95,99,194
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,27,11,2,1,29,12,41
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,54,65,18,9,72,74,146
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,10,1,0,0,10,1,11
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,129,116,12,10,141,126,267
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,75,67,23,13,98,80,178
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,18,23,10,4,28,27,55
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,22,4,3,0,25,4,29
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,57,52,19,10,76,62,138
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,26,20,0,0,26,20,46
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,15,8,6,5,21,13,34
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,5,2,3,5,8,7,15
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,10,4,0,1,10,5,15
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,8,4,0,0,8,4,12
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,15,1,0,8,15,23
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,30,17,6,6,36,23,59
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,52,46,1,0,53,46,99
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,6,5,0,0,6,5,11
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,30,51,4,5,34,56,90
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,72,63,9,9,81,72,153
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,67,72,2,0,69,72,141
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,8,12,22,21,30,33,63
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,149,136,5,1,154,137,291
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,444,346,94,85,538,431,969
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,2559,2351,796,835,3355,3186,6541
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,1,1,0,0,1,1,2
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,37,17,11,6,48,23,71
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,48,38,5,3,53,41,94
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,10,7,0,0,10,7,17
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,7,5,0,0,7,5,12
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,188,192,2,8,190,200,390
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,4,8,0,0,4,8,12
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,19,18,0,2,19,20,39
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,23,16,9,3,32,19,51
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,8,5,0,0,8,5,13
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2018-11-01,14,25,1,0,15,25,40
