,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO SUAREZ,consulta externa,menores de 6 meses,2018-10-01,102,84,33,24,135,108,243
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2018-10-01,333,312,99,101,432,413,845
PUNA,consulta externa,menores de 6 meses,2018-10-01,22,21,5,0,27,21,48
PUNATA,consulta externa,menores de 6 meses,2018-10-01,117,105,17,14,134,119,253
QUIABAYA,consulta externa,menores de 6 meses,2018-10-01,7,7,0,0,7,7,14
QUILLACOLLO,consulta externa,menores de 6 meses,2018-10-01,434,420,106,117,540,537,1077
QUIME,consulta externa,menores de 6 meses,2018-10-01,17,14,1,0,18,14,32
QUIRUSILLAS,consulta externa,menores de 6 meses,2018-10-01,2,2,0,0,2,2,4
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2018-10-01,14,19,0,0,14,19,33
RAVELO,consulta externa,menores de 6 meses,2018-10-01,22,19,2,0,24,19,43
REYES,consulta externa,menores de 6 meses,2018-10-01,35,30,0,1,35,31,66
RIBERALTA,consulta externa,menores de 6 meses,2018-10-01,419,435,53,53,472,488,960
ROBORE,consulta externa,menores de 6 meses,2018-10-01,56,40,6,8,62,48,110
RURRENABAQUE,consulta externa,menores de 6 meses,2018-10-01,107,90,9,5,116,95,211
SABAYA,consulta externa,menores de 6 meses,2018-10-01,6,4,0,1,6,5,11
SACABA,consulta externa,menores de 6 meses,2018-10-01,692,535,140,115,832,650,1482
SACABAMBA,consulta externa,menores de 6 meses,2018-10-01,11,6,0,2,11,8,19
SACACA,consulta externa,menores de 6 meses,2018-10-01,42,39,0,4,42,43,85
SAIPINA,consulta externa,menores de 6 meses,2018-10-01,27,26,13,1,40,27,67
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2018-10-01,15,25,2,3,17,28,45
SAMAIPATA,consulta externa,menores de 6 meses,2018-10-01,14,22,1,0,15,22,37
SAN AGUSTIN,consulta externa,menores de 6 meses,2018-10-01,5,4,0,0,5,4,9
SAN ANDRES,consulta externa,menores de 6 meses,2018-10-01,51,60,4,5,55,65,120
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2018-10-01,6,5,1,1,7,6,13
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2018-10-01,6,4,0,0,6,4,10
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2018-10-01,21,20,0,0,21,20,41
SAN BENITO,consulta externa,menores de 6 meses,2018-10-01,27,29,9,6,36,35,71
SAN BORJA,consulta externa,menores de 6 meses,2018-10-01,185,119,15,7,200,126,326
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2018-10-01,48,38,5,3,53,41,94
SAN CARLOS,consulta externa,menores de 6 meses,2018-10-01,73,39,2,9,75,48,123
SAN IGNACIO,consulta externa,menores de 6 meses,2018-10-01,133,111,8,20,141,131,272
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2018-10-01,249,162,6,7,255,169,424
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2018-10-01,13,9,0,1,13,10,23
SAN JAVIER(STC),consulta externa,menores de 6 meses,2018-10-01,37,21,1,0,38,21,59
SAN JOAQUIN,consulta externa,menores de 6 meses,2018-10-01,35,23,1,0,36,23,59
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2018-10-01,32,18,3,3,35,21,56
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2018-10-01,35,27,6,5,41,32,73
SAN JULIAN,consulta externa,menores de 6 meses,2018-10-01,246,199,30,35,276,234,510
SAN LORENZO(PND),consulta externa,menores de 6 meses,2018-10-01,24,27,4,3,28,30,58
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2018-10-01,114,105,11,17,125,122,247
SAN LUCAS,consulta externa,menores de 6 meses,2018-10-01,76,93,17,10,93,103,196
SAN MATIAS,consulta externa,menores de 6 meses,2018-10-01,48,29,2,1,50,30,80
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2018-10-01,44,35,9,3,53,38,91
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2018-10-01,13,15,0,0,13,15,28
SAN PEDRO,consulta externa,menores de 6 meses,2018-10-01,77,56,6,4,83,60,143
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2018-10-01,65,57,0,2,65,59,124
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2018-10-01,16,17,0,0,16,17,33
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2018-10-01,1,4,0,0,1,4,5
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2018-10-01,15,11,1,1,16,12,28
SAN PEDRO(PND),consulta externa,menores de 6 meses,2018-10-01,6,8,0,0,6,8,14
SAN RAFAEL,consulta externa,menores de 6 meses,2018-10-01,20,17,25,17,45,34,79
SAN RAMON BENI,consulta externa,menores de 6 meses,2018-10-01,17,20,4,2,21,22,43
SAN RAMON SCZ,consulta externa,menores de 6 meses,2018-10-01,26,16,29,17,55,33,88
SANTA ANA,consulta externa,menores de 6 meses,2018-10-01,64,68,55,68,119,136,255
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2018-10-01,5486,5087,1324,1018,6810,6105,12915
SANTA ROSA,consulta externa,menores de 6 meses,2018-10-01,41,21,4,0,45,21,66
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2018-10-01,90,65,9,1,99,66,165
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2018-10-01,3,3,0,2,3,5,8
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2018-10-01,20,14,3,3,23,17,40
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2018-10-01,5,3,0,0,5,3,8
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2018-10-01,9,5,0,0,9,5,14
SANTIVAÑES,consulta externa,menores de 6 meses,2018-10-01,15,14,2,1,17,15,32
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2018-10-01,3,1,1,0,4,1,5
SAPAHAQUI,consulta externa,menores de 6 meses,2018-10-01,20,25,2,0,22,25,47
SENA,consulta externa,menores de 6 meses,2018-10-01,27,29,1,0,28,29,57
SHINAOTA,consulta externa,menores de 6 meses,2018-10-01,142,126,10,14,152,140,292
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2018-10-01,37,49,1,0,38,49,87
SICAYA,consulta externa,menores de 6 meses,2018-10-01,15,13,4,2,19,15,34
SIPE SIPE,consulta externa,menores de 6 meses,2018-10-01,189,188,37,38,226,226,452
SOPACHUY,consulta externa,menores de 6 meses,2018-10-01,20,20,5,8,25,28,53
SORACACHI,consulta externa,menores de 6 meses,2018-10-01,12,8,0,0,12,8,20
SORATA,consulta externa,menores de 6 meses,2018-10-01,55,47,12,9,67,56,123
SUCRE,consulta externa,menores de 6 meses,2018-10-01,1306,1299,235,255,1541,1554,3095
TACACHI,consulta externa,menores de 6 meses,2018-10-01,4,6,1,1,5,7,12
TACACOMA,consulta externa,menores de 6 meses,2018-10-01,25,31,11,14,36,45,81
TACOBAMBA,consulta externa,menores de 6 meses,2018-10-01,10,8,0,0,10,8,18
TACOPAYA,consulta externa,menores de 6 meses,2018-10-01,8,14,1,2,9,16,25
TAHUA,consulta externa,menores de 6 meses,2018-10-01,2,1,0,0,2,1,3
TAPACARI,consulta externa,menores de 6 meses,2018-10-01,61,63,2,6,63,69,132
TARABUCO,consulta externa,menores de 6 meses,2018-10-01,31,36,4,1,35,37,72
TARACO,consulta externa,menores de 6 meses,2018-10-01,4,5,0,2,4,7,11
TARATA,consulta externa,menores de 6 meses,2018-10-01,67,52,4,0,71,52,123
TARIJA,consulta externa,menores de 6 meses,2018-10-01,946,994,360,313,1306,1307,2613
TARVITA,consulta externa,menores de 6 meses,2018-10-01,73,58,1,8,74,66,140
TEOPONTE,consulta externa,menores de 6 meses,2018-10-01,42,48,2,3,44,51,95
TIAWANACU,consulta externa,menores de 6 meses,2018-10-01,7,10,1,3,8,13,21
TINGUIPAYA,consulta externa,menores de 6 meses,2018-10-01,31,22,2,1,33,23,56
TIPUANI,consulta externa,menores de 6 meses,2018-10-01,32,26,2,5,34,31,65
TIQUIPAYA,consulta externa,menores de 6 meses,2018-10-01,339,285,31,25,370,310,680
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2018-10-01,28,20,16,2,44,22,66
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2018-10-01,1,3,0,0,1,3,4
TOCO,consulta externa,menores de 6 meses,2018-10-01,12,11,7,4,19,15,34
TODOS SANTOS,consulta externa,menores de 6 meses,2018-10-01,1,0,0,0,1,0,1
TOLATA,consulta externa,menores de 6 meses,2018-10-01,23,16,7,0,30,16,46
TOLEDO,consulta externa,menores de 6 meses,2018-10-01,9,4,0,0,9,4,13
TOMAVE,consulta externa,menores de 6 meses,2018-10-01,25,16,0,0,25,16,41
TOMINA,consulta externa,menores de 6 meses,2018-10-01,36,21,0,1,36,22,58
TORO TORO,consulta externa,menores de 6 meses,2018-10-01,30,26,1,0,31,26,57
TOTORA(CBBA),consulta externa,menores de 6 meses,2018-10-01,55,39,1,1,56,40,96
TOTORA(ORR),consulta externa,menores de 6 meses,2018-10-01,9,6,2,2,11,8,19
TRIGAL,consulta externa,menores de 6 meses,2018-10-01,3,2,0,0,3,2,5
TRINIDAD,consulta externa,menores de 6 meses,2018-10-01,656,565,83,54,739,619,1358
TUPIZA,consulta externa,menores de 6 meses,2018-10-01,117,119,33,31,150,150,300
TURCO,consulta externa,menores de 6 meses,2018-10-01,1,5,0,0,1,5,6
UMALA,consulta externa,menores de 6 meses,2018-10-01,10,7,0,0,10,7,17
UNCIA,consulta externa,menores de 6 meses,2018-10-01,54,57,6,1,60,58,118
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2018-10-01,112,43,5,2,117,45,162
URUBICHA,consulta externa,menores de 6 meses,2018-10-01,28,20,0,2,28,22,50
UYUNI,consulta externa,menores de 6 meses,2018-10-01,84,69,20,4,104,73,177
VACAS,consulta externa,menores de 6 meses,2018-10-01,19,14,6,7,25,21,46
VALLEGRANDE,consulta externa,menores de 6 meses,2018-10-01,51,47,27,29,78,76,154
VIACHA,consulta externa,menores de 6 meses,2018-10-01,307,301,100,107,407,408,815
VILA VILA,consulta externa,menores de 6 meses,2018-10-01,11,17,0,1,11,18,29
VILLA CHARCAS,consulta externa,menores de 6 meses,2018-10-01,39,24,1,0,40,24,64
VILLA MONTES,consulta externa,menores de 6 meses,2018-10-01,203,215,10,17,213,232,445
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2018-10-01,3,5,0,0,3,5,8
VILLA RIVERO,consulta externa,menores de 6 meses,2018-10-01,27,28,9,9,36,37,73
VILLA SERRANO,consulta externa,menores de 6 meses,2018-10-01,65,41,2,1,67,42,109
VILLA TUNARI,consulta externa,menores de 6 meses,2018-10-01,566,502,36,57,602,559,1161
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2018-10-01,34,26,1,1,35,27,62
VILLAZON,consulta externa,menores de 6 meses,2018-10-01,123,136,23,23,146,159,305
VINTO,consulta externa,menores de 6 meses,2018-10-01,224,212,25,29,249,241,490
VITICHI,consulta externa,menores de 6 meses,2018-10-01,10,11,0,0,10,11,21
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2018-10-01,3,1,0,0,3,1,4
WARNES,consulta externa,menores de 6 meses,2018-10-01,372,362,38,31,410,393,803
YACO,consulta externa,menores de 6 meses,2018-10-01,18,25,5,4,23,29,52
YACUIBA,consulta externa,menores de 6 meses,2018-10-01,445,443,65,89,510,532,1042
YAMPARAEZ,consulta externa,menores de 6 meses,2018-10-01,9,7,0,0,9,7,16
YANACACHI,consulta externa,menores de 6 meses,2018-10-01,7,10,0,0,7,10,17
YAPACANI,consulta externa,menores de 6 meses,2018-10-01,165,172,18,10,183,182,365
YOCALLA,consulta externa,menores de 6 meses,2018-10-01,12,7,0,1,12,8,20
YOTALA,consulta externa,menores de 6 meses,2018-10-01,14,28,12,25,26,53,79
YUNCHARA,consulta externa,menores de 6 meses,2018-10-01,22,19,1,0,23,19,42
ZUDAÑEZ,consulta externa,menores de 6 meses,2018-10-01,26,18,0,2,26,20,46
ACACIO,consulta externa,menores de 6 meses,2018-11-01,15,8,0,0,15,8,23
ACHACACHI,consulta externa,menores de 6 meses,2018-11-01,47,92,4,4,51,96,147
ACHOCALLA,consulta externa,menores de 6 meses,2018-11-01,51,43,1,1,52,44,96
AIQUILE,consulta externa,menores de 6 meses,2018-11-01,47,59,4,10,51,69,120
ALALAY,consulta externa,menores de 6 meses,2018-11-01,4,6,1,0,5,6,11
ALCALA,consulta externa,menores de 6 meses,2018-11-01,8,3,0,0,8,3,11
ALTO BENI,consulta externa,menores de 6 meses,2018-11-01,39,43,6,3,45,46,91
ANCORAIMES,consulta externa,menores de 6 meses,2018-11-01,11,13,0,0,11,13,24
ANDAMARCA,consulta externa,menores de 6 meses,2018-11-01,6,1,0,0,6,1,7
ANTEQUERA,consulta externa,menores de 6 meses,2018-11-01,9,3,0,1,9,4,13
ANZALDO,consulta externa,menores de 6 meses,2018-11-01,14,8,6,8,20,16,36
APOLO,consulta externa,menores de 6 meses,2018-11-01,66,53,29,24,95,77,172
ARAMPAMPA,consulta externa,menores de 6 meses,2018-11-01,12,0,0,0,12,0,12
ARANI,consulta externa,menores de 6 meses,2018-11-01,20,10,5,1,25,11,36
ARBIETO,consulta externa,menores de 6 meses,2018-11-01,62,48,9,3,71,51,122
ARQUE,consulta externa,menores de 6 meses,2018-11-01,23,26,1,0,24,26,50
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2018-11-01,112,88,9,11,121,99,220
ATOCHA,consulta externa,menores de 6 meses,2018-11-01,38,52,5,7,43,59,102
AUCAPATA,consulta externa,menores de 6 meses,2018-11-01,6,9,0,1,6,10,16
AYATA,consulta externa,menores de 6 meses,2018-11-01,10,8,0,1,10,9,19
AYO AYO,consulta externa,menores de 6 meses,2018-11-01,14,12,4,2,18,14,32
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2018-11-01,68,62,1,2,69,64,133
AZURDUY,consulta externa,menores de 6 meses,2018-11-01,48,40,1,0,49,40,89
BATALLAS,consulta externa,menores de 6 meses,2018-11-01,11,19,7,15,18,34,52
BAURES,consulta externa,menores de 6 meses,2018-11-01,8,11,0,2,8,13,21
BELEN DE URMIRI,consulta externa,menores de 6 meses,2018-11-01,4,0,0,0,4,0,4
BELLA FLOR,consulta externa,menores de 6 meses,2018-11-01,11,5,0,0,11,5,16
BERMEJO,consulta externa,menores de 6 meses,2018-11-01,269,227,28,14,297,241,538
BETANZOS,consulta externa,menores de 6 meses,2018-11-01,54,68,3,0,57,68,125
BOLIVAR,consulta externa,menores de 6 meses,2018-11-01,9,9,0,0,9,9,18
BOLPEBRA,consulta externa,menores de 6 meses,2018-11-01,3,5,0,0,3,5,8
BOYUIBE,consulta externa,menores de 6 meses,2018-11-01,10,10,0,0,10,10,20
BUENA VISTA,consulta externa,menores de 6 meses,2018-11-01,55,44,5,2,60,46,106
CABEZAS,consulta externa,menores de 6 meses,2018-11-01,92,81,7,5,99,86,185
CAIROMA,consulta externa,menores de 6 meses,2018-11-01,26,32,5,4,31,36,67
"CAIZA ""D""",consulta externa,menores de 6 meses,2018-11-01,23,26,0,0,23,26,49
CAJUATA,consulta externa,menores de 6 meses,2018-11-01,40,49,0,0,40,49,89
CALACOTO,consulta externa,menores de 6 meses,2018-11-01,7,9,0,0,7,9,16
CALAMARCA,consulta externa,menores de 6 meses,2018-11-01,15,11,2,0,17,11,28
CAMARGO,consulta externa,menores de 6 meses,2018-11-01,41,32,1,1,42,33,75
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2018-11-01,4,2,0,0,4,2,6
CAMIRI,consulta externa,menores de 6 meses,2018-11-01,150,149,12,25,162,174,336
CAPINOTA,consulta externa,menores de 6 meses,2018-11-01,86,78,26,24,112,102,214
CAQUIAVIRI,consulta externa,menores de 6 meses,2018-11-01,16,15,0,0,16,15,31
CARACOLLO,consulta externa,menores de 6 meses,2018-11-01,89,103,2,2,91,105,196
CARANAVI,consulta externa,menores de 6 meses,2018-11-01,139,143,86,82,225,225,450
CARAPARI,consulta externa,menores de 6 meses,2018-11-01,37,20,2,2,39,22,61
CARIPUYO,consulta externa,menores de 6 meses,2018-11-01,5,10,0,0,5,10,15
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2018-11-01,15,13,0,0,15,13,28
CATACORA,consulta externa,menores de 6 meses,2018-11-01,14,4,0,0,14,4,18
CHACARILLA,consulta externa,menores de 6 meses,2018-11-01,6,1,1,0,7,1,8
CHALLAPATA,consulta externa,menores de 6 meses,2018-11-01,138,136,1,11,139,147,286
CHAQUI,consulta externa,menores de 6 meses,2018-11-01,26,17,1,0,27,17,44
CHARAGUA,consulta externa,menores de 6 meses,2018-11-01,123,109,42,35,165,144,309
CHARAÑA,consulta externa,menores de 6 meses,2018-11-01,2,1,0,0,2,1,3
CHAYANTA,consulta externa,menores de 6 meses,2018-11-01,28,51,1,0,29,51,80
CHIMORE,consulta externa,menores de 6 meses,2018-11-01,183,131,34,18,217,149,366
CHIPAYA,consulta externa,menores de 6 meses,2018-11-01,7,5,1,0,8,5,13
CHOQUE COTA,consulta externa,menores de 6 meses,2018-11-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2018-11-01,7,2,0,3,7,5,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2018-11-01,103,67,0,3,103,70,173
CHUMA,consulta externa,menores de 6 meses,2018-11-01,15,7,0,0,15,7,22
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2018-11-01,21,12,0,0,21,12,33
CKOCHAS,consulta externa,menores de 6 meses,2018-11-01,29,19,4,1,33,20,53
CLIZA,consulta externa,menores de 6 meses,2018-11-01,67,56,7,19,74,75,149
COBIJA,consulta externa,menores de 6 meses,2018-11-01,229,223,26,11,255,234,489
COCAPATA,consulta externa,menores de 6 meses,2018-11-01,74,69,3,2,77,71,148
COCHABAMBA,consulta externa,menores de 6 meses,2018-11-01,3025,2857,1286,1245,4311,4102,8413
COIPASA,consulta externa,menores de 6 meses,2018-11-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,menores de 6 meses,2018-11-01,134,129,114,85,248,214,462
"COLCHA ""K""",consulta externa,menores de 6 meses,2018-11-01,40,40,8,8,48,48,96
COLLANA,consulta externa,menores de 6 meses,2018-11-01,8,4,0,0,8,4,12
COLOMI,consulta externa,menores de 6 meses,2018-11-01,65,36,17,14,82,50,132
COLPA BELGICA,consulta externa,menores de 6 meses,2018-11-01,18,19,0,11,18,30,48
COLQUECHACA,consulta externa,menores de 6 meses,2018-11-01,78,63,1,1,79,64,143
COLQUENCHA,consulta externa,menores de 6 meses,2018-11-01,12,21,1,2,13,23,36
COLQUIRI,consulta externa,menores de 6 meses,2018-11-01,38,21,2,1,40,22,62
COMANCHE,consulta externa,menores de 6 meses,2018-11-01,1,3,0,0,1,3,4
COMARAPA,consulta externa,menores de 6 meses,2018-11-01,47,68,15,26,62,94,156
COMBAYA,consulta externa,menores de 6 meses,2018-11-01,3,2,0,0,3,2,5
CONCEPCION,consulta externa,menores de 6 meses,2018-11-01,51,49,3,4,54,53,107
COPACABANA,consulta externa,menores de 6 meses,2018-11-01,7,12,0,0,7,12,19
CORIPATA,consulta externa,menores de 6 meses,2018-11-01,52,45,6,8,58,53,111
CORO CORO,consulta externa,menores de 6 meses,2018-11-01,20,11,0,0,20,11,31
COROICO,consulta externa,menores de 6 meses,2018-11-01,50,57,35,29,85,86,171
CORQUE,consulta externa,menores de 6 meses,2018-11-01,16,8,0,0,16,8,24
COTAGAITA,consulta externa,menores de 6 meses,2018-11-01,69,46,5,2,74,48,122
COTOCA,consulta externa,menores de 6 meses,2018-11-01,202,175,27,29,229,204,433
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2018-11-01,52,62,21,14,73,76,149
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2018-11-01,6,5,2,0,8,5,13
CUEVO,consulta externa,menores de 6 meses,2018-11-01,25,12,2,1,27,13,40
CULPINA,consulta externa,menores de 6 meses,2018-11-01,36,23,0,0,36,23,59
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2018-11-01,1,6,0,3,1,9,10
CURVA,consulta externa,menores de 6 meses,2018-11-01,12,1,0,1,12,2,14
DESAGUADERO,consulta externa,menores de 6 meses,2018-11-01,6,6,0,0,6,6,12
EL ALTO,consulta externa,menores de 6 meses,2018-11-01,3909,3855,1120,1168,5029,5023,10052
EL CHORO,consulta externa,menores de 6 meses,2018-11-01,12,5,0,0,12,5,17
EL PUENTE(STC),consulta externa,menores de 6 meses,2018-11-01,26,27,2,1,28,28,56
EL PUENTE(TJA),consulta externa,menores de 6 meses,2018-11-01,15,25,6,4,21,29,50
EL TORNO,consulta externa,menores de 6 meses,2018-11-01,171,226,47,59,218,285,503
EL VILLAR,consulta externa,menores de 6 meses,2018-11-01,11,4,0,0,11,4,15
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2018-11-01,57,70,2,5,59,75,134
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2018-11-01,158,144,12,2,170,146,316
ESCARA,consulta externa,menores de 6 meses,2018-11-01,0,2,0,0,0,2,2
ESCOMA,consulta externa,menores de 6 meses,2018-11-01,23,11,0,0,23,11,34
ESMERALDA,consulta externa,menores de 6 meses,2018-11-01,2,2,0,0,2,2,4
EUCALIPTUS,consulta externa,menores de 6 meses,2018-11-01,10,8,0,0,10,8,18
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2018-11-01,4,2,0,0,4,2,6
EXALTACION,consulta externa,menores de 6 meses,2018-11-01,10,6,1,0,11,6,17
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2018-11-01,54,39,4,6,58,45,103
FILADELFIA,consulta externa,menores de 6 meses,2018-11-01,25,16,0,0,25,16,41
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2018-11-01,47,61,9,14,56,75,131
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2018-11-01,14,19,0,2,14,21,35
GUANAY,consulta externa,menores de 6 meses,2018-11-01,63,54,11,11,74,65,139
GUAQUI,consulta externa,menores de 6 meses,2018-11-01,9,6,0,0,9,6,15
GUAYARAMERIN,consulta externa,menores de 6 meses,2018-11-01,138,107,8,5,146,112,258
GUTIERREZ,consulta externa,menores de 6 meses,2018-11-01,55,46,19,12,74,58,132
HUACARETA,consulta externa,menores de 6 meses,2018-11-01,25,14,6,3,31,17,48
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2018-11-01,4,2,0,1,4,3,7
HUACHACALLA,consulta externa,menores de 6 meses,2018-11-01,3,0,0,0,3,0,3
HUANUNI,consulta externa,menores de 6 meses,2018-11-01,93,69,15,10,108,79,187
HUARACAJE,consulta externa,menores de 6 meses,2018-11-01,15,9,4,0,19,9,28
HUARINA,consulta externa,menores de 6 meses,2018-11-01,14,5,7,3,21,8,29
HUATAJATA,consulta externa,menores de 6 meses,2018-11-01,3,2,6,1,9,3,12
HUAYLLAMARCA,consulta externa,menores de 6 meses,2018-11-01,6,4,1,1,7,5,12
HUMANATA,consulta externa,menores de 6 meses,2018-11-01,9,5,0,0,9,5,14
ICHOCA,consulta externa,menores de 6 meses,2018-11-01,6,6,0,1,6,7,13
ICLA,consulta externa,menores de 6 meses,2018-11-01,21,14,5,2,26,16,42
INCAHUASI,consulta externa,menores de 6 meses,2018-11-01,44,42,0,1,44,43,87
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2018-11-01,3,1,0,0,3,1,4
INQUISIVI,consulta externa,menores de 6 meses,2018-11-01,24,20,2,1,26,21,47
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2018-11-01,61,52,6,5,67,57,124
IXIAMAS,consulta externa,menores de 6 meses,2018-11-01,81,61,4,1,85,62,147
JESUS DE MACHACA,consulta externa,menores de 6 meses,2018-11-01,19,16,15,15,34,31,65
LA ASUNTA,consulta externa,menores de 6 meses,2018-11-01,114,133,2,6,116,139,255
LA GUARDIA,consulta externa,menores de 6 meses,2018-11-01,499,366,71,69,570,435,1005
LA PAZ,consulta externa,menores de 6 meses,2018-11-01,3588,3303,1220,1129,4808,4432,9240
LAGUNILLAS,consulta externa,menores de 6 meses,2018-11-01,23,20,4,8,27,28,55
LAJA,consulta externa,menores de 6 meses,2018-11-01,37,29,5,2,42,31,73
LAS CARRERAS,consulta externa,menores de 6 meses,2018-11-01,3,4,0,0,3,4,7
LICOMA PAMPA,consulta externa,menores de 6 meses,2018-11-01,10,5,0,0,10,5,15
LLALLAGUA,consulta externa,menores de 6 meses,2018-11-01,161,158,18,8,179,166,345
LORETO,consulta externa,menores de 6 meses,2018-11-01,9,15,0,1,9,16,25
LURIBAY,consulta externa,menores de 6 meses,2018-11-01,17,17,3,1,20,18,38
MACHACAMARCA,consulta externa,menores de 6 meses,2018-11-01,7,4,2,1,9,5,14
MACHARETI,consulta externa,menores de 6 meses,2018-11-01,16,12,0,0,16,12,28
MAGDALENA,consulta externa,menores de 6 meses,2018-11-01,25,11,0,0,25,11,36
MAIRANA,consulta externa,menores de 6 meses,2018-11-01,36,12,5,3,41,15,56
MALLA,consulta externa,menores de 6 meses,2018-11-01,5,8,0,0,5,8,13
MAPIRI,consulta externa,menores de 6 meses,2018-11-01,53,48,1,2,54,50,104
MECAPACA,consulta externa,menores de 6 meses,2018-11-01,20,19,0,0,20,19,39
MINEROS,consulta externa,menores de 6 meses,2018-11-01,76,66,7,8,83,74,157
MIZQUE,consulta externa,menores de 6 meses,2018-11-01,80,86,10,10,90,96,186
MOCOMOCO,consulta externa,menores de 6 meses,2018-11-01,11,8,0,1,11,9,20
MOJOCOYA,consulta externa,menores de 6 meses,2018-11-01,7,8,2,0,9,8,17
MONTEAGUDO,consulta externa,menores de 6 meses,2018-11-01,131,126,9,7,140,133,273
MONTERO,consulta externa,menores de 6 meses,2018-11-01,632,559,59,46,691,605,1296
MORO MORO,consulta externa,menores de 6 meses,2018-11-01,2,8,0,0,2,8,10
MOROCHATA,consulta externa,menores de 6 meses,2018-11-01,13,17,1,0,14,17,31
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2018-11-01,4,1,0,0,4,1,5
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2018-11-01,0,2,1,5,1,7,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2018-11-01,6,6,0,0,6,6,12
OCURI,consulta externa,menores de 6 meses,2018-11-01,37,28,0,0,37,28,65
OKINAWA,consulta externa,menores de 6 meses,2018-11-01,43,66,3,12,46,78,124
OMEREQUE,consulta externa,menores de 6 meses,2018-11-01,23,17,0,1,23,18,41
ORURO,consulta externa,menores de 6 meses,2018-11-01,1460,1276,364,351,1824,1627,3451
PADCAYA,consulta externa,menores de 6 meses,2018-11-01,60,36,0,1,60,37,97
PADILLA,consulta externa,menores de 6 meses,2018-11-01,53,50,1,0,54,50,104
PAILON,consulta externa,menores de 6 meses,2018-11-01,87,82,4,5,91,87,178
PALCA,consulta externa,menores de 6 meses,2018-11-01,30,36,1,0,31,36,67
PALOS BLANCOS,consulta externa,menores de 6 meses,2018-11-01,134,100,7,15,141,115,256
