,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2018-10-01,578,626,268,319,846,945,1791
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2018-10-01,509,459,33,21,542,480,1022
ESCARA,consulta externa,personas de 60 anos y mas,2018-10-01,23,48,0,0,23,48,71
ESCOMA,consulta externa,personas de 60 anos y mas,2018-10-01,142,132,62,35,204,167,371
ESMERALDA,consulta externa,personas de 60 anos y mas,2018-10-01,66,60,2,3,68,63,131
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2018-10-01,210,271,3,2,213,273,486
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2018-10-01,12,1,4,1,16,2,18
EXALTACION,consulta externa,personas de 60 anos y mas,2018-10-01,24,20,0,0,24,20,44
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2018-10-01,194,186,104,89,298,275,573
FILADELFIA,consulta externa,personas de 60 anos y mas,2018-10-01,123,72,32,17,155,89,244
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2018-10-01,397,465,40,60,437,525,962
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2018-10-01,202,207,113,115,315,322,637
GUANAY,consulta externa,personas de 60 anos y mas,2018-10-01,397,307,77,41,474,348,822
GUAQUI,consulta externa,personas de 60 anos y mas,2018-10-01,133,154,36,51,169,205,374
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2018-10-01,892,931,62,115,954,1046,2000
GUTIERREZ,consulta externa,personas de 60 anos y mas,2018-10-01,310,395,36,54,346,449,795
HUACARETA,consulta externa,personas de 60 anos y mas,2018-10-01,184,213,47,100,231,313,544
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2018-10-01,85,153,6,15,91,168,259
HUACHACALLA,consulta externa,personas de 60 anos y mas,2018-10-01,29,37,25,28,54,65,119
HUANUNI,consulta externa,personas de 60 anos y mas,2018-10-01,552,547,123,166,675,713,1388
HUARACAJE,consulta externa,personas de 60 anos y mas,2018-10-01,48,47,4,1,52,48,100
HUARINA,consulta externa,personas de 60 anos y mas,2018-10-01,122,123,233,251,355,374,729
HUATAJATA,consulta externa,personas de 60 anos y mas,2018-10-01,32,30,71,106,103,136,239
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2018-10-01,280,306,21,17,301,323,624
HUMANATA,consulta externa,personas de 60 anos y mas,2018-10-01,105,106,66,75,171,181,352
ICHOCA,consulta externa,personas de 60 anos y mas,2018-10-01,138,120,1,0,139,120,259
ICLA,consulta externa,personas de 60 anos y mas,2018-10-01,162,247,42,93,204,340,544
INCAHUASI,consulta externa,personas de 60 anos y mas,2018-10-01,300,461,13,11,313,472,785
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2018-10-01,30,3,0,0,30,3,33
INQUISIVI,consulta externa,personas de 60 anos y mas,2018-10-01,418,382,6,7,424,389,813
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2018-10-01,489,338,127,119,616,457,1073
IXIAMAS,consulta externa,personas de 60 anos y mas,2018-10-01,148,98,81,48,229,146,375
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2018-10-01,329,323,409,448,738,771,1509
LA ASUNTA,consulta externa,personas de 60 anos y mas,2018-10-01,307,233,22,12,329,245,574
LA GUARDIA,consulta externa,personas de 60 anos y mas,2018-10-01,1583,1994,486,539,2069,2533,4602
LA PAZ,consulta externa,personas de 60 anos y mas,2018-10-01,17566,23644,17690,24532,35256,48176,83432
LA RIVERA,consulta externa,personas de 60 anos y mas,2018-10-01,5,4,0,2,5,6,11
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2018-10-01,98,130,6,10,104,140,244
LAJA,consulta externa,personas de 60 anos y mas,2018-10-01,196,233,213,247,409,480,889
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2018-10-01,91,163,1,2,92,165,257
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2018-10-01,176,139,11,15,187,154,341
LLALLAGUA,consulta externa,personas de 60 anos y mas,2018-10-01,745,1015,144,179,889,1194,2083
LLICA,consulta externa,personas de 60 anos y mas,2018-10-01,191,195,6,11,197,206,403
LORETO,consulta externa,personas de 60 anos y mas,2018-10-01,69,68,7,2,76,70,146
LURIBAY,consulta externa,personas de 60 anos y mas,2018-10-01,495,434,63,68,558,502,1060
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2018-10-01,136,192,52,69,188,261,449
MACHARETI,consulta externa,personas de 60 anos y mas,2018-10-01,205,190,23,31,228,221,449
MAGDALENA,consulta externa,personas de 60 anos y mas,2018-10-01,196,248,29,30,225,278,503
MAIRANA,consulta externa,personas de 60 anos y mas,2018-10-01,102,106,118,167,220,273,493
MALLA,consulta externa,personas de 60 anos y mas,2018-10-01,46,67,36,35,82,102,184
MAPIRI,consulta externa,personas de 60 anos y mas,2018-10-01,181,143,22,13,203,156,359
MECAPACA,consulta externa,personas de 60 anos y mas,2018-10-01,307,261,66,62,373,323,696
MINEROS,consulta externa,personas de 60 anos y mas,2018-10-01,426,397,135,121,561,518,1079
MIZQUE,consulta externa,personas de 60 anos y mas,2018-10-01,561,708,183,242,744,950,1694
MOCOMOCO,consulta externa,personas de 60 anos y mas,2018-10-01,373,325,189,224,562,549,1111
MOJINETE,consulta externa,personas de 60 anos y mas,2018-10-01,22,57,13,17,35,74,109
MOJOCOYA,consulta externa,personas de 60 anos y mas,2018-10-01,254,332,53,63,307,395,702
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2018-10-01,776,1120,139,261,915,1381,2296
MONTERO,consulta externa,personas de 60 anos y mas,2018-10-01,2639,2905,795,828,3434,3733,7167
MORO MORO,consulta externa,personas de 60 anos y mas,2018-10-01,52,58,82,101,134,159,293
MOROCHATA,consulta externa,personas de 60 anos y mas,2018-10-01,383,429,81,112,464,541,1005
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2018-10-01,72,20,29,7,101,27,128
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2018-10-01,17,17,3,0,20,17,37
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2018-10-01,56,35,0,0,56,35,91
OCURI,consulta externa,personas de 60 anos y mas,2018-10-01,435,539,7,10,442,549,991
OKINAWA,consulta externa,personas de 60 anos y mas,2018-10-01,214,198,70,104,284,302,586
OMEREQUE,consulta externa,personas de 60 anos y mas,2018-10-01,180,201,65,58,245,259,504
ORURO,consulta externa,personas de 60 anos y mas,2018-10-01,6788,8533,5121,5566,11909,14099,26008
PADCAYA,consulta externa,personas de 60 anos y mas,2018-10-01,676,798,114,146,790,944,1734
PADILLA,consulta externa,personas de 60 anos y mas,2018-10-01,550,712,61,95,611,807,1418
PAILON,consulta externa,personas de 60 anos y mas,2018-10-01,418,336,40,42,458,378,836
PALCA,consulta externa,personas de 60 anos y mas,2018-10-01,457,466,10,9,467,475,942
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2018-10-01,779,558,204,153,983,711,1694
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2018-10-01,116,122,2,0,118,122,240
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2018-10-01,164,185,147,177,311,362,673
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2018-10-01,411,364,13,20,424,384,808
PASORAPA,consulta externa,personas de 60 anos y mas,2018-10-01,178,189,4,8,182,197,379
PATACAMAYA,consulta externa,personas de 60 anos y mas,2018-10-01,530,445,41,39,571,484,1055
PAZÑA,consulta externa,personas de 60 anos y mas,2018-10-01,135,105,48,51,183,156,339
PELECHUCO,consulta externa,personas de 60 anos y mas,2018-10-01,177,134,6,8,183,142,325
POCOATA,consulta externa,personas de 60 anos y mas,2018-10-01,877,1208,5,3,882,1211,2093
POCONA,consulta externa,personas de 60 anos y mas,2018-10-01,547,721,2,2,549,723,1272
POJO (CBBA),consulta externa,personas de 60 anos y mas,2018-10-01,205,240,31,11,236,251,487
POOPO,consulta externa,personas de 60 anos y mas,2018-10-01,180,200,28,27,208,227,435
PORCO,consulta externa,personas de 60 anos y mas,2018-10-01,78,162,0,1,78,163,241
POROMA,consulta externa,personas de 60 anos y mas,2018-10-01,495,588,6,10,501,598,1099
PORONGO,consulta externa,personas de 60 anos y mas,2018-10-01,251,232,121,115,372,347,719
PORTACHUELO,consulta externa,personas de 60 anos y mas,2018-10-01,324,374,94,115,418,489,907
PORVENIR,consulta externa,personas de 60 anos y mas,2018-10-01,68,55,61,55,129,110,239
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2018-10-01,64,65,66,76,130,141,271
POTOSI,consulta externa,personas de 60 anos y mas,2018-10-01,4494,5909,2115,2594,6609,8503,15112
PRESTO,consulta externa,personas de 60 anos y mas,2018-10-01,352,458,14,32,366,490,856
PUCARA,consulta externa,personas de 60 anos y mas,2018-10-01,25,28,72,99,97,127,224
PUCARANI,consulta externa,personas de 60 anos y mas,2018-10-01,511,563,233,220,744,783,1527
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2018-10-01,360,429,18,21,378,450,828
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2018-10-01,329,310,117,118,446,428,874
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2018-10-01,159,119,81,78,240,197,437
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2018-10-01,100,101,118,121,218,222,440
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2018-10-01,112,145,34,26,146,171,317
PUERTO RICO,consulta externa,personas de 60 anos y mas,2018-10-01,118,73,52,36,170,109,279
PUERTO SILES,consulta externa,personas de 60 anos y mas,2018-10-01,18,16,1,2,19,18,37
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2018-10-01,284,273,102,88,386,361,747
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2018-10-01,851,737,117,78,968,815,1783
PUNA,consulta externa,personas de 60 anos y mas,2018-10-01,962,1498,10,12,972,1510,2482
PUNATA,consulta externa,personas de 60 anos y mas,2018-10-01,393,607,319,446,712,1053,1765
QUIABAYA,consulta externa,personas de 60 anos y mas,2018-10-01,112,101,3,3,115,104,219
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2018-10-01,1856,2366,850,1579,2706,3945,6651
QUIME,consulta externa,personas de 60 anos y mas,2018-10-01,251,205,31,17,282,222,504
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2018-10-01,36,52,55,55,91,107,198
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2018-10-01,171,241,5,6,176,247,423
RAVELO,consulta externa,personas de 60 anos y mas,2018-10-01,1018,1238,15,18,1033,1256,2289
REYES,consulta externa,personas de 60 anos y mas,2018-10-01,179,183,55,98,234,281,515
RIBERALTA,consulta externa,personas de 60 anos y mas,2018-10-01,1301,1139,383,333,1684,1472,3156
ROBORE,consulta externa,personas de 60 anos y mas,2018-10-01,494,534,123,146,617,680,1297
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2018-10-01,753,722,140,92,893,814,1707
SABAYA,consulta externa,personas de 60 anos y mas,2018-10-01,80,84,143,147,223,231,454
SACABA,consulta externa,personas de 60 anos y mas,2018-10-01,2028,2862,1398,2139,3426,5001,8427
SACABAMBA,consulta externa,personas de 60 anos y mas,2018-10-01,136,195,45,68,181,263,444
SACACA,consulta externa,personas de 60 anos y mas,2018-10-01,353,480,3,1,356,481,837
SAIPINA,consulta externa,personas de 60 anos y mas,2018-10-01,182,182,95,110,277,292,569
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2018-10-01,447,499,22,25,469,524,993
SAMAIPATA,consulta externa,personas de 60 anos y mas,2018-10-01,166,154,232,271,398,425,823
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2018-10-01,42,83,23,45,65,128,193
SAN ANDRES,consulta externa,personas de 60 anos y mas,2018-10-01,194,166,31,30,225,196,421
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2018-10-01,136,111,126,154,262,265,527
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2018-10-01,35,34,0,0,35,34,69
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2018-10-01,136,142,18,30,154,172,326
SAN BENITO,consulta externa,personas de 60 anos y mas,2018-10-01,216,331,321,535,537,866,1403
SAN BORJA,consulta externa,personas de 60 anos y mas,2018-10-01,584,529,246,248,830,777,1607
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2018-10-01,119,199,41,58,160,257,417
SAN CARLOS,consulta externa,personas de 60 anos y mas,2018-10-01,394,303,94,89,488,392,880
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2018-10-01,201,196,77,91,278,287,565
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2018-10-01,882,914,474,487,1356,1401,2757
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2018-10-01,40,33,5,16,45,49,94
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2018-10-01,215,191,2,5,217,196,413
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2018-10-01,193,244,28,48,221,292,513
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2018-10-01,271,334,65,77,336,411,747
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2018-10-01,231,196,63,68,294,264,558
SAN JULIAN,consulta externa,personas de 60 anos y mas,2018-10-01,900,802,157,161,1057,963,2020
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2018-10-01,72,58,11,3,83,61,144
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2018-10-01,346,591,37,77,383,668,1051
SAN LUCAS,consulta externa,personas de 60 anos y mas,2018-10-01,1276,1780,40,47,1316,1827,3143
SAN MATIAS,consulta externa,personas de 60 anos y mas,2018-10-01,138,129,58,92,196,221,417
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2018-10-01,147,161,116,147,263,308,571
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2018-10-01,103,117,1,4,104,121,225
SAN PEDRO,consulta externa,personas de 60 anos y mas,2018-10-01,491,371,81,94,572,465,1037
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2018-10-01,728,877,1,5,729,882,1611
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2018-10-01,296,329,33,26,329,355,684
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2018-10-01,45,51,3,2,48,53,101
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2018-10-01,100,135,100,166,200,301,501
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2018-10-01,91,38,3,2,94,40,134
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2018-10-01,70,62,135,120,205,182,387
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2018-10-01,106,134,2,4,108,138,246
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2018-10-01,113,115,47,44,160,159,319
SANTA ANA,consulta externa,personas de 60 anos y mas,2018-10-01,196,288,78,113,274,401,675
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2018-10-01,21351,26784,11733,15217,33084,42001,75085
SANTA ROSA,consulta externa,personas de 60 anos y mas,2018-10-01,215,173,40,60,255,233,488
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2018-10-01,733,629,25,25,758,654,1412
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2018-10-01,407,415,39,43,446,458,904
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2018-10-01,382,401,30,36,412,437,849
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2018-10-01,209,253,36,44,245,297,542
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2018-10-01,143,178,22,27,165,205,370
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2018-10-01,233,348,48,94,281,442,723
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2018-10-01,140,168,6,6,146,174,320
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2018-10-01,317,243,112,79,429,322,751
SENA,consulta externa,personas de 60 anos y mas,2018-10-01,77,44,6,5,83,49,132
SHINAOTA,consulta externa,personas de 60 anos y mas,2018-10-01,372,362,41,21,413,383,796
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2018-10-01,681,791,64,94,745,885,1630
SICAYA,consulta externa,personas de 60 anos y mas,2018-10-01,99,125,42,46,141,171,312
SIPE SIPE,consulta externa,personas de 60 anos y mas,2018-10-01,749,1121,312,478,1061,1599,2660
SOPACHUY,consulta externa,personas de 60 anos y mas,2018-10-01,158,229,1,1,159,230,389
SORACACHI,consulta externa,personas de 60 anos y mas,2018-10-01,469,519,8,19,477,538,1015
SORATA,consulta externa,personas de 60 anos y mas,2018-10-01,538,560,81,79,619,639,1258
SUCRE,consulta externa,personas de 60 anos y mas,2018-10-01,7110,9621,3343,5282,10453,14903,25356
TACACHI,consulta externa,personas de 60 anos y mas,2018-10-01,41,74,2,10,43,84,127
TACACOMA,consulta externa,personas de 60 anos y mas,2018-10-01,222,156,33,27,255,183,438
TACOBAMBA,consulta externa,personas de 60 anos y mas,2018-10-01,327,437,1,4,328,441,769
TACOPAYA,consulta externa,personas de 60 anos y mas,2018-10-01,396,432,119,141,515,573,1088
TAHUA,consulta externa,personas de 60 anos y mas,2018-10-01,46,54,4,9,50,63,113
TAPACARI,consulta externa,personas de 60 anos y mas,2018-10-01,916,1136,18,34,934,1170,2104
TARABUCO,consulta externa,personas de 60 anos y mas,2018-10-01,537,635,79,86,616,721,1337
TARACO,consulta externa,personas de 60 anos y mas,2018-10-01,75,85,129,131,204,216,420
TARATA,consulta externa,personas de 60 anos y mas,2018-10-01,126,135,126,188,252,323,575
TARIJA,consulta externa,personas de 60 anos y mas,2018-10-01,4727,6043,2227,3740,6954,9783,16737
TARVITA,consulta externa,personas de 60 anos y mas,2018-10-01,292,409,37,43,329,452,781
TEOPONTE,consulta externa,personas de 60 anos y mas,2018-10-01,311,223,41,44,352,267,619
TIAWANACU,consulta externa,personas de 60 anos y mas,2018-10-01,191,227,142,138,333,365,698
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2018-10-01,825,1015,2,1,827,1016,1843
TIPUANI,consulta externa,personas de 60 anos y mas,2018-10-01,200,110,92,66,292,176,468
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2018-10-01,691,1103,152,242,843,1345,2188
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2018-10-01,322,470,163,209,485,679,1164
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2018-10-01,39,61,34,47,73,108,181
TOCO,consulta externa,personas de 60 anos y mas,2018-10-01,93,139,191,254,284,393,677
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2018-10-01,11,11,0,4,11,15,26
TOLATA,consulta externa,personas de 60 anos y mas,2018-10-01,127,195,85,143,212,338,550
TOLEDO,consulta externa,personas de 60 anos y mas,2018-10-01,310,369,5,6,315,375,690
TOMAVE,consulta externa,personas de 60 anos y mas,2018-10-01,453,680,1,4,454,684,1138
TOMINA,consulta externa,personas de 60 anos y mas,2018-10-01,463,509,14,16,477,525,1002
TORO TORO,consulta externa,personas de 60 anos y mas,2018-10-01,203,272,0,0,203,272,475
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2018-10-01,318,412,28,22,346,434,780
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2018-10-01,275,280,7,13,282,293,575
TRIGAL,consulta externa,personas de 60 anos y mas,2018-10-01,54,55,97,111,151,166,317
TRINIDAD,consulta externa,personas de 60 anos y mas,2018-10-01,2266,2876,1161,1632,3427,4508,7935
TUPIZA,consulta externa,personas de 60 anos y mas,2018-10-01,1117,1510,334,544,1451,2054,3505
TURCO,consulta externa,personas de 60 anos y mas,2018-10-01,179,206,5,6,184,212,396
UMALA,consulta externa,personas de 60 anos y mas,2018-10-01,331,339,35,30,366,369,735
UNCIA,consulta externa,personas de 60 anos y mas,2018-10-01,726,1007,89,124,815,1131,1946
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2018-10-01,296,461,31,57,327,518,845
URUBICHA,consulta externa,personas de 60 anos y mas,2018-10-01,78,96,23,42,101,138,239
UYUNI,consulta externa,personas de 60 anos y mas,2018-10-01,669,693,223,150,892,843,1735
VACAS,consulta externa,personas de 60 anos y mas,2018-10-01,276,405,89,139,365,544,909
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2018-10-01,306,402,617,799,923,1201,2124
VIACHA,consulta externa,personas de 60 anos y mas,2018-10-01,1279,1458,533,712,1812,2170,3982
VILA VILA,consulta externa,personas de 60 anos y mas,2018-10-01,166,195,1,0,167,195,362
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2018-10-01,296,476,22,36,318,512,830
VILLA MONTES,consulta externa,personas de 60 anos y mas,2018-10-01,860,1010,278,309,1138,1319,2457
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2018-10-01,58,36,1,0,59,36,95
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2018-10-01,189,305,49,80,238,385,623
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2018-10-01,328,428,4,8,332,436,768
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2018-10-01,1574,1347,201,178,1775,1525,3300
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2018-10-01,222,279,44,38,266,317,583
VILLAZON,consulta externa,personas de 60 anos y mas,2018-10-01,736,1024,541,860,1277,1884,3161
VINTO,consulta externa,personas de 60 anos y mas,2018-10-01,699,930,337,460,1036,1390,2426
VITICHI,consulta externa,personas de 60 anos y mas,2018-10-01,619,965,7,5,626,970,1596
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2018-10-01,32,35,18,13,50,48,98
WARNES,consulta externa,personas de 60 anos y mas,2018-10-01,1025,1341,525,566,1550,1907,3457
YACO,consulta externa,personas de 60 anos y mas,2018-10-01,243,204,12,18,255,222,477
YACUIBA,consulta externa,personas de 60 anos y mas,2018-10-01,1736,1914,643,763,2379,2677,5056
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2018-10-01,371,528,23,28,394,556,950
YANACACHI,consulta externa,personas de 60 anos y mas,2018-10-01,115,83,40,49,155,132,287
YAPACANI,consulta externa,personas de 60 anos y mas,2018-10-01,716,610,158,136,874,746,1620
YOCALLA,consulta externa,personas de 60 anos y mas,2018-10-01,333,400,2,5,335,405,740
YOTALA,consulta externa,personas de 60 anos y mas,2018-10-01,221,329,235,354,456,683,1139
YUNCHARA,consulta externa,personas de 60 anos y mas,2018-10-01,182,237,2,2,184,239,423
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2018-10-01,6,10,0,0,6,10,16
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2018-10-01,154,179,202,243,356,422,778
ACACIO,consulta externa,personas de 60 anos y mas,2018-11-01,280,356,0,1,280,357,637
ACHACACHI,consulta externa,personas de 60 anos y mas,2018-11-01,784,913,311,313,1095,1226,2321
ACHOCALLA,consulta externa,personas de 60 anos y mas,2018-11-01,345,374,7,5,352,379,731
AIQUILE,consulta externa,personas de 60 anos y mas,2018-11-01,386,455,542,665,928,1120,2048
ALALAY,consulta externa,personas de 60 anos y mas,2018-11-01,61,82,22,16,83,98,181
ALCALA,consulta externa,personas de 60 anos y mas,2018-11-01,83,142,2,2,85,144,229
ALTO BENI,consulta externa,personas de 60 anos y mas,2018-11-01,366,249,52,47,418,296,714
ANCORAIMES,consulta externa,personas de 60 anos y mas,2018-11-01,252,280,116,177,368,457,825
ANDAMARCA,consulta externa,personas de 60 anos y mas,2018-11-01,250,263,7,10,257,273,530
ANTEQUERA,consulta externa,personas de 60 anos y mas,2018-11-01,47,71,0,3,47,74,121
ANZALDO,consulta externa,personas de 60 anos y mas,2018-11-01,321,443,57,84,378,527,905
APOLO,consulta externa,personas de 60 anos y mas,2018-11-01,311,285,104,131,415,416,831
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2018-11-01,139,175,0,1,139,176,315
ARANI,consulta externa,personas de 60 anos y mas,2018-11-01,147,229,166,268,313,497,810
ARBIETO,consulta externa,personas de 60 anos y mas,2018-11-01,439,730,72,129,511,859,1370
ARQUE,consulta externa,personas de 60 anos y mas,2018-11-01,286,385,64,89,350,474,824
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2018-11-01,365,317,59,61,424,378,802
ATOCHA,consulta externa,personas de 60 anos y mas,2018-11-01,264,281,97,120,361,401,762
AUCAPATA,consulta externa,personas de 60 anos y mas,2018-11-01,136,111,8,3,144,114,258
AYATA,consulta externa,personas de 60 anos y mas,2018-11-01,287,340,14,24,301,364,665
AYO AYO,consulta externa,personas de 60 anos y mas,2018-11-01,252,305,61,45,313,350,663
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2018-11-01,832,935,15,16,847,951,1798
AZURDUY,consulta externa,personas de 60 anos y mas,2018-11-01,194,279,0,0,194,279,473
BATALLAS,consulta externa,personas de 60 anos y mas,2018-11-01,229,214,208,200,437,414,851
BAURES,consulta externa,personas de 60 anos y mas,2018-11-01,123,115,16,11,139,126,265
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2018-11-01,63,79,6,11,69,90,159
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2018-11-01,89,80,0,0,89,80,169
BELLA FLOR,consulta externa,personas de 60 anos y mas,2018-11-01,42,28,50,39,92,67,159
BERMEJO,consulta externa,personas de 60 anos y mas,2018-11-01,644,821,128,260,772,1081,1853
BETANZOS,consulta externa,personas de 60 anos y mas,2018-11-01,1360,1729,40,61,1400,1790,3190
BOLIVAR,consulta externa,personas de 60 anos y mas,2018-11-01,122,152,106,124,228,276,504
BOLPEBRA,consulta externa,personas de 60 anos y mas,2018-11-01,43,24,16,9,59,33,92
BOYUIBE,consulta externa,personas de 60 anos y mas,2018-11-01,89,142,34,46,123,188,311
BUENA VISTA,consulta externa,personas de 60 anos y mas,2018-11-01,340,253,98,78,438,331,769
CABEZAS,consulta externa,personas de 60 anos y mas,2018-11-01,451,405,68,84,519,489,1008
CAIROMA,consulta externa,personas de 60 anos y mas,2018-11-01,295,242,25,20,320,262,582
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2018-11-01,423,729,3,2,426,731,1157
CAJUATA,consulta externa,personas de 60 anos y mas,2018-11-01,303,255,7,10,310,265,575
CALACOTO,consulta externa,personas de 60 anos y mas,2018-11-01,457,468,28,29,485,497,982
CALAMARCA,consulta externa,personas de 60 anos y mas,2018-11-01,224,266,20,11,244,277,521
CAMARGO,consulta externa,personas de 60 anos y mas,2018-11-01,548,855,142,208,690,1063,1753
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2018-11-01,163,215,3,5,166,220,386
CAMIRI,consulta externa,personas de 60 anos y mas,2018-11-01,869,1148,586,651,1455,1799,3254
CAPINOTA,consulta externa,personas de 60 anos y mas,2018-11-01,386,501,187,243,573,744,1317
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2018-11-01,385,435,22,24,407,459,866
