municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,11,11
PUNA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,4,4
QUILLACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
QUIME,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,3,3
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,10,10
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,6,6
SAN LUCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,25,25
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,13,13
SAN PEDRO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SANTA ROSA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,4,4
SAPAHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
SENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,3,3
SHINAOTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,9,9
SIPE SIPE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SORACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,8,8
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,4,4
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,9,9
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
TOLEDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
TOMAVE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,3,3
TOMINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,3,3
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,15,15
TOTORA(ORR),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,4,4
TURCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,6,6
UNCIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
VILLA MONTES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,2,2
VILLA RIVERO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,5,5
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,7,7
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,4,4
YOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
YUNCHARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-10-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,25,25
AIQUILE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ANCORAIMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
ANTEQUERA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
APOLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
ARQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
AUCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
AYATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
AYO AYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
AZURDUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
BATALLAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
BETANZOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,5,5
BOLIVAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CAIROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
CAJUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CALAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,7,7
CAMARGO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CARACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
CARANAVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CARAPARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
CARIPUYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,7,7
CHACARILLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CHARAGUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
CHARAÑA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,7,7
CHIMORE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CHIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
CHUMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
CKOCHAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,15,15
COCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,17,17
"COLCHA ""K""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
COLOMI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
COLQUECHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
COLQUENCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
COLQUIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,14,14
COPACABANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CORIPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
COROICO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CULPINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
EL ALTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
EL TORNO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
GUAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
HUARINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
HUATAJATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
ICHOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
ICLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
INCAHUASI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
INGAVI (HUMAITA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
INQUISIVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
LA PAZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
LAGUNILLAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
LAJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,12,12
LLALLAGUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
LURIBAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
MAGDALENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
MALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
MAPIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
MIZQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
MOCOMOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
MOJOCOYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
MOROCHATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
OCURI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
ORURO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,11,11
PADCAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
PADILLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PALCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PAZÑA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PELECHUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
POCOATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,21,21
POJO (CBBA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PORCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
POROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,10,10
PORVENIR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PRESTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
PUCARANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
PUERTO ACOSTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
PUERTO CARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
QUIME,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,5,5
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,6,6
SABAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SACABA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SAN ANDRES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,11,11
SAN BUENA VENTURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
SAN LUCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,26,26
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,14,14
SANTA ANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,27,27
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
SHINAOTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
SIPE SIPE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SUCRE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,10,10
TACOPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
TARIJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,9,9
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TOMAVE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,11,11
TOTORA(ORR),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,4,4
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
UNCIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
UYUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
VILA VILA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,8,8
VILLA MONTES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,7,7
VINTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,3,3
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,13,13
YACUIBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,2,2
YOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,21,21
YUNCHARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ACACIO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ACHACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,14,14
AIQUILE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ANCORAIMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,14,14
ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
APOLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,7,7
ARBIETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ARQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,8,8
ATOCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
AUCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
AYATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
AYO AYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
AZURDUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
BATALLAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
BETANZOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
BOLIVAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,7,7
BOYUIBE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CAIROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CAJUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,7,7
CALAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,6,6
CAMARGO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
CARACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CARANAVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
CARAPARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,10,10
CHACARILLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
CHAYANTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,6,6
CHOQUE COTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CHUMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,6,6
CKOCHAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,10,10
COCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,16,16
"COLCHA ""K""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
COLQUECHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,11,11
COLQUENCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
COLQUIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,9,9
CONCEPCION,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CORO CORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
COROICO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CORQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CULPINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
EL ALTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
EL TORNO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
EL VILLAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,10,10
GUAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
HUATAJATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
HUMANATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,7,7
ICHOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ICLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
INCAHUASI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,11,11
INQUISIVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,11,11
JESUS DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
LA ASUNTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
LAJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,8,8
LORETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
LURIBAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
MAGDALENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
MINEROS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
MIZQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,10,10
MOCOMOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
MOJOCOYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
MONTEAGUDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
